,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES,TOTALES,TOTALES
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,1,1,0,2,1,3
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,0,0,1,1
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,2,0,2,0,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,2,0,1,0,3,0,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,3,3,1,1,4,4,8
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,0,0,1,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,2,0,3,3
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,4,4,7,2,11,6,17
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,1,0,3,1,4,5
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,8,7,2,1,10,8,18
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,1,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,0,0,1,1
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,1,0,2,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,3,1,1,2,4,6
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,1,0,2,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,1,1,3,2,4,6
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,2,0,3,3,5,3,8
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,1,0,2,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,4,1,1,1,5,2,7
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,3,2,9,11,12,13,25
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,2,2,3,1,5,3,8
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,1,0,0,1,1,2
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,1,1,1,1,2
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,3,3,3,3,6
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,1,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,1,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,1,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,16,22,27,23,43,45,88
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,1,1,1,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,2,0,0,2,2,2,4
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,1,1,2,1,3
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,1,0,3,1,4,5
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,4,2,12,9,16,11,27
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,3,0,0,0,3,3
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,2,0,3,3
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,2,3,0,0,2,3,5
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,2,1,2,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,0,1,0,1,1
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,2,0,0,0,2,0,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,1,0,1,1,2,3
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,1,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,0,0,0,1,1
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,1,1,0,2,1,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,2,2,2,2,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,1,0,0,1,1,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,3,8,3,9,12
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,2,1,2,1,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,4,2,8,9,12,11,23
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,1,0,0,1,1,2
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,1,0,0,1,1,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,1,1,1,2,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,6,3,10,13,16,16,32
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,2,1,0,2,2,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,0,2,0,2,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,2,1,0,1,2,2,4
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,0,1,0,1,1
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,0,1,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,2,1,1,0,3,1,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,4,8,1,1,5,9,14
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,2,0,0,0,2,0,2
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,2,0,2,0,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,2,3,4,0,6,3,9
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,0,0,0,1,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,1,0,1,0,1
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,1,0,1,0,1
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,1,0,0,1,1,2
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,0,2,0,2,2
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,5,1,0,2,5,7
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,2,0,0,0,2,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,3,1,2,2,5,7
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,3,1,2,2,5,3,8
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,0,0,0,1,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,0,1,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,2,0,0,0,2,0,2
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,1,1,1,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,1,1,1,2,3
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,3,1,0,2,3,5
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,4,2,3,2,7,9
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,1,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,1,3,4,4,5,9
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,6,1,6,1,7
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,3,1,3,1,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,22,11,4,2,26,13,39
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,0,1,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,2,3,0,1,2,4,6
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,1,0,1,1,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,2,0,0,0,2,2
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,1,1,2,2,3,5
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,2,2,2,1,4,3,7
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,0,0,0,1,0,1,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,2,0,0,1,2,3
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,1,1,0,2,1,3
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,2,0,0,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-11-01,1,1,0,1,1,2,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,1,0,1,0,1
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,0,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,0,1,0,1,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,0,1,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,2,0,2,0,2
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,3,4,1,1,4,5,9
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,2,0,2,0,2
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,2,0,0,0,2,0,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,0,1,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,3,4,3,5,6,9,15
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,0,1,0,1
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,1,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,0,0,1,1
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,1,1,1,2,2,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,5,5,0,0,5,5,10
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,0,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,1,0,0,1,1,2
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,2,6,1,0,3,6,9
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,1,0,1,0,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,2,3,2,1,4,4,8
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,0,1,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,2,0,3,0,3
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,2,0,2,1,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,2,0,2,5,4,5,9
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,2,2,2,2,4,6
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,2,3,9,10,11,13,24
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,2,3,2,3,5
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,0,1,0,1
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,0,0,1,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,1,0,2,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,1,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,7,9,2,5,9,14,23
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,0,1,0,1,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,3,0,4,0,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,1,0,0,1,1,2
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,1,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,1,1,1,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,0,1,0,1,0,1
TORO TORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,2,3,0,0,2,3,5
UMALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,2,0,0,0,2,0,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,0,1,0,1,0,2,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,1,1,0,2,1,3
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,1,2,2,1,3,3,6
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-12-01,3,2,0,1,3,3,6
