,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,10,11,8,6,18,17,35
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,9,9,16,6,25,15,40
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,40,51,17,8,57,59,116
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,4,2,5,0,9,2,11
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,14,11,2,2,16,13,29
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,2,8,0,2,2,10,12
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,10,11,1,5,11,16,27
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,4,1,2,1,6,2,8
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,36,30,2,6,38,36,74
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,2,1,0,1,2,2,4
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,10,17,2,6,12,23,35
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,12,10,5,5,17,15,32
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,5,8,5,3,10,11,21
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,5,12,4,1,9,13,22
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,6,4,4,3,10,7,17
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,7,6,3,9,10,15,25
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,3,2,1,1,4,3,7
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,6,7,9,13,15,20,35
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,2,6,1,0,3,6,9
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,0,0,0,2,0,2,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,0,1,2,5,2,6,8
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,2,1,3,3,5,4,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,5,7,0,0,5,7,12
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,9,8,0,0,9,8,17
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,1043,1035,13,11,1056,1046,2102
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,11,16,0,0,11,16,27
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,10,1,2,3,12,4,16
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,4,3,4,1,8,4,12
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,5,0,1,0,6,0,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,0,0,2,2,2,2,4
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,3,4,0,0,3,4,7
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,0,1,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,3,5,2,2,5,7,12
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,6,7,6,4,12,11,23
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,27,32,5,1,32,33,65
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,6,13,1,5,7,18,25
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,0,3,4,3,4,6,10
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,44,34,4,2,48,36,84
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,7,4,2,1,9,5,14
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,7,8,3,6,10,14,24
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,187,149,6,10,193,159,352
TACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,0,2,0,0,0,2,2
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,1,3,1,2,2,5,7
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,3,3,1,1,4,4,8
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,0,3,5,3,5,6,11
TAHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,7,8,4,4,11,12,23
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,5,4,0,3,5,7,12
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,4,3,2,1,6,4,10
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,5,7,1,1,6,8,14
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,144,119,1,2,145,121,266
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,2,8,3,2,5,10,15
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,5,6,0,0,5,6,11
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,6,3,6,6,12,9,21
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,3,4,4,4,7,8,15
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,4,5,1,2,5,7,12
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,33,36,9,12,42,48,90
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,8,9,3,1,11,10,21
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,1,2,1,0,2,2,4
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,5,3,2,4,7,7,14
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,2,4,2,0,4,4,8
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,1,4,1,0,2,4,6
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,3,3,6,7,9,10,19
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,8,10,0,0,8,10,18
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,2,1,0,0,2,1,3
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,1,1,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,76,101,59,47,135,148,283
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,21,28,1,1,22,29,51
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,2,0,0,1,2,1,3
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,9,0,0,0,9,0,9
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,12,11,5,10,17,21,38
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,4,11,0,3,4,14,18
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,3,5,0,0,3,5,8
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,16,24,1,4,17,28,45
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,9,8,0,1,9,9,18
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,60,38,3,11,63,49,112
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,0,5,1,6,1,11,12
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,6,4,7,3,13,7,20
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,26,20,7,2,33,22,55
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,0,0,3,3,3,3,6
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,1,3,5,2,6,5,11
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,3,3,1,0,4,3,7
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,68,71,14,7,82,78,160
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,6,3,5,3,11,6,17
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,23,15,6,5,29,20,49
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,11,9,14,18,25,27,52
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,1,2,0,1,1,3,4
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,2,1,0,0,2,1,3
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,117,94,1,1,118,95,213
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,3,2,1,6,4,8,12
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,38,54,17,8,55,62,117
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,2,0,0,0,2,0,2
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,4,1,0,0,4,1,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,15,24,29,34,44,58,102
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,2,6,0,0,2,6,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,2,2,0,0,2,2,4
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,1,0,2,0,3,0,3
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-01-01,4,3,2,4,6,7,13
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,1,2,1,6,2,8
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,10,17,6,4,16,21,37
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,11,10,0,0,11,10,21
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,13,9,6,7,19,16,35
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,0,1,3,1,3,4
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,0,0,0,1,0,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,3,0,0,4,3,7
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,2,3,3,7,5,12
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,3,1,0,0,3,1,4
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,1,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,2,1,3,4,5,5,10
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,13,11,7,10,20,21,41
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,0,1,0,2,0,2
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,6,3,0,0,6,3,9
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,24,10,4,3,28,13,41
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,6,2,1,3,7,10
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,23,27,1,1,24,28,52
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,4,1,2,5,6,11
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,1,0,0,1,1,2
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,3,1,2,4,5,5,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,12,5,5,9,17,26
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,9,3,1,7,10,17
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,6,10,0,0,6,10,16
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,7,6,5,0,12,6,18
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,0,2,0,2,0,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,0,1,0,2,0,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,0,2,3,2,3,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,7,14,1,0,8,14,22
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,11,10,3,5,14,15,29
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,2,6,0,1,2,7,9
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,1,0,0,1,1,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,0,1,2,5,2,7
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,9,4,1,4,10,8,18
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,11,15,7,11,18,26,44
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,7,4,1,0,8,4,12
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,3,4,3,6,6,10,16
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,7,0,0,4,7,11
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,1,1,0,1,1,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,11,1,1,5,12,17
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,7,7,1,0,8,7,15
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,2,2,0,0,2,2,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,14,18,2,4,16,22,38
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,10,25,0,0,10,25,35
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,3,3,1,1,4,4,8
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,6,12,1,0,7,12,19
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,22,18,0,0,22,18,40
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,3,14,5,15,8,23
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,5,4,4,0,9,4,13
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,5,6,10,10,15,25
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,13,9,4,7,17,16,33
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,2,1,1,2,3,3,6
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,10,7,12,7,22,14,36
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,6,6,4,2,10,8,18
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,15,17,12,16,27,33,60
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,0,1,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,3,0,0,1,3,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,16,7,7,3,23,10,33
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,1,9,6,9,7,16
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,2,5,5,9,7,16
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,2,4,3,3,5,7,12
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,9,5,3,4,12,9,21
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,22,14,26,17,48,31,79
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,7,11,14,22,21,33,54
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,346,374,3,5,349,379,728
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,22,14,3,1,25,15,40
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,10,6,1,0,11,6,17
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,0,0,1,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,10,6,3,10,13,16,29
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,9,4,1,2,10,6,16
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,1,3,4,4,5,9
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,3,5,0,0,3,5,8
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,7,7,3,4,10,11,21
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,1,0,3,0,4,4
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,11,8,3,2,14,10,24
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,1,2,1,2,2,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,17,9,2,6,19,15,34
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,3,0,0,4,3,7
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,7,6,3,4,10,10,20
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,3,3,2,3,5,8
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,5,12,8,1,13,13,26
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,2,4,0,1,2,5,7
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,11,9,1,1,12,10,22
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,47,42,13,11,60,53,113
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,16,14,5,4,21,18,39
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,1,3,1,3,2,5
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,0,2,0,3,0,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,6,6,3,6,9,12,21
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,2,1,0,0,2,1,3
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,0,0,2,6,2,6,8
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,5,1,0,5,5,10
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,308,320,113,85,421,405,826
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,2,0,1,1,3,1,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,5,2,1,2,6,4,10
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,5,4,1,5,6,11
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,51,29,0,0,51,29,80
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,0,1,1,2,1,3
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,10,13,1,0,11,13,24
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,37,30,1,1,38,31,69
ESCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,2,0,1,0,3,0,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,0,1,0,2,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,2,15,4,16,6,22
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,2,3,3,5,5,8,13
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,7,0,0,3,7,3,10
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,15,8,0,0,15,8,23
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,5,4,4,6,9,10,19
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,3,3,3,7,6,13
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,3,3,0,0,3,3,6
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,14,40,12,19,26,59,85
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,8,6,3,3,11,9,20
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,4,4,0,0,4,4,8
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,7,4,2,4,9,8,17
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,1,2,0,1,1,3,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-02-01,8,8,5,5,13,13,26
