,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,3,1,1,1,4,2,6
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,15,13,2,1,17,14,31
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,2,0,1,1,3,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,9,10,2,3,11,13,24
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,4,4,2,2,6,6,12
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,29,30,1,3,30,33,63
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,7,1,1,3,8,11
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,13,14,0,0,13,14,27
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,6,5,13,3,19,8,27
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,9,5,2,4,11,9,20
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,11,6,2,1,13,7,20
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,6,2,1,1,7,3,10
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,13,5,3,3,16,8,24
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,2,1,1,2,3,5
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,4,4,5,5,9,9,18
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,0,2,0,1,0,3,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,4,0,0,2,4,6
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,0,1,0,3,0,3
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,4,1,0,0,4,1,5
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,6,8,1,0,7,8,15
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,577,609,12,11,589,620,1209
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,10,11,0,0,10,11,21
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,8,8,1,0,9,8,17
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,2,0,0,2,2,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,3,0,2,2,5,7
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,1,1,0,2,1,3
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,0,0,6,2,6,2,8
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,4,4,0,1,4,5,9
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,1,0,0,1,1,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,2,0,1,1,3,4
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,5,4,1,4,6,8,14
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,21,21,9,4,30,25,55
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,6,4,0,0,6,4,10
SICAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,3,0,0,0,3,0,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,27,24,4,10,31,34,65
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,1,0,1,2,2,4
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,3,0,0,2,3,2,5
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,5,3,4,1,9,4,13
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,147,144,1,1,148,145,293
TACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,0,0,0,1,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,0,3,1,5,1,6
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,3,4,3,5,6,11
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,0,1,1,1,1,2,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,13,7,13,7,26,14,40
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,3,8,0,0,3,8,11
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,1,0,0,1,1,2
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,4,1,0,3,4,7
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,92,90,0,1,92,91,183
TARVITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,5,1,5,1,10,2,12
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,3,4,0,0,3,4,7
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,4,6,1,0,5,6,11
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,5,5,9,8,14,13,27
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,4,3,1,0,5,3,8
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,26,22,6,5,32,27,59
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,3,5,2,4,5,9,14
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,2,0,0,1,2,3
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,4,5,4,1,8,6,14
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,4,1,1,0,5,1,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,3,0,0,0,3,0,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,5,0,0,0,5,0,5
TOMINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,3,1,0,0,3,1,4
TORO TORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,3,7,2,9,5,14
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,4,8,1,0,5,8,13
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,1,0,0,2,1,3
TRIGAL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,0,2,0,0,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,58,50,32,36,90,86,176
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,27,20,4,0,31,20,51
TURCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,2,0,0,1,2,3
UMALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,1,2,2,4,3,7
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,8,6,4,2,12,8,20
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,6,5,2,2,8,7,15
URUBICHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,5,5,2,0,7,5,12
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,15,17,0,0,15,17,32
VACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,4,4,2,5,6,11
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,7,12,0,1,7,13,20
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,31,24,5,3,36,27,63
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,2,3,6,5,8,13
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,4,8,2,3,6,11,17
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,22,20,6,2,28,22,50
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,6,3,0,0,6,3,9
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,2,0,2,2,4,6
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,61,67,10,5,71,72,143
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,3,0,0,1,3,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,14,21,2,1,16,22,38
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,12,15,19,20,31,35,66
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,0,0,1,2,1,3
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,1,1,0,3,1,4
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,95,60,2,3,97,63,160
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,0,1,0,2,0,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,50,41,5,4,55,45,100
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,5,0,0,2,5,2,7
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,3,1,0,0,3,1,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,15,23,28,16,43,39,82
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,2,1,1,1,3,2,5
YOTALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,3,0,1,1,4,1,5
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,0,1,0,1,0,2,2
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-01-01,1,3,0,5,1,8,9
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,2,1,0,0,2,1,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,10,9,4,6,14,15,29
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,10,22,0,0,10,22,32
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,5,8,3,3,8,11,19
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,1,0,2,0,3,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,0,1,1,1,1,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,3,0,0,4,3,7
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,3,5,0,2,3,7,10
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,2,0,0,1,2,1,3
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,3,2,1,3,4,7
APOLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,17,12,5,4,22,16,38
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1,0,1
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,2,8,0,3,2,11,13
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,15,7,2,5,17,12,29
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,7,5,2,0,9,5,14
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,20,21,0,0,20,21,41
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,11,1,0,5,11,16
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,3,3,0,0,3,3,6
AYATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,3,0,2,1,5,1,6
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,10,12,11,7,21,19,40
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,3,0,2,0,5,5
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,5,0,0,4,5,9
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,8,3,3,1,11,4,15
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,0,3,1,3,1,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,7,5,0,0,7,5,12
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,14,6,4,4,18,10,28
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,0,3,1,3,1,4
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,1,0,0,1,1,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,2,0,0,1,2,3
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,15,10,2,0,17,10,27
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,6,6,4,9,10,15,25
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,8,1,1,1,9,2,11
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,3,4,0,2,3,6,9
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,7,0,2,4,9,13
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,1,1,0,2,1,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,5,4,1,1,6,5,11
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,2,3,3,1,5,4,9
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,0,1,1,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,8,5,1,1,9,6,15
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,5,6,0,2,5,8,13
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,6,1,0,1,6,2,8
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,8,10,2,0,10,10,20
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,15,22,2,1,17,23,40
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,3,3,1,0,4,3,7
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,3,0,1,1,4,5
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,3,2,0,3,3,6
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,18,12,12,3,30,15,45
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,6,5,9,2,15,7,22
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,1,2,1,2,2,4
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,2,7,3,2,5,9,14
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,20,12,1,3,21,15,36
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,3,0,0,1,3,1,4
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,5,0,0,4,5,9
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,0,5,3,5,3,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,0,1,0,5,0,5
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,5,3,3,5,8,8,16
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,12,7,1,1,13,8,21
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,21,21,8,4,29,25,54
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,11,10,8,12,19,22,41
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,251,217,5,3,256,220,476
COIPASA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,13,13,1,0,14,13,27
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,8,7,0,0,8,7,15
COLLANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,10,9,1,1,11,10,21
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,1,1,0,5,1,6
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,5,6,4,10,9,19
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,9,0,0,4,9,13
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,7,2,3,2,10,4,14
COMANCHE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,1,1,0,1,1,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,7,8,2,1,9,9,18
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,10,11,7,5,17,16,33
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,2,0,1,0,3,3
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,7,6,0,0,7,6,13
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,2,1,2,2,4,6
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,6,3,0,7,6,13
CORQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,9,9,0,1,9,10,19
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,34,43,11,7,45,50,95
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,11,10,3,6,14,16,30
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,0,2,0,3,0,3
CUEVO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,3,0,2,0,5,5
CULPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,7,7,1,4,8,11,19
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,3,0,0,0,3,0,3
CURVA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,1,1,1,1,2,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,0,1,1,1,1,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,270,247,73,60,343,307,650
EL CHORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1,0,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,7,4,3,3,10,7,17
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,3,2,2,1,5,3,8
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,37,30,0,0,37,30,67
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,2,0,2,2,4,2,6
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,10,9,5,4,15,13,28
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,23,19,2,1,25,20,45
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,3,1,0,0,3,1,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,2,1,1,2,3,5
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,12,0,2,1,14,15
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,3,2,2,8,5,10,15
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,7,7,2,1,9,8,17
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,1,2,3,3,4,7
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,4,0,1,4,5,9
GUAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,3,1,0,0,3,1,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,18,16,9,9,27,25,52
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,3,0,0,4,3,7
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,2,0,0,1,2,3
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,4,1,0,0,4,1,5
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,1,0,1,0,2,0,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-02-01,2,1,0,0,2,1,3
