,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,7,2,1,7,8,9,17
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,2,1,1,2,3,5
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,4,4,5,4,9,8,17
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,1,0,1,1,2,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,2,0,0,2,2,4
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,5,1,0,0,5,1,6
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,4,1,0,0,4,1,5
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,6,0,0,1,6,7
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,616,583,8,9,624,592,1216
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,6,5,0,0,6,5,11
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,5,5,2,3,7,8,15
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,2,0,0,1,2,3
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,0,2,2,2,2,4,6
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,3,1,1,1,4,2,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,0,0,6,2,6,2,8
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,3,4,0,1,3,5,8
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,2,0,2,1,4,5
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,8,5,1,6,9,11,20
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,14,18,9,10,23,28,51
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,6,4,0,0,6,4,10
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,3,0,0,0,3,0,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,14,20,3,1,17,21,38
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,0,0,0,1,0,1
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,0,0,2,1,2,3
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,5,2,4,1,9,3,12
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,136,132,0,1,136,133,269
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,0,0,0,1,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,0,3,1,5,1,6
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,2,3,4,4,6,10
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,0,1,1,1,1,2,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,12,7,13,7,25,14,39
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,3,1,0,2,3,5
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,1,0,0,2,1,3
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,4,1,0,3,4,7
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,102,86,3,2,105,88,193
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,3,2,5,1,8,3,11
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,3,3,0,0,3,3,6
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,4,6,1,0,5,6,11
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,4,7,9,9,13,22
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,3,0,1,2,4,6
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,27,23,5,5,32,28,60
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,5,5,2,5,7,10,17
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,1,0,0,1,1,2
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,4,5,4,1,8,6,14
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,4,1,2,0,6,1,7
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,0,1,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,4,0,0,0,4,0,4
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,1,0,0,2,1,3
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,3,7,2,9,5,14
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,5,8,1,1,6,9,15
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,1,0,0,2,1,3
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,0,0,1,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,51,56,20,30,71,86,157
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,20,16,2,0,22,16,38
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,1,0,0,1,1,2
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,1,2,2,4,3,7
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,5,3,2,2,7,5,12
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,4,6,3,3,7,9,16
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,6,4,2,0,8,4,12
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,17,11,1,1,18,12,30
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,4,3,2,4,6,10
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,14,15,1,1,15,16,31
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,28,24,4,3,32,27,59
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,2,3,6,5,8,13
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,4,8,1,1,5,9,14
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,20,11,2,1,22,12,34
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,5,3,0,1,5,4,9
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,1,0,0,2,1,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,65,54,13,8,78,62,140
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,3,0,0,1,3,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,16,23,1,0,17,23,40
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,11,14,14,15,25,29,54
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,0,0,2,2,2,4
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,1,1,0,0,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,123,110,3,4,126,114,240
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,2,4,0,0,2,4,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,41,33,2,3,43,36,79
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,5,1,0,2,5,3,8
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,3,1,0,0,3,1,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,9,23,25,15,34,38,72
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,3,1,1,0,4,1,5
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,3,0,1,1,4,1,5
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,0,1,0,1,0,2,2
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-01-01,3,3,1,4,4,7,11
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,2,1,0,0,2,1,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,10,9,4,6,14,15,29
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,10,19,0,0,10,19,29
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,5,8,3,3,8,11,19
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,1,0,1,0,2,2
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,0,1,0,1,0,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,4,3,0,0,4,3,7
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,5,0,2,3,7,10
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,0,2,1,2,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,2,3,2,3,4,7
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,17,12,5,4,22,16,38
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,0,2,2,2,2,4
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,2,1,1,2,3,3,6
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,15,6,1,5,16,11,27
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,4,4,2,0,6,4,10
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,26,28,0,0,26,28,54
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,5,7,0,0,5,7,12
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,2,0,0,3,2,5
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,0,2,1,5,1,6
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,2,0,0,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,10,13,8,7,18,20,38
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,3,0,2,0,5,5
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,5,6,0,0,5,6,11
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,2,3,1,6,3,9
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,0,0,1,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,0,0,2,0,2,2
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,5,4,0,0,5,4,9
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,13,6,2,4,15,10,25
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,0,3,1,3,1,4
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,2,0,0,1,2,3
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,9,8,0,0,9,8,17
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,9,15,8,2,17,17,34
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,9,0,0,0,9,0,9
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,2,2,1,1,3,3,6
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,4,7,0,2,4,9,13
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,1,1,0,2,1,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,5,3,0,0,5,3,8
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,1,4,1,5,2,7
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,0,1,1,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,10,9,0,0,10,9,19
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,1,0,2,3,3,6
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,6,1,0,1,6,2,8
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,11,1,0,4,11,15
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,14,21,2,1,16,22,38
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,3,0,0,3,3,6
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,3,0,1,1,4,5
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,2,1,5,2,7,9
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,19,13,9,2,28,15,43
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,7,8,1,11,8,19
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,1,2,1,2,2,4
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,2,3,4,3,6,9
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,18,10,0,1,18,11,29
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,0,1,1,1,2
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,6,5,0,0,6,5,11
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,0,5,3,5,3,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,4,1,2,3,6,4,10
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,6,4,3,4,9,8,17
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,12,7,1,1,13,8,21
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,26,14,13,4,39,18,57
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,10,9,10,10,20,19,39
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,203,184,6,1,209,185,394
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,8,8,2,2,10,10,20
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,8,7,0,0,8,7,15
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,0,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,9,14,3,1,12,15,27
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,5,1,0,2,5,7
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,4,4,6,4,10,8,18
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,4,9,0,0,4,9,13
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,7,2,3,2,10,4,14
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,1,1,0,2,1,3
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,8,11,2,1,10,12,22
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,9,12,6,3,15,15,30
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,3,0,0,0,3,3
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,7,3,0,0,7,3,10
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,0,0,2,0,2,2
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,6,6,2,1,8,7,15
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,1,0,0,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,9,10,0,1,9,11,20
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,28,31,8,5,36,36,72
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,12,8,2,4,14,12,26
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,1,0,2,0,2
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,2,0,2,1,4,5
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,7,7,1,4,8,11,19
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,0,0,0,3,0,3
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,1,1,1,1,2,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,0,1,1,1,1,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,251,228,73,58,324,286,610
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,0,0,1,0,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,8,4,2,3,10,7,17
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,4,2,2,1,6,3,9
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,23,27,0,0,23,27,50
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,2,1,3,1,4
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,14,8,3,3,17,11,28
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,23,17,3,1,26,18,44
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,0,1,0,1,0,1
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,1,0,0,3,1,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,2,1,1,2,3,5
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,12,0,2,3,14,17
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,2,2,2,7,4,9,13
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,7,4,2,1,9,5,14
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,1,2,3,3,4,7
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,4,0,1,3,5,8
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,1,0,0,3,1,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,7,17,13,11,20,28,48
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,2,2,1,1,3,3,6
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,2,1,0,0,2,1,3
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,1,0,2,0,2
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,1,0,2,0,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,1,0,0,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,4,7,8,7,12,14,26
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,5,2,0,1,5,3,8
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,2,1,2,2,4,6
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,3,1,4,1,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,3,0,4,0,4
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,6,4,2,4,8,8,16
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,0,3,3,4,3,7
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,2,1,3,4,5,9
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,4,2,3,5,7,12
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,8,2,1,1,9,3,12
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,25,29,3,1,28,30,58
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,53,53,2,0,55,53,108
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,211,180,3,1,214,181,395
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,1,0,0,0,1,1
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,2,1,4,1,6,2,8
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,5,9,2,2,7,11,18
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,3,0,0,0,3,0,3
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,2,1,3,2,5,7
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,6,11,18,21,24,32,56
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,2,3,0,1,2,4,6
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,1,0,0,1,1,2
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,0,0,0,1,0,1,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,2,2,0,0,2,2,4
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,7,4,0,0,7,4,11
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,9,5,0,1,9,6,15
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,2,4,2,0,4,4,8
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-02-01,1,3,1,0,2,3,5
