,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,0,1,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,0,0,0,2
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,0,0,1,2,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,4,4,2,1,11
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,3,0,0,5
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,6,4,0,0,10
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,15,16,0,0,31
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,1106,1074,11,13,2204
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,3,7,0,0,10
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,11,9,0,0,20
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,1,1,0,0,2
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,3,2,2,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,1,0,0,3
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,0,0,1,2,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,7,2,0,0,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,0,1,0,1,2
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,8,5,1,1,15
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,6,8,3,3,20
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,32,23,2,0,57
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,13,11,0,0,24
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,4,3,0,0,7
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,29,21,3,3,56
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,1,1,2,6
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,3,3,2,2,10
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,7,5,5,3,20
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,193,206,0,2,401
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,3,7,1,1,12
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,1,1,4,8
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,1,2,1,0,4
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,12,12,3,5,32
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,7,3,1,3,14
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,4,1,0,7
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,10,5,0,0,15
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,141,142,2,0,285
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,6,4,0,1,11
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,10,5,0,0,15
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,5,2,0,1,8
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,4,7,6,7,24
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,4,4,0,0,8
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,42,36,4,7,89
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,8,5,10,6,29
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,1,0,0,0,1
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,1,3,1,1,6
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,1,2,0,0,3
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,0,2,0,0,2
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,1,1,0,0,2
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,1,3,3,1,8
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,5,1,4,12
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,14,10,1,2,27
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,2,0,0,4
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,0,2,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,119,66,27,13,225
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,30,36,2,0,68
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,4,0,0,6
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,4,2,0,2,8
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,8,11,0,2,21
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,12,5,2,0,19
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,8,5,0,0,13
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,21,18,2,1,42
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,3,3,1,9
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,14,14,0,0,28
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,50,33,2,7,92
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,1,1,5,1,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,4,3,5,2,14
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,30,19,2,3,54
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,1,1,2,1,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,9,7,0,0,16
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,3,3,0,0,6
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,55,51,7,4,117
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,8,5,1,1,15
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,21,22,2,3,48
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,24,14,28,16,82
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,4,5,1,1,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,1,0,0,0,1
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,99,104,0,3,206
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,5,1,1,9
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,47,54,3,3,107
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,2,0,1,5
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,1,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,17,16,20,13,66
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,5,4,1,2,12
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,5,5,3,3,16
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,2,1,2,1,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-01-01,4,2,2,0,8
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,1,0,1,3
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,12,14,2,2,30
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,20,14,0,0,34
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,18,9,2,2,31
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,1,0,1,3
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,3,6,0,0,9
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,4,3,2,2,11
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,0,1,2,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,1,1,1,4
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,11,10,3,3,27
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,0,2,1,3
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,5,1,0,8
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,13,14,2,1,30
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,7,5,1,0,13
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,40,30,0,1,71
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,5,6,0,1,12
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,3,1,0,0,4
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,3,4,1,0,8
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,3,0,1,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,9,7,5,2,23
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,4,2,2,4,12
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,5,10,0,0,15
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,5,4,0,0,9
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,0,2,1,3
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,8,16,0,0,24
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,12,8,3,3,26
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,0,2,1,4
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,0,1,0,2
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,3,1,3,1,8
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,5,6,0,0,11
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,10,12,14,15,51
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,4,6,0,0,10
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,9,4,0,2,15
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,11,6,1,0,18
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,0,1,0,1
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,6,6,0,2,14
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,4,4,1,1,10
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,2,1,1,5
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,20,14,1,1,36
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,11,14,0,1,26
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,4,0,0,6
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,17,9,1,1,28
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,23,24,2,3,52
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,12,2,0,1,15
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,6,3,2,1,12
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,4,5,3,2,14
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,1,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,9,10,7,5,31
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,6,0,1,9
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,21,16,15,9,61
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,1,1,1,5
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,11,6,1,0,18
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,14,9,3,3,29
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,3,0,0,4
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,0,0,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,3,2,0,0,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,9,9,0,0,18
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,3,3,6,13
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,4,3,5,13
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,4,5,1,12
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,12,9,0,0,21
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,37,31,5,3,76
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,6,7,9,8,30
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,423,381,2,4,810
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,2,0,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,22,22,1,1,46
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,3,6,2,0,11
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,1,0,0,1
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,11,16,3,4,34
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,8,6,1,0,15
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,6,6,3,2,17
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,9,2,0,1,12
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,8,5,6,7,26
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,1,1,0,2
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,6,6,1,1,14
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,0,0,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,22,30,5,4,61
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,6,3,0,0,9
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,13,9,1,0,23
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,2,3,1,6
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,4,9,0,2,15
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,1,0,0,3
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,6,7,2,0,15
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,53,72,8,4,137
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,14,22,9,10,55
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,2,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,3,3,0,0,6
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,8,4,4,0,16
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,2,0,0,3
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,0,0,0,2
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,3,1,0,0,4
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,420,420,106,109,1055
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,0,0,0,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,13,2,0,0,15
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,4,4,0,0,8
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,45,36,0,0,81
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,1,0,1,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,9,5,1,2,17
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,25,31,0,1,57
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,0,0,0,1
ESMERALDA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,0,1,0,2
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,2,0,0,4
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,2,0,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,7,7,6,1,21
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,5,3,4,3,15
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,3,1,1,0,5
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,15,12,0,0,27
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,5,3,3,2,13
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,7,4,1,3,15
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,3,2,0,0,5
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,27,29,2,5,63
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,10,6,0,0,16
HUACARAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,1,0,0,3
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,6,3,0,0,9
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,1,0,0,1
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,9,5,3,3,20
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,2,0,0,4
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,1,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,4,0,0,5
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,0,1,1,2
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,1,1,0,2
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,1,0,0,2
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,3,3,3,11
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,1,0,1,4
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,5,3,8,3,19
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,5,2,1,2,10
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,6,6,6,4,22
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,3,5,2,1,11
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,34,29,1,2,66
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,85,91,3,0,179
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,386,335,7,7,735
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,4,0,2,8
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,4,6,6,3,19
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,0,0,1,1
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,12,14,24,21,71
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,2,0,0,3
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,1,0,0,3
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,3,0,1,6
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,1,0,0,3
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,4,3,1,2,10
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,12,9,3,2,26
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,11,13,0,0,24
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,0,0,2,3
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,17,10,3,2,32
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,4,5,5,2,16
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,20,15,3,5,43
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,9,14,3,1,27
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,3,5,2,2,12
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,0,1,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,2,3,0,0,5
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,10,9,0,0,19
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,102,84,5,7,198
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,0,0,2,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,0,3,3,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,0,0,0,1
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,2,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,0,1,3,5
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,1,0,3,6,10
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,6,10,0,4,20
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-02-01,5,0,0,1,6
