,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,1093,1096,9,13,2211
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,6,3,0,0,9
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,6,11,0,0,17
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,1,2,0,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,2,1,2,2,7
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,0,2,0,0,2
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,0,0,2,3,5
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,3,7,0,1,11
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,1,0,2,1,4
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,2,8,1,1,12
SENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,8,5,1,2,16
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,22,22,3,5,52
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,9,10,1,0,20
SICAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,7,5,0,1,13
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,32,48,5,8,93
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,3,1,3,0,7
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,1,3,2,0,6
SORATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,6,2,1,3,12
SUCRE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,206,191,2,0,399
TACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,0,0,2,0,2
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,4,4,1,0,9
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,2,3,1,2,8
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,4,2,1,2,9
TAHUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,2,1,0,0,3
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,13,14,7,7,41
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,1,3,3,0,7
TARACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,3,3,0,0,6
TARATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,14,6,0,2,22
TARIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,152,155,1,2,310
TARVITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,5,5,1,1,12
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,9,2,0,1,12
TIAHUANACU,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,6,10,0,0,16
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,3,6,8,5,22
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,5,2,0,1,8
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,28,33,7,4,72
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,8,10,8,5,31
TOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,1,8,0,2,11
TOLATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,2,5,2,1,10
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,0,3,2,0,5
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,2,2,1,0,5
TOMINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,0,3,1,2,6
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,5,5,6,1,17
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,13,9,1,1,24
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,4,0,0,0,4
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,83,101,18,14,216
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,28,19,2,0,49
TURCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,2,0,1,0,3
UMALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,2,4,0,0,6
UNCIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,7,10,3,0,20
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,8,6,3,0,17
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,4,7,1,1,13
UYUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,33,26,1,0,60
VACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,3,1,1,3,8
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,7,19,0,0,26
VIACHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,38,34,8,8,88
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,0,0,0,2,2
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,7,3,2,5,17
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,27,28,6,4,65
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,1,0,1,2,4
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,6,8,0,3,17
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,5,6,0,0,11
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,63,65,3,3,134
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,5,11,2,0,18
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,23,22,2,0,47
VINTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,19,19,20,17,75
VITICHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,5,7,2,2,16
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,3,3,0,0,6
WARNES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,88,117,0,2,207
YACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,1,0,0,0,1
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,63,57,5,1,126
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,1,0,2,1,4
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,2,1,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,18,29,32,25,104
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,7,4,0,1,12
YOTALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,2,1,1,2,6
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,1,2,2,0,5
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-01-01,3,3,1,0,7
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,9,13,2,3,27
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,14,21,0,0,35
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,9,9,5,4,27
ALALAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,2,2,0,4
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,4,6,1,2,13
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,1,2,0,4
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,1,0,2,3
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,3,1,2,8
APOLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,9,5,1,2,17
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,1,0,0,3
ARANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,5,2,0,0,7
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,14,3,2,21
ARQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,4,1,1,8
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,27,29,0,0,56
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,4,2,0,1,7
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,2,1,0,6
AYATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,3,1,2,9
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,6,2,0,0,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,11,10,4,4,29
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,7,1,6,3,17
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,8,9,1,0,18
BAURES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,7,2,0,0,9
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,0,2,1,3
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,1,0,0,1
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,7,13,0,0,20
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,13,8,3,4,28
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,3,0,0,4
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,0,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,4,1,1,9
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,11,9,2,1,23
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,13,14,4,5,36
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,7,5,0,1,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,5,5,1,1,12
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,5,9,1,1,16
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,1,1,2,5
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,5,5,0,1,11
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,10,5,1,2,18
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,3,0,1,5
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,14,12,0,0,26
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,13,12,0,0,25
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,4,5,0,0,9
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,15,16,0,0,31
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,28,20,0,3,51
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,6,5,1,0,12
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,1,2,0,5
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,4,1,0,7
CATACORA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,0,1,0,2
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,1,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,10,15,9,1,35
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,5,0,0,7
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,9,11,5,6,31
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,0,1,0,3
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,6,9,0,0,15
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,15,17,1,3,36
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,2,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,1,0,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,2,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,7,5,1,0,13
CHUMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,2,5,1,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,4,2,2,10
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,4,5,3,3,15
CLIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,11,5,1,1,18
COBIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,27,28,8,13,76
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,9,10,10,32
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,398,359,1,3,761
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,19,23,0,2,44
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,4,5,0,0,9
COLLANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,1,1,0,5
COLOMI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,14,13,3,0,30
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,4,1,0,8
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,6,6,6,21
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,7,0,0,10
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,9,5,0,6,20
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,1,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,10,14,0,0,24
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,23,17,3,2,45
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,1,2,0,5
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,9,5,1,0,15
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,3,3,2,10
COROICO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,7,4,2,3,16
CORQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,2,0,0,5
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,10,9,1,1,21
COTOCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,48,52,2,7,109
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,14,14,1,4,33
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,1,0,0,2
CUEVO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,4,1,1,7
CULPINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,5,7,1,2,15
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,0,0,0,1
CURVA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,0,3,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,5,1,0,9
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,359,337,113,113,922
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,1,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,11,5,2,2,20
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,4,2,0,0,6
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,30,44,0,0,74
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,4,0,1,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,10,3,1,17
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,16,27,0,1,44
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,1,0,0,3
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,1,0,0,2
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,6,2,0,6,14
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,1,1,2,7
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,2,1,0,4
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,11,13,1,0,25
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,2,3,0,8
GUANAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,6,5,3,15
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,2,0,0,3
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,17,22,3,1,43
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,7,11,1,3,22
HUACARAJE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,0,0,0,1
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,8,0,0,11
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,0,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,9,13,3,4,29
HUARINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,5,2,0,0,7
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,0,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,2,0,0,3
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,0,0,1,2
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,1,1,1,3
ICLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,4,0,0,6
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,7,4,5,6,22
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,8,2,3,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,7,8,1,1,17
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,4,5,3,6,18
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,8,7,1,4,20
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,31,20,3,0,54
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,81,74,4,1,160
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,331,315,3,6,655
LA RIVERA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,0,1,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,5,2,0,1,8
LAJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,9,8,3,1,21
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,2,0,1,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,2,1,2,7
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,5,17,18,32,72
LLICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,1,0,0,2
LORETO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,1,0,0,3
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,4,6,1,0,11
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,2,0,0,5
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,3,1,2,9
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,6,11,1,1,19
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,7,10,0,1,18
MALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,1,1,0,3
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,10,5,2,3,20
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,6,2,3,1,12
MINEROS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,10,13,3,6,32
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,11,8,0,2,21
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,0,3,0,6
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,1,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,2,1,1,6
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,18,9,1,1,29
MONTERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,91,76,6,6,179
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,1,0,0,3
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,2,2,1,5
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,0,2,2,4
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,0,0,0,1
OCURI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,4,2,5,3,14
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,10,6,1,2,19
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,3,1,2,2,8
ORURO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,235,219,3,2,459
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,5,7,1,0,13
PADILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,6,5,1,0,12
PAILON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,15,11,19,22,67
PALCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,12,7,2,1,22
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,15,14,1,2,32
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,1,0,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,4,5,1,0,10
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,1,1,1,4
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,0,0,0,1,1
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,9,6,3,3,21
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,1,4,0,1,6
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,2,0,1,5
POCOATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,9,8,7,6,30
POCONA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,4,2,5,4,15
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,2,5,4,3,14
POOPO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-02-01,4,3,0,1,8
