,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,6,1,0,0,7
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,6,6,6,3,21
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,1,0,0,0,1
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,0,0,1,2,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,5,4,0,0,9
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,4,2,0,3,9
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,8,4,0,0,12
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,10,15,0,0,25
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,1106,946,8,14,2074
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,12,11,0,0,23
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,5,10,0,1,16
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,0,1,0,0,1
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,5,2,3,2,12
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,4,1,1,0,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,0,0,2,1,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,6,2,0,0,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,2,0,0,0,2
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,2,4,2,2,10
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,8,3,1,0,12
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,27,27,3,3,60
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,11,9,0,1,21
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,1,2,0,0,3
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,49,40,2,5,96
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,2,2,2,1,7
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,0,2,2,0,4
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,11,6,4,3,24
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,206,171,1,1,379
TACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,3,1,0,0,4
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,3,5,1,1,10
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,1,2,2,3,8
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,3,2,0,1,6
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,14,15,3,4,36
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,4,4,1,2,11
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,2,2,0,0,4
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,7,7,0,0,14
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,168,134,0,0,302
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,4,9,0,3,16
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,7,7,0,1,15
TIAHUANACU,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,5,5,0,0,10
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,2,2,6,8,18
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,2,3,0,0,5
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,39,41,4,3,87
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,7,6,2,3,18
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,0,1,0,0,1
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,4,4,0,1,9
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,2,1,0,0,3
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,0,1,0,0,1
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,2,3,0,0,5
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,1,2,1,0,4
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,5,2,7,4,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,17,13,1,0,31
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,6,6,0,0,12
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,102,99,19,12,232
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,33,23,1,2,59
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,3,0,1,0,4
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,5,2,0,0,7
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,9,14,4,4,31
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,8,8,1,0,17
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,3,5,1,2,11
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,18,26,0,0,44
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,3,3,1,1,8
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,15,19,0,1,35
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,46,37,6,5,94
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,1,0,3,0,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,3,6,5,1,15
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,19,22,4,6,51
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,1,0,4,2,7
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,5,3,1,0,9
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,5,2,4,0,11
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,67,58,1,7,133
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,10,4,1,0,15
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,20,21,3,0,44
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,24,22,27,20,93
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,2,4,0,2,8
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,3,3,0,0,6
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,122,112,1,1,236
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,4,3,0,1,8
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,53,40,3,2,98
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,5,3,2,1,11
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,3,1,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,23,18,32,19,92
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,4,5,0,0,9
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,1,3,3,1,8
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,0,0,1,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-01-01,2,4,1,3,10
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,0,0,1
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,11,5,3,3,22
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,18,16,1,0,35
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,7,9,4,1,21
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,1,2,4
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,3,1,1,0,5
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,6,5,0,0,11
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,6,4,1,0,11
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,1,0,0,3
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,3,4,4,1,12
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,15,9,4,5,33
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,1,1,2,5
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,4,5,2,1,12
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,12,11,1,0,24
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,3,0,0,4
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,27,30,0,1,58
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,7,6,0,0,13
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,0,0,1,3
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,4,0,0,6
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,3,2,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,11,10,2,4,27
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,4,5,3,4,16
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,8,5,0,0,13
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,4,0,0,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,3,1,5
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,15,15,1,0,31
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,19,10,8,6,43
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,2,0,1,3
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,3,0,0,4
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,5,7,1,0,13
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,12,9,5,10,36
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,5,7,0,0,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,3,5,0,0,8
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,9,6,0,2,17
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,0,5,1,7
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,4,6,0,0,10
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,5,3,2,1,11
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,2,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,13,25,1,1,40
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,14,10,0,0,24
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,8,2,0,0,10
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,17,10,0,0,27
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,25,16,2,0,43
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,4,9,1,0,14
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,0,2,1,5
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,3,3,1,0,7
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,0,1,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,15,10,8,4,37
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,4,4,0,1,9
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,9,11,10,7,37
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,2,1,0,4
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,7,2,1,2,12
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,15,10,5,1,31
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,0,0,1,1
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,3,6,3,0,12
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,3,4,3,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,2,4,0,8
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,3,3,5,3,14
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,8,16,1,1,26
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,23,29,8,8,68
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,9,2,7,7,25
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,399,361,3,5,768
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,21,15,0,0,36
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,4,4,0,2,10
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,3,0,0,0,3
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,15,11,0,2,28
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,8,1,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,6,6,3,0,15
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,7,0,0,9
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,4,5,0,5,14
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,0,2,0,2
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,10,6,0,0,16
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,0,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,32,23,5,4,64
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,4,2,1,0,7
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,10,6,0,0,16
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,2,2,2,7
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,10,13,4,0,27
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,2,0,0,4
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,8,10,0,1,19
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,60,47,5,4,116
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,12,10,1,1,24
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,0,0,1,3
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,1,0,2,4
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,7,11,2,3,23
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,0,0,0,2
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,1,1,3
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,3,0,0,4
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,405,347,119,98,969
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,0,0,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,8,7,1,1,17
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,6,6,1,0,13
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,34,26,0,0,60
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,2,1,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,10,8,1,1,20
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,13,24,1,0,38
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,3,0,0,0,3
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,1,0,0,2
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,0,0,1
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,5,7,0,3,15
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,3,6,5,1,15
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,1,3,1,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,9,5,1,2,17
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,5,3,2,0,10
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,6,11,1,2,20
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,0,0,0,2
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,34,21,3,3,61
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,4,12,3,2,21
HUACARAJE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,2,0,0,3
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,6,4,0,2,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,1,1,3
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,9,10,5,9,33
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,6,4,0,0,10
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,1,1,0,3
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,1,2,0,4
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,0,4,2,7
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,3,0,0,0,3
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,3,4,2,3,12
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,0,1,0,3
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,4,1,3,2,10
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,5,9,1,2,17
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,4,7,6,2,19
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,5,5,1,0,11
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,23,24,0,0,47
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,84,63,1,4,152
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,332,303,6,7,648
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,0,1,1,3
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,9,11,3,3,26
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,3,0,0,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,2,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,12,7,25,22,66
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,0,0,2,3
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,1,0,0,1
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,1,5,1,1,8
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,2,1,1,1,5
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,0,5,0,1,6
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-02-01,5,8,0,1,14
