municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,23,23
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,21,21
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,360,360
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,122,122
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,268,268
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,109,109
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,132,132
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,242,242
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,86,86
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,186,186
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,105,105
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,87,87
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,282,282
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,137,137
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,597,597
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,235,235
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,104,104
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,27,27
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,11,11
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,71,71
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,951,951
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,76,76
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,118,118
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,113,113
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,86,86
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,79,79
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-01-01,97,97
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,56,56
ACHACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,234,234
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,123,123
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,277,277
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,23,23
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,36,36
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,44,44
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,118,118
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,41,41
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,16,16
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,86,86
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,154,154
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,66,66
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,108,108
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,83,83
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,171,171
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,5,5
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,81,81
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,58,58
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,109,109
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,247,247
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,166,166
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,13,13
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,16,16
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,14,14
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,17,17
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,48,48
BERMEJO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,3,3
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,375,375
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,2,2
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,22,22
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,70,70
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,161,161
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,98,98
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,110,110
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,59,59
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,33,33
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,160,160
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,212,212
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,39,39
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,125,125
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,210,210
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,52,52
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,248,248
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,3,3
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,187,187
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,81,81
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,10,10
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,18,18
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,23,23
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,369,369
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,87,87
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,79,79
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,30,30
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,180,180
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,302,302
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,10,10
CHUA COCANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,29,29
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,31,31
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,54,54
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,110,110
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,219,219
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,149,149
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,492,492
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,278,278
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,1339,1339
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,5,5
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,55,55
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,142,142
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,33,33
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,213,213
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,12,12
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,513,513
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,82,82
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,72,72
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,27,27
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,24,24
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,29,29
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,13,13
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,43,43
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,109,109
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,61,61
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,52,52
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,257,257
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,6,6
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,1,1
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,21,21
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,33,33
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,254,254
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,62,62
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,23,23
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,49,49
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,420,420
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,30,30
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,141,141
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,157,157
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,3,3
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,32,32
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,252,252
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,461,461
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,5,5
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,16,16
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,54,54
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,144,144
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,90,90
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,67,67
GUANAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,19,19
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,43,43
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,276,276
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,50,50
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,121,121
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,29,29
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,5,5
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,168,168
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,33,33
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,31,31
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,50,50
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,114,114
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,166,166
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,116,116
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,2,2
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,24,24
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,96,96
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,100,100
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,139,139
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,175,175
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,2,2
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,2,2
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,37,37
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,25,25
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,507,507
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,31,31
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,11,11
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,83,83
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,40,40
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,34,34
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,1,1
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,30,30
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,164,164
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,43,43
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,131,131
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,394,394
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-02-01,97,97
