municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
EL CHORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
EL VILLAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,5,5
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,39,39
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,5,5
FILADELFIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,16,16
HUARACAJE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
HUATAJATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
ICHOCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,7,7
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,17,17
LAGUNILLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
LAJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,6,6
LAS CARRERAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
MAPIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,14,14
MECAPACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
MINEROS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,16,16
MOCOMOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
MOJINETE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
MOJOCOYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
MONTEAGUDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,12,12
MOROCHATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,5,5
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,41,41
PADCAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,8,8
PADILLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,8,8
PALCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,11,11
PAMPA AULLAGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
PASORAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
PAZÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,12,12
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,12,12
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
POOPO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,6,6
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,7,7
PORVENIR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
POSTRER VALLE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,114,114
PRESTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,16,16
PUERTO ACOSTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,6,6
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,17,17
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,6,6
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,43,43
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,8,8
QUIME,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
RAVELO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,8,8
REYES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,10,10
RIBERALTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,220,220
ROBORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,15,15
SABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,10,10
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
SAN AGUSTIN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SAN ANDRES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,9,9
SAN BENITO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,15,15
SAN IGNACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,78,78
SAN JAVIER(BNI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,21,21
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,5,5
SAN LORENZO(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,12,12
SAN MATIAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,12,12
SAN PEDRO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,15,15
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,11,11
SAN RAMON SCZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,12,12
SANTA ANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,30,30
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,129,129
SANTIAGO DE HUARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,8,8
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,8,8
SICAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,44,44
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,6,6
SORACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
SORATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,27,27
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
TACOPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
TAPACARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,8,8
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,9,9
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,9,9
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,7,7
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,5,5
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,69,69
TIRAQUE (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
TOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
TOLATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,5,5
TOLEDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,7,7
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,8,8
TOTORA(CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
TRINIDAD,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,48,48
TURCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,12,12
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,4,4
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,6,6
UYUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
VACAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
VIACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,6,6
VILA VILA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
VILLA MONTES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,6,6
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,27,27
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,8,8
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,29,29
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
YACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
YANACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,3,3
YAPACANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,82,82
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,6,6
YUNCHARA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,1,1
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-02-01,2,2
ACACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-03-01,2,2
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-03-01,39,39
ACHOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-03-01,10,10
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-03-01,26,26
ALCALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-03-01,1,1
ALTO BENI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-03-01,3,3
