,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,2,0,5,8
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,5,1,0,8
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,2,3,6
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,0,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,4,1,0,0,5
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,1,2,0,5
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,20,25,3,2,50
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,2,0,2
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,0,1,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,1,0,0,3
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,2,6,4,13
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,1,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,1,1,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,5,4,1,1,11
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,4,0,5
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,25,25,14,17,81
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,1,0,1,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,0,0,1
ESCOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,2,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,2,2,5
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,1,2
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,0,0,0,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,5,0,0,5
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,4,8,2,15
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,16,14,9,5,44
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,0,0,1
LLICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,1,0,0,3
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,1,0,0,2
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,4,2,3,1,10
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,13,6,15,8,42
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,3,20,21,46
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,0,1,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
POROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,7,4,5,18
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,5,2,8
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,0,1,0,3
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,2,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,4,4,11,20
QUIME,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,6,0,7
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,0,2,3,7
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,5,6,2,15
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,2,1,5,10
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,1,1,0,3
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,2,3
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,4,3,7
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,1,0,1,4
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,2,1,1,5
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,1,0,0,3
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,2,0,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,4,2,0,1,7
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,2,0,2
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,2,2,4
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,6,0,0,8
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,107,75,39,45,266
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,2,0,0,3
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,1,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,2,3,3,10
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,12,17,0,4,33
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,0,0,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,5,3,1,2,11
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,3,2,6
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,3,2,2,0,7
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,1,4,0,6
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,0,0,1
TOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,0,1,1
TOLATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,3,3,3,1,10
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,2,0,0,3
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,4,1,1,0,6
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,2,2,1,6
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,1,1,0,3
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,0,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,5,1,3,5,14
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,3,1,1,0,5
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,3,4
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,4,4,2,2,12
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,2,6,1,1,10
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,3,1,0,0,4
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,3,0,0,4
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,2,0,0,0,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,5,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,1,1,2,5
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,1,0,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,1,1,3
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,2,1,1,1,5
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,1,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,1,3,4
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,2,1,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,2,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,1,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,2,1,3
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,29,23,3,5,60
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,2,2,4
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,2,3
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,2,7,9
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,3,1,2,6
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,21,14,28,29,92
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,4,0,1,6
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
ESCARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,6,4,10
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,1,0,2
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,2,0,2
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,8,4,0,0,12
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,11,12,6,3,32
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,2,5,10,3,20
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,4,10,9,2,25
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,6,9,4,3,22
PADILLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,2,0,1,0,3
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,4,4,8,0,16
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,2,1,0,1,4
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,4,9,4,8,25
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,2,1,0,0,3
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,5,6
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,3,1,5,5,14
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,2,3,6
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,4,1,4,5,14
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,8,10,18
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,2,1,0,0,3
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,2,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,3,5,5,3,16
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,1,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,2,0,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,2,2,0,2,6
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,1,3,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,3,2,0,3,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,4,3,1,0,8
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,3,1,1,1,6
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,3,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,1,1,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,3,1,2,6
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,7,8,15
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,53,54,22,12,141
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,2,0,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,2,2,0,0,4
SICAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,3,1,0,5
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,3,0,0,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,3,3,1,1,8
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,2,2,3,6,13
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,2,0,0,3
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
TOMINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,11,4,6,3,24
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,2,1,2,2,7
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,1,0,2
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,4,1,3,1,9
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,2,0,1,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,1,0,1,1,3
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,5,4,0,0,9
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,3,5,2,0,10
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-09-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,3,0,0,3,6
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,0,1,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,1,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,0,0,1,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,0,1,0,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,0,0,4,0,4
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,2,2,0,2,6
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,0,2,0,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,1,0,5,1,7
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,2,0,0,0,2
CALACOTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,0,1,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,0,1,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-10-01,0,0,1,0,1
