,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,10,2,12
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,4,0,4
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,45,0,45
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,15,6,21
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,4,0,4
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,46,2,48
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,3,0,3
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,2,0,2
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,35,0,35
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,3,0,3
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,10,0,10
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,1,0,1
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,47,2,49
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,23,1,24
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,99,5,104
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,2,0,2
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,2,0,2
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,130,2,132
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,3,6,9
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,105,1,106
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,61,0,61
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,1,1,2
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,3,0,3
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,0,2,2
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-01-01,2,0,2
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,2,6
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,23,2,25
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,1,1
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,20,0,20
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,7,0,7
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,5,1,6
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,0,6
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,1,3
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,9,18
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,5,1,6
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,2,4
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,0,3
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,23,0,23
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,32,0,32
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,7,1,8
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,17,2,19
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,1,4
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,5,9,14
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,34,6,40
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,22,2,24
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,2,2
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,1,7
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,11,0,11
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,13,1,14
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,1,7
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,1,5
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,7,0,7
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,2,11
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,2,8
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,28,0,28
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,11,0,11
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,0,6
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,8,2,10
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,48,3,51
CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,1,1
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,5,0,5
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,4,7
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,1,1
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,1,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,35,0,35
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,33,1,34
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,4,13
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,28,2,30
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,10,0,10
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,2,6
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,2,5
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,5,14
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,22,0,22
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,40,0,40
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,7,11,18
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1428,38,1466
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,51,0,51
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,20,0,20
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,0,4
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,11,8,19
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,10,0,10
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,2,2
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,2,2
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,8,0,8
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,1,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,15,0,15
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,2,8
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,0,4
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,4,10
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,40,0,40
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,3,12
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,77,0,77
CRUZ DE MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,1,1
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,11,3,14
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,5,1,6
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,2,5
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,0,6
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,1,3
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,0,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,857,0,857
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,2,5
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,0,6
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,0,3
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,40,1,41
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,3,12
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,23,0,23
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,0,3
ESMERALDA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,1,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,17,0,17
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,2,6
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,12,0,12
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,2,2
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,0,3
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,39,0,39
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,10,3,13
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,0,6
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,0,3
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,1,3
HUATAJATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,0,4
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,4,5
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,3,5
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,5,11
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,13,1,14
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,8,2,10
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,0,3
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,25,1,26
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,84,1,85
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1233,0,1233
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,1,3
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,1,10
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,55,2,57
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,0,4
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,1,3
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,10,0,10
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,0,3
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,3,4
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,0,9
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,0,9
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,18,0,18
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,7,2,9
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,1,5
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,7,1,8
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,109,0,109
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,6,15
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,6,10
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,8,0,8
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,2,5
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,238,0,238
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,8,0,8
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,16,2,18
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,8,4,12
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,0,9
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,0,6
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,1,3
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,1,3
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,26,1,27
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,1,1
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,0,6
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,3,12
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,0,3
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,10,0,10
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,0,4
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,9,0,9
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,2,5
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,0,3
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,16,0,16
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,362,0,362
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,2,2
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,15,0,15
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,6,10
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,3,2,5
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,1,5
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,46,0,46
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,5,1,6
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,2,0,2
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,26,0,26
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,69,0,69
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,7,4,11
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,18,0,18
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,135,17,152
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,1,0,1
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,4,4,8
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,15,3,18
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,151,7,158
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,6,0,6
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,12,0,12
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2013-02-01,0,3,3
