,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
SANTIVAÑES,atencion odontologica,rayos x dental,2022-06-01,0,0,0,3,0,1,1,1,0,2,0,0,0,0,8
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,2,2,1,6,0,2,0,0,0,0,13
SAPAHAQUI,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2022-06-01,0,0,1,0,0,1,0,9,0,1,0,0,0,0,12
SIPE SIPE,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SOPACHUY,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
SORACACHI,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
SORATA,atencion odontologica,rayos x dental,2022-06-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
SUCRE,atencion odontologica,rayos x dental,2022-06-01,1,1,6,9,16,3,31,35,2,0,0,0,0,0,104
TACACOMA,atencion odontologica,rayos x dental,2022-06-01,0,0,1,2,2,3,5,4,0,0,0,0,0,0,17
TARABUCO,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,3,6,9,0,0,0,0,0,0,18
TARIJA,atencion odontologica,rayos x dental,2022-06-01,0,0,4,4,5,7,20,44,2,3,0,0,0,0,89
TIAHUANACU,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
TIQUIPAYA,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,1,2,1,2,0,0,0,0,0,0,6
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2022-06-01,0,0,1,0,0,0,0,3,0,1,0,0,0,0,5
TOCO,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TODOS SANTOS,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOMAVE,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
TORO TORO,atencion odontologica,rayos x dental,2022-06-01,0,0,0,1,1,0,3,1,0,0,0,0,0,0,6
TOTORA(ORR),atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,rayos x dental,2022-06-01,0,0,0,1,2,2,6,9,1,3,0,0,0,0,24
TUPIZA,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,2,6,1,0,0,0,0,0,9
TURCO,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,4,2,3,4,1,1,0,0,0,0,15
UMALA,atencion odontologica,rayos x dental,2022-06-01,0,2,1,1,0,0,1,2,1,1,0,0,0,0,9
UNCIA,atencion odontologica,rayos x dental,2022-06-01,0,0,0,6,0,1,7,12,0,0,0,0,0,0,26
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2022-06-01,0,0,1,1,2,2,2,18,0,0,0,0,0,0,26
UYUNI,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VACAS,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VALLEGRANDE,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
VIACHA,atencion odontologica,rayos x dental,2022-06-01,1,4,3,3,1,1,3,9,1,1,0,0,0,0,27
VILLA MONTES,atencion odontologica,rayos x dental,2022-06-01,0,0,5,1,0,3,3,11,2,1,0,0,0,0,26
VILLA RIVERO,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
VILLA SERRANO,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,rayos x dental,2022-06-01,0,0,0,6,4,5,5,7,1,2,0,0,0,0,30
VILLAZON,atencion odontologica,rayos x dental,2022-06-01,0,0,6,6,2,8,6,11,1,0,0,0,0,0,40
YACUIBA,atencion odontologica,rayos x dental,2022-06-01,1,0,2,2,0,4,9,9,0,0,0,0,0,0,27
YOCALLA,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
YOTALA,atencion odontologica,rayos x dental,2022-06-01,0,0,0,3,1,2,3,12,1,3,0,0,0,0,25
YUNCHARA,atencion odontologica,rayos x dental,2022-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,rayos x dental,2022-06-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
ACACIO,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ACHACACHI,atencion odontologica,rayos x dental,2022-07-01,0,0,3,4,7,7,5,16,0,3,0,0,0,0,45
ACHOCALLA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
AIQUILE,atencion odontologica,rayos x dental,2022-07-01,0,1,1,1,2,3,1,2,0,0,0,0,0,0,11
ALALAY,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ANDAMARCA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3
ANTEQUERA,atencion odontologica,rayos x dental,2022-07-01,0,0,2,4,0,7,2,4,2,1,0,0,0,0,22
APOLO,atencion odontologica,rayos x dental,2022-07-01,0,0,1,0,5,0,0,0,0,0,0,0,0,0,6
ARANI,atencion odontologica,rayos x dental,2022-07-01,0,0,0,4,3,8,3,5,0,1,0,0,0,0,24
ARBIETO,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ARQUE,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,1,0,2,2,0,0,0,0,0,5
ATOCHA,atencion odontologica,rayos x dental,2022-07-01,0,0,1,1,0,7,1,5,0,0,0,0,0,0,15
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2022-07-01,0,1,2,2,1,1,5,4,0,0,0,0,0,0,16
BERMEJO,atencion odontologica,rayos x dental,2022-07-01,0,0,4,3,1,6,5,10,0,0,0,0,0,0,29
BETANZOS,atencion odontologica,rayos x dental,2022-07-01,0,0,1,0,2,1,2,5,0,0,0,0,0,0,11
BUENA VISTA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CABEZAS,atencion odontologica,rayos x dental,2022-07-01,0,0,2,1,1,1,5,5,2,0,0,0,0,0,17
CAMARGO,atencion odontologica,rayos x dental,2022-07-01,0,0,4,5,5,4,1,7,0,0,0,0,0,0,26
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2022-07-01,0,0,1,2,0,2,1,9,0,0,0,0,0,0,15
CAMIRI,atencion odontologica,rayos x dental,2022-07-01,0,0,7,3,0,1,5,21,0,0,0,0,0,0,37
CAPINOTA,atencion odontologica,rayos x dental,2022-07-01,0,0,5,3,0,0,2,2,1,0,0,0,0,0,13
CARACOLLO,atencion odontologica,rayos x dental,2022-07-01,0,0,0,3,1,1,1,3,0,1,0,0,0,0,10
CARANGAS,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
CARIPUYO,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
CHALLAPATA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,2,7,0,4,0,0,0,0,0,0,13
CHAQUI,atencion odontologica,rayos x dental,2022-07-01,0,0,1,0,1,10,1,13,0,0,0,0,0,0,26
CHARAGUA,atencion odontologica,rayos x dental,2022-07-01,0,0,3,0,1,1,1,4,2,0,0,0,0,0,12
CHAYANTA,atencion odontologica,rayos x dental,2022-07-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
CHIMORE,atencion odontologica,rayos x dental,2022-07-01,0,0,1,4,6,8,5,15,0,0,0,0,0,0,39
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
COBIJA,atencion odontologica,rayos x dental,2022-07-01,2,4,31,46,20,15,25,16,0,1,0,0,0,0,160
COCHABAMBA,atencion odontologica,rayos x dental,2022-07-01,9,8,75,72,76,78,131,269,66,38,0,0,0,0,822
COLCAPIRHUA,atencion odontologica,rayos x dental,2022-07-01,0,0,1,4,2,2,6,8,1,0,0,0,0,0,24
"COLCHA ""K""",atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
COLLANA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
COLPA BELGICA,atencion odontologica,rayos x dental,2022-07-01,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4
COLQUECHACA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,5,5,8,7,1,1,0,0,0,0,27
COLQUENCHA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,4,0,0,1,0,0,0,0,0,0,5
COMARAPA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
COPACABANA,atencion odontologica,rayos x dental,2022-07-01,1,1,5,16,3,10,13,17,4,2,0,0,0,0,72
COTAGAITA,atencion odontologica,rayos x dental,2022-07-01,0,0,2,5,4,4,7,39,2,0,0,0,0,0,63
COTOCA,atencion odontologica,rayos x dental,2022-07-01,0,0,1,1,3,7,8,6,0,0,0,0,0,0,26
CULPINA,atencion odontologica,rayos x dental,2022-07-01,0,0,8,5,4,11,15,32,3,5,0,0,0,0,83
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2022-07-01,0,0,2,3,0,0,0,2,0,0,0,0,0,0,7
EL ALTO,atencion odontologica,rayos x dental,2022-07-01,1,0,8,10,1,7,8,19,4,0,0,0,0,0,58
EL CHORO,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
EL PUENTE(TJA),atencion odontologica,rayos x dental,2022-07-01,0,2,3,1,0,0,1,6,0,0,0,0,0,0,13
EL TORNO,atencion odontologica,rayos x dental,2022-07-01,0,0,0,4,3,6,6,7,3,1,0,0,0,0,30
EL VILLAR,atencion odontologica,rayos x dental,2022-07-01,0,0,2,0,0,0,0,3,0,0,0,0,0,0,5
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2022-07-01,2,2,4,3,1,1,0,3,0,0,0,0,0,0,16
ESCARA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
ESCOMA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ESMERALDA,atencion odontologica,rayos x dental,2022-07-01,0,0,1,1,0,0,0,0,4,1,0,0,0,0,7
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2022-07-01,0,0,3,0,0,0,2,2,0,2,0,0,0,0,9
GUANAY,atencion odontologica,rayos x dental,2022-07-01,1,0,1,7,0,1,5,12,2,0,0,0,0,0,29
HUACARETA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
HUACHACALLA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,rayos x dental,2022-07-01,0,0,2,2,10,16,9,5,3,0,0,0,0,0,47
HUARINA,atencion odontologica,rayos x dental,2022-07-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
HUATAJATA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,2,1,0,0,2,0,1,0,0,0,0,6
INCAHUASI,atencion odontologica,rayos x dental,2022-07-01,0,0,1,1,3,4,11,6,3,2,0,0,0,0,31
IXIAMAS,atencion odontologica,rayos x dental,2022-07-01,0,0,0,4,1,4,1,2,0,0,0,0,0,0,12
LA ASUNTA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
LA GUARDIA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LA PAZ,atencion odontologica,rayos x dental,2022-07-01,8,8,81,76,89,71,184,241,32,23,0,0,0,0,813
LAGUNILLAS,atencion odontologica,rayos x dental,2022-07-01,1,0,0,0,2,2,3,9,0,1,0,0,0,0,18
LAJA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
LAS CARRERAS,atencion odontologica,rayos x dental,2022-07-01,0,0,2,3,0,0,3,3,0,0,0,0,0,0,11
LLALLAGUA,atencion odontologica,rayos x dental,2022-07-01,0,0,1,5,2,0,0,12,0,1,0,0,0,0,21
MACHACAMARCA,atencion odontologica,rayos x dental,2022-07-01,0,0,1,4,1,3,4,5,0,0,0,0,0,0,18
MAGDALENA,atencion odontologica,rayos x dental,2022-07-01,0,0,2,0,1,2,1,0,0,0,0,0,0,0,6
MAIRANA,atencion odontologica,rayos x dental,2022-07-01,1,3,17,6,7,15,1,22,0,1,0,0,0,0,73
MAPIRI,atencion odontologica,rayos x dental,2022-07-01,0,0,0,1,1,1,0,3,0,0,0,0,0,0,6
MECAPACA,atencion odontologica,rayos x dental,2022-07-01,0,0,1,4,4,11,10,9,1,1,0,0,0,0,41
MIZQUE,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
MOJOCOYA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
MONTEAGUDO,atencion odontologica,rayos x dental,2022-07-01,0,1,2,0,3,3,0,6,1,0,0,0,0,0,16
MOROCHATA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
OCURI,atencion odontologica,rayos x dental,2022-07-01,0,0,2,0,0,0,2,1,0,0,0,0,0,0,5
ORURO,atencion odontologica,rayos x dental,2022-07-01,19,12,58,74,55,75,132,286,29,20,0,0,0,0,760
PADCAYA,atencion odontologica,rayos x dental,2022-07-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4
PADILLA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,rayos x dental,2022-07-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
PASORAPA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PAZÑA,atencion odontologica,rayos x dental,2022-07-01,1,0,2,3,1,6,6,16,0,3,0,0,0,0,38
POOPO,atencion odontologica,rayos x dental,2022-07-01,0,0,3,3,0,2,0,6,0,0,0,0,0,0,14
PORCO,atencion odontologica,rayos x dental,2022-07-01,0,0,0,1,0,2,0,3,0,0,0,0,0,0,6
POROMA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
PORONGO,atencion odontologica,rayos x dental,2022-07-01,0,1,13,11,4,6,8,23,4,3,0,0,0,0,73
PORVENIR,atencion odontologica,rayos x dental,2022-07-01,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3
POTOSI,atencion odontologica,rayos x dental,2022-07-01,0,0,2,3,1,2,3,15,0,0,0,0,0,0,26
PRESTO,atencion odontologica,rayos x dental,2022-07-01,1,0,2,2,0,5,2,0,0,0,0,0,0,0,12
PUCARANI,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,1,0,1,2,0,0,0,0,0,0,4
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2022-07-01,0,0,1,0,0,2,6,10,0,0,0,0,0,0,19
PUERTO RICO,atencion odontologica,rayos x dental,2022-07-01,0,0,0,4,3,6,4,9,3,0,0,0,0,0,29
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,1,0,0,6,0,0,0,0,0,0,7
PUNA,atencion odontologica,rayos x dental,2022-07-01,0,0,1,2,0,3,5,12,0,0,0,0,0,0,23
PUNATA,atencion odontologica,rayos x dental,2022-07-01,1,0,2,3,0,0,1,1,1,1,0,0,0,0,10
QUIABAYA,atencion odontologica,rayos x dental,2022-07-01,0,0,1,2,0,0,2,1,0,0,0,0,0,0,6
QUILLACOLLO,atencion odontologica,rayos x dental,2022-07-01,0,0,0,3,1,3,2,9,9,2,0,0,0,0,29
QUIRUSILLAS,atencion odontologica,rayos x dental,2022-07-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
RAVELO,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
RIBERALTA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,1,0,3,4,4,0,0,0,0,0,0,12
SACABA,atencion odontologica,rayos x dental,2022-07-01,4,0,11,14,12,12,15,38,5,8,0,0,0,0,119
SACACA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2022-07-01,0,0,4,2,1,0,8,13,0,5,0,0,0,0,33
SAN BENITO,atencion odontologica,rayos x dental,2022-07-01,0,3,7,5,0,3,2,14,1,0,0,0,0,0,35
SAN BORJA,atencion odontologica,rayos x dental,2022-07-01,1,1,3,3,7,10,3,10,0,0,0,0,0,0,38
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2022-07-01,0,0,2,1,0,1,0,5,0,0,0,0,0,0,9
SAN LUCAS,atencion odontologica,rayos x dental,2022-07-01,0,0,4,7,3,8,12,18,0,0,0,0,0,0,52
SAN MATIAS,atencion odontologica,rayos x dental,2022-07-01,1,0,0,1,5,3,5,15,0,0,0,0,0,0,30
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2022-07-01,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4
SAN PEDRO,atencion odontologica,rayos x dental,2022-07-01,0,0,3,1,1,2,2,4,3,2,0,0,0,0,18
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2022-07-01,0,0,4,2,0,0,2,7,0,0,0,0,0,0,15
SAN PEDRO DE CURAHUARA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2022-07-01,13,20,167,133,138,145,410,853,147,82,0,0,0,0,2108
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,1,3,5,2,0,0,0,0,0,11
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2022-07-01,0,0,3,0,0,0,0,4,1,0,0,0,0,0,8
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,1,0,5,0,1,0,0,0,0,7
SANTIVAÑES,atencion odontologica,rayos x dental,2022-07-01,0,0,0,1,0,2,0,3,0,0,0,0,0,0,6
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2022-07-01,1,0,1,7,0,7,5,4,1,3,0,0,0,0,29
SAPAHAQUI,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,1,2,1,2,0,0,0,0,0,0,6
SIPE SIPE,atencion odontologica,rayos x dental,2022-07-01,2,0,0,0,0,1,1,9,0,0,0,0,0,0,13
SOPACHUY,atencion odontologica,rayos x dental,2022-07-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
SORACACHI,atencion odontologica,rayos x dental,2022-07-01,1,0,1,0,6,5,3,7,0,1,0,0,0,0,24
SORATA,atencion odontologica,rayos x dental,2022-07-01,0,0,4,6,1,8,6,11,0,0,0,0,0,0,36
SUCRE,atencion odontologica,rayos x dental,2022-07-01,2,1,13,8,12,8,30,27,6,7,0,0,0,0,114
TARABUCO,atencion odontologica,rayos x dental,2022-07-01,0,0,1,2,0,0,5,9,0,0,0,0,0,0,17
TARATA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TARIJA,atencion odontologica,rayos x dental,2022-07-01,0,2,5,3,6,6,34,61,1,3,0,0,0,0,121
TARVITA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
TIAHUANACU,atencion odontologica,rayos x dental,2022-07-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
TIQUIPAYA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,1,1,1,2,0,0,0,0,0,0,5
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2022-07-01,0,0,0,2,0,1,1,2,1,0,0,0,0,0,7
TOCO,atencion odontologica,rayos x dental,2022-07-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
TODOS SANTOS,atencion odontologica,rayos x dental,2022-07-01,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4
TOMAVE,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
TORO TORO,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6
TRINIDAD,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TUPIZA,atencion odontologica,rayos x dental,2022-07-01,1,1,0,0,0,1,6,5,0,3,0,0,0,0,17
TURCO,atencion odontologica,rayos x dental,2022-07-01,1,0,1,3,2,0,3,9,4,2,0,0,0,0,25
UMALA,atencion odontologica,rayos x dental,2022-07-01,1,0,4,3,0,3,3,2,0,0,0,0,0,0,16
UNCIA,atencion odontologica,rayos x dental,2022-07-01,0,0,2,3,2,4,1,4,0,3,0,0,0,0,19
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2022-07-01,1,0,0,3,0,3,5,9,1,0,0,0,0,0,22
UYUNI,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3
VALLEGRANDE,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,2,5,5,0,0,0,0,0,0,12
VIACHA,atencion odontologica,rayos x dental,2022-07-01,0,0,2,0,0,1,1,5,0,0,0,0,0,0,9
VILLA MONTES,atencion odontologica,rayos x dental,2022-07-01,0,0,1,1,0,1,4,9,0,0,0,0,0,0,16
VILLA RIVERO,atencion odontologica,rayos x dental,2022-07-01,0,0,1,0,0,3,1,4,0,0,0,0,0,0,9
VILLA SERRANO,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
VILLA TUNARI,atencion odontologica,rayos x dental,2022-07-01,0,0,2,3,1,6,5,3,1,0,0,0,0,0,21
VILLAZON,atencion odontologica,rayos x dental,2022-07-01,0,0,1,2,9,4,3,4,1,0,0,0,0,0,24
WARNES,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,2,0,0,0,4,0,0,0,0,0,6
YACUIBA,atencion odontologica,rayos x dental,2022-07-01,0,0,2,1,2,2,16,8,0,1,0,0,0,0,32
YOCALLA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,0,0,0,1,5,1,0,0,0,0,0,7
YOTALA,atencion odontologica,rayos x dental,2022-07-01,0,3,3,2,0,6,3,9,0,1,0,0,0,0,27
YUNCHARA,atencion odontologica,rayos x dental,2022-07-01,0,0,0,1,1,0,2,0,0,0,0,0,0,0,4
ACACIO,atencion odontologica,rayos x dental,2022-08-01,1,0,0,0,1,1,1,4,0,0,0,0,0,0,8
ACHACACHI,atencion odontologica,rayos x dental,2022-08-01,0,0,5,5,5,8,15,31,5,1,0,0,0,0,75
ACHOCALLA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AIQUILE,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,3,1,4,3,0,0,0,0,0,11
ALALAY,atencion odontologica,rayos x dental,2022-08-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
ANTEQUERA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,6,7,9,5,0,0,0,0,0,0,27
APOLO,atencion odontologica,rayos x dental,2022-08-01,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
ARBIETO,atencion odontologica,rayos x dental,2022-08-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
ARQUE,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ATOCHA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,4,2,7,8,0,0,0,0,0,0,21
AYO AYO,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,1,0,0,5,0,0,0,0,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2022-08-01,0,0,0,1,1,2,4,7,0,2,0,0,0,0,17
BERMEJO,atencion odontologica,rayos x dental,2022-08-01,0,0,2,2,2,3,5,20,0,1,0,0,0,0,35
BETANZOS,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,2,1,6,0,0,0,0,0,0,9
BUENA VISTA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CABEZAS,atencion odontologica,rayos x dental,2022-08-01,0,0,0,2,3,0,5,15,0,0,0,0,0,0,25
CALAMARCA,atencion odontologica,rayos x dental,2022-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CAMARGO,atencion odontologica,rayos x dental,2022-08-01,0,0,0,3,1,2,7,15,4,3,0,0,0,0,35
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2022-08-01,0,0,1,1,0,1,6,4,1,0,0,0,0,0,14
CAMIRI,atencion odontologica,rayos x dental,2022-08-01,0,0,4,6,1,6,11,32,3,0,0,0,0,0,63
CAPINOTA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,1,0,4,3,2,0,0,0,0,0,10
CARACOLLO,atencion odontologica,rayos x dental,2022-08-01,2,2,8,3,4,2,6,4,1,0,0,0,0,0,32
CARANGAS,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,2,0,2,4,1,0,0,0,0,0,9
CARIPUYO,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,rayos x dental,2022-08-01,0,0,0,0,1,12,3,7,1,1,0,0,0,0,25
CHAQUI,atencion odontologica,rayos x dental,2022-08-01,0,0,1,0,5,0,1,8,0,0,0,0,0,0,15
