,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
TAPACARI,atencion odontologica,consulta repetida,2022-01-01,2,0,3,2,4,4,8,13,0,2,0,0,0,0,38
TARABUCO,atencion odontologica,consulta repetida,2022-01-01,0,0,0,1,0,0,1,2,1,0,0,0,0,0,5
TARACO,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
TARATA,atencion odontologica,consulta repetida,2022-01-01,0,0,0,1,1,0,0,3,0,1,0,0,0,0,6
TARIJA,atencion odontologica,consulta repetida,2022-01-01,20,12,72,56,44,63,133,295,68,23,0,3,0,1,790
TARVITA,atencion odontologica,consulta repetida,2022-01-01,1,0,1,4,4,10,2,15,1,0,0,1,0,0,39
TEOPONTE,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TIAHUANACU,atencion odontologica,consulta repetida,2022-01-01,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
TINGUIPAYA,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
TIPUANI,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
TIQUIPAYA,atencion odontologica,consulta repetida,2022-01-01,7,8,2,8,1,5,5,12,0,0,0,0,0,1,49
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2022-01-01,1,0,4,4,0,4,0,7,0,3,0,0,0,0,23
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TODOS SANTOS,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,2,0,0,0,2,2,0,0,0,0,6
TOLATA,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
TOMAVE,atencion odontologica,consulta repetida,2022-01-01,0,0,1,3,2,9,0,2,0,0,0,0,0,0,17
TOMINA,atencion odontologica,consulta repetida,2022-01-01,0,0,0,1,0,1,3,1,0,0,0,0,0,0,6
TORO TORO,atencion odontologica,consulta repetida,2022-01-01,0,0,3,1,2,3,5,3,0,0,0,1,0,0,18
TOTORA(CBBA),atencion odontologica,consulta repetida,2022-01-01,2,0,7,22,1,5,2,14,0,1,0,2,0,0,56
TOTORA(ORR),atencion odontologica,consulta repetida,2022-01-01,5,0,3,1,0,0,4,5,0,0,0,0,0,0,18
TRIGAL,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
TRINIDAD,atencion odontologica,consulta repetida,2022-01-01,9,2,22,28,8,3,37,72,18,10,0,0,0,0,209
TUPIZA,atencion odontologica,consulta repetida,2022-01-01,7,0,6,20,14,26,61,57,64,33,0,7,0,2,297
TURCO,atencion odontologica,consulta repetida,2022-01-01,0,0,8,1,4,5,7,13,4,2,0,0,0,0,44
UMALA,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
UNCIA,atencion odontologica,consulta repetida,2022-01-01,18,2,21,15,10,17,14,34,10,10,0,0,0,0,151
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2022-01-01,1,4,0,4,10,4,7,44,0,1,0,0,0,0,75
UYUNI,atencion odontologica,consulta repetida,2022-01-01,1,4,6,0,8,12,9,25,2,0,0,0,0,0,67
VACAS,atencion odontologica,consulta repetida,2022-01-01,2,5,3,2,4,6,7,13,1,0,0,0,0,0,43
VALLEGRANDE,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
VIACHA,atencion odontologica,consulta repetida,2022-01-01,4,9,21,9,12,18,15,30,5,1,0,1,0,0,125
VILA VILA,atencion odontologica,consulta repetida,2022-01-01,0,2,1,14,0,2,9,8,2,0,0,2,0,0,40
VILLA CHARCAS,atencion odontologica,consulta repetida,2022-01-01,3,0,0,2,3,4,1,10,0,0,0,0,0,0,23
VILLA MONTES,atencion odontologica,consulta repetida,2022-01-01,0,0,3,4,7,3,5,11,0,0,0,0,0,0,33
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2022-01-01,0,2,1,0,1,0,2,1,0,0,0,0,0,0,7
VILLA RIVERO,atencion odontologica,consulta repetida,2022-01-01,0,0,1,0,2,4,4,9,0,0,0,0,0,0,20
VILLA SERRANO,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
VILLA TUNARI,atencion odontologica,consulta repetida,2022-01-01,3,1,8,13,0,9,10,4,0,0,0,0,0,0,48
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2022-01-01,0,0,0,1,1,2,0,2,0,0,0,0,0,0,6
VILLAZON,atencion odontologica,consulta repetida,2022-01-01,16,5,8,15,7,22,6,43,1,0,0,1,0,3,127
VITICHI,atencion odontologica,consulta repetida,2022-01-01,0,0,1,0,0,5,6,7,1,0,0,0,0,0,20
WARNES,atencion odontologica,consulta repetida,2022-01-01,6,3,45,36,13,21,52,100,2,3,0,0,0,0,281
YACUIBA,atencion odontologica,consulta repetida,2022-01-01,0,2,20,27,31,25,14,52,2,13,0,1,0,0,187
YAMPARAEZ,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,3,1,5,2,0,0,0,0,0,0,11
YANACACHI,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
YAPACANI,atencion odontologica,consulta repetida,2022-01-01,4,8,18,47,21,21,5,15,5,0,0,0,0,3,147
YOCALLA,atencion odontologica,consulta repetida,2022-01-01,0,6,6,8,7,5,6,10,10,4,0,2,0,0,64
YOTALA,atencion odontologica,consulta repetida,2022-01-01,0,0,0,2,0,0,0,5,1,0,0,0,0,0,8
YUNGUYO DE LITORAL,atencion odontologica,consulta repetida,2022-01-01,0,0,0,0,0,0,4,5,3,3,0,0,0,0,15
ZUDAÑEZ,atencion odontologica,consulta repetida,2022-01-01,0,0,1,0,0,1,1,2,0,0,0,0,0,0,5
ACACIO,atencion odontologica,consulta repetida,2022-02-01,0,0,6,2,0,5,5,14,1,1,0,2,0,0,36
ACHACACHI,atencion odontologica,consulta repetida,2022-02-01,2,0,1,0,3,5,4,10,2,1,0,0,0,0,28
ACHOCALLA,atencion odontologica,consulta repetida,2022-02-01,0,0,1,1,2,2,5,5,0,0,0,0,0,0,16
AIQUILE,atencion odontologica,consulta repetida,2022-02-01,1,0,2,4,0,2,1,25,0,12,0,3,0,0,50
ALCALA,atencion odontologica,consulta repetida,2022-02-01,0,0,4,5,4,4,5,13,0,0,0,0,0,0,35
ANCORAIMES,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ANDAMARCA,atencion odontologica,consulta repetida,2022-02-01,1,0,0,0,0,0,1,2,1,1,0,0,0,0,6
ANTEQUERA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,11,13,5,19,0,0,0,0,0,0,48
ANZALDO,atencion odontologica,consulta repetida,2022-02-01,0,0,1,0,0,0,2,5,0,0,0,0,0,0,8
ARAMPAMPA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,3,0,5,0,1,0,0,0,0,9
ARANI,atencion odontologica,consulta repetida,2022-02-01,2,1,2,2,1,2,4,10,2,1,0,0,0,0,27
ARBIETO,atencion odontologica,consulta repetida,2022-02-01,0,0,0,2,6,1,7,6,0,0,0,0,0,0,22
ARQUE,atencion odontologica,consulta repetida,2022-02-01,0,0,3,5,0,12,10,25,1,0,0,0,0,1,57
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2022-02-01,0,0,0,10,0,0,0,10,0,0,0,0,0,0,20
ATOCHA,atencion odontologica,consulta repetida,2022-02-01,12,10,27,54,11,39,68,128,34,28,0,0,0,0,411
AYO AYO,atencion odontologica,consulta repetida,2022-02-01,0,0,1,0,0,1,0,4,0,0,0,0,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2022-02-01,3,3,5,10,4,6,13,12,2,2,0,0,0,1,61
AZURDUY,atencion odontologica,consulta repetida,2022-02-01,0,1,9,4,2,4,1,26,0,0,0,0,0,0,47
BATALLAS,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
BAURES,atencion odontologica,consulta repetida,2022-02-01,0,0,3,1,0,0,4,8,0,0,0,0,0,0,16
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,2,3,0,0,0,0,0,0,0,5
BELEN DE URMIRI,atencion odontologica,consulta repetida,2022-02-01,0,0,0,1,0,0,2,1,1,0,0,0,0,0,5
BELLA FLOR,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,consulta repetida,2022-02-01,0,0,3,13,12,13,13,62,1,10,0,0,0,0,127
BETANZOS,atencion odontologica,consulta repetida,2022-02-01,0,0,3,4,3,8,12,46,1,1,0,0,0,7,85
BOLIVAR,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,consulta repetida,2022-02-01,0,0,0,3,0,2,1,5,0,0,0,0,0,0,11
CABEZAS,atencion odontologica,consulta repetida,2022-02-01,0,6,0,2,0,3,0,4,0,0,0,0,0,0,15
CAIROMA,atencion odontologica,consulta repetida,2022-02-01,0,0,1,0,4,8,7,0,5,0,0,0,0,0,25
"CAIZA ""D""",atencion odontologica,consulta repetida,2022-02-01,1,2,1,14,0,3,1,6,0,0,0,0,0,0,28
CAJUATA,atencion odontologica,consulta repetida,2022-02-01,0,7,2,1,0,0,3,4,0,0,0,0,0,0,17
CALAMARCA,atencion odontologica,consulta repetida,2022-02-01,0,0,2,0,4,3,4,6,1,0,0,0,0,0,20
CAMARGO,atencion odontologica,consulta repetida,2022-02-01,1,0,7,14,1,8,15,34,0,3,0,0,0,0,83
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CAMIRI,atencion odontologica,consulta repetida,2022-02-01,6,0,11,14,8,21,21,39,16,19,0,0,0,0,155
CAPINOTA,atencion odontologica,consulta repetida,2022-02-01,0,0,4,1,0,0,5,9,7,2,0,0,0,0,28
CARACOLLO,atencion odontologica,consulta repetida,2022-02-01,1,1,3,8,2,4,5,19,7,4,0,0,0,0,54
CARANAVI,atencion odontologica,consulta repetida,2022-02-01,3,0,3,14,0,2,7,19,0,1,0,2,0,1,52
CARANGAS,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
CARAPARI,atencion odontologica,consulta repetida,2022-02-01,2,4,24,9,2,9,13,49,3,0,0,2,0,0,117
CARIPUYO,atencion odontologica,consulta repetida,2022-02-01,2,0,0,1,1,3,2,8,0,3,0,0,0,0,20
CHALLAPATA,atencion odontologica,consulta repetida,2022-02-01,1,5,2,5,1,0,6,11,0,11,0,1,0,0,43
CHAQUI,atencion odontologica,consulta repetida,2022-02-01,0,0,0,3,4,1,4,20,0,0,0,0,0,0,32
CHARAGUA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,2,2,0,5,0,0,0,0,0,0,9
CHARAÑA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,3,3,8,0,0,0,0,0,0,14
CHAYANTA,atencion odontologica,consulta repetida,2022-02-01,6,0,4,6,1,5,9,22,0,0,0,0,0,0,53
CHIMORE,atencion odontologica,consulta repetida,2022-02-01,0,3,6,3,6,13,12,14,0,0,0,0,0,0,57
CHIPAYA,atencion odontologica,consulta repetida,2022-02-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2022-02-01,6,2,3,14,3,17,28,58,0,8,0,0,0,0,139
CKOCHAS,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
CLIZA,atencion odontologica,consulta repetida,2022-02-01,0,2,6,10,1,5,11,17,1,1,0,1,0,0,55
COBIJA,atencion odontologica,consulta repetida,2022-02-01,12,1,11,15,7,11,36,48,4,1,0,0,0,0,146
COCAPATA,atencion odontologica,consulta repetida,2022-02-01,31,29,17,16,6,17,24,41,6,6,0,6,0,2,201
COCHABAMBA,atencion odontologica,consulta repetida,2022-02-01,110,151,275,290,235,276,843,1167,322,212,0,3,0,0,3884
COLCAPIRHUA,atencion odontologica,consulta repetida,2022-02-01,1,3,3,22,7,9,34,45,1,0,0,0,0,0,125
"COLCHA ""K""",atencion odontologica,consulta repetida,2022-02-01,0,1,2,5,2,1,2,8,4,0,0,0,0,0,25
COLLANA,atencion odontologica,consulta repetida,2022-02-01,0,0,1,1,1,2,1,11,0,0,0,0,0,0,17
COLOMI,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,2,6,2,0,0,0,0,0,0,10
COLPA BELGICA,atencion odontologica,consulta repetida,2022-02-01,0,0,2,0,0,2,0,19,2,0,0,0,0,0,25
COLQUECHACA,atencion odontologica,consulta repetida,2022-02-01,0,1,2,6,8,11,5,17,0,1,0,0,0,0,51
COLQUENCHA,atencion odontologica,consulta repetida,2022-02-01,0,0,1,5,0,0,5,7,0,0,0,0,0,0,18
COLQUIRI,atencion odontologica,consulta repetida,2022-02-01,0,1,5,6,9,10,6,15,1,0,0,0,0,0,53
COMARAPA,atencion odontologica,consulta repetida,2022-02-01,13,14,28,15,9,16,22,41,4,8,0,0,0,1,171
CONCEPCION,atencion odontologica,consulta repetida,2022-02-01,0,2,0,0,0,2,1,1,0,0,0,2,0,0,8
CORIPATA,atencion odontologica,consulta repetida,2022-02-01,0,1,0,2,1,0,2,0,0,0,0,0,0,0,6
CORO CORO,atencion odontologica,consulta repetida,2022-02-01,0,0,3,3,0,2,2,1,0,0,0,0,0,0,11
CORQUE,atencion odontologica,consulta repetida,2022-02-01,0,0,0,1,0,0,0,4,0,0,0,0,0,0,5
COTAGAITA,atencion odontologica,consulta repetida,2022-02-01,1,3,31,28,11,31,35,111,8,4,0,5,0,1,269
COTOCA,atencion odontologica,consulta repetida,2022-02-01,2,4,0,0,0,0,0,5,0,0,0,0,0,0,11
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2022-02-01,0,1,0,2,0,1,1,0,0,0,0,0,0,0,5
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUEVO,atencion odontologica,consulta repetida,2022-02-01,0,1,1,0,0,1,0,8,0,0,0,0,0,0,11
CULPINA,atencion odontologica,consulta repetida,2022-02-01,0,1,1,3,0,3,9,26,6,0,0,0,0,1,50
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
DESAGUADERO,atencion odontologica,consulta repetida,2022-02-01,0,0,0,3,3,1,2,4,0,0,0,1,0,1,15
EL ALTO,atencion odontologica,consulta repetida,2022-02-01,77,78,146,141,105,143,220,356,69,60,0,38,0,3,1436
EL CHORO,atencion odontologica,consulta repetida,2022-02-01,0,0,0,4,0,0,0,0,0,3,0,0,0,0,7
EL PUENTE(STC),atencion odontologica,consulta repetida,2022-02-01,2,3,1,4,2,2,1,10,0,0,0,0,0,0,25
EL PUENTE(TJA),atencion odontologica,consulta repetida,2022-02-01,0,0,4,8,0,2,2,12,1,4,0,0,0,0,33
EL TORNO,atencion odontologica,consulta repetida,2022-02-01,2,4,3,5,4,8,7,20,2,2,0,1,0,8,66
EL VILLAR,atencion odontologica,consulta repetida,2022-02-01,0,0,3,0,7,1,5,10,2,2,0,0,0,0,30
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2022-02-01,2,0,3,10,5,2,6,30,1,0,0,0,0,0,59
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2022-02-01,0,19,3,3,0,1,4,8,1,0,0,0,0,0,39
ESCOMA,atencion odontologica,consulta repetida,2022-02-01,0,0,1,2,2,0,0,2,1,1,0,0,0,0,9
ESMERALDA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
EUCALIPTUS,atencion odontologica,consulta repetida,2022-02-01,0,0,2,4,0,0,5,9,0,0,0,0,0,0,20
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2022-02-01,3,0,3,2,2,2,1,12,0,0,0,0,0,0,25
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,4,0,5,1,9,1,0,0,0,0,0,20
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2022-02-01,0,0,1,2,4,0,0,17,3,0,0,0,0,0,27
GUANAY,atencion odontologica,consulta repetida,2022-02-01,1,1,0,5,0,6,11,24,0,0,0,1,0,0,49
GUAQUI,atencion odontologica,consulta repetida,2022-02-01,1,0,7,4,1,0,5,8,0,3,0,0,0,0,29
GUAYARAMERIN,atencion odontologica,consulta repetida,2022-02-01,0,0,1,0,1,0,6,3,0,0,0,0,0,0,11
GUTIERREZ,atencion odontologica,consulta repetida,2022-02-01,0,0,1,0,5,0,3,6,0,0,0,0,0,0,15
HUACARETA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,3,3,0,0,0,1,0,0,7
HUACHACALLA,atencion odontologica,consulta repetida,2022-02-01,0,5,0,1,3,0,0,11,0,7,0,0,0,0,27
HUANUNI,atencion odontologica,consulta repetida,2022-02-01,2,2,20,16,8,9,75,63,7,5,0,4,0,0,211
HUARACAJE,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
HUARINA,atencion odontologica,consulta repetida,2022-02-01,0,0,2,4,1,1,1,4,5,4,0,0,0,0,22
HUATAJATA,atencion odontologica,consulta repetida,2022-02-01,1,0,0,0,0,0,2,1,0,0,0,0,0,0,4
HUAYLLAMARCA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,2,0,1,2,0,3,0,0,0,0,8
HUMANATA,atencion odontologica,consulta repetida,2022-02-01,4,6,2,8,1,2,5,17,5,5,0,0,0,2,57
ICHOCA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,6,6,1,0,0,0,0,0,0,0,13
ICLA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,2,1,2,4,6,6,2,0,0,0,0,23
INCAHUASI,atencion odontologica,consulta repetida,2022-02-01,0,1,3,0,0,0,0,11,0,1,0,0,0,0,16
INQUISIVI,atencion odontologica,consulta repetida,2022-02-01,0,0,0,1,0,0,7,5,0,0,0,0,0,0,13
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2022-02-01,0,0,1,1,0,0,1,1,0,1,0,0,0,0,5
IXIAMAS,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
JESUS DE MACHACA,atencion odontologica,consulta repetida,2022-02-01,0,0,9,6,4,11,12,23,1,3,0,0,0,0,69
LA ASUNTA,atencion odontologica,consulta repetida,2022-02-01,0,0,4,12,2,9,6,13,0,3,0,2,0,1,52
LA GUARDIA,atencion odontologica,consulta repetida,2022-02-01,1,2,2,2,1,3,3,10,3,2,0,3,0,0,32
LA PAZ,atencion odontologica,consulta repetida,2022-02-01,181,192,373,325,186,280,791,1223,286,220,0,8,0,5,4070
LA RIVERA,atencion odontologica,consulta repetida,2022-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,consulta repetida,2022-02-01,0,0,1,0,0,2,2,1,0,0,0,0,0,0,6
LAJA,atencion odontologica,consulta repetida,2022-02-01,6,4,2,0,3,5,1,6,1,2,0,0,0,0,30
LAS CARRERAS,atencion odontologica,consulta repetida,2022-02-01,0,0,2,0,0,0,2,10,1,0,0,0,0,0,15
LLALLAGUA,atencion odontologica,consulta repetida,2022-02-01,0,0,8,12,6,15,9,60,5,6,0,0,0,1,122
LLICA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,1,1,7,10,0,1,0,1,0,2,23
LORETO,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MACHACAMARCA,atencion odontologica,consulta repetida,2022-02-01,1,0,0,1,1,5,5,8,0,6,0,0,0,0,27
MACHARETI,atencion odontologica,consulta repetida,2022-02-01,2,6,2,7,1,5,4,13,0,0,0,0,0,0,40
MAGDALENA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,1,0,0,2,1,1,0,0,0,0,5
MAIRANA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
MAPIRI,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,2,0,3,1,0,0,0,0,0,6
MECAPACA,atencion odontologica,consulta repetida,2022-02-01,0,0,3,2,3,5,4,8,1,0,0,0,0,0,26
MIZQUE,atencion odontologica,consulta repetida,2022-02-01,1,1,16,8,3,5,5,10,2,0,0,0,0,5,56
MOCOMOCO,atencion odontologica,consulta repetida,2022-02-01,0,0,5,4,3,5,5,6,2,0,0,1,0,0,31
MOJINETE,atencion odontologica,consulta repetida,2022-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,consulta repetida,2022-02-01,0,3,4,0,5,6,5,25,1,2,0,0,0,0,51
MONTEAGUDO,atencion odontologica,consulta repetida,2022-02-01,1,0,1,5,1,3,15,31,5,0,0,2,0,0,64
MONTERO,atencion odontologica,consulta repetida,2022-02-01,2,0,10,10,5,13,31,46,8,4,0,0,0,0,129
MORO MORO,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,1,4,13,1,0,0,0,0,0,19
MOROCHATA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
OCURI,atencion odontologica,consulta repetida,2022-02-01,1,1,6,3,0,5,2,14,0,0,0,0,0,0,32
OKINAWA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
OMEREQUE,atencion odontologica,consulta repetida,2022-02-01,0,7,18,43,1,16,2,29,5,2,0,0,0,2,125
ORURO,atencion odontologica,consulta repetida,2022-02-01,109,67,180,241,100,167,348,613,130,62,0,23,0,30,2070
PADCAYA,atencion odontologica,consulta repetida,2022-02-01,0,0,5,8,12,19,30,54,1,4,0,0,0,0,133
PADILLA,atencion odontologica,consulta repetida,2022-02-01,0,2,1,2,0,15,12,22,4,0,0,1,0,0,59
PAILON,atencion odontologica,consulta repetida,2022-02-01,0,0,2,1,0,0,1,4,1,1,0,0,0,0,10
PALCA,atencion odontologica,consulta repetida,2022-02-01,3,0,4,2,1,5,7,17,0,0,0,0,0,0,39
PALOS BLANCOS,atencion odontologica,consulta repetida,2022-02-01,0,0,2,2,2,3,7,5,0,0,0,0,0,0,21
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
PAMPA GRANDE,atencion odontologica,consulta repetida,2022-02-01,1,0,0,1,0,3,0,3,0,1,0,0,0,0,9
PAPEL PAMPA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
PASORAPA,atencion odontologica,consulta repetida,2022-02-01,0,0,2,0,0,1,1,1,2,0,0,0,0,0,7
PATACAMAYA,atencion odontologica,consulta repetida,2022-02-01,0,0,2,0,1,1,2,3,2,0,0,0,0,0,11
PAZÑA,atencion odontologica,consulta repetida,2022-02-01,5,0,8,6,2,2,2,9,4,2,0,0,0,0,40
POCOATA,atencion odontologica,consulta repetida,2022-02-01,0,2,5,4,5,13,5,26,2,1,0,2,0,1,66
POCONA,atencion odontologica,consulta repetida,2022-02-01,0,0,2,10,1,9,15,21,10,5,0,0,0,0,73
POJO (CBBA),atencion odontologica,consulta repetida,2022-02-01,1,1,8,7,3,12,10,30,1,0,0,0,0,0,73
POOPO,atencion odontologica,consulta repetida,2022-02-01,1,1,3,9,1,6,15,13,0,1,0,1,0,0,51
PORCO,atencion odontologica,consulta repetida,2022-02-01,5,0,2,2,0,1,0,19,0,0,0,2,0,1,32
POROMA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,1,7,2,0,1,0,1,0,0,12
PORVENIR,atencion odontologica,consulta repetida,2022-02-01,0,0,2,1,0,2,1,5,0,0,0,0,0,0,11
POSTRER VALLE,atencion odontologica,consulta repetida,2022-02-01,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
POTOSI,atencion odontologica,consulta repetida,2022-02-01,85,102,220,173,105,157,385,703,95,37,0,20,0,5,2087
PRESTO,atencion odontologica,consulta repetida,2022-02-01,0,0,1,8,6,1,4,4,0,0,0,1,0,0,25
PUCARA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PUCARANI,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,2,1,2,4,0,0,0,0,0,0,9
PUERTO ACOSTA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,3,3,10,2,2,1,3,0,0,0,1,25
PUERTO CARABUCO,atencion odontologica,consulta repetida,2022-02-01,0,0,0,1,0,0,3,11,0,1,0,1,0,0,17
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2022-02-01,1,0,0,0,0,5,6,6,0,0,0,0,0,0,18
PUERTO PEREZ,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2022-02-01,4,4,2,2,0,0,0,1,0,0,0,0,0,0,13
PUERTO RICO,atencion odontologica,consulta repetida,2022-02-01,1,3,1,1,1,0,4,5,0,0,0,0,0,1,17
PUERTO SUAREZ,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,2,0,0,7,0,0,0,0,0,0,9
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2022-02-01,0,0,14,3,0,20,1,34,1,3,0,0,0,4,80
PUNA,atencion odontologica,consulta repetida,2022-02-01,0,1,0,1,1,13,5,19,0,0,0,1,0,0,41
PUNATA,atencion odontologica,consulta repetida,2022-02-01,0,0,9,10,16,13,12,35,5,8,0,0,0,2,110
QUIABAYA,atencion odontologica,consulta repetida,2022-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
QUILLACOLLO,atencion odontologica,consulta repetida,2022-02-01,1,9,16,19,9,23,28,56,23,7,0,9,0,0,200
QUIME,atencion odontologica,consulta repetida,2022-02-01,0,0,1,0,0,0,11,3,0,0,0,0,0,0,15
