,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2022-01-01,5,3,1,34,20,19,81,81,27,3,0,0,0,0,274
SAN JAVIER(STC),atencion odontologica,restauraciones,2022-01-01,3,12,2,1,1,4,1,13,0,0,0,0,0,0,37
SAN JOAQUIN,atencion odontologica,restauraciones,2022-01-01,6,11,26,13,25,31,18,24,0,0,0,0,0,0,154
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2022-01-01,0,0,2,6,1,0,8,13,1,0,0,0,0,0,31
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2022-01-01,2,5,30,31,7,28,30,33,0,1,0,0,0,0,167
SAN JULIAN,atencion odontologica,restauraciones,2022-01-01,52,18,36,65,40,54,48,131,13,8,0,0,0,0,465
SAN LORENZO(TJA),atencion odontologica,restauraciones,2022-01-01,6,7,15,24,19,48,53,66,4,1,0,0,0,0,243
SAN LUCAS,atencion odontologica,restauraciones,2022-01-01,10,4,39,58,8,74,40,111,10,1,0,0,0,0,355
SAN MATIAS,atencion odontologica,restauraciones,2022-01-01,4,3,1,2,2,3,1,6,2,0,0,0,0,0,24
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2022-01-01,7,5,45,27,20,31,41,82,1,0,0,0,0,0,259
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2022-01-01,0,1,0,8,0,0,5,7,0,0,0,0,0,0,21
SAN PEDRO,atencion odontologica,restauraciones,2022-01-01,0,5,26,20,36,72,28,63,4,7,0,0,0,0,261
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2022-01-01,0,5,24,55,12,25,19,73,0,0,0,0,0,0,213
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2022-01-01,6,0,0,0,1,12,12,31,0,2,0,0,0,0,64
SAN PEDRO DE MACHA,atencion odontologica,restauraciones,2022-01-01,8,18,28,18,20,39,35,71,5,8,0,0,0,0,250
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2022-01-01,0,0,0,0,6,0,5,7,0,0,0,0,0,0,18
SAN RAFAEL,atencion odontologica,restauraciones,2022-01-01,0,0,0,2,1,0,2,7,0,0,0,0,0,0,12
SAN RAMON SCZ,atencion odontologica,restauraciones,2022-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTA ANA,atencion odontologica,restauraciones,2022-01-01,0,0,2,3,0,13,13,10,0,0,0,0,0,0,41
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2022-01-01,191,204,363,417,156,277,836,1604,146,117,0,0,0,0,4311
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2022-01-01,1,0,17,28,12,30,8,33,1,0,0,0,0,0,130
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2022-01-01,0,0,2,0,5,0,2,2,4,0,0,0,0,0,15
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2022-01-01,1,1,15,44,34,42,22,37,16,12,0,0,0,0,224
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2022-01-01,5,1,6,9,20,3,10,9,1,0,0,0,0,0,64
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2022-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTIVAÑES,atencion odontologica,restauraciones,2022-01-01,3,9,38,29,14,16,39,52,18,4,0,0,0,0,222
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2022-01-01,8,8,12,21,23,16,3,8,5,1,0,0,0,0,105
SAPAHAQUI,atencion odontologica,restauraciones,2022-01-01,5,4,6,7,4,2,1,1,0,0,0,0,0,0,30
SENA,atencion odontologica,restauraciones,2022-01-01,0,1,5,0,5,5,5,15,0,2,0,0,0,0,38
SHINAOTA,atencion odontologica,restauraciones,2022-01-01,5,1,8,8,6,3,48,16,0,0,0,0,0,0,95
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2022-01-01,2,2,0,1,5,3,8,8,0,0,0,0,0,0,29
SICAYA,atencion odontologica,restauraciones,2022-01-01,0,1,3,5,5,16,5,3,0,1,0,0,0,0,39
SIPE SIPE,atencion odontologica,restauraciones,2022-01-01,8,23,32,74,31,16,16,57,2,3,0,0,0,0,262
SOPACHUY,atencion odontologica,restauraciones,2022-01-01,1,0,2,7,6,16,9,25,0,0,0,0,0,0,66
SORACACHI,atencion odontologica,restauraciones,2022-01-01,3,11,22,23,26,15,13,42,1,6,0,0,0,0,162
SORATA,atencion odontologica,restauraciones,2022-01-01,21,14,39,40,37,45,41,75,1,0,0,0,0,0,313
SUCRE,atencion odontologica,restauraciones,2022-01-01,84,114,351,389,218,193,480,850,113,33,0,0,0,0,2825
TACACHI,atencion odontologica,restauraciones,2022-01-01,0,0,0,3,3,0,0,3,0,0,0,0,0,0,9
TACACOMA,atencion odontologica,restauraciones,2022-01-01,0,1,0,7,5,8,18,24,0,1,0,0,0,0,64
TACOBAMBA,atencion odontologica,restauraciones,2022-01-01,10,0,2,1,2,7,1,6,0,0,0,0,0,0,29
TACOPAYA,atencion odontologica,restauraciones,2022-01-01,1,0,0,0,3,7,5,15,1,5,0,0,0,0,37
TAPACARI,atencion odontologica,restauraciones,2022-01-01,9,7,20,19,11,19,34,46,3,5,0,0,0,0,173
TARABUCO,atencion odontologica,restauraciones,2022-01-01,3,9,16,4,6,6,12,37,2,2,0,0,0,0,97
TARACO,atencion odontologica,restauraciones,2022-01-01,0,0,8,7,18,6,10,9,2,2,0,0,0,0,62
TARATA,atencion odontologica,restauraciones,2022-01-01,1,2,5,9,6,5,8,17,2,1,0,0,0,0,56
TARIJA,atencion odontologica,restauraciones,2022-01-01,21,40,129,175,135,197,227,525,128,29,0,0,0,0,1606
TARVITA,atencion odontologica,restauraciones,2022-01-01,5,9,9,32,10,37,7,75,0,0,0,0,0,0,184
TEOPONTE,atencion odontologica,restauraciones,2022-01-01,4,1,11,8,1,5,6,10,0,0,0,0,0,0,46
TIAHUANACU,atencion odontologica,restauraciones,2022-01-01,1,1,2,3,7,11,6,7,0,6,0,0,0,0,44
TINGUIPAYA,atencion odontologica,restauraciones,2022-01-01,0,7,2,0,0,2,3,8,0,0,0,0,0,0,22
TIPUANI,atencion odontologica,restauraciones,2022-01-01,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
TIQUIPAYA,atencion odontologica,restauraciones,2022-01-01,92,104,125,167,65,74,57,156,5,11,0,0,0,0,856
TIRAQUE (CBBA),atencion odontologica,restauraciones,2022-01-01,2,8,15,55,18,39,5,76,3,2,0,0,0,0,223
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2022-01-01,0,0,6,0,0,1,0,2,1,0,0,0,0,0,10
TOCO,atencion odontologica,restauraciones,2022-01-01,1,0,0,3,1,4,1,7,0,0,0,0,0,0,17
TODOS SANTOS,atencion odontologica,restauraciones,2022-01-01,1,0,0,0,0,1,3,5,2,1,0,0,0,0,13
TOLATA,atencion odontologica,restauraciones,2022-01-01,0,15,16,10,2,6,9,16,2,1,0,0,0,0,77
TOLEDO,atencion odontologica,restauraciones,2022-01-01,8,0,18,12,27,5,18,31,13,16,0,0,0,0,148
TOMAVE,atencion odontologica,restauraciones,2022-01-01,0,4,4,0,2,10,1,2,0,0,0,0,0,0,23
TOMINA,atencion odontologica,restauraciones,2022-01-01,1,4,9,8,0,7,7,17,0,0,0,0,0,0,53
TORO TORO,atencion odontologica,restauraciones,2022-01-01,0,0,7,7,10,12,14,23,1,0,0,0,0,0,74
TOTORA(CBBA),atencion odontologica,restauraciones,2022-01-01,7,0,4,9,9,13,1,27,1,4,0,0,0,0,75
TOTORA(ORR),atencion odontologica,restauraciones,2022-01-01,7,11,4,20,2,3,8,17,0,0,0,0,0,0,72
TRIGAL,atencion odontologica,restauraciones,2022-01-01,0,0,2,0,3,0,1,2,0,0,0,0,0,0,8
TRINIDAD,atencion odontologica,restauraciones,2022-01-01,10,14,60,73,12,70,98,151,23,18,0,0,0,0,529
TUPIZA,atencion odontologica,restauraciones,2022-01-01,7,1,12,15,29,28,46,27,12,6,0,0,0,0,183
TURCO,atencion odontologica,restauraciones,2022-01-01,0,2,11,1,12,13,16,29,6,2,0,0,0,0,92
UMALA,atencion odontologica,restauraciones,2022-01-01,4,1,4,6,3,7,0,5,0,0,0,0,0,0,30
UNCIA,atencion odontologica,restauraciones,2022-01-01,17,7,35,29,30,59,54,68,5,3,0,0,0,0,307
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2022-01-01,0,6,11,20,30,28,26,102,5,4,0,0,0,0,232
URUBICHA,atencion odontologica,restauraciones,2022-01-01,0,0,1,7,1,1,1,4,1,0,0,0,0,0,16
UYUNI,atencion odontologica,restauraciones,2022-01-01,9,8,44,60,72,83,94,151,13,9,0,0,0,0,543
VACAS,atencion odontologica,restauraciones,2022-01-01,6,19,29,31,14,64,17,42,4,4,0,0,0,0,230
VALLEGRANDE,atencion odontologica,restauraciones,2022-01-01,3,0,3,8,3,6,5,28,4,1,0,0,0,0,61
VIACHA,atencion odontologica,restauraciones,2022-01-01,50,37,87,120,86,79,61,92,19,9,0,0,0,0,640
VILA VILA,atencion odontologica,restauraciones,2022-01-01,5,4,14,35,0,8,9,17,1,0,0,0,0,0,93
VILLA CHARCAS,atencion odontologica,restauraciones,2022-01-01,1,4,8,16,10,38,5,29,0,0,0,0,0,0,111
VILLA MONTES,atencion odontologica,restauraciones,2022-01-01,4,12,33,75,48,53,66,123,6,1,0,0,0,0,421
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2022-01-01,2,2,0,0,0,2,0,11,0,0,0,0,0,0,17
VILLA RIVERO,atencion odontologica,restauraciones,2022-01-01,17,0,6,8,5,4,6,13,1,1,0,0,0,0,61
VILLA SERRANO,atencion odontologica,restauraciones,2022-01-01,1,0,6,7,13,9,12,30,0,0,0,0,0,0,78
VILLA TUNARI,atencion odontologica,restauraciones,2022-01-01,42,53,140,188,88,124,122,249,11,7,0,0,0,0,1024
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2022-01-01,1,0,20,18,10,16,4,30,1,1,0,0,0,0,101
VILLAZON,atencion odontologica,restauraciones,2022-01-01,9,10,8,28,19,38,18,99,8,0,0,0,0,0,237
VINTO,atencion odontologica,restauraciones,2022-01-01,21,44,102,120,61,78,171,263,16,21,0,0,0,0,897
VITICHI,atencion odontologica,restauraciones,2022-01-01,1,0,0,2,0,3,6,10,2,1,0,0,0,0,25
WALDO BALLIVIAN,atencion odontologica,restauraciones,2022-01-01,0,2,0,4,8,8,7,3,0,0,0,0,0,0,32
WARNES,atencion odontologica,restauraciones,2022-01-01,0,0,2,1,1,0,3,3,0,0,0,0,0,0,10
YACO,atencion odontologica,restauraciones,2022-01-01,3,0,2,5,25,10,12,33,2,1,0,0,0,0,93
YACUIBA,atencion odontologica,restauraciones,2022-01-01,8,10,66,65,38,68,66,194,8,27,0,0,0,0,550
YAMPARAEZ,atencion odontologica,restauraciones,2022-01-01,3,1,1,0,9,13,3,8,0,0,0,0,0,0,38
YANACACHI,atencion odontologica,restauraciones,2022-01-01,5,2,4,0,1,2,2,0,0,0,0,0,0,0,16
YAPACANI,atencion odontologica,restauraciones,2022-01-01,14,25,63,133,62,97,49,154,10,8,0,0,0,0,615
YOCALLA,atencion odontologica,restauraciones,2022-01-01,2,4,9,18,14,31,10,18,0,4,0,0,0,0,110
YOTALA,atencion odontologica,restauraciones,2022-01-01,4,5,2,8,0,5,3,4,1,0,0,0,0,0,32
YUNCHARA,atencion odontologica,restauraciones,2022-01-01,1,0,10,6,6,15,3,26,1,0,0,0,0,0,68
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2022-01-01,0,0,6,0,0,0,18,14,0,0,0,0,0,0,38
ZUDAÑEZ,atencion odontologica,restauraciones,2022-01-01,0,0,3,1,2,0,1,6,0,0,0,0,0,0,13
ACACIO,atencion odontologica,restauraciones,2022-02-01,20,15,19,24,1,6,22,34,0,0,0,0,0,0,141
ACHACACHI,atencion odontologica,restauraciones,2022-02-01,42,28,41,41,40,67,67,129,48,8,0,0,0,0,511
ACHOCALLA,atencion odontologica,restauraciones,2022-02-01,31,26,40,70,16,34,24,86,0,3,0,0,0,0,330
AIQUILE,atencion odontologica,restauraciones,2022-02-01,3,4,7,22,1,13,24,65,0,18,0,0,0,0,157
ALALAY,atencion odontologica,restauraciones,2022-02-01,0,0,1,0,5,0,0,0,0,0,0,0,0,0,6
ALCALA,atencion odontologica,restauraciones,2022-02-01,0,0,11,16,17,12,39,43,0,0,0,0,0,0,138
ALTO BENI,atencion odontologica,restauraciones,2022-02-01,5,6,11,27,14,21,15,41,1,1,0,0,0,0,142
ANCORAIMES,atencion odontologica,restauraciones,2022-02-01,0,1,6,8,6,6,11,9,13,7,0,0,0,0,67
ANDAMARCA,atencion odontologica,restauraciones,2022-02-01,2,1,6,3,1,11,1,30,12,3,0,0,0,0,70
ANTEQUERA,atencion odontologica,restauraciones,2022-02-01,3,9,5,8,4,17,20,37,7,5,0,0,0,0,115
ANZALDO,atencion odontologica,restauraciones,2022-02-01,1,10,16,10,0,3,4,10,0,0,0,0,0,0,54
APOLO,atencion odontologica,restauraciones,2022-02-01,1,0,4,4,5,8,5,9,1,0,0,0,0,0,37
ARAMPAMPA,atencion odontologica,restauraciones,2022-02-01,5,0,4,0,0,6,4,13,1,1,0,0,0,0,34
ARANI,atencion odontologica,restauraciones,2022-02-01,10,1,9,11,7,7,41,61,7,6,0,0,0,0,160
ARBIETO,atencion odontologica,restauraciones,2022-02-01,29,29,27,42,7,22,46,92,0,2,0,0,0,0,296
ARQUE,atencion odontologica,restauraciones,2022-02-01,0,3,3,15,6,20,17,44,4,6,0,0,0,0,118
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2022-02-01,5,9,13,40,5,22,4,44,5,0,0,0,0,0,147
ATOCHA,atencion odontologica,restauraciones,2022-02-01,6,14,19,62,23,41,58,97,7,7,0,0,0,0,334
AUCAPATA,atencion odontologica,restauraciones,2022-02-01,0,0,2,5,2,8,8,20,0,0,0,0,0,0,45
AYATA,atencion odontologica,restauraciones,2022-02-01,2,1,4,6,4,6,10,25,2,1,0,0,0,0,61
AYO AYO,atencion odontologica,restauraciones,2022-02-01,2,3,4,6,0,4,3,8,0,0,0,0,0,0,30
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2022-02-01,3,15,16,30,14,31,38,72,2,2,0,0,0,0,223
AZURDUY,atencion odontologica,restauraciones,2022-02-01,0,0,10,19,7,21,34,77,0,6,0,0,0,0,174
BATALLAS,atencion odontologica,restauraciones,2022-02-01,7,0,7,10,4,9,2,18,0,0,0,0,0,0,57
BAURES,atencion odontologica,restauraciones,2022-02-01,0,0,5,8,6,2,8,14,4,1,0,0,0,0,48
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2022-02-01,1,0,1,2,0,1,1,2,0,0,0,0,0,0,8
BELEN DE URMIRI,atencion odontologica,restauraciones,2022-02-01,5,0,0,6,0,2,4,16,2,8,0,0,0,0,43
BELLA FLOR,atencion odontologica,restauraciones,2022-02-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,restauraciones,2022-02-01,1,0,14,26,20,22,19,70,2,12,0,0,0,0,186
BETANZOS,atencion odontologica,restauraciones,2022-02-01,6,11,32,31,27,79,62,128,4,4,0,0,0,0,384
BOLIVAR,atencion odontologica,restauraciones,2022-02-01,0,0,2,3,3,7,5,7,1,0,0,0,0,0,28
BOLPEBRA,atencion odontologica,restauraciones,2022-02-01,1,1,2,1,0,0,0,0,0,0,0,0,0,0,5
BOYUIBE,atencion odontologica,restauraciones,2022-02-01,0,0,1,3,0,7,11,16,0,0,0,0,0,0,38
BUENA VISTA,atencion odontologica,restauraciones,2022-02-01,0,0,1,1,4,2,2,2,0,0,0,0,0,0,12
CABEZAS,atencion odontologica,restauraciones,2022-02-01,1,0,8,13,12,20,3,61,0,0,0,0,0,0,118
CAIROMA,atencion odontologica,restauraciones,2022-02-01,2,0,1,0,0,1,2,2,0,0,0,0,0,0,8
"CAIZA ""D""",atencion odontologica,restauraciones,2022-02-01,0,4,3,14,1,5,5,13,0,0,0,0,0,0,45
CAJUATA,atencion odontologica,restauraciones,2022-02-01,0,0,7,17,2,4,12,15,0,0,0,0,0,0,57
CALACOTO,atencion odontologica,restauraciones,2022-02-01,0,0,2,2,5,0,2,5,2,0,0,0,0,0,18
CALAMARCA,atencion odontologica,restauraciones,2022-02-01,2,6,24,4,17,21,18,44,2,1,0,0,0,0,139
CAMARGO,atencion odontologica,restauraciones,2022-02-01,2,4,16,33,10,39,45,94,0,5,0,0,0,0,248
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2022-02-01,0,0,0,0,2,7,2,22,0,0,0,0,0,0,33
CAMIRI,atencion odontologica,restauraciones,2022-02-01,6,0,23,37,10,36,35,81,33,19,0,0,0,0,280
CAPINOTA,atencion odontologica,restauraciones,2022-02-01,23,42,38,55,57,29,38,83,14,14,0,0,0,0,393
CAQUIAVIRI,atencion odontologica,restauraciones,2022-02-01,2,2,9,12,6,16,10,24,2,7,0,0,0,0,90
CARACOLLO,atencion odontologica,restauraciones,2022-02-01,13,19,31,36,18,55,45,84,6,11,0,0,0,0,318
CARANAVI,atencion odontologica,restauraciones,2022-02-01,30,19,55,79,32,62,50,144,10,1,0,0,0,0,482
CARANGAS,atencion odontologica,restauraciones,2022-02-01,0,0,1,1,3,4,0,7,1,2,0,0,0,0,19
CARAPARI,atencion odontologica,restauraciones,2022-02-01,21,10,48,46,24,53,74,166,3,6,0,0,0,0,451
CARIPUYO,atencion odontologica,restauraciones,2022-02-01,0,0,1,4,1,6,4,20,3,1,0,0,0,0,40
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2022-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CATACORA,atencion odontologica,restauraciones,2022-02-01,2,0,4,2,0,3,2,0,0,0,0,0,0,0,13
CHACARILLA,atencion odontologica,restauraciones,2022-02-01,0,1,0,0,2,0,0,2,2,0,0,0,0,0,7
CHALLAPATA,atencion odontologica,restauraciones,2022-02-01,7,34,32,52,25,44,54,138,22,13,0,0,0,0,421
CHAQUI,atencion odontologica,restauraciones,2022-02-01,11,8,7,17,33,16,11,48,0,0,0,0,0,0,151
CHARAGUA,atencion odontologica,restauraciones,2022-02-01,11,13,4,6,3,25,15,15,2,0,0,0,0,0,94
CHARAÑA,atencion odontologica,restauraciones,2022-02-01,0,0,0,0,0,13,11,8,0,0,0,0,0,0,32
CHAYANTA,atencion odontologica,restauraciones,2022-02-01,7,0,13,10,5,6,20,48,2,1,0,0,0,0,112
CHIMORE,atencion odontologica,restauraciones,2022-02-01,1,7,35,25,27,38,80,79,7,4,0,0,0,0,303
CHIPAYA,atencion odontologica,restauraciones,2022-02-01,0,5,0,0,0,1,0,4,0,0,0,0,0,0,10
CHOQUE COTA,atencion odontologica,restauraciones,2022-02-01,0,4,8,16,27,8,28,35,0,4,0,0,0,0,130
CHUA COCANI,atencion odontologica,restauraciones,2022-02-01,4,4,4,2,1,8,5,7,0,0,0,0,0,0,35
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2022-02-01,7,5,6,1,0,0,0,14,0,0,0,0,0,0,33
CHUMA,atencion odontologica,restauraciones,2022-02-01,2,0,1,12,9,20,27,42,0,0,0,0,0,0,113
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2022-02-01,0,4,4,1,4,10,16,33,0,1,0,0,0,0,73
CKOCHAS,atencion odontologica,restauraciones,2022-02-01,8,6,3,3,3,5,18,6,1,1,0,0,0,0,54
CLIZA,atencion odontologica,restauraciones,2022-02-01,12,6,22,39,13,30,28,72,9,9,0,0,0,0,240
COBIJA,atencion odontologica,restauraciones,2022-02-01,15,24,47,68,23,42,80,166,14,10,0,0,0,0,489
COCAPATA,atencion odontologica,restauraciones,2022-02-01,5,3,10,10,16,19,13,38,0,0,0,0,0,0,114
COCHABAMBA,atencion odontologica,restauraciones,2022-02-01,338,364,760,878,442,564,1456,2667,486,426,0,0,0,0,8381
COIPASA,atencion odontologica,restauraciones,2022-02-01,4,0,0,6,0,0,7,7,1,4,0,0,0,0,29
COLCAPIRHUA,atencion odontologica,restauraciones,2022-02-01,13,36,28,73,25,57,94,262,19,18,0,0,0,0,625
"COLCHA ""K""",atencion odontologica,restauraciones,2022-02-01,3,11,11,18,19,14,37,72,3,7,0,0,0,0,195
COLLANA,atencion odontologica,restauraciones,2022-02-01,2,6,7,20,3,13,14,31,1,0,0,0,0,0,97
COLOMI,atencion odontologica,restauraciones,2022-02-01,9,10,10,21,7,20,10,39,1,2,0,0,0,0,129
COLPA BELGICA,atencion odontologica,restauraciones,2022-02-01,0,0,3,4,0,1,0,9,0,6,0,0,0,0,23
COLQUECHACA,atencion odontologica,restauraciones,2022-02-01,5,5,10,15,12,34,10,60,0,0,0,0,0,0,151
COLQUENCHA,atencion odontologica,restauraciones,2022-02-01,15,13,9,7,11,6,12,35,0,2,0,0,0,0,110
COLQUIRI,atencion odontologica,restauraciones,2022-02-01,3,4,9,13,18,31,20,50,1,1,0,0,0,0,150
COMANCHE,atencion odontologica,restauraciones,2022-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
COMARAPA,atencion odontologica,restauraciones,2022-02-01,24,49,54,72,35,82,89,176,10,12,0,0,0,0,603
COMBAYA,atencion odontologica,restauraciones,2022-02-01,0,0,2,6,2,2,2,21,0,1,0,0,0,0,36
CONCEPCION,atencion odontologica,restauraciones,2022-02-01,0,2,0,1,0,4,4,12,2,1,0,0,0,0,26
COPACABANA,atencion odontologica,restauraciones,2022-02-01,1,0,2,1,0,0,3,14,0,0,0,0,0,0,21
CORIPATA,atencion odontologica,restauraciones,2022-02-01,4,2,15,13,5,9,8,32,0,0,0,0,0,0,88
CORO CORO,atencion odontologica,restauraciones,2022-02-01,6,3,36,15,2,17,17,23,0,0,0,0,0,0,119
COROICO,atencion odontologica,restauraciones,2022-02-01,18,7,8,15,2,19,28,69,0,2,0,0,0,0,168
CORQUE,atencion odontologica,restauraciones,2022-02-01,0,2,9,18,3,18,7,25,3,2,0,0,0,0,87
COTAGAITA,atencion odontologica,restauraciones,2022-02-01,3,6,85,100,31,87,86,237,25,15,0,0,0,0,675
COTOCA,atencion odontologica,restauraciones,2022-02-01,5,8,39,33,9,28,39,73,6,2,0,0,0,0,242
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2022-02-01,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4
CUATRO CAÑADAS,atencion odontologica,restauraciones,2022-02-01,19,4,12,23,2,20,27,24,1,1,0,0,0,0,133
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2022-02-01,0,12,11,20,11,3,0,20,1,0,0,0,0,0,78
CUEVO,atencion odontologica,restauraciones,2022-02-01,1,0,2,2,1,1,2,14,3,0,0,0,0,0,26
CULPINA,atencion odontologica,restauraciones,2022-02-01,1,1,3,7,3,10,16,31,3,6,0,0,0,0,81
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2022-02-01,1,9,3,0,4,6,12,32,1,1,0,0,0,0,69
CURVA,atencion odontologica,restauraciones,2022-02-01,0,0,3,3,3,2,6,8,0,0,0,0,0,0,25
DESAGUADERO,atencion odontologica,restauraciones,2022-02-01,3,0,0,6,2,0,5,4,0,2,0,0,0,0,22
EL ALTO,atencion odontologica,restauraciones,2022-02-01,343,346,487,580,267,363,486,1311,135,61,0,0,0,0,4379
EL CHORO,atencion odontologica,restauraciones,2022-02-01,8,11,4,11,0,6,10,23,12,6,0,0,0,0,91
EL PUENTE(STC),atencion odontologica,restauraciones,2022-02-01,11,15,4,12,10,18,38,45,3,2,0,0,0,0,158
EL PUENTE(TJA),atencion odontologica,restauraciones,2022-02-01,3,1,4,14,18,23,23,68,1,4,0,0,0,0,159
EL TORNO,atencion odontologica,restauraciones,2022-02-01,46,54,25,25,19,25,33,162,42,18,0,0,0,0,449
EL VILLAR,atencion odontologica,restauraciones,2022-02-01,3,0,7,10,13,4,21,44,5,2,0,0,0,0,109
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2022-02-01,3,1,12,15,9,11,31,55,2,1,0,0,0,0,140
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2022-02-01,5,6,19,24,11,32,31,76,2,2,0,0,0,0,208
ESCOMA,atencion odontologica,restauraciones,2022-02-01,0,0,0,1,2,3,6,5,1,3,0,0,0,0,21
ESMERALDA,atencion odontologica,restauraciones,2022-02-01,1,0,0,1,0,0,3,5,1,4,0,0,0,0,15
EUCALIPTUS,atencion odontologica,restauraciones,2022-02-01,6,6,0,3,0,3,12,16,11,0,0,0,0,0,57
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2022-02-01,3,10,15,26,14,5,28,66,3,4,0,0,0,0,174
FILADELFIA,atencion odontologica,restauraciones,2022-02-01,0,0,0,1,0,6,3,4,0,0,0,0,0,0,14
GAIOC JATUN AYLLU YURA,atencion odontologica,restauraciones,2022-02-01,0,0,3,8,1,3,4,22,0,1,0,0,0,0,42
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2022-02-01,0,6,10,3,13,12,17,22,0,1,0,0,0,0,84
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2022-02-01,5,12,18,8,7,9,30,46,8,3,0,0,0,0,146
GUANAY,atencion odontologica,restauraciones,2022-02-01,0,7,12,5,3,7,27,10,0,0,0,0,0,0,71
GUAQUI,atencion odontologica,restauraciones,2022-02-01,2,0,8,4,12,4,16,22,2,3,0,0,0,0,73
GUAYARAMERIN,atencion odontologica,restauraciones,2022-02-01,10,10,15,26,25,20,15,18,4,1,0,0,0,0,144
GUTIERREZ,atencion odontologica,restauraciones,2022-02-01,1,2,3,3,17,7,18,32,6,0,0,0,0,0,89
HUACARETA,atencion odontologica,restauraciones,2022-02-01,1,3,3,2,6,19,12,28,1,5,0,0,0,0,80
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2022-02-01,0,0,3,0,6,0,1,7,0,0,0,0,0,0,17
HUACHACALLA,atencion odontologica,restauraciones,2022-02-01,0,0,1,4,6,1,1,7,0,1,0,0,0,0,21
HUANUNI,atencion odontologica,restauraciones,2022-02-01,6,17,41,62,26,30,172,145,15,13,0,0,0,0,527
HUARACAJE,atencion odontologica,restauraciones,2022-02-01,0,2,1,13,1,10,17,25,0,0,0,0,0,0,69
HUARINA,atencion odontologica,restauraciones,2022-02-01,0,2,10,11,1,3,7,8,0,0,0,0,0,0,42
HUATAJATA,atencion odontologica,restauraciones,2022-02-01,0,1,0,8,1,5,3,2,0,3,0,0,0,0,23
HUAYLLAMARCA,atencion odontologica,restauraciones,2022-02-01,3,0,9,9,13,6,15,24,2,13,0,0,0,0,94
HUMANATA,atencion odontologica,restauraciones,2022-02-01,1,0,2,3,0,2,6,13,6,2,0,0,0,0,35
ICHOCA,atencion odontologica,restauraciones,2022-02-01,6,1,10,12,6,30,5,26,7,4,0,0,0,0,107
