,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
SORATA,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,2,4,8,0,0,0,0,0,0,14
SUCRE,atencion odontologica,periodoncia,2022-01-01,0,0,4,11,26,22,49,64,7,9,0,0,0,0,192
TACACHI,atencion odontologica,periodoncia,2022-01-01,0,0,1,1,0,1,0,3,0,1,0,0,0,0,7
TACACOMA,atencion odontologica,periodoncia,2022-01-01,0,0,0,1,0,1,0,2,0,0,0,0,0,0,4
TACOBAMBA,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TAPACARI,atencion odontologica,periodoncia,2022-01-01,0,0,0,1,2,3,4,4,0,0,0,0,0,0,14
TARABUCO,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,1,4,8,0,0,0,0,0,0,13
TARACO,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,2,2,0,1,0,0,0,0,5
TARATA,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,1,1,4,0,0,0,0,0,0,6
TARIJA,atencion odontologica,periodoncia,2022-01-01,0,0,3,3,7,12,53,84,9,6,0,0,0,0,177
TARVITA,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TEOPONTE,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
TIAHUANACU,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TINGUIPAYA,atencion odontologica,periodoncia,2022-01-01,0,0,1,3,0,2,1,7,0,2,0,0,0,0,16
TIQUIPAYA,atencion odontologica,periodoncia,2022-01-01,0,0,1,0,3,3,16,51,1,1,0,0,0,0,76
TIRAQUE (CBBA),atencion odontologica,periodoncia,2022-01-01,0,0,0,0,2,3,5,3,0,0,0,0,0,0,13
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TOCO,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,1,1,0,7,1,0,0,0,0,0,10
TODOS SANTOS,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
TOLATA,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,1,0,5,3,1,1,0,0,0,0,11
TOLEDO,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,7,3,8,8,2,6,0,0,0,0,34
TOMAVE,atencion odontologica,periodoncia,2022-01-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
TOMINA,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
TORO TORO,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
TOTORA(CBBA),atencion odontologica,periodoncia,2022-01-01,0,0,0,2,0,2,3,12,1,2,0,0,0,0,22
TOTORA(ORR),atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
TRINIDAD,atencion odontologica,periodoncia,2022-01-01,0,0,6,7,3,11,23,30,9,6,0,0,0,0,95
TUPIZA,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,2,5,16,13,4,7,0,0,0,0,47
TURCO,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,1,1,2,2,0,0,0,0,6
UMALA,atencion odontologica,periodoncia,2022-01-01,0,0,0,1,0,0,0,2,0,2,0,0,0,0,5
UNCIA,atencion odontologica,periodoncia,2022-01-01,0,0,2,0,1,0,3,2,0,0,0,0,0,0,8
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,1,3,7,0,0,0,0,0,0,11
UYUNI,atencion odontologica,periodoncia,2022-01-01,0,0,0,1,4,2,1,7,0,0,0,0,0,0,15
VACAS,atencion odontologica,periodoncia,2022-01-01,0,0,1,0,2,4,3,11,2,1,0,0,0,0,24
VALLEGRANDE,atencion odontologica,periodoncia,2022-01-01,0,0,0,1,0,0,4,4,0,0,0,0,0,0,9
VIACHA,atencion odontologica,periodoncia,2022-01-01,0,0,4,0,7,9,8,19,4,1,0,0,0,0,52
VILA VILA,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VILLA CHARCAS,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
VILLA MONTES,atencion odontologica,periodoncia,2022-01-01,0,0,7,2,8,5,29,35,0,1,0,0,0,0,87
VILLA RIVERO,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5
VILLA SERRANO,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,1,1,4,11,0,0,0,0,0,0,17
VILLA TUNARI,atencion odontologica,periodoncia,2022-01-01,0,0,7,7,5,6,14,39,1,2,0,0,0,0,81
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
VILLAZON,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,2,2,0,6,0,0,0,0,0,0,10
VINTO,atencion odontologica,periodoncia,2022-01-01,0,0,3,3,8,8,14,39,5,4,0,0,0,0,84
WALDO BALLIVIAN,atencion odontologica,periodoncia,2022-01-01,0,0,0,1,1,2,0,1,0,0,0,0,0,0,5
WARNES,atencion odontologica,periodoncia,2022-01-01,0,0,4,5,3,3,7,17,2,2,0,0,0,0,43
YACUIBA,atencion odontologica,periodoncia,2022-01-01,0,0,10,3,7,9,15,24,1,17,0,0,0,0,86
YAMPARAEZ,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
YANACACHI,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
YAPACANI,atencion odontologica,periodoncia,2022-01-01,0,0,4,6,0,14,16,39,9,2,0,0,0,0,90
YOCALLA,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,1,1,1,2,0,3,0,0,0,0,8
YOTALA,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
YUNCHARA,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
YUNGUYO DE LITORAL,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,periodoncia,2022-01-01,0,0,0,0,1,0,1,3,0,0,0,0,0,0,5
ACACIO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,0,6,1,1,0,0,0,0,9
ACHACACHI,atencion odontologica,periodoncia,2022-02-01,0,0,3,0,2,11,9,42,5,7,0,0,0,0,79
ACHOCALLA,atencion odontologica,periodoncia,2022-02-01,0,0,1,0,2,7,5,46,6,4,0,0,0,0,71
AIQUILE,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,1,4,8,23,2,3,0,0,0,0,42
ALCALA,atencion odontologica,periodoncia,2022-02-01,0,0,1,0,0,0,3,1,0,0,0,0,0,0,5
ALTO BENI,atencion odontologica,periodoncia,2022-02-01,0,0,1,1,1,1,1,2,0,0,0,0,0,0,7
ANCORAIMES,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,0,1,3,1,0,0,0,0,6
ANDAMARCA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,2,6,6,0,0,0,0,15
ANTEQUERA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,3,7,14,6,3,0,0,0,0,33
ANZALDO,atencion odontologica,periodoncia,2022-02-01,0,0,1,0,0,3,4,4,0,0,0,0,0,0,12
APOLO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ARAMPAMPA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,2,6,1,0,0,0,0,0,10
ARANI,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,0,1,4,8,0,0,0,0,0,0,14
ARBIETO,atencion odontologica,periodoncia,2022-02-01,0,0,5,5,1,8,21,38,1,5,0,0,0,0,84
ARQUE,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,1,0,7,17,1,4,0,0,0,0,31
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2022-02-01,0,0,4,5,2,10,3,37,0,0,0,0,0,0,61
ATOCHA,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,1,4,6,12,9,10,0,0,0,0,43
AUCAPATA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
AYATA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
AYO AYO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7
AZURDUY,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,2,6,12,0,1,0,0,0,0,21
BAURES,atencion odontologica,periodoncia,2022-02-01,0,0,1,0,0,1,5,5,0,0,0,0,0,0,12
BELLA FLOR,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,periodoncia,2022-02-01,0,0,1,3,2,10,10,19,0,2,0,0,0,0,47
BETANZOS,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,2,9,19,6,4,0,0,0,0,40
BOLIVAR,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,2,1,1,0,0,0,0,0,5
BOYUIBE,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
BUENA VISTA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
CABEZAS,atencion odontologica,periodoncia,2022-02-01,0,0,0,2,0,7,1,29,0,0,0,0,0,0,39
CAIROMA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,2,1,2,0,2,0,0,0,0,0,7
"CAIZA ""D""",atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
CAJUATA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CALACOTO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CALAMARCA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,2,3,4,0,0,0,0,0,0,10
CAMARGO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,1,5,9,0,1,0,0,0,0,17
CAMIRI,atencion odontologica,periodoncia,2022-02-01,0,0,0,2,0,7,1,6,0,0,0,0,0,0,16
CAPINOTA,atencion odontologica,periodoncia,2022-02-01,0,0,0,2,0,0,2,5,1,5,0,0,0,0,15
CAQUIAVIRI,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
CARACOLLO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,2,10,1,0,0,0,0,0,14
CARANAVI,atencion odontologica,periodoncia,2022-02-01,0,0,1,5,1,5,18,36,4,0,0,0,0,0,70
CARANGAS,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CARAPARI,atencion odontologica,periodoncia,2022-02-01,0,0,2,0,4,2,6,11,0,0,0,0,0,0,25
CARIPUYO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,3,0,0,10,0,0,0,0,0,0,13
CATACORA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,11,2,51,1,6,0,0,0,0,71
CHAQUI,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5
CHARAGUA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CHARAÑA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHAYANTA,atencion odontologica,periodoncia,2022-02-01,0,0,1,0,0,3,5,7,1,2,0,0,0,0,19
CHIMORE,atencion odontologica,periodoncia,2022-02-01,0,0,1,6,5,8,9,20,1,0,0,0,0,0,50
CHIPAYA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
CHOQUE COTA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,4,9,1,2,0,0,0,0,16
CHUA COCANI,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2022-02-01,0,0,0,1,0,0,0,5,0,2,0,0,0,0,8
CHUMA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,4,8,2,1,0,0,0,0,15
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2022-02-01,0,0,0,4,0,0,3,8,0,0,0,0,0,0,15
CKOCHAS,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,0,7,7,3,1,0,0,0,0,19
CLIZA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,4,3,8,18,4,3,0,0,0,0,40
COBIJA,atencion odontologica,periodoncia,2022-02-01,0,0,3,7,7,3,9,25,4,1,0,0,0,0,59
COCAPATA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,3,8,15,2,2,0,0,0,0,31
COCHABAMBA,atencion odontologica,periodoncia,2022-02-01,0,0,10,14,24,46,264,433,84,43,0,0,0,0,918
COLCAPIRHUA,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,2,5,27,45,1,4,0,0,0,0,85
"COLCHA ""K""",atencion odontologica,periodoncia,2022-02-01,0,0,0,2,1,0,2,4,0,1,0,0,0,0,10
COLLANA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
COLOMI,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,1,1,0,8,0,0,0,0,0,0,11
COLPA BELGICA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
COLQUECHACA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,4,16,1,0,0,0,0,0,22
COLQUENCHA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,3,3,3,0,0,0,0,0,0,10
COLQUIRI,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,2,2,6,1,1,0,0,0,0,12
COMARAPA,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,5,5,14,19,0,0,0,0,0,0,44
COMBAYA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CONCEPCION,atencion odontologica,periodoncia,2022-02-01,0,0,1,0,2,2,0,7,0,0,0,0,0,0,12
COPACABANA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,1,2,12,0,0,0,0,0,0,16
CORIPATA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,2,2,20,0,0,0,0,0,0,24
CORO CORO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
COROICO,atencion odontologica,periodoncia,2022-02-01,0,0,1,0,1,0,3,9,0,0,0,0,0,0,14
CORQUE,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,3,3,1,1,0,0,0,0,0,8
COTAGAITA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,2,2,17,24,0,1,0,0,0,0,46
COTOCA,atencion odontologica,periodoncia,2022-02-01,0,0,3,6,3,4,13,54,4,0,0,0,0,0,87
CUATRO CAÑADAS,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
CUEVO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CULPINA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,5,7,5,3,0,0,0,0,21
CURVA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,5,0,1,0,0,0,0,6
DESAGUADERO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EL ALTO,atencion odontologica,periodoncia,2022-02-01,0,0,45,37,49,73,135,370,47,38,0,0,0,0,794
EL CHORO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,3,3,4,0,0,0,0,10
EL PUENTE(STC),atencion odontologica,periodoncia,2022-02-01,0,0,1,1,3,5,2,13,0,1,0,0,0,0,26
EL PUENTE(TJA),atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
EL TORNO,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,0,13,8,44,12,9,0,0,0,0,87
EL VILLAR,atencion odontologica,periodoncia,2022-02-01,0,0,1,0,0,0,2,2,0,0,0,0,0,0,5
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2022-02-01,0,0,2,1,0,1,2,6,0,1,0,0,0,0,13
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,2,4,14,29,0,0,0,0,0,0,50
ESMERALDA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,0,3,6,0,0,0,0,0,0,10
FILADELFIA,atencion odontologica,periodoncia,2022-02-01,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3
GAIOC JATUN AYLLU YURA,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,0,0,1,3,0,0,0,0,0,0,5
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2022-02-01,0,0,1,1,3,1,1,3,0,0,0,0,0,0,10
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
GUANAY,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,3,3,0,1,0,0,0,0,7
GUAQUI,atencion odontologica,periodoncia,2022-02-01,0,0,1,0,0,0,1,1,1,1,0,0,0,0,5
GUAYARAMERIN,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,4,12,8,45,1,1,0,0,0,0,72
GUTIERREZ,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4
HUACARETA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,2,1,0,1,0,0,0,0,5
HUANUNI,atencion odontologica,periodoncia,2022-02-01,0,0,1,3,1,1,12,17,0,2,0,0,0,0,37
HUARACAJE,atencion odontologica,periodoncia,2022-02-01,0,0,0,2,0,0,1,9,0,2,0,0,0,0,14
HUARINA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,3,1,0,0,0,0,0,0,5
HUATAJATA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,0,1,3,2,0,0,0,0,7
HUAYLLAMARCA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,0,2,0,2,0,0,0,0,5
ICHOCA,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,1,3,9,16,4,2,0,0,0,0,36
ICLA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,0,1,4,0,0,0,0,0,0,6
INCAHUASI,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
INQUISIVI,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,0,0,2,3,0,0,0,0,0,0,6
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,2,8,11,2,0,0,0,0,0,23
IXIAMAS,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
JESUS DE MACHACA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,3,5,3,5,0,0,0,0,16
LA ASUNTA,atencion odontologica,periodoncia,2022-02-01,0,0,2,0,4,13,13,32,1,0,0,0,0,0,65
LA GUARDIA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,3,2,9,1,0,0,0,0,0,15
LA PAZ,atencion odontologica,periodoncia,2022-02-01,0,0,48,31,103,144,318,562,112,97,0,0,0,0,1415
LAGUNILLAS,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LAJA,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,0,3,8,14,1,0,0,0,0,0,27
LAS CARRERAS,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
LICOMA PAMPA,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,1,3,2,6,0,0,0,0,0,0,13
LLALLAGUA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,5,9,0,2,0,0,0,0,17
LURIBAY,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,3,6,11,22,2,7,0,0,0,0,51
MACHACAMARCA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,0,4,8,0,3,0,0,0,0,16
MACHARETI,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
MAGDALENA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,2,3,3,0,0,0,0,0,0,8
MAIRANA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8
MALLA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MAPIRI,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,2,7,0,1,0,0,0,0,10
MECAPACA,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3
MIZQUE,atencion odontologica,periodoncia,2022-02-01,0,0,1,0,0,2,4,6,0,0,0,0,0,0,13
MOCOMOCO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,2,0,6,7,1,0,0,0,0,0,17
MONTEAGUDO,atencion odontologica,periodoncia,2022-02-01,0,0,1,1,1,0,8,19,0,0,0,0,0,0,30
MONTERO,atencion odontologica,periodoncia,2022-02-01,0,0,4,5,11,30,35,166,12,14,0,0,0,0,277
MORO MORO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MOROCHATA,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,5,7,15,40,15,9,0,0,0,0,92
NAZACARA DE PACAJES,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OCURI,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,0,0,0,9,4,2,0,0,0,0,16
OKINAWA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OMEREQUE,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
ORURO,atencion odontologica,periodoncia,2022-02-01,0,0,6,7,10,29,77,206,35,9,0,0,0,0,379
PADCAYA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PADILLA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,0,4,9,1,1,0,0,0,0,16
PAILON,atencion odontologica,periodoncia,2022-02-01,0,0,0,2,1,2,4,14,0,2,0,0,0,0,25
PALCA,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,0,0,2,4,0,0,0,0,0,0,7
PALOS BLANCOS,atencion odontologica,periodoncia,2022-02-01,0,0,1,1,5,3,3,10,0,0,0,0,0,0,23
PAMPA GRANDE,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,1,0,1,1,1,0,0,0,0,4
PAPEL PAMPA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,0,0,2,1,3,0,0,0,0,7
PASORAPA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,5,8,3,0,0,0,0,0,16
PATACAMAYA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,0,3,3,0,0,0,0,0,0,7
PAZÑA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,2,12,2,2,0,0,0,0,18
POCOATA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,2,13,34,13,13,0,0,0,0,75
POCONA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,0,4,5,2,0,0,0,0,0,12
POJO (CBBA),atencion odontologica,periodoncia,2022-02-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
POOPO,atencion odontologica,periodoncia,2022-02-01,0,0,1,2,1,1,5,1,14,20,0,0,0,0,45
PORCO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,3,1,2,0,0,0,0,0,0,6
POROMA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
PORONGO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4
PORVENIR,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
POSTRER VALLE,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
POTOSI,atencion odontologica,periodoncia,2022-02-01,0,0,2,4,3,25,38,77,2,1,0,0,0,0,152
PRESTO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,4,0,3,3,0,0,0,0,0,0,10
PUCARANI,atencion odontologica,periodoncia,2022-02-01,0,0,1,0,2,4,0,24,1,0,0,0,0,0,32
PUERTO ACOSTA,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
PUERTO CARABUCO,atencion odontologica,periodoncia,2022-02-01,0,0,0,2,0,1,6,10,0,2,0,0,0,0,21
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2022-02-01,0,0,0,1,0,6,0,7,4,3,0,0,0,0,21
PUERTO PEREZ,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,3,1,4,2,0,0,0,0,0,10
PUERTO QUIJARRO,atencion odontologica,periodoncia,2022-02-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
