,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAMAIPATA,atencion odontologica,consulta nueva,2022-01-01,1,7,0,20,0,3,10,28,4,4,0,0,0,1,78
SAN AGUSTIN,atencion odontologica,consulta nueva,2022-01-01,3,0,1,3,4,3,0,0,1,4,0,2,0,0,21
SAN ANDRES,atencion odontologica,consulta nueva,2022-01-01,10,10,7,12,10,19,27,34,4,2,0,4,0,1,140
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2022-01-01,2,5,12,6,7,9,11,31,23,28,0,3,0,1,138
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2022-01-01,0,1,2,5,0,10,3,25,3,0,0,2,0,0,51
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2022-01-01,0,0,4,7,6,2,2,14,0,0,0,1,0,0,36
SAN BENITO,atencion odontologica,consulta nueva,2022-01-01,47,56,88,101,71,85,46,129,26,25,0,3,0,9,686
SAN BORJA,atencion odontologica,consulta nueva,2022-01-01,19,21,111,125,52,111,115,285,18,6,0,18,0,8,889
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2022-01-01,7,9,13,15,7,2,5,13,2,2,0,2,0,1,78
SAN CARLOS,atencion odontologica,consulta nueva,2022-01-01,16,30,17,16,16,24,17,22,10,15,0,11,0,18,212
SAN IGNACIO,atencion odontologica,consulta nueva,2022-01-01,7,13,39,61,37,40,53,92,4,3,0,0,0,0,349
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2022-01-01,15,4,57,67,22,34,89,124,35,13,0,23,0,18,501
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2022-01-01,0,5,2,8,0,4,7,6,1,2,0,4,0,0,39
SAN JAVIER(STC),atencion odontologica,consulta nueva,2022-01-01,8,20,5,5,2,1,1,13,4,6,0,26,0,7,98
SAN JOAQUIN,atencion odontologica,consulta nueva,2022-01-01,7,2,32,20,20,31,21,29,0,0,0,1,0,0,163
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2022-01-01,0,0,5,8,1,4,9,16,4,6,0,0,0,0,53
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2022-01-01,9,13,43,39,11,30,20,46,5,4,0,0,0,1,221
SAN JULIAN,atencion odontologica,consulta nueva,2022-01-01,61,57,174,172,58,96,78,238,35,15,0,43,0,2,1029
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2022-01-01,25,30,63,68,33,83,104,189,25,15,0,8,0,1,644
SAN LUCAS,atencion odontologica,consulta nueva,2022-01-01,47,27,90,119,20,112,76,257,18,17,0,38,0,1,822
SAN MATIAS,atencion odontologica,consulta nueva,2022-01-01,15,10,3,6,1,9,3,26,5,10,0,16,0,2,106
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2022-01-01,20,15,78,50,32,54,50,134,8,5,0,16,0,0,462
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2022-01-01,8,10,8,12,0,0,7,10,3,0,0,1,0,0,59
SAN PEDRO,atencion odontologica,consulta nueva,2022-01-01,27,59,44,49,48,112,57,154,101,103,0,56,0,1,811
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2022-01-01,11,22,65,101,22,46,70,154,6,15,0,10,0,13,535
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2022-01-01,6,2,9,7,8,15,15,44,5,10,0,0,0,0,121
SAN PEDRO DE MACHA,atencion odontologica,consulta nueva,2022-01-01,26,37,86,100,58,133,122,245,41,71,0,31,0,21,971
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2022-01-01,1,0,0,3,19,8,12,22,3,0,0,1,0,0,69
SAN RAFAEL,atencion odontologica,consulta nueva,2022-01-01,0,0,4,6,1,2,2,7,0,0,0,0,0,0,22
SAN RAMON BENI,atencion odontologica,consulta nueva,2022-01-01,0,0,3,2,5,9,9,13,0,0,0,0,0,0,41
SAN RAMON SCZ,atencion odontologica,consulta nueva,2022-01-01,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7
SANTA ANA,atencion odontologica,consulta nueva,2022-01-01,0,1,30,43,6,67,33,89,2,10,0,1,0,0,282
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2022-01-01,912,840,1035,1226,345,595,1796,3386,445,367,0,613,0,241,11801
SANTA ROSA,atencion odontologica,consulta nueva,2022-01-01,2,1,14,4,4,7,3,14,2,3,0,0,0,0,54
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2022-01-01,2,4,40,66,25,49,49,99,2,1,0,2,0,0,339
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2022-01-01,0,0,3,0,10,2,12,11,11,2,0,0,0,0,51
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2022-01-01,14,9,40,107,51,74,57,98,36,33,0,10,0,5,534
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2022-01-01,11,4,18,29,28,16,31,39,11,10,0,2,0,0,199
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2022-01-01,3,0,8,7,2,7,7,10,8,3,0,1,0,0,56
SANTIVAÑES,atencion odontologica,consulta nueva,2022-01-01,13,19,90,81,24,39,93,137,31,26,0,3,0,1,557
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2022-01-01,13,12,23,84,35,40,5,40,10,6,0,5,0,0,273
SAPAHAQUI,atencion odontologica,consulta nueva,2022-01-01,22,19,46,32,20,17,33,22,3,0,0,0,0,0,214
SENA,atencion odontologica,consulta nueva,2022-01-01,3,1,29,35,5,17,22,54,0,4,0,6,0,5,181
SHINAOTA,atencion odontologica,consulta nueva,2022-01-01,13,4,42,50,32,32,46,68,3,0,0,10,0,4,304
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2022-01-01,2,4,4,7,13,10,12,19,6,3,0,1,0,0,81
SICAYA,atencion odontologica,consulta nueva,2022-01-01,6,3,7,18,8,31,8,30,4,3,0,0,0,0,118
SIPE SIPE,atencion odontologica,consulta nueva,2022-01-01,40,57,81,113,46,35,34,120,6,10,0,0,0,0,542
SOPACHUY,atencion odontologica,consulta nueva,2022-01-01,6,0,8,24,8,18,6,50,0,7,0,0,0,0,127
SORACACHI,atencion odontologica,consulta nueva,2022-01-01,9,31,48,65,49,42,50,110,20,19,0,5,0,0,448
SORATA,atencion odontologica,consulta nueva,2022-01-01,23,8,54,72,36,52,43,100,5,1,0,8,0,0,402
SUCRE,atencion odontologica,consulta nueva,2022-01-01,201,162,447,469,238,255,569,972,126,76,0,103,0,5,3623
TACACHI,atencion odontologica,consulta nueva,2022-01-01,0,0,1,5,5,1,0,6,0,3,0,0,0,0,21
TACACOMA,atencion odontologica,consulta nueva,2022-01-01,6,8,15,17,14,21,34,71,1,3,0,5,0,0,195
TACOBAMBA,atencion odontologica,consulta nueva,2022-01-01,12,0,6,13,3,12,6,20,0,0,0,1,0,0,73
TACOPAYA,atencion odontologica,consulta nueva,2022-01-01,1,0,1,1,6,11,12,28,5,5,0,6,0,7,83
TAPACARI,atencion odontologica,consulta nueva,2022-01-01,27,25,46,79,30,53,84,101,14,21,0,3,0,18,501
TARABUCO,atencion odontologica,consulta nueva,2022-01-01,38,49,34,27,12,23,51,122,9,30,0,17,0,6,418
TARACO,atencion odontologica,consulta nueva,2022-01-01,6,2,12,14,23,17,25,27,6,6,0,0,0,1,139
TARATA,atencion odontologica,consulta nueva,2022-01-01,2,7,26,25,10,10,20,46,8,6,0,0,0,0,160
TARIJA,atencion odontologica,consulta nueva,2022-01-01,48,62,349,370,232,295,388,860,141,70,0,96,0,29,2940
TARVITA,atencion odontologica,consulta nueva,2022-01-01,42,31,28,74,22,50,31,160,4,10,0,15,0,5,472
TEOPONTE,atencion odontologica,consulta nueva,2022-01-01,8,4,18,24,2,8,18,29,1,3,0,4,0,0,119
TIAHUANACU,atencion odontologica,consulta nueva,2022-01-01,4,3,5,15,15,14,12,22,6,8,0,1,0,1,106
TINGUIPAYA,atencion odontologica,consulta nueva,2022-01-01,18,17,10,19,7,9,22,49,7,15,0,11,0,0,184
TIPUANI,atencion odontologica,consulta nueva,2022-01-01,0,1,0,0,0,0,0,2,0,1,0,0,0,0,4
TIQUIPAYA,atencion odontologica,consulta nueva,2022-01-01,176,161,307,424,118,146,181,390,19,27,0,5,0,6,1960
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2022-01-01,17,20,93,142,49,106,26,190,11,12,0,2,0,14,682
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2022-01-01,0,0,12,2,0,7,5,8,1,4,0,0,0,0,39
TOCO,atencion odontologica,consulta nueva,2022-01-01,3,5,1,6,3,6,1,16,2,0,0,0,0,0,43
TODOS SANTOS,atencion odontologica,consulta nueva,2022-01-01,2,2,2,3,3,6,3,10,6,4,0,2,0,0,43
TOLATA,atencion odontologica,consulta nueva,2022-01-01,11,34,38,46,7,16,26,38,20,8,0,0,0,0,244
TOLEDO,atencion odontologica,consulta nueva,2022-01-01,17,1,30,21,56,11,40,64,22,32,0,0,0,0,294
TOMAVE,atencion odontologica,consulta nueva,2022-01-01,3,7,10,6,6,19,11,16,0,0,0,0,0,0,78
TOMINA,atencion odontologica,consulta nueva,2022-01-01,1,4,15,21,6,23,27,65,10,1,0,0,0,0,173
TORO TORO,atencion odontologica,consulta nueva,2022-01-01,0,0,8,12,13,12,12,40,7,14,0,2,0,9,129
TOTORA(CBBA),atencion odontologica,consulta nueva,2022-01-01,12,5,23,52,12,34,17,77,3,8,0,3,0,0,246
TOTORA(ORR),atencion odontologica,consulta nueva,2022-01-01,11,11,18,39,6,6,10,32,5,1,0,5,0,0,144
TRIGAL,atencion odontologica,consulta nueva,2022-01-01,0,0,3,0,5,0,2,8,0,0,0,0,0,0,18
TRINIDAD,atencion odontologica,consulta nueva,2022-01-01,71,74,195,227,69,133,245,416,69,35,0,49,0,2,1585
TUPIZA,atencion odontologica,consulta nueva,2022-01-01,26,10,48,52,55,57,77,99,27,27,0,7,0,2,487
TURCO,atencion odontologica,consulta nueva,2022-01-01,11,6,39,15,28,24,42,54,25,14,0,2,0,2,262
UMALA,atencion odontologica,consulta nueva,2022-01-01,10,5,14,19,6,10,4,18,3,4,0,0,0,0,93
UNCIA,atencion odontologica,consulta nueva,2022-01-01,26,19,49,66,75,57,63,151,18,15,0,9,0,2,550
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2022-01-01,7,9,41,54,44,53,74,213,13,9,0,3,0,0,520
URUBICHA,atencion odontologica,consulta nueva,2022-01-01,1,3,1,7,2,3,1,5,1,1,0,2,0,0,27
UYUNI,atencion odontologica,consulta nueva,2022-01-01,13,9,51,70,56,67,67,128,15,14,0,0,0,0,490
VACAS,atencion odontologica,consulta nueva,2022-01-01,18,25,87,70,31,96,35,78,12,29,0,0,0,0,481
VALLEGRANDE,atencion odontologica,consulta nueva,2022-01-01,16,13,7,14,4,6,14,45,7,5,0,5,0,0,136
VIACHA,atencion odontologica,consulta nueva,2022-01-01,87,67,200,202,160,132,94,234,35,19,0,9,0,1,1240
VILA VILA,atencion odontologica,consulta nueva,2022-01-01,10,7,34,86,1,21,26,48,6,0,0,3,0,0,242
VILLA CHARCAS,atencion odontologica,consulta nueva,2022-01-01,34,13,19,33,17,52,21,78,3,0,0,3,0,0,273
VILLA MONTES,atencion odontologica,consulta nueva,2022-01-01,13,13,79,101,63,93,136,288,17,9,0,13,0,0,825
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2022-01-01,16,19,35,33,1,6,1,18,0,0,0,2,0,0,131
VILLA RIVERO,atencion odontologica,consulta nueva,2022-01-01,27,0,26,35,21,9,16,60,4,1,0,0,0,4,203
VILLA SERRANO,atencion odontologica,consulta nueva,2022-01-01,7,3,14,16,18,18,22,60,1,1,0,5,0,0,165
VILLA TUNARI,atencion odontologica,consulta nueva,2022-01-01,52,86,221,302,138,184,175,441,24,14,0,23,0,3,1663
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2022-01-01,7,1,36,37,14,25,13,63,9,2,0,1,0,4,212
VILLAZON,atencion odontologica,consulta nueva,2022-01-01,116,82,73,144,47,112,98,317,23,16,0,43,0,5,1076
VINTO,atencion odontologica,consulta nueva,2022-01-01,61,93,268,343,175,189,267,486,46,57,0,0,0,13,1998
VITICHI,atencion odontologica,consulta nueva,2022-01-01,2,0,4,7,1,16,16,38,10,8,0,0,0,0,102
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2022-01-01,3,5,7,7,16,13,16,17,0,2,0,0,0,0,86
WARNES,atencion odontologica,consulta nueva,2022-01-01,17,3,41,42,14,21,33,65,4,3,0,0,0,0,243
YACO,atencion odontologica,consulta nueva,2022-01-01,11,5,21,17,43,40,39,99,13,10,0,1,0,2,301
YACUIBA,atencion odontologica,consulta nueva,2022-01-01,17,15,148,110,57,118,155,394,34,61,0,15,0,1,1125
YAMPARAEZ,atencion odontologica,consulta nueva,2022-01-01,6,4,20,2,14,24,15,32,2,0,0,8,0,0,127
YANACACHI,atencion odontologica,consulta nueva,2022-01-01,7,3,28,24,12,20,19,45,2,0,0,13,0,2,175
YAPACANI,atencion odontologica,consulta nueva,2022-01-01,35,47,131,203,67,148,89,261,36,17,0,3,0,23,1060
YOCALLA,atencion odontologica,consulta nueva,2022-01-01,7,9,24,42,22,50,26,52,4,10,0,8,0,2,256
YOTALA,atencion odontologica,consulta nueva,2022-01-01,10,8,10,7,0,10,9,16,3,2,0,4,0,0,79
YUNCHARA,atencion odontologica,consulta nueva,2022-01-01,1,1,22,16,12,19,10,60,3,6,0,1,0,0,151
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2022-01-01,0,0,6,0,0,0,27,27,2,3,0,0,0,0,65
ZUDAÑEZ,atencion odontologica,consulta nueva,2022-01-01,3,0,6,4,5,5,6,41,1,0,0,0,0,0,71
ACACIO,atencion odontologica,consulta nueva,2022-02-01,70,62,41,73,6,50,45,131,16,18,0,31,0,4,547
ACHACACHI,atencion odontologica,consulta nueva,2022-02-01,86,50,130,98,50,155,155,333,74,67,0,45,0,22,1265
ACHOCALLA,atencion odontologica,consulta nueva,2022-02-01,172,141,265,268,43,86,52,258,27,10,0,55,0,22,1399
AIQUILE,atencion odontologica,consulta nueva,2022-02-01,50,53,10,69,7,24,43,90,11,10,0,13,0,0,380
ALALAY,atencion odontologica,consulta nueva,2022-02-01,5,11,27,23,8,11,15,20,6,11,0,0,0,4,141
ALCALA,atencion odontologica,consulta nueva,2022-02-01,7,4,14,28,24,25,52,78,5,11,0,4,0,4,256
ALTO BENI,atencion odontologica,consulta nueva,2022-02-01,9,15,24,51,23,33,26,81,16,2,0,2,0,0,282
ANCORAIMES,atencion odontologica,consulta nueva,2022-02-01,1,1,21,23,20,25,30,41,45,22,0,0,0,1,230
ANDAMARCA,atencion odontologica,consulta nueva,2022-02-01,8,11,56,33,3,31,9,68,59,48,0,3,0,7,336
ANTEQUERA,atencion odontologica,consulta nueva,2022-02-01,21,35,44,40,15,41,45,85,28,18,0,2,0,0,374
ANZALDO,atencion odontologica,consulta nueva,2022-02-01,2,13,41,36,1,9,13,42,0,6,0,0,0,1,164
APOLO,atencion odontologica,consulta nueva,2022-02-01,10,6,18,18,11,20,18,42,4,2,0,0,0,2,151
ARAMPAMPA,atencion odontologica,consulta nueva,2022-02-01,13,0,10,6,0,7,12,30,9,5,0,4,0,4,100
ARANI,atencion odontologica,consulta nueva,2022-02-01,15,6,23,28,12,17,73,120,11,12,0,2,0,0,319
ARBIETO,atencion odontologica,consulta nueva,2022-02-01,69,69,128,124,26,42,107,204,9,14,0,2,0,6,800
ARQUE,atencion odontologica,consulta nueva,2022-02-01,18,10,32,45,14,30,49,123,13,20,0,3,0,11,368
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2022-02-01,43,114,100,174,8,57,25,140,10,3,0,18,0,10,702
ATOCHA,atencion odontologica,consulta nueva,2022-02-01,16,22,44,85,29,71,81,171,10,17,0,6,0,0,552
AUCAPATA,atencion odontologica,consulta nueva,2022-02-01,4,11,4,14,3,8,19,32,0,9,0,1,0,0,105
AYATA,atencion odontologica,consulta nueva,2022-02-01,12,7,20,17,8,18,25,57,9,11,0,1,0,0,185
AYO AYO,atencion odontologica,consulta nueva,2022-02-01,3,10,22,19,3,13,14,33,0,5,0,0,0,0,122
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2022-02-01,29,26,96,108,39,53,139,239,33,15,0,13,0,5,795
AZURDUY,atencion odontologica,consulta nueva,2022-02-01,0,7,25,46,8,30,61,149,9,12,0,0,0,0,347
BATALLAS,atencion odontologica,consulta nueva,2022-02-01,1,10,15,16,4,11,10,38,6,6,0,0,0,1,118
BAURES,atencion odontologica,consulta nueva,2022-02-01,0,1,16,15,7,5,25,35,5,1,0,1,0,0,111
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2022-02-01,3,3,14,10,0,4,3,4,3,0,0,2,0,0,46
BELEN DE URMIRI,atencion odontologica,consulta nueva,2022-02-01,6,1,3,12,2,4,9,33,5,16,0,3,0,3,97
BELLA FLOR,atencion odontologica,consulta nueva,2022-02-01,0,1,2,2,0,1,2,7,0,0,0,0,0,0,15
BERMEJO,atencion odontologica,consulta nueva,2022-02-01,6,9,35,40,28,41,67,139,37,14,0,4,0,0,420
BETANZOS,atencion odontologica,consulta nueva,2022-02-01,35,51,72,105,40,110,98,230,36,37,0,29,0,10,853
BOLIVAR,atencion odontologica,consulta nueva,2022-02-01,6,1,13,12,13,14,10,25,14,6,0,1,0,2,117
BOLPEBRA,atencion odontologica,consulta nueva,2022-02-01,1,1,6,4,0,0,1,3,0,0,0,0,0,0,16
BOYUIBE,atencion odontologica,consulta nueva,2022-02-01,12,12,20,18,2,19,15,48,8,10,0,0,0,0,164
BUENA VISTA,atencion odontologica,consulta nueva,2022-02-01,6,8,4,10,4,3,5,18,0,0,0,5,0,2,65
CABEZAS,atencion odontologica,consulta nueva,2022-02-01,52,47,92,132,18,58,16,145,15,16,0,10,0,0,601
CAIROMA,atencion odontologica,consulta nueva,2022-02-01,7,4,16,11,7,24,19,18,4,3,0,0,0,0,113
"CAIZA ""D""",atencion odontologica,consulta nueva,2022-02-01,19,27,12,36,5,21,24,76,8,9,0,12,0,7,256
CAJUATA,atencion odontologica,consulta nueva,2022-02-01,2,9,30,30,4,6,13,26,6,1,0,5,0,0,132
CALACOTO,atencion odontologica,consulta nueva,2022-02-01,0,0,4,6,8,4,4,8,2,2,0,0,0,1,39
CALAMARCA,atencion odontologica,consulta nueva,2022-02-01,6,12,44,20,30,39,36,93,7,6,0,11,0,2,306
CAMARGO,atencion odontologica,consulta nueva,2022-02-01,18,31,50,88,24,64,77,203,0,14,0,33,0,7,609
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2022-02-01,0,0,9,5,3,10,4,27,0,0,0,0,0,0,58
CAMIRI,atencion odontologica,consulta nueva,2022-02-01,11,12,53,49,18,53,70,161,40,29,0,28,0,0,524
CAPINOTA,atencion odontologica,consulta nueva,2022-02-01,57,76,88,135,33,58,82,204,27,47,0,7,0,1,815
CAQUIAVIRI,atencion odontologica,consulta nueva,2022-02-01,9,4,30,36,9,34,15,45,3,14,0,1,0,0,200
CARACOLLO,atencion odontologica,consulta nueva,2022-02-01,54,39,91,97,31,73,90,170,7,20,0,25,0,6,703
CARANAVI,atencion odontologica,consulta nueva,2022-02-01,77,56,107,155,52,112,151,321,34,9,0,74,0,26,1174
CARANGAS,atencion odontologica,consulta nueva,2022-02-01,1,0,2,3,4,4,0,11,1,2,0,0,0,0,28
CARAPARI,atencion odontologica,consulta nueva,2022-02-01,19,16,79,84,40,75,97,251,17,8,0,3,0,1,690
CARIPUYO,atencion odontologica,consulta nueva,2022-02-01,12,7,5,18,1,16,16,36,6,7,0,4,0,0,128
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2022-02-01,16,8,14,27,7,2,11,37,0,1,0,2,0,2,127
CATACORA,atencion odontologica,consulta nueva,2022-02-01,5,3,12,11,0,5,9,13,1,2,0,1,0,0,62
CHACARILLA,atencion odontologica,consulta nueva,2022-02-01,0,5,4,3,4,0,0,12,4,0,0,0,0,0,32
CHALLAPATA,atencion odontologica,consulta nueva,2022-02-01,63,81,111,139,30,92,105,280,82,59,0,105,0,2,1149
CHAQUI,atencion odontologica,consulta nueva,2022-02-01,33,17,22,49,45,31,30,90,9,16,0,21,0,5,368
CHARAGUA,atencion odontologica,consulta nueva,2022-02-01,51,45,35,21,10,48,37,108,13,22,0,16,0,5,411
CHARAÑA,atencion odontologica,consulta nueva,2022-02-01,1,0,5,4,1,11,11,6,1,0,0,4,0,0,44
CHAYANTA,atencion odontologica,consulta nueva,2022-02-01,52,35,41,32,13,25,48,123,9,6,0,7,0,2,393
CHIMORE,atencion odontologica,consulta nueva,2022-02-01,10,20,86,76,57,67,116,177,9,4,0,4,0,0,626
CHIPAYA,atencion odontologica,consulta nueva,2022-02-01,0,8,10,19,0,5,1,11,1,0,0,1,0,0,56
CHOQUE COTA,atencion odontologica,consulta nueva,2022-02-01,0,10,19,31,40,10,49,67,7,9,0,0,0,0,242
CHUA COCANI,atencion odontologica,consulta nueva,2022-02-01,20,17,18,8,6,12,26,24,4,6,0,0,0,0,141
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2022-02-01,17,13,11,6,0,3,7,29,0,5,0,0,0,0,91
CHUMA,atencion odontologica,consulta nueva,2022-02-01,21,22,8,35,16,33,61,104,8,9,0,6,0,1,324
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2022-02-01,7,13,9,5,6,11,26,52,3,6,0,1,0,0,139
CKOCHAS,atencion odontologica,consulta nueva,2022-02-01,19,11,19,12,7,17,36,50,14,22,0,4,0,3,214
CLIZA,atencion odontologica,consulta nueva,2022-02-01,32,17,86,89,33,57,53,154,33,23,0,5,0,2,584
COBIJA,atencion odontologica,consulta nueva,2022-02-01,150,160,138,135,35,97,158,444,22,18,0,191,0,35,1583
COCAPATA,atencion odontologica,consulta nueva,2022-02-01,62,102,57,88,35,47,69,159,23,24,0,25,0,9,700
COCHABAMBA,atencion odontologica,consulta nueva,2022-02-01,538,606,1353,1590,529,908,1674,3512,636,517,0,308,0,42,12213
COIPASA,atencion odontologica,consulta nueva,2022-02-01,14,0,0,9,2,0,12,13,5,6,0,0,0,0,61
COLCAPIRHUA,atencion odontologica,consulta nueva,2022-02-01,52,82,79,188,55,128,164,463,27,35,0,7,0,1,1281
"COLCHA ""K""",atencion odontologica,consulta nueva,2022-02-01,15,31,39,91,41,39,73,169,13,21,0,7,0,0,539
COLLANA,atencion odontologica,consulta nueva,2022-02-01,10,9,19,44,8,22,18,63,2,3,0,7,0,0,205
COLOMI,atencion odontologica,consulta nueva,2022-02-01,28,37,27,46,21,61,30,106,8,10,0,6,0,2,382
COLPA BELGICA,atencion odontologica,consulta nueva,2022-02-01,0,0,26,21,7,13,12,49,5,0,0,0,0,0,133
COLQUECHACA,atencion odontologica,consulta nueva,2022-02-01,14,15,25,51,32,98,61,161,18,12,0,8,0,3,498
COLQUENCHA,atencion odontologica,consulta nueva,2022-02-01,44,32,35,32,21,35,33,80,5,2,0,11,0,0,330
COLQUIRI,atencion odontologica,consulta nueva,2022-02-01,11,8,30,33,27,47,34,90,5,13,0,7,0,3,308
COMANCHE,atencion odontologica,consulta nueva,2022-02-01,2,0,2,8,1,1,5,10,1,8,0,0,0,0,38
COMARAPA,atencion odontologica,consulta nueva,2022-02-01,42,57,45,58,42,69,74,178,11,8,0,0,0,11,595
COMBAYA,atencion odontologica,consulta nueva,2022-02-01,0,0,4,9,3,3,7,30,1,4,0,0,0,0,61
CONCEPCION,atencion odontologica,consulta nueva,2022-02-01,0,0,0,0,0,0,1,2,1,0,0,3,0,0,7
COPACABANA,atencion odontologica,consulta nueva,2022-02-01,4,1,3,2,0,0,6,13,0,0,0,0,0,0,29
CORIPATA,atencion odontologica,consulta nueva,2022-02-01,21,13,25,39,14,18,26,87,0,0,0,45,0,3,291
CORO CORO,atencion odontologica,consulta nueva,2022-02-01,9,6,29,19,4,18,17,38,3,1,0,2,0,0,146
COROICO,atencion odontologica,consulta nueva,2022-02-01,21,18,22,25,14,32,54,127,2,10,0,2,0,1,328
CORQUE,atencion odontologica,consulta nueva,2022-02-01,4,12,47,92,9,34,20,61,9,12,0,9,0,0,309
COTAGAITA,atencion odontologica,consulta nueva,2022-02-01,62,43,149,183,44,130,164,417,47,36,0,27,0,8,1310
COTOCA,atencion odontologica,consulta nueva,2022-02-01,106,72,118,128,30,70,106,381,20,12,0,79,0,10,1132
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2022-02-01,0,0,13,8,0,4,5,6,6,4,0,0,0,0,46
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2022-02-01,42,19,42,47,5,33,40,69,12,4,0,3,0,0,316
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2022-02-01,1,15,16,29,20,4,7,34,3,0,0,0,0,0,129
CUEVO,atencion odontologica,consulta nueva,2022-02-01,3,3,8,6,3,10,14,58,4,4,0,3,0,0,116
CULPINA,atencion odontologica,consulta nueva,2022-02-01,6,6,13,21,6,16,36,67,7,17,0,4,0,2,201
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2022-02-01,6,19,10,11,4,12,26,54,14,10,0,0,0,0,166
CURVA,atencion odontologica,consulta nueva,2022-02-01,9,11,8,11,4,5,9,43,5,7,0,8,0,7,127
DESAGUADERO,atencion odontologica,consulta nueva,2022-02-01,7,3,6,23,3,3,11,18,1,5,0,3,0,1,84
EL ALTO,atencion odontologica,consulta nueva,2022-02-01,768,753,1027,1231,400,657,709,2323,226,142,0,535,0,55,8826
EL CHORO,atencion odontologica,consulta nueva,2022-02-01,20,24,18,47,2,10,32,70,30,29,0,3,0,0,285
EL PUENTE(STC),atencion odontologica,consulta nueva,2022-02-01,52,44,63,72,26,66,67,159,34,13,0,0,0,3,599
EL PUENTE(TJA),atencion odontologica,consulta nueva,2022-02-01,10,9,32,56,30,45,59,158,18,28,0,6,0,0,451
EL TORNO,atencion odontologica,consulta nueva,2022-02-01,351,365,187,155,75,125,78,349,70,58,0,100,0,78,1991
EL VILLAR,atencion odontologica,consulta nueva,2022-02-01,11,12,24,20,14,4,42,65,4,1,0,0,0,1,198
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2022-02-01,5,6,42,47,20,36,68,123,11,7,0,6,0,0,371
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2022-02-01,40,75,82,54,19,74,83,206,8,4,0,15,0,23,683
ESCARA,atencion odontologica,consulta nueva,2022-02-01,0,0,0,1,0,1,0,2,0,0,0,2,0,0,6
ESCOMA,atencion odontologica,consulta nueva,2022-02-01,2,2,8,9,13,7,25,32,9,9,0,0,0,0,116
ESMERALDA,atencion odontologica,consulta nueva,2022-02-01,1,1,5,2,0,0,5,7,3,7,0,0,0,0,31
