,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2022-01-01,0,1,1,3,0,2,3,8,1,0,0,2,0,0,21
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2022-01-01,0,0,4,5,0,2,1,12,0,0,0,1,0,0,25
SAN BENITO,atencion odontologica,primera consulta,2022-01-01,10,12,15,25,13,24,15,31,5,5,0,4,0,6,165
SAN BORJA,atencion odontologica,primera consulta,2022-01-01,21,27,63,69,18,42,37,125,5,4,0,16,0,5,432
SAN BUENA VENTURA,atencion odontologica,primera consulta,2022-01-01,7,9,13,16,7,2,4,12,2,1,0,2,0,1,76
SAN CARLOS,atencion odontologica,primera consulta,2022-01-01,17,18,17,18,18,32,25,34,13,10,0,15,0,19,236
SAN IGNACIO,atencion odontologica,primera consulta,2022-01-01,5,7,34,43,22,22,33,48,3,2,0,0,0,0,219
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2022-01-01,15,3,46,42,48,18,38,76,27,14,0,19,0,20,366
SAN JAVIER(BNI),atencion odontologica,primera consulta,2022-01-01,0,5,2,6,0,4,3,5,1,1,0,4,0,0,31
SAN JAVIER(STC),atencion odontologica,primera consulta,2022-01-01,8,11,5,4,2,6,1,12,3,2,0,20,0,2,76
SAN JOAQUIN,atencion odontologica,primera consulta,2022-01-01,2,1,14,8,4,7,11,16,0,0,0,1,0,0,64
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2022-01-01,0,0,6,10,1,4,10,20,3,5,0,0,0,0,59
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2022-01-01,9,13,29,29,8,18,14,35,5,4,0,0,0,1,165
SAN JULIAN,atencion odontologica,primera consulta,2022-01-01,40,38,87,67,21,55,31,80,20,9,0,44,0,4,496
SAN LORENZO(TJA),atencion odontologica,primera consulta,2022-01-01,17,20,43,39,18,40,64,116,15,11,0,8,0,1,392
SAN LUCAS,atencion odontologica,primera consulta,2022-01-01,28,19,42,56,13,53,38,141,8,10,0,35,0,1,444
SAN MATIAS,atencion odontologica,primera consulta,2022-01-01,14,9,3,6,4,8,1,19,4,8,0,15,0,1,92
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2022-01-01,12,11,27,26,18,31,19,58,4,2,0,16,0,0,224
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2022-01-01,3,2,3,6,0,0,8,11,2,2,0,3,0,0,40
SAN PEDRO,atencion odontologica,primera consulta,2022-01-01,14,29,27,40,23,59,32,99,57,61,0,41,0,1,483
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2022-01-01,37,43,58,86,11,29,67,128,11,11,0,17,0,12,510
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2022-01-01,2,2,5,4,3,2,5,14,5,8,0,1,0,0,51
SAN PEDRO DE MACHA,atencion odontologica,primera consulta,2022-01-01,32,38,74,101,33,68,86,171,76,90,0,57,0,26,852
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2022-01-01,1,0,0,2,15,5,11,21,3,0,0,2,0,0,60
SAN RAFAEL,atencion odontologica,primera consulta,2022-01-01,0,0,2,6,1,2,5,8,0,0,0,0,0,0,24
SAN RAMON BENI,atencion odontologica,primera consulta,2022-01-01,0,2,6,10,10,11,13,21,3,1,0,9,0,0,86
SAN RAMON SCZ,atencion odontologica,primera consulta,2022-01-01,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7
SANTA ANA,atencion odontologica,primera consulta,2022-01-01,0,1,13,13,2,18,11,35,1,3,0,1,0,0,98
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2022-01-01,656,605,569,599,160,339,667,1801,250,228,0,772,0,56,6702
SANTA ROSA,atencion odontologica,primera consulta,2022-01-01,2,1,13,11,4,0,4,14,1,2,0,0,0,0,52
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2022-01-01,1,4,25,30,11,24,33,60,2,1,0,1,0,0,192
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2022-01-01,0,0,0,0,0,0,1,3,1,1,0,0,0,0,6
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2022-01-01,7,3,16,27,16,16,18,29,15,11,0,5,0,3,166
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2022-01-01,9,6,9,17,10,8,12,24,9,21,0,2,0,0,127
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2022-01-01,1,0,6,6,2,6,7,7,5,2,0,1,0,0,43
SANTIVAÑES,atencion odontologica,primera consulta,2022-01-01,10,5,22,24,3,13,23,37,7,12,0,5,0,1,162
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2022-01-01,5,5,7,24,8,11,2,20,4,3,0,3,0,0,92
SAPAHAQUI,atencion odontologica,primera consulta,2022-01-01,9,12,21,18,6,9,13,10,2,0,0,0,0,0,100
SENA,atencion odontologica,primera consulta,2022-01-01,3,1,11,16,1,8,18,33,0,3,0,4,0,5,103
SHINAOTA,atencion odontologica,primera consulta,2022-01-01,8,2,15,18,12,14,11,30,1,0,0,4,0,2,117
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2022-01-01,1,3,4,6,13,10,11,20,6,3,0,4,0,0,81
SICAYA,atencion odontologica,primera consulta,2022-01-01,2,2,6,8,0,14,6,20,2,3,0,0,0,0,63
SIPE SIPE,atencion odontologica,primera consulta,2022-01-01,21,20,37,39,10,14,20,52,4,7,0,1,0,0,225
SOPACHUY,atencion odontologica,primera consulta,2022-01-01,1,1,5,14,0,7,5,18,0,1,0,3,0,0,55
SORACACHI,atencion odontologica,primera consulta,2022-01-01,4,19,22,19,9,19,24,56,16,13,0,10,0,1,212
SORATA,atencion odontologica,primera consulta,2022-01-01,11,9,19,26,11,24,22,53,2,1,0,43,0,2,223
SUCRE,atencion odontologica,primera consulta,2022-01-01,164,173,175,190,89,101,240,607,59,49,0,305,0,12,2164
TACACHI,atencion odontologica,primera consulta,2022-01-01,0,0,1,3,2,1,0,5,0,2,0,0,0,0,14
TACACOMA,atencion odontologica,primera consulta,2022-01-01,4,5,9,15,11,16,22,44,1,2,0,5,0,0,134
TACOBAMBA,atencion odontologica,primera consulta,2022-01-01,3,0,5,11,3,8,9,16,0,0,0,2,0,0,57
TACOPAYA,atencion odontologica,primera consulta,2022-01-01,1,0,1,0,4,7,8,21,3,5,0,7,0,4,61
TAPACARI,atencion odontologica,primera consulta,2022-01-01,11,9,17,26,10,21,32,42,7,8,0,3,0,7,193
TARABUCO,atencion odontologica,primera consulta,2022-01-01,19,31,15,22,8,22,24,56,12,12,0,25,0,3,249
TARACO,atencion odontologica,primera consulta,2022-01-01,2,1,7,6,10,8,16,20,6,7,0,0,0,1,84
TARATA,atencion odontologica,primera consulta,2022-01-01,1,2,7,6,3,3,6,13,2,3,0,0,0,0,46
TARIJA,atencion odontologica,primera consulta,2022-01-01,31,40,160,157,103,143,235,552,55,36,0,109,0,31,1652
TARVITA,atencion odontologica,primera consulta,2022-01-01,21,19,14,29,7,16,18,53,1,5,0,11,0,3,197
TEOPONTE,atencion odontologica,primera consulta,2022-01-01,5,3,10,14,2,5,11,19,1,1,0,4,0,0,75
TIAHUANACU,atencion odontologica,primera consulta,2022-01-01,3,2,5,12,10,9,12,15,4,5,0,1,0,1,79
TINGUIPAYA,atencion odontologica,primera consulta,2022-01-01,13,11,3,9,0,2,9,18,3,3,0,17,0,0,88
TIPUANI,atencion odontologica,primera consulta,2022-01-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
TIQUIPAYA,atencion odontologica,primera consulta,2022-01-01,42,32,75,99,29,44,52,118,4,11,0,2,0,1,509
TIRAQUE (CBBA),atencion odontologica,primera consulta,2022-01-01,5,6,26,32,13,26,9,53,4,4,0,3,0,8,189
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2022-01-01,0,0,5,2,0,5,5,5,1,2,0,0,0,0,25
TOCO,atencion odontologica,primera consulta,2022-01-01,2,2,1,3,2,1,0,8,1,0,0,0,0,0,20
TODOS SANTOS,atencion odontologica,primera consulta,2022-01-01,1,1,1,1,1,3,1,6,1,1,0,1,0,0,18
TOLATA,atencion odontologica,primera consulta,2022-01-01,4,5,11,12,3,3,10,11,7,2,0,0,0,0,68
TOLEDO,atencion odontologica,primera consulta,2022-01-01,5,2,15,13,13,2,15,29,20,22,0,2,0,0,138
TOMAVE,atencion odontologica,primera consulta,2022-01-01,3,3,4,5,6,7,9,10,0,0,0,0,0,0,47
TOMINA,atencion odontologica,primera consulta,2022-01-01,1,1,7,9,4,11,13,45,9,1,0,12,0,0,113
TORO TORO,atencion odontologica,primera consulta,2022-01-01,0,0,10,12,10,14,18,28,10,15,0,4,0,7,128
TOTORA(CBBA),atencion odontologica,primera consulta,2022-01-01,7,5,10,25,9,24,15,48,2,4,0,2,0,0,151
TOTORA(ORR),atencion odontologica,primera consulta,2022-01-01,4,2,7,13,4,4,7,18,2,1,0,8,0,0,70
TRIGAL,atencion odontologica,primera consulta,2022-01-01,0,0,2,0,1,0,2,4,1,0,0,0,0,0,10
TRINIDAD,atencion odontologica,primera consulta,2022-01-01,68,64,121,131,50,66,281,333,51,28,0,42,0,3,1238
TUPIZA,atencion odontologica,primera consulta,2022-01-01,14,9,17,32,20,21,27,74,17,15,0,16,0,2,264
TURCO,atencion odontologica,primera consulta,2022-01-01,5,5,15,7,7,10,14,22,9,7,0,1,0,1,103
UMALA,atencion odontologica,primera consulta,2022-01-01,5,2,7,13,2,7,3,18,3,3,0,5,0,2,70
UNCIA,atencion odontologica,primera consulta,2022-01-01,16,8,54,69,36,84,54,125,13,27,0,10,0,2,498
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2022-01-01,6,5,28,27,18,25,49,119,8,6,0,4,0,0,295
URUBICHA,atencion odontologica,primera consulta,2022-01-01,2,3,6,9,2,6,3,20,2,6,0,2,0,1,62
UYUNI,atencion odontologica,primera consulta,2022-01-01,7,8,19,30,20,30,38,48,10,6,0,0,0,0,216
VACAS,atencion odontologica,primera consulta,2022-01-01,10,10,25,23,14,23,12,29,4,9,0,0,0,0,159
VALLEGRANDE,atencion odontologica,primera consulta,2022-01-01,14,11,7,9,4,9,12,46,7,6,0,10,0,1,136
VIACHA,atencion odontologica,primera consulta,2022-01-01,35,29,65,76,50,58,35,113,13,7,0,8,0,3,492
VILA VILA,atencion odontologica,primera consulta,2022-01-01,2,2,6,16,1,4,7,12,3,0,0,6,0,0,59
VILLA CHARCAS,atencion odontologica,primera consulta,2022-01-01,5,5,8,10,2,11,9,35,2,0,0,20,0,0,107
VILLA MONTES,atencion odontologica,primera consulta,2022-01-01,9,9,60,71,26,58,94,202,13,8,0,13,0,0,563
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2022-01-01,5,7,15,15,0,3,1,8,0,0,0,2,0,0,56
VILLA RIVERO,atencion odontologica,primera consulta,2022-01-01,6,0,13,9,5,3,4,26,1,0,0,0,0,7,74
VILLA SERRANO,atencion odontologica,primera consulta,2022-01-01,6,3,8,8,7,6,14,37,3,1,0,9,0,0,102
VILLA TUNARI,atencion odontologica,primera consulta,2022-01-01,23,20,85,99,49,60,71,190,12,8,0,14,0,2,633
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2022-01-01,2,2,12,15,8,11,10,35,5,2,0,8,0,2,112
VILLAZON,atencion odontologica,primera consulta,2022-01-01,38,29,32,52,13,31,35,106,10,8,0,45,0,5,404
VINTO,atencion odontologica,primera consulta,2022-01-01,11,16,43,60,28,34,36,89,8,10,0,0,0,1,336
VITICHI,atencion odontologica,primera consulta,2022-01-01,1,0,4,5,1,10,8,24,9,8,0,0,0,0,70
WALDO BALLIVIAN,atencion odontologica,primera consulta,2022-01-01,2,4,6,6,7,5,12,12,0,1,0,0,0,0,55
WARNES,atencion odontologica,primera consulta,2022-01-01,12,3,21,35,7,13,27,55,4,2,0,0,0,0,179
YACO,atencion odontologica,primera consulta,2022-01-01,3,3,5,7,9,12,11,23,4,4,0,1,0,1,83
YACUIBA,atencion odontologica,primera consulta,2022-01-01,12,11,78,71,33,68,104,248,19,30,0,18,0,1,693
YAMPARAEZ,atencion odontologica,primera consulta,2022-01-01,3,3,9,2,5,13,10,21,2,0,0,18,0,0,86
YANACACHI,atencion odontologica,primera consulta,2022-01-01,2,1,9,10,0,4,7,18,1,0,0,13,0,1,66
YAPACANI,atencion odontologica,primera consulta,2022-01-01,12,25,70,74,24,45,45,114,19,9,0,7,0,8,452
YOCALLA,atencion odontologica,primera consulta,2022-01-01,2,3,8,15,5,11,9,22,3,3,0,12,0,1,94
YOTALA,atencion odontologica,primera consulta,2022-01-01,3,1,5,6,0,7,4,17,3,2,0,11,0,0,59
YUNCHARA,atencion odontologica,primera consulta,2022-01-01,1,1,14,12,9,15,9,46,2,4,0,1,0,0,114
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2022-01-01,0,0,2,0,0,0,5,5,1,2,0,1,0,0,16
ZUDAÑEZ,atencion odontologica,primera consulta,2022-01-01,0,0,0,1,3,4,2,14,1,0,0,14,0,0,39
ACACIO,atencion odontologica,primera consulta,2022-02-01,10,15,20,18,4,12,20,50,9,9,0,7,0,2,176
ACHACACHI,atencion odontologica,primera consulta,2022-02-01,26,16,36,41,11,51,61,150,25,32,0,47,0,4,500
ACHOCALLA,atencion odontologica,primera consulta,2022-02-01,79,77,109,112,11,23,26,121,16,4,0,56,0,19,653
AIQUILE,atencion odontologica,primera consulta,2022-02-01,47,43,4,12,5,6,14,24,5,3,0,10,0,0,173
ALALAY,atencion odontologica,primera consulta,2022-02-01,1,2,6,5,0,2,3,4,1,2,0,0,0,1,27
ALCALA,atencion odontologica,primera consulta,2022-02-01,8,4,8,12,3,8,16,41,2,3,0,3,0,1,109
ALTO BENI,atencion odontologica,primera consulta,2022-02-01,7,12,21,23,13,17,20,54,8,2,0,2,0,0,179
ANCORAIMES,atencion odontologica,primera consulta,2022-02-01,0,0,6,5,6,8,9,14,7,6,0,0,0,0,61
ANDAMARCA,atencion odontologica,primera consulta,2022-02-01,3,6,24,17,1,5,3,25,26,28,0,3,0,3,144
ANTEQUERA,atencion odontologica,primera consulta,2022-02-01,10,13,18,16,3,7,14,22,11,8,0,1,0,0,123
ANZALDO,atencion odontologica,primera consulta,2022-02-01,1,3,14,15,0,1,4,16,0,3,0,0,0,0,57
APOLO,atencion odontologica,primera consulta,2022-02-01,7,6,13,15,9,11,14,27,3,2,0,0,0,0,107
ARAMPAMPA,atencion odontologica,primera consulta,2022-02-01,5,1,2,3,0,2,5,9,3,1,0,7,0,2,40
ARANI,atencion odontologica,primera consulta,2022-02-01,4,0,2,3,1,6,8,16,1,1,0,0,0,1,43
ARBIETO,atencion odontologica,primera consulta,2022-02-01,24,27,50,50,12,13,37,84,7,7,0,5,0,9,325
ARQUE,atencion odontologica,primera consulta,2022-02-01,9,7,12,15,10,14,24,51,2,7,0,5,0,5,161
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2022-02-01,41,46,41,48,9,23,23,72,5,3,0,32,0,16,359
ATOCHA,atencion odontologica,primera consulta,2022-02-01,10,14,27,40,8,34,49,102,12,8,0,5,0,1,310
AUCAPATA,atencion odontologica,primera consulta,2022-02-01,0,2,2,5,2,2,8,8,0,2,0,1,0,0,32
AYATA,atencion odontologica,primera consulta,2022-02-01,4,4,8,12,4,13,20,36,4,6,0,4,0,1,116
AYO AYO,atencion odontologica,primera consulta,2022-02-01,0,1,3,6,2,4,6,8,1,2,0,1,0,0,34
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2022-02-01,14,8,49,46,12,22,70,101,14,5,0,13,0,1,355
AZURDUY,atencion odontologica,primera consulta,2022-02-01,0,2,5,6,1,9,9,32,2,2,0,10,0,0,78
BATALLAS,atencion odontologica,primera consulta,2022-02-01,4,6,17,20,3,9,8,37,7,3,0,0,0,1,115
BAURES,atencion odontologica,primera consulta,2022-02-01,0,1,10,10,5,3,13,23,4,2,0,1,0,0,72
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2022-02-01,3,2,12,8,0,2,1,2,1,0,0,1,0,0,32
BELEN DE URMIRI,atencion odontologica,primera consulta,2022-02-01,1,1,2,4,0,2,5,6,1,5,0,2,0,1,30
BELLA FLOR,atencion odontologica,primera consulta,2022-02-01,0,2,1,2,0,1,1,3,0,0,0,0,0,0,10
BERMEJO,atencion odontologica,primera consulta,2022-02-01,8,7,48,45,14,23,51,102,18,12,0,5,0,0,333
BETANZOS,atencion odontologica,primera consulta,2022-02-01,27,30,34,37,11,33,45,95,29,33,0,40,0,7,421
BOLIVAR,atencion odontologica,primera consulta,2022-02-01,3,1,7,4,5,7,7,13,7,2,0,0,0,1,57
BOLPEBRA,atencion odontologica,primera consulta,2022-02-01,2,1,6,4,0,0,1,3,0,0,0,1,0,0,18
BOYUIBE,atencion odontologica,primera consulta,2022-02-01,6,6,8,6,1,5,2,18,3,5,0,0,0,0,60
BUENA VISTA,atencion odontologica,primera consulta,2022-02-01,5,5,3,8,2,2,2,16,0,0,0,5,0,2,50
CABEZAS,atencion odontologica,primera consulta,2022-02-01,20,19,45,58,9,27,10,82,12,5,0,10,0,1,298
CAIROMA,atencion odontologica,primera consulta,2022-02-01,3,2,0,5,0,5,8,8,1,1,0,0,0,0,33
"CAIZA ""D""",atencion odontologica,primera consulta,2022-02-01,32,31,14,25,5,16,14,61,26,44,0,25,0,11,304
CAJUATA,atencion odontologica,primera consulta,2022-02-01,2,3,5,9,3,3,6,11,3,1,0,5,0,0,51
CALACOTO,atencion odontologica,primera consulta,2022-02-01,0,0,1,1,3,1,1,2,1,0,0,0,0,2,12
CALAMARCA,atencion odontologica,primera consulta,2022-02-01,5,5,14,11,8,19,16,41,5,3,0,17,0,3,147
CAMARGO,atencion odontologica,primera consulta,2022-02-01,7,16,11,12,5,11,11,50,0,5,0,18,0,2,148
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2022-02-01,0,0,4,3,2,4,1,13,0,0,0,5,0,0,32
CAMIRI,atencion odontologica,primera consulta,2022-02-01,9,5,37,28,8,26,44,105,17,18,0,27,0,0,324
CAPINOTA,atencion odontologica,primera consulta,2022-02-01,14,20,24,39,10,17,23,60,7,10,0,2,0,0,226
CAQUIAVIRI,atencion odontologica,primera consulta,2022-02-01,5,4,8,13,4,10,9,23,3,4,0,4,0,0,87
CARACOLLO,atencion odontologica,primera consulta,2022-02-01,15,17,17,27,5,10,19,32,4,5,0,6,0,1,158
CARANAVI,atencion odontologica,primera consulta,2022-02-01,39,28,73,91,34,56,95,186,21,8,0,51,0,17,699
CARANGAS,atencion odontologica,primera consulta,2022-02-01,1,0,2,2,0,2,0,4,1,1,0,0,0,0,13
CARAPARI,atencion odontologica,primera consulta,2022-02-01,7,10,47,47,21,35,51,137,15,3,0,7,0,1,381
CARIPUYO,atencion odontologica,primera consulta,2022-02-01,9,5,3,7,0,7,10,16,3,4,0,3,0,0,67
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2022-02-01,7,4,8,9,3,2,8,20,0,1,0,1,0,2,65
CATACORA,atencion odontologica,primera consulta,2022-02-01,3,2,9,9,0,3,8,10,1,1,0,1,0,0,47
CHACARILLA,atencion odontologica,primera consulta,2022-02-01,0,1,1,1,1,0,0,3,1,0,0,0,0,0,8
CHALLAPATA,atencion odontologica,primera consulta,2022-02-01,36,46,53,58,12,36,37,148,46,36,0,67,0,3,578
CHAQUI,atencion odontologica,primera consulta,2022-02-01,11,9,12,19,2,14,16,34,7,9,0,12,0,1,146
CHARAGUA,atencion odontologica,primera consulta,2022-02-01,7,5,8,5,6,10,21,48,11,14,0,15,0,3,153
CHARAÑA,atencion odontologica,primera consulta,2022-02-01,1,0,4,4,1,1,3,5,1,0,0,5,0,0,25
CHAYANTA,atencion odontologica,primera consulta,2022-02-01,24,15,19,11,1,11,20,56,5,5,0,7,0,1,175
CHIMORE,atencion odontologica,primera consulta,2022-02-01,9,10,32,36,15,19,46,69,3,2,0,4,0,0,245
CHIPAYA,atencion odontologica,primera consulta,2022-02-01,0,1,3,4,0,2,1,7,1,0,0,1,0,0,20
CHOQUE COTA,atencion odontologica,primera consulta,2022-02-01,0,2,4,6,8,2,8,12,1,1,0,0,0,0,44
CHUA COCANI,atencion odontologica,primera consulta,2022-02-01,8,3,7,3,3,3,8,7,1,1,0,0,0,0,44
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2022-02-01,11,11,8,4,0,1,3,16,0,3,0,0,0,0,57
CHUMA,atencion odontologica,primera consulta,2022-02-01,11,15,7,18,7,20,40,56,6,3,0,13,0,1,197
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2022-02-01,4,3,9,7,3,1,15,25,2,3,0,1,0,0,73
CKOCHAS,atencion odontologica,primera consulta,2022-02-01,40,30,34,27,8,22,46,82,16,33,0,7,0,6,351
CLIZA,atencion odontologica,primera consulta,2022-02-01,11,3,24,24,8,11,8,56,9,10,0,8,0,4,176
COBIJA,atencion odontologica,primera consulta,2022-02-01,90,84,77,80,10,67,74,269,6,11,0,153,0,32,953
COCAPATA,atencion odontologica,primera consulta,2022-02-01,48,59,31,42,15,29,34,81,20,15,0,47,0,6,427
COCHABAMBA,atencion odontologica,primera consulta,2022-02-01,175,180,289,328,106,195,348,910,109,104,0,302,0,37,3083
COIPASA,atencion odontologica,primera consulta,2022-02-01,2,0,0,2,1,0,3,4,1,2,0,0,0,0,15
COLCAPIRHUA,atencion odontologica,primera consulta,2022-02-01,10,18,11,28,10,20,30,80,6,6,0,6,0,1,226
"COLCHA ""K""",atencion odontologica,primera consulta,2022-02-01,7,10,12,30,8,12,16,50,3,6,0,5,0,0,159
COLLANA,atencion odontologica,primera consulta,2022-02-01,4,2,4,6,2,7,3,15,1,2,0,7,0,0,53
COLOMI,atencion odontologica,primera consulta,2022-02-01,14,16,10,21,9,15,11,57,5,6,0,8,0,3,175
COLPA BELGICA,atencion odontologica,primera consulta,2022-02-01,0,0,5,5,1,4,2,12,1,0,0,0,0,0,30
COLQUECHACA,atencion odontologica,primera consulta,2022-02-01,31,25,62,84,35,58,82,141,40,45,0,25,0,8,636
COLQUENCHA,atencion odontologica,primera consulta,2022-02-01,20,14,19,11,8,9,20,32,2,1,0,12,0,0,148
COLQUIRI,atencion odontologica,primera consulta,2022-02-01,12,8,22,20,7,15,21,44,7,16,0,9,0,3,184
COMANCHE,atencion odontologica,primera consulta,2022-02-01,2,0,1,5,1,1,1,5,1,1,0,0,0,0,18
COMARAPA,atencion odontologica,primera consulta,2022-02-01,19,18,26,38,18,34,51,90,8,7,0,0,0,5,314
COMBAYA,atencion odontologica,primera consulta,2022-02-01,0,0,3,4,1,2,2,16,1,3,0,0,0,0,32
CONCEPCION,atencion odontologica,primera consulta,2022-02-01,9,10,5,5,0,4,9,21,3,3,0,22,0,0,91
COPACABANA,atencion odontologica,primera consulta,2022-02-01,5,2,8,9,1,2,3,20,1,1,0,3,0,0,55
CORIPATA,atencion odontologica,primera consulta,2022-02-01,9,8,12,12,7,10,11,59,0,0,0,87,0,5,220
CORO CORO,atencion odontologica,primera consulta,2022-02-01,3,2,15,9,3,14,8,21,1,1,0,3,0,0,80
COROICO,atencion odontologica,primera consulta,2022-02-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CORQUE,atencion odontologica,primera consulta,2022-02-01,2,4,16,31,4,10,10,24,5,4,0,5,0,0,115
COTAGAITA,atencion odontologica,primera consulta,2022-02-01,24,17,57,78,6,41,71,139,24,21,0,25,0,1,504
COTOCA,atencion odontologica,primera consulta,2022-02-01,54,31,39,47,8,32,14,167,5,7,0,72,0,9,485
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2022-02-01,0,0,6,3,0,2,3,3,3,1,0,0,0,0,21
CUATRO CAÑADAS,atencion odontologica,primera consulta,2022-02-01,7,6,12,12,2,8,8,21,2,1,0,3,0,0,82
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2022-02-01,1,3,5,5,4,1,3,9,1,0,0,0,0,0,32
CUEVO,atencion odontologica,primera consulta,2022-02-01,2,3,8,5,2,6,13,49,5,4,0,2,0,0,99
CULPINA,atencion odontologica,primera consulta,2022-02-01,5,3,14,12,5,20,18,45,6,5,0,8,0,3,144
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2022-02-01,5,1,5,6,1,4,10,18,9,6,0,4,0,0,69
CURVA,atencion odontologica,primera consulta,2022-02-01,5,6,3,5,2,2,5,18,5,4,0,5,0,5,65
DESAGUADERO,atencion odontologica,primera consulta,2022-02-01,5,2,4,10,1,1,4,10,1,3,0,3,0,0,44
EL ALTO,atencion odontologica,primera consulta,2022-02-01,292,290,448,451,123,226,263,1022,85,62,0,413,0,32,3707
EL CHORO,atencion odontologica,primera consulta,2022-02-01,6,5,6,13,1,2,11,26,11,10,0,2,0,0,93
EL PUENTE(STC),atencion odontologica,primera consulta,2022-02-01,20,13,28,21,9,15,21,46,13,5,0,0,0,1,192
EL PUENTE(TJA),atencion odontologica,primera consulta,2022-02-01,8,7,25,36,13,26,40,93,12,20,0,6,0,0,286
EL TORNO,atencion odontologica,primera consulta,2022-02-01,144,128,90,72,39,59,52,167,32,27,0,61,0,36,907
EL VILLAR,atencion odontologica,primera consulta,2022-02-01,8,10,13,12,9,2,21,30,3,0,0,3,0,1,112
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2022-02-01,5,5,35,36,14,29,45,79,6,5,0,6,0,0,265
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2022-02-01,13,11,24,18,6,19,23,58,3,1,0,18,0,11,205
ESCARA,atencion odontologica,primera consulta,2022-02-01,0,0,0,1,0,1,0,2,0,0,0,2,0,0,6
ESCOMA,atencion odontologica,primera consulta,2022-02-01,1,0,5,2,5,4,10,11,4,4,0,0,0,0,46
ESMERALDA,atencion odontologica,primera consulta,2022-02-01,0,1,4,2,0,0,3,7,5,8,0,1,0,0,31
EUCALIPTUS,atencion odontologica,primera consulta,2022-02-01,2,3,4,7,2,4,9,14,5,2,0,4,0,0,56
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2022-02-01,15,14,37,34,11,12,23,77,6,4,0,8,0,0,241
FILADELFIA,atencion odontologica,primera consulta,2022-02-01,11,16,19,32,1,9,11,18,2,0,0,7,0,2,128
GAIOC JATUN AYLLU YURA,atencion odontologica,primera consulta,2022-02-01,3,5,9,17,3,7,10,24,15,33,0,1,0,2,129
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2022-02-01,4,4,18,9,6,6,12,36,3,3,0,1,0,2,104
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2022-02-01,6,11,16,10,4,5,23,30,5,5,0,2,0,1,118
GUANAY,atencion odontologica,primera consulta,2022-02-01,3,11,25,20,2,6,13,14,4,4,0,2,0,0,104
GUAQUI,atencion odontologica,primera consulta,2022-02-01,15,11,21,10,2,12,36,80,19,42,0,6,0,7,261
