,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,10,4,14
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,18,1,19
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,6,0,6
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,16,1,17
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,1,0,1
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,2,0,2
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,285,2,287
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,62,2,64
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,4,0,4
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,3,2,5
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,31,5,36
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,15,0,15
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,11,1,12
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,35,4,39
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,8,6,14
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,26,2,28
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,84,2,86
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,5,1,6
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,18,8,26
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,49,1,50
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,2,0,2
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,12,1,13
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,12,4,16
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,243,0,243
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,14,8,22
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,58,4,62
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,98,0,98
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,7,0,7
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,2,0,2
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,203,0,203
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,3,2,5
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,149,0,149
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,10,0,10
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,5,0,5
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,143,0,143
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,4,1,5
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,16,2,18
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,6,7,13
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-01-01,7,2,9
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,4,1,5
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,44,3,47
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,8,1,9
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,67,0,67
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,0,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,6,0,6
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,8,0,8
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,8,1,9
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1,0,1
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,6,0,6
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,0,2,2
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,18,5,23
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,7,0,7
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,15,0,15
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,18,6,24
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,16,0,16
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,33,0,33
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,12,1,13
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,0,3
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,4,3,7
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,6,0,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,34,1,35
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,10,1,11
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,15,3,18
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,7,0,7
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,0,1,1
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,47,0,47
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,34,0,34
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,9,2,11
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1,0,1
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,0,3
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,18,0,18
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,32,1,33
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,8,3,11
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,5,1,6
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,16,3,19
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1,1,2
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,14,0,14
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,26,0,26
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1,0,1
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,111,1,112
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,48,0,48
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,4,0,4
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,45,3,48
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,68,8,76
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,21,0,21
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,7,10,17
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,10,0,10
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,40,9,49
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,1,4
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,53,0,53
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,16,0,16
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,35,1,36
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,0,3
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,43,0,43
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,1,4
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,7,0,7
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,18,1,19
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,27,0,27
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,130,1,131
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,6,8,14
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1567,22,1589
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,86,0,86
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,6,0,6
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,0,3
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,23,0,23
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,10,0,10
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,25,6,31
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,6,0,6
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,22,4,26
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,43,0,43
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,0,2,2
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,26,0,26
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,11,0,11
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,14,4,18
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,5,0,5
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,19,0,19
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,6,0,6
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,21,0,21
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,110,0,110
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,32,1,33
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1,2,3
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,19,7,26
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,2,0,2
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,0,3
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,4,0,4
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1486,0,1486
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,4,3,7
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,21,4,25
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,17,3,20
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,74,0,74
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,4,0,4
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,33,1,34
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,35,0,35
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,5,1,6
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,2,0,2
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,3,6
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,28,0,28
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,5,1,6
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,20,0,20
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,14,6,20
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,27,2,29
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,0,3
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,106,0,106
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,25,4,29
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,20,1,21
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,2,1,3
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,2,0,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,53,0,53
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,5,0,5
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,2,0,2
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1,0,1
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,4,0,4
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,11,1,12
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,13,2,15
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,10,0,10
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,7,0,7
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,18,0,18
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,12,0,12
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,10,1,11
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,77,0,77
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,143,0,143
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1370,1,1371
LA RIVERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1,0,1
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,9,0,9
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,10,0,10
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,5,2,7
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,4,0,4
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,60,3,63
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,0,3
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,1,4
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,8,1,9
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,3,0,3
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,7,1,8
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,11,0,11
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,10,0,10
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1,1,2
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,38,0,38
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,16,1,17
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,56,1,57
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,37,0,37
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,5,3,8
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1,0,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,6,0,6
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,50,3,53
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,167,2,169
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,4,0,4
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,14,5,19
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,4,3,7
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,9,5,14
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,21,0,21
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,2,0,2
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,782,4,786
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,20,1,21
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,14,0,14
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,37,1,38
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,16,3,19
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,42,0,42
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,2,0,2
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,9,0,9
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,5,0,5
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,2,2,4
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,30,0,30
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,9,0,9
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,2,0,2
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,16,4,20
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,12,0,12
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,14,0,14
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,6,0,6
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,19,1,20
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,16,0,16
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,12,2,14
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,50,0,50
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,7,0,7
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,2,0,2
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,748,0,748
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,9,8,17
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,2,0,2
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,21,0,21
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,4,2,6
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,5,3,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,8,1,9
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,1,3,4
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,16,0,16
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,6,8,14
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,5,0,5
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2012-02-01,40,0,40
