municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
ALALAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
ALCALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,7,7
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,6,6
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
ANZALDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
APOLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
ARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,13,13
ARBIETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,4,4
ARQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,52,52
ATOCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,19,19
AUCAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
AYATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
AYO AYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,23,23
AZURDUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,34,34
BATALLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,10,10
BAURES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,5,5
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,11,11
BERMEJO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,20,20
BETANZOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,19,19
BOLIVAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,4,4
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,17,17
CABEZAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,11,11
CAIROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,20,20
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
CAJUATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,13,13
CALAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,8,8
CAMARGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,23,23
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
CAMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,49,49
CAPINOTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,26,26
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
CARACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,20,20
CARANAVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,74,74
CARAPARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,11,11
CARIPUYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,6,6
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,5,5
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,28,28
CHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
CHARAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,32,32
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,12,12
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,7,7
CHIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,33,33
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,15,15
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,127,127
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,748,748
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,62,62
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,13,13
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,16,16
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,5,5
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,30,30
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,8,8
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,30,30
COMANCHE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,25,25
CONCEPCION,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,4,4
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,13,13
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,11,11
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,13,13
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,31,31
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,28,28
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,22,22
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
CUEVO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,23,23
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
EL ALTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,835,835
EL CHORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,4,4
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,12,12
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,7,7
EL TORNO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,104,104
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,7,7
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,23,23
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,8,8
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
EXALTACION,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,6,6
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,19,19
FILADELFIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,7,7
GUANAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,19,19
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,62,62
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,12,12
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,19,19
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,6,6
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,42,42
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,7,7
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,21,21
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,12,12
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,12,12
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,7,7
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,5,5
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,25,25
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,36,36
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,829,829
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,10,10
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,4,4
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,8,8
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,52,52
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,4,4
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,8,8
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,6,6
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,15,15
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,32,32
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,13,13
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,12,12
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,30,30
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,120,120
MORO MORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,19,19
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,14,14
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,15,15
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,6,6
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,471,471
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,12,12
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,16,16
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,28,28
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,55,55
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,4,4
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,6,6
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
PASORAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,22,22
PAZÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,4,4
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,14,14
POCONA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,11,11
POOPO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
PORCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,6,6
POROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,23,23
PORONGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,11,11
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,38,38
PORVENIR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,5,5
POTOSI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,204,204
PRESTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,7,7
PUCARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
PUCARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,21,21
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,8,8
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,25,25
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,10,10
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,31,31
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,36,36
PUNA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,34,34
PUNATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,33,33
QUIABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,147,147
QUIME,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
RAVELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,17,17
REYES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,12,12
RIBERALTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,151,151
ROBORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,21,21
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,34,34
SABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,7,7
SACABA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,172,172
SACABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
SACACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,22,22
SAIPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,4,4
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,6,6
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,17,17
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,2,2
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,12,12
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,4,4
SAN BENITO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,24,24
SAN BORJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,71,71
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,12,12
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,41,41
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,19,19
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,90,90
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,13,13
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,6,6
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,19,19
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,12,12
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,60,60
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,4,4
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,13,13
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,53,53
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,13,13
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,11,11
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,5,5
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,31,31
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,5,5
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,5,5
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,45,45
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,7,7
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,6,6
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1930,1930
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,38,38
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,5,5
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,7,7
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,3,3
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,5,5
SENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,9,9
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,11,11
SICAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,41,41
SOPACHUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,13,13
SORATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,10,10
SUCRE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,370,370
TACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-02-01,1,1
