municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-01-01,51,51
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-01-01,2,2
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-01-01,8,8
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-01-01,2,2
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-01-01,5,5
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,11,11
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,66,66
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,9,9
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,77,77
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,7,7
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,11,11
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,12,12
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,11,11
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,7,7
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,21,21
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,14,14
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,31,31
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,9,9
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,16,16
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,8,8
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,37,37
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,14,14
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,18,18
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,5,5
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,15,15
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,20,20
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,30,30
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,7,7
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,5,5
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,8,8
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,15,15
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,11,11
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,5,5
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,7,7
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,6,6
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,15,15
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,82,82
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,29,29
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,11,11
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,16,16
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,59,59
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,15,15
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,38,38
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,5,5
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,43,43
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,31,31
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,22,22
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,19,19
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,9,9
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,13,13
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,99,99
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1229,1229
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,51,51
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,13,13
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,34,34
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,10,10
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,46,46
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,25,25
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,21,21
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,16,16
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,7,7
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,27,27
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,8,8
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,21,21
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,5,5
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,14,14
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,30,30
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,13,13
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,12,12
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,6,6
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,958,958
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,10,10
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,8,8
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,24,24
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,38,38
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,8,8
ESCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,10,10
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,9,9
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,8,8
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,8,8
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,31,31
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,18,18
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,34,34
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,5,5
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,5,5
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,27,27
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,20,20
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,13,13
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,8,8
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,8,8
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,42,42
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,44,44
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1204,1204
LA RIVERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,12,12
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,45,45
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,6,6
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,10,10
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,9,9
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,13,13
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,6,6
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,47,47
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,14,14
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,20,20
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,193,193
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,38,38
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,21,21
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,10,10
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,397,397
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,12,12
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,9,9
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,18,18
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,6,6
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,23,23
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,9,9
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,30,30
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,13,13
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,22,22
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,23,23
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,21,21
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,9,9
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,16,16
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,21,21
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,8,8
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,369,369
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,10,10
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,32,32
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,20,20
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,10,10
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,7,7
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,11,11
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,18,18
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,109,109
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,40,40
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,16,16
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,134,134
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,13,13
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,23,23
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,3,3
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,95,95
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,11,11
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,15,15
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,177,177
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,26,26
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,10,10
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,4,4
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,17,17
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,12,12
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,13,13
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,44,44
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,9,9
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,19,19
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,21,21
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,66,66
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-02-01,2,2
