municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-01-01,8,8
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-01-01,81,81
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-01-01,5,5
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-01-01,9,9
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-01-01,5,5
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-01-01,8,8
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,15,15
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,44,44
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,53,53
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,6,6
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,11,11
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,8,8
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,14,14
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,5,5
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,13,13
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,5,5
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,48,48
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,9,9
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,9,9
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,29,29
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,27,27
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,14,14
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,5,5
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,7,7
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,28,28
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,44,44
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,10,10
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,5,5
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,6,6
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,20,20
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,21,21
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,11,11
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,10,10
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,10,10
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,45,45
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,9,9
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,91,91
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,20,20
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,6,6
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,16,16
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,86,86
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,8,8
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,14,14
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,6,6
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,16,16
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,37,37
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,2,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,29,29
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,25,25
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,32,32
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,7,7
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,33,33
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,91,91
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,1307,1307
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,37,37
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,9,9
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,25,25
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,5,5
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,63,63
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,18,18
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,36,36
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,1,1
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,24,24
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,8,8
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,11,11
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,14,14
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,2,2
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,36,36
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,37,37
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,29,29
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,32,32
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,7,7
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,7,7
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,1161,1161
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,2,2
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,19,19
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,17,17
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,52,52
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,10,10
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,41,41
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,22,22
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,12,12
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,1,1
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,18,18
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,5,5
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,7,7
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,20,20
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,5,5
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,78,78
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,19,19
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,12,12
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,41,41
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,8,8
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,6,6
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,15,15
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,42,42
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,6,6
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,15,15
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,15,15
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,12,12
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,17,17
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,48,48
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,61,61
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,1344,1344
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,10,10
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,1,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,55,55
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,5,5
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,6,6
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,6,6
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,13,13
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,35,35
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,27,27
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,21,21
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,11,11
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,32,32
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,46,46
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,9,9
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,58,58
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,173,173
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,2,2
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,47,47
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,1,1
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,29,29
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,19,19
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,453,453
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,21,21
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,24,24
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,20,20
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,10,10
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,50,50
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,2,2
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,7,7
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,22,22
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,6,6
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,5,5
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,24,24
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,11,11
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,16,16
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,6,6
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,8,8
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,26,26
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,10,10
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,32,32
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,9,9
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,298,298
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,12,12
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,28,28
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,39,39
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,3,3
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,7,7
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,5,5
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,25,25
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,10,10
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,32,32
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,97,97
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,46,46
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,45,45
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,5,5
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,163,163
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,9,9
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,2,2
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,30,30
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,16,16
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,173,173
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,34,34
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,28,28
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,4,4
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,196,196
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,8,8
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,35,35
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,16,16
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,9,9
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,14,14
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,5,5
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,16,16
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,8,8
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,19,19
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,60,60
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,23,23
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,33,33
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,42,42
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,106,106
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,1,1
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,21,21
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,7,7
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,11,11
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,13,13
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,95,95
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,2,2
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,17,17
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,58,58
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,23,23
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,27,27
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2006-02-01,2,2
