,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
TOTORA(ORR),vih,no de personas con prueba rapida,2019-07-01,1,3,4
TRINIDAD,vih,no de personas con prueba rapida,2019-07-01,255,276,531
TUPIZA,vih,no de personas con prueba rapida,2019-07-01,72,191,263
UNCIA,vih,no de personas con prueba rapida,2019-07-01,4,10,14
URUBICHA,vih,no de personas con prueba rapida,2019-07-01,83,78,161
UYUNI,vih,no de personas con prueba rapida,2019-07-01,0,160,160
VACAS,vih,no de personas con prueba rapida,2019-07-01,1,3,4
VALLEGRANDE,vih,no de personas con prueba rapida,2019-07-01,14,19,33
VIACHA,vih,no de personas con prueba rapida,2019-07-01,55,112,167
VILLA CHARCAS,vih,no de personas con prueba rapida,2019-07-01,1,4,5
VILLA MONTES,vih,no de personas con prueba rapida,2019-07-01,37,50,87
VILLA RIVERO,vih,no de personas con prueba rapida,2019-07-01,4,5,9
VILLA SERRANO,vih,no de personas con prueba rapida,2019-07-01,0,8,8
VILLA TUNARI,vih,no de personas con prueba rapida,2019-07-01,86,156,242
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2019-07-01,3,42,45
VILLAZON,vih,no de personas con prueba rapida,2019-07-01,39,87,126
VINTO,vih,no de personas con prueba rapida,2019-07-01,18,42,60
WARNES,vih,no de personas con prueba rapida,2019-07-01,27,67,94
YACUIBA,vih,no de personas con prueba rapida,2019-07-01,16,43,59
YAMPARAEZ,vih,no de personas con prueba rapida,2019-07-01,0,6,6
YAPACANI,vih,no de personas con prueba rapida,2019-07-01,53,179,232
YOTALA,vih,no de personas con prueba rapida,2019-07-01,0,1,1
YUNCHARA,vih,no de personas con prueba rapida,2019-07-01,3,1,4
YUNGUYO DE LITORAL,vih,no de personas con prueba rapida,2019-07-01,5,4,9
ZUDAÑEZ,vih,no de personas con prueba rapida,2019-07-01,2,24,26
ACACIO,vih,no de personas con prueba rapida,2019-08-01,0,1,1
AIQUILE,vih,no de personas con prueba rapida,2019-08-01,17,20,37
ALCALA,vih,no de personas con prueba rapida,2019-08-01,1,0,1
ANCORAIMES,vih,no de personas con prueba rapida,2019-08-01,0,1,1
ANTEQUERA,vih,no de personas con prueba rapida,2019-08-01,0,1,1
ANZALDO,vih,no de personas con prueba rapida,2019-08-01,1,1,2
APOLO,vih,no de personas con prueba rapida,2019-08-01,1,1,2
ARANI,vih,no de personas con prueba rapida,2019-08-01,2,0,2
ARBIETO,vih,no de personas con prueba rapida,2019-08-01,7,7,14
ARQUE,vih,no de personas con prueba rapida,2019-08-01,5,14,19
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2019-08-01,39,104,143
ATOCHA,vih,no de personas con prueba rapida,2019-08-01,0,1,1
AYATA,vih,no de personas con prueba rapida,2019-08-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2019-08-01,3,20,23
AZURDUY,vih,no de personas con prueba rapida,2019-08-01,0,1,1
BERMEJO,vih,no de personas con prueba rapida,2019-08-01,37,39,76
BETANZOS,vih,no de personas con prueba rapida,2019-08-01,0,1,1
BOLIVAR,vih,no de personas con prueba rapida,2019-08-01,0,3,3
BUENA VISTA,vih,no de personas con prueba rapida,2019-08-01,20,53,73
CABEZAS,vih,no de personas con prueba rapida,2019-08-01,21,24,45
"CAIZA ""D""",vih,no de personas con prueba rapida,2019-08-01,2,2,4
CAJUATA,vih,no de personas con prueba rapida,2019-08-01,3,1,4
CALACOTO,vih,no de personas con prueba rapida,2019-08-01,1,2,3
CALAMARCA,vih,no de personas con prueba rapida,2019-08-01,0,1,1
CAMARGO,vih,no de personas con prueba rapida,2019-08-01,11,42,53
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2019-08-01,1,2,3
CAMIRI,vih,no de personas con prueba rapida,2019-08-01,17,11,28
CAPINOTA,vih,no de personas con prueba rapida,2019-08-01,6,20,26
CARACOLLO,vih,no de personas con prueba rapida,2019-08-01,1,5,6
CARANAVI,vih,no de personas con prueba rapida,2019-08-01,33,41,74
CARAPARI,vih,no de personas con prueba rapida,2019-08-01,1,2,3
CARIPUYO,vih,no de personas con prueba rapida,2019-08-01,2,0,2
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2019-08-01,1,1,2
CHALLAPATA,vih,no de personas con prueba rapida,2019-08-01,47,118,165
CHARAGUA,vih,no de personas con prueba rapida,2019-08-01,9,16,25
CHAYANTA,vih,no de personas con prueba rapida,2019-08-01,1,0,1
CHIMORE,vih,no de personas con prueba rapida,2019-08-01,45,67,112
CHIPAYA,vih,no de personas con prueba rapida,2019-08-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2019-08-01,17,23,40
CHUMA,vih,no de personas con prueba rapida,2019-08-01,23,11,34
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2019-08-01,1,0,1
CKOCHAS,vih,no de personas con prueba rapida,2019-08-01,0,1,1
CLIZA,vih,no de personas con prueba rapida,2019-08-01,13,10,23
COBIJA,vih,no de personas con prueba rapida,2019-08-01,24,37,61
COCHABAMBA,vih,no de personas con prueba rapida,2019-08-01,922,834,1756
COLCAPIRHUA,vih,no de personas con prueba rapida,2019-08-01,121,118,239
COLOMI,vih,no de personas con prueba rapida,2019-08-01,5,1,6
COLPA BELGICA,vih,no de personas con prueba rapida,2019-08-01,4,18,22
COLQUECHACA,vih,no de personas con prueba rapida,2019-08-01,2,6,8
COLQUENCHA,vih,no de personas con prueba rapida,2019-08-01,0,2,2
COLQUIRI,vih,no de personas con prueba rapida,2019-08-01,2,1,3
COMARAPA,vih,no de personas con prueba rapida,2019-08-01,5,8,13
CONCEPCION,vih,no de personas con prueba rapida,2019-08-01,4,2,6
CORIPATA,vih,no de personas con prueba rapida,2019-08-01,4,6,10
COROICO,vih,no de personas con prueba rapida,2019-08-01,22,16,38
CORQUE,vih,no de personas con prueba rapida,2019-08-01,4,6,10
COTAGAITA,vih,no de personas con prueba rapida,2019-08-01,1,1,2
COTOCA,vih,no de personas con prueba rapida,2019-08-01,43,37,80
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2019-08-01,12,52,64
CULPINA,vih,no de personas con prueba rapida,2019-08-01,1,30,31
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2019-08-01,1,0,1
CURVA,vih,no de personas con prueba rapida,2019-08-01,0,3,3
DESAGUADERO,vih,no de personas con prueba rapida,2019-08-01,2,3,5
EL ALTO,vih,no de personas con prueba rapida,2019-08-01,1231,1621,2852
EL PUENTE(STC),vih,no de personas con prueba rapida,2019-08-01,19,11,30
EL PUENTE(TJA),vih,no de personas con prueba rapida,2019-08-01,1,0,1
EL TORNO,vih,no de personas con prueba rapida,2019-08-01,43,123,166
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2019-08-01,5,6,11
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2019-08-01,64,67,131
ESCOMA,vih,no de personas con prueba rapida,2019-08-01,3,19,22
EUCALIPTUS,vih,no de personas con prueba rapida,2019-08-01,1,0,1
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2019-08-01,37,75,112
FILADELFIA,vih,no de personas con prueba rapida,2019-08-01,1,1,2
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2019-08-01,1,0,1
GUANAY,vih,no de personas con prueba rapida,2019-08-01,2,8,10
GUAYARAMERIN,vih,no de personas con prueba rapida,2019-08-01,70,61,131
GUTIERREZ,vih,no de personas con prueba rapida,2019-08-01,0,2,2
HUACARETA,vih,no de personas con prueba rapida,2019-08-01,0,3,3
HUACHACALLA,vih,no de personas con prueba rapida,2019-08-01,90,0,90
HUANUNI,vih,no de personas con prueba rapida,2019-08-01,71,93,164
HUARINA,vih,no de personas con prueba rapida,2019-08-01,1,2,3
HUAYLLAMARCA,vih,no de personas con prueba rapida,2019-08-01,3,2,5
ICLA,vih,no de personas con prueba rapida,2019-08-01,0,6,6
INCAHUASI,vih,no de personas con prueba rapida,2019-08-01,5,26,31
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2019-08-01,6,22,28
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2019-08-01,0,4,4
IXIAMAS,vih,no de personas con prueba rapida,2019-08-01,7,16,23
JESUS DE MACHACA,vih,no de personas con prueba rapida,2019-08-01,11,21,32
LA ASUNTA,vih,no de personas con prueba rapida,2019-08-01,7,15,22
LA GUARDIA,vih,no de personas con prueba rapida,2019-08-01,69,74,143
LA PAZ,vih,no de personas con prueba rapida,2019-08-01,1369,1944,3313
LAJA,vih,no de personas con prueba rapida,2019-08-01,8,23,31
LAS CARRERAS,vih,no de personas con prueba rapida,2019-08-01,0,5,5
LLALLAGUA,vih,no de personas con prueba rapida,2019-08-01,26,46,72
MACHACAMARCA,vih,no de personas con prueba rapida,2019-08-01,1,4,5
MACHARETI,vih,no de personas con prueba rapida,2019-08-01,2,5,7
MAIRANA,vih,no de personas con prueba rapida,2019-08-01,2,10,12
MAPIRI,vih,no de personas con prueba rapida,2019-08-01,3,0,3
MINEROS,vih,no de personas con prueba rapida,2019-08-01,3,81,84
MIZQUE,vih,no de personas con prueba rapida,2019-08-01,12,14,26
MOJOCOYA,vih,no de personas con prueba rapida,2019-08-01,0,4,4
MONTEAGUDO,vih,no de personas con prueba rapida,2019-08-01,29,73,102
MONTERO,vih,no de personas con prueba rapida,2019-08-01,531,625,1156
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2019-08-01,0,1,1
OCURI,vih,no de personas con prueba rapida,2019-08-01,0,11,11
OKINAWA,vih,no de personas con prueba rapida,2019-08-01,0,1,1
OMEREQUE,vih,no de personas con prueba rapida,2019-08-01,2,5,7
ORURO,vih,no de personas con prueba rapida,2019-08-01,245,917,1162
PADILLA,vih,no de personas con prueba rapida,2019-08-01,6,18,24
PAILON,vih,no de personas con prueba rapida,2019-08-01,181,67,248
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2019-08-01,4,4,8
PAMPA GRANDE,vih,no de personas con prueba rapida,2019-08-01,3,11,14
PASORAPA,vih,no de personas con prueba rapida,2019-08-01,2,1,3
PATACAMAYA,vih,no de personas con prueba rapida,2019-08-01,11,9,20
PAZÑA,vih,no de personas con prueba rapida,2019-08-01,1,0,1
POCOATA,vih,no de personas con prueba rapida,2019-08-01,8,3,11
POCONA,vih,no de personas con prueba rapida,2019-08-01,1,2,3
POJO (CBBA),vih,no de personas con prueba rapida,2019-08-01,8,12,20
POOPO,vih,no de personas con prueba rapida,2019-08-01,30,57,87
PORCO,vih,no de personas con prueba rapida,2019-08-01,9,13,22
POROMA,vih,no de personas con prueba rapida,2019-08-01,1,5,6
PORONGO,vih,no de personas con prueba rapida,2019-08-01,1,1,2
PORTACHUELO,vih,no de personas con prueba rapida,2019-08-01,17,1,18
POSTRER VALLE,vih,no de personas con prueba rapida,2019-08-01,4,0,4
POTOSI,vih,no de personas con prueba rapida,2019-08-01,25,108,133
PRESTO,vih,no de personas con prueba rapida,2019-08-01,2,1,3
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2019-08-01,1,2,3
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2019-08-01,4,16,20
PUERTO RICO,vih,no de personas con prueba rapida,2019-08-01,0,6,6
PUERTO SUAREZ,vih,no de personas con prueba rapida,2019-08-01,2,3,5
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2019-08-01,153,284,437
PUNA,vih,no de personas con prueba rapida,2019-08-01,0,12,12
PUNATA,vih,no de personas con prueba rapida,2019-08-01,73,74,147
QUILLACOLLO,vih,no de personas con prueba rapida,2019-08-01,120,244,364
QUIME,vih,no de personas con prueba rapida,2019-08-01,1,2,3
RAVELO,vih,no de personas con prueba rapida,2019-08-01,0,2,2
REYES,vih,no de personas con prueba rapida,2019-08-01,0,22,22
RIBERALTA,vih,no de personas con prueba rapida,2019-08-01,326,219,545
ROBORE,vih,no de personas con prueba rapida,2019-08-01,1,11,12
RURRENABAQUE,vih,no de personas con prueba rapida,2019-08-01,11,12,23
SABAYA,vih,no de personas con prueba rapida,2019-08-01,21,28,49
SACABA,vih,no de personas con prueba rapida,2019-08-01,142,279,421
SACACA,vih,no de personas con prueba rapida,2019-08-01,0,9,9
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2019-08-01,3,1,4
SAMAIPATA,vih,no de personas con prueba rapida,2019-08-01,21,22,43
SAN BENITO,vih,no de personas con prueba rapida,2019-08-01,2,9,11
SAN BORJA,vih,no de personas con prueba rapida,2019-08-01,29,22,51
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2019-08-01,6,5,11
SAN CARLOS,vih,no de personas con prueba rapida,2019-08-01,23,32,55
SAN IGNACIO,vih,no de personas con prueba rapida,2019-08-01,9,15,24
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2019-08-01,16,12,28
SAN JAVIER(STC),vih,no de personas con prueba rapida,2019-08-01,5,4,9
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2019-08-01,15,110,125
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2019-08-01,1,0,1
SAN JULIAN,vih,no de personas con prueba rapida,2019-08-01,90,143,233
SAN LORENZO(PND),vih,no de personas con prueba rapida,2019-08-01,0,1,1
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2019-08-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2019-08-01,0,18,18
SAN MATIAS,vih,no de personas con prueba rapida,2019-08-01,10,22,32
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2019-08-01,1,0,1
SAN PEDRO,vih,no de personas con prueba rapida,2019-08-01,47,35,82
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2019-08-01,3,21,24
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2019-08-01,5,7,12
SAN RAFAEL,vih,no de personas con prueba rapida,2019-08-01,2,0,2
SAN RAMON BENI,vih,no de personas con prueba rapida,2019-08-01,1,1,2
SAN RAMON SCZ,vih,no de personas con prueba rapida,2019-08-01,1,2,3
SANTA ANA,vih,no de personas con prueba rapida,2019-08-01,20,10,30
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2019-08-01,992,1790,2782
SANTA ROSA,vih,no de personas con prueba rapida,2019-08-01,0,1,1
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2019-08-01,2,10,12
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2019-08-01,16,21,37
SANTIVAÑES,vih,no de personas con prueba rapida,2019-08-01,1,2,3
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2019-08-01,0,2,2
SAPAHAQUI,vih,no de personas con prueba rapida,2019-08-01,0,1,1
SENA,vih,no de personas con prueba rapida,2019-08-01,18,39,57
SHINAOTA,vih,no de personas con prueba rapida,2019-08-01,37,39,76
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2019-08-01,0,1,1
SICAYA,vih,no de personas con prueba rapida,2019-08-01,0,7,7
SIPE SIPE,vih,no de personas con prueba rapida,2019-08-01,25,41,66
SOPACHUY,vih,no de personas con prueba rapida,2019-08-01,24,30,54
SORATA,vih,no de personas con prueba rapida,2019-08-01,2,2,4
SUCRE,vih,no de personas con prueba rapida,2019-08-01,130,326,456
TACACOMA,vih,no de personas con prueba rapida,2019-08-01,21,7,28
TACOPAYA,vih,no de personas con prueba rapida,2019-08-01,12,16,28
TAPACARI,vih,no de personas con prueba rapida,2019-08-01,15,38,53
TARABUCO,vih,no de personas con prueba rapida,2019-08-01,12,160,172
TARATA,vih,no de personas con prueba rapida,2019-08-01,3,3,6
TARIJA,vih,no de personas con prueba rapida,2019-08-01,97,209,306
TARVITA,vih,no de personas con prueba rapida,2019-08-01,4,41,45
TEOPONTE,vih,no de personas con prueba rapida,2019-08-01,1,0,1
TIAHUANACU,vih,no de personas con prueba rapida,2019-08-01,7,11,18
TINGUIPAYA,vih,no de personas con prueba rapida,2019-08-01,1,2,3
TIPUANI,vih,no de personas con prueba rapida,2019-08-01,1,7,8
TIQUIPAYA,vih,no de personas con prueba rapida,2019-08-01,7,8,15
TOCO,vih,no de personas con prueba rapida,2019-08-01,2,1,3
TOLATA,vih,no de personas con prueba rapida,2019-08-01,9,5,14
TOLEDO,vih,no de personas con prueba rapida,2019-08-01,2,5,7
TOMINA,vih,no de personas con prueba rapida,2019-08-01,1,6,7
TORO TORO,vih,no de personas con prueba rapida,2019-08-01,1,0,1
TOTORA(CBBA),vih,no de personas con prueba rapida,2019-08-01,15,40,55
TRINIDAD,vih,no de personas con prueba rapida,2019-08-01,362,459,821
TUPIZA,vih,no de personas con prueba rapida,2019-08-01,66,187,253
UNCIA,vih,no de personas con prueba rapida,2019-08-01,3,5,8
URUBICHA,vih,no de personas con prueba rapida,2019-08-01,13,33,46
UYUNI,vih,no de personas con prueba rapida,2019-08-01,2,7,9
VACAS,vih,no de personas con prueba rapida,2019-08-01,2,1,3
VALLEGRANDE,vih,no de personas con prueba rapida,2019-08-01,21,13,34
VIACHA,vih,no de personas con prueba rapida,2019-08-01,42,96,138
VILA VILA,vih,no de personas con prueba rapida,2019-08-01,0,2,2
VILLA CHARCAS,vih,no de personas con prueba rapida,2019-08-01,3,6,9
VILLA MONTES,vih,no de personas con prueba rapida,2019-08-01,12,18,30
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2019-08-01,0,1,1
VILLA RIVERO,vih,no de personas con prueba rapida,2019-08-01,8,11,19
VILLA SERRANO,vih,no de personas con prueba rapida,2019-08-01,4,22,26
VILLA TUNARI,vih,no de personas con prueba rapida,2019-08-01,184,99,283
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2019-08-01,5,16,21
VILLAZON,vih,no de personas con prueba rapida,2019-08-01,37,88,125
VINTO,vih,no de personas con prueba rapida,2019-08-01,17,48,65
WARNES,vih,no de personas con prueba rapida,2019-08-01,48,65,113
YACUIBA,vih,no de personas con prueba rapida,2019-08-01,33,24,57
YAMPARAEZ,vih,no de personas con prueba rapida,2019-08-01,1,6,7
YANACACHI,vih,no de personas con prueba rapida,2019-08-01,16,22,38
YAPACANI,vih,no de personas con prueba rapida,2019-08-01,103,168,271
YUNCHARA,vih,no de personas con prueba rapida,2019-08-01,2,0,2
ZUDAÑEZ,vih,no de personas con prueba rapida,2019-08-01,5,13,18
ACACIO,vih,no de personas con prueba rapida,2019-09-01,0,1,1
AIQUILE,vih,no de personas con prueba rapida,2019-09-01,17,22,39
ALALAY,vih,no de personas con prueba rapida,2019-09-01,1,2,3
ALCALA,vih,no de personas con prueba rapida,2019-09-01,1,1,2
ANCORAIMES,vih,no de personas con prueba rapida,2019-09-01,1,0,1
ANDAMARCA,vih,no de personas con prueba rapida,2019-09-01,0,4,4
ANZALDO,vih,no de personas con prueba rapida,2019-09-01,0,12,12
ARANI,vih,no de personas con prueba rapida,2019-09-01,1,0,1
ARBIETO,vih,no de personas con prueba rapida,2019-09-01,6,20,26
ARQUE,vih,no de personas con prueba rapida,2019-09-01,1,3,4
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2019-09-01,37,112,149
ATOCHA,vih,no de personas con prueba rapida,2019-09-01,0,1,1
AYATA,vih,no de personas con prueba rapida,2019-09-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2019-09-01,4,8,12
AZURDUY,vih,no de personas con prueba rapida,2019-09-01,6,14,20
BERMEJO,vih,no de personas con prueba rapida,2019-09-01,18,25,43
BETANZOS,vih,no de personas con prueba rapida,2019-09-01,1,5,6
BOLIVAR,vih,no de personas con prueba rapida,2019-09-01,1,3,4
BOYUIBE,vih,no de personas con prueba rapida,2019-09-01,0,1,1
BUENA VISTA,vih,no de personas con prueba rapida,2019-09-01,13,15,28
CABEZAS,vih,no de personas con prueba rapida,2019-09-01,16,33,49
"CAIZA ""D""",vih,no de personas con prueba rapida,2019-09-01,3,12,15
CAJUATA,vih,no de personas con prueba rapida,2019-09-01,0,10,10
CALAMARCA,vih,no de personas con prueba rapida,2019-09-01,1,8,9
CAMARGO,vih,no de personas con prueba rapida,2019-09-01,9,41,50
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2019-09-01,0,2,2
CAMIRI,vih,no de personas con prueba rapida,2019-09-01,8,19,27
CAPINOTA,vih,no de personas con prueba rapida,2019-09-01,6,9,15
CARACOLLO,vih,no de personas con prueba rapida,2019-09-01,1,8,9
CARANAVI,vih,no de personas con prueba rapida,2019-09-01,44,89,133
CARANGAS,vih,no de personas con prueba rapida,2019-09-01,3,4,7
CARAPARI,vih,no de personas con prueba rapida,2019-09-01,5,1,6
CARIPUYO,vih,no de personas con prueba rapida,2019-09-01,0,1,1
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2019-09-01,1,0,1
CHALLAPATA,vih,no de personas con prueba rapida,2019-09-01,19,69,88
CHARAGUA,vih,no de personas con prueba rapida,2019-09-01,14,9,23
CHAYANTA,vih,no de personas con prueba rapida,2019-09-01,0,2,2
CHOQUE COTA,vih,no de personas con prueba rapida,2019-09-01,3,0,3
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2019-09-01,17,23,40
CHUMA,vih,no de personas con prueba rapida,2019-09-01,6,9,15
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2019-09-01,1,2,3
CKOCHAS,vih,no de personas con prueba rapida,2019-09-01,0,1,1
CLIZA,vih,no de personas con prueba rapida,2019-09-01,14,31,45
COBIJA,vih,no de personas con prueba rapida,2019-09-01,254,57,311
COCHABAMBA,vih,no de personas con prueba rapida,2019-09-01,801,911,1712
COLCAPIRHUA,vih,no de personas con prueba rapida,2019-09-01,73,113,186
COLOMI,vih,no de personas con prueba rapida,2019-09-01,4,1,5
COLPA BELGICA,vih,no de personas con prueba rapida,2019-09-01,1,1,2
COLQUECHACA,vih,no de personas con prueba rapida,2019-09-01,6,6,12
COLQUENCHA,vih,no de personas con prueba rapida,2019-09-01,4,5,9
COMARAPA,vih,no de personas con prueba rapida,2019-09-01,3,5,8
CONCEPCION,vih,no de personas con prueba rapida,2019-09-01,6,1,7
COROICO,vih,no de personas con prueba rapida,2019-09-01,33,37,70
CORQUE,vih,no de personas con prueba rapida,2019-09-01,1,14,15
COTAGAITA,vih,no de personas con prueba rapida,2019-09-01,8,11,19
COTOCA,vih,no de personas con prueba rapida,2019-09-01,30,22,52
CRUZ DE MACHACAMARCA,vih,no de personas con prueba rapida,2019-09-01,8,17,25
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2019-09-01,15,38,53
CULPINA,vih,no de personas con prueba rapida,2019-09-01,0,38,38
CURVA,vih,no de personas con prueba rapida,2019-09-01,0,6,6
DESAGUADERO,vih,no de personas con prueba rapida,2019-09-01,1,2,3
EL ALTO,vih,no de personas con prueba rapida,2019-09-01,774,847,1621
EL CHORO,vih,no de personas con prueba rapida,2019-09-01,2,3,5
EL PUENTE(STC),vih,no de personas con prueba rapida,2019-09-01,53,62,115
EL PUENTE(TJA),vih,no de personas con prueba rapida,2019-09-01,1,0,1
EL TORNO,vih,no de personas con prueba rapida,2019-09-01,118,65,183
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2019-09-01,20,67,87
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2019-09-01,44,76,120
ESCOMA,vih,no de personas con prueba rapida,2019-09-01,3,10,13
EUCALIPTUS,vih,no de personas con prueba rapida,2019-09-01,2,3,5
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2019-09-01,7,33,40
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2019-09-01,4,0,4
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2019-09-01,2,3,5
GUANAY,vih,no de personas con prueba rapida,2019-09-01,0,3,3
GUAQUI,vih,no de personas con prueba rapida,2019-09-01,0,1,1
GUAYARAMERIN,vih,no de personas con prueba rapida,2019-09-01,367,586,953
GUTIERREZ,vih,no de personas con prueba rapida,2019-09-01,7,0,7
HUACARETA,vih,no de personas con prueba rapida,2019-09-01,1,4,5
HUACHACALLA,vih,no de personas con prueba rapida,2019-09-01,0,2,2
HUANUNI,vih,no de personas con prueba rapida,2019-09-01,77,90,167
HUARINA,vih,no de personas con prueba rapida,2019-09-01,4,5,9
ICLA,vih,no de personas con prueba rapida,2019-09-01,1,10,11
INCAHUASI,vih,no de personas con prueba rapida,2019-09-01,3,23,26
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2019-09-01,4,2,6
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2019-09-01,6,2,8
IXIAMAS,vih,no de personas con prueba rapida,2019-09-01,2,3,5
JESUS DE MACHACA,vih,no de personas con prueba rapida,2019-09-01,4,6,10
LA ASUNTA,vih,no de personas con prueba rapida,2019-09-01,14,21,35
LA GUARDIA,vih,no de personas con prueba rapida,2019-09-01,77,195,272
LA PAZ,vih,no de personas con prueba rapida,2019-09-01,1123,1419,2542
LAJA,vih,no de personas con prueba rapida,2019-09-01,3,2,5
LLALLAGUA,vih,no de personas con prueba rapida,2019-09-01,16,17,33
MACHACAMARCA,vih,no de personas con prueba rapida,2019-09-01,4,4,8
MACHARETI,vih,no de personas con prueba rapida,2019-09-01,1,1,2
MAIRANA,vih,no de personas con prueba rapida,2019-09-01,5,6,11
MAPIRI,vih,no de personas con prueba rapida,2019-09-01,3,4,7
MINEROS,vih,no de personas con prueba rapida,2019-09-01,3,10,13
MIZQUE,vih,no de personas con prueba rapida,2019-09-01,13,22,35
MOJOCOYA,vih,no de personas con prueba rapida,2019-09-01,0,1,1
MONTEAGUDO,vih,no de personas con prueba rapida,2019-09-01,33,60,93
MONTERO,vih,no de personas con prueba rapida,2019-09-01,566,818,1384
MOROCHATA,vih,no de personas con prueba rapida,2019-09-01,4,3,7
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2019-09-01,0,1,1
OCURI,vih,no de personas con prueba rapida,2019-09-01,8,28,36
OKINAWA,vih,no de personas con prueba rapida,2019-09-01,3,4,7
OMEREQUE,vih,no de personas con prueba rapida,2019-09-01,2,8,10
ORURO,vih,no de personas con prueba rapida,2019-09-01,383,1327,1710
PADILLA,vih,no de personas con prueba rapida,2019-09-01,6,5,11
PAILON,vih,no de personas con prueba rapida,2019-09-01,60,48,108
PALOS BLANCOS,vih,no de personas con prueba rapida,2019-09-01,1,46,47
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2019-09-01,3,5,8
PAMPA GRANDE,vih,no de personas con prueba rapida,2019-09-01,0,1,1
PASORAPA,vih,no de personas con prueba rapida,2019-09-01,3,3,6
PATACAMAYA,vih,no de personas con prueba rapida,2019-09-01,105,80,185
PAZÑA,vih,no de personas con prueba rapida,2019-09-01,1,2,3
POCOATA,vih,no de personas con prueba rapida,2019-09-01,1,0,1
POCONA,vih,no de personas con prueba rapida,2019-09-01,1,1,2
POJO (CBBA),vih,no de personas con prueba rapida,2019-09-01,4,9,13
POOPO,vih,no de personas con prueba rapida,2019-09-01,14,61,75
PORCO,vih,no de personas con prueba rapida,2019-09-01,1,7,8
PORONGO,vih,no de personas con prueba rapida,2019-09-01,3,4,7
PORTACHUELO,vih,no de personas con prueba rapida,2019-09-01,21,4,25
PORVENIR,vih,no de personas con prueba rapida,2019-09-01,2,2,4
POSTRER VALLE,vih,no de personas con prueba rapida,2019-09-01,2,2,4
POTOSI,vih,no de personas con prueba rapida,2019-09-01,18,95,113
