,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
SAIPINA,atencion odontologica,medidas preventivas,2020-01-01,0,1,0,0,0,2,0,6,0,0,0,0,0,0,9
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2020-01-01,50,37,48,92,10,21,16,29,7,6,0,0,0,0,316
SAMAIPATA,atencion odontologica,medidas preventivas,2020-01-01,4,9,27,8,2,8,2,2,0,0,0,0,0,0,62
SAN AGUSTIN,atencion odontologica,medidas preventivas,2020-01-01,0,0,0,2,1,0,1,4,0,0,0,0,0,0,8
SAN ANDRES,atencion odontologica,medidas preventivas,2020-01-01,2,3,4,4,0,5,4,2,0,0,0,0,0,0,24
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2020-01-01,2,3,4,0,0,0,0,0,0,0,0,0,0,0,9
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2020-01-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2020-01-01,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
SAN BENITO,atencion odontologica,medidas preventivas,2020-01-01,45,30,28,53,6,44,20,37,8,16,0,0,0,0,287
SAN BORJA,atencion odontologica,medidas preventivas,2020-01-01,3,4,21,30,5,19,1,9,0,2,0,0,0,0,94
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2020-01-01,5,3,12,12,0,7,0,4,0,1,0,0,0,0,44
SAN CARLOS,atencion odontologica,medidas preventivas,2020-01-01,0,8,10,12,0,2,1,6,4,0,0,0,0,0,43
SAN IGNACIO,atencion odontologica,medidas preventivas,2020-01-01,6,6,29,31,9,16,16,23,1,3,0,0,0,0,140
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2020-01-01,3,1,1,2,4,9,2,14,0,1,0,0,0,0,37
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2020-01-01,3,3,0,1,0,0,0,0,0,0,0,0,0,0,7
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2020-01-01,19,14,2,0,0,3,2,8,0,0,0,0,0,0,48
SAN JOAQUIN,atencion odontologica,medidas preventivas,2020-01-01,0,0,1,14,0,2,1,1,0,0,0,0,0,0,19
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2020-01-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2020-01-01,6,0,3,3,3,0,2,3,0,0,0,0,0,0,20
SAN JULIAN,atencion odontologica,medidas preventivas,2020-01-01,109,129,82,147,29,49,22,148,17,6,0,0,0,0,738
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2020-01-01,8,3,18,0,0,0,0,0,0,0,0,0,0,0,29
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2020-01-01,5,13,40,27,8,9,15,19,0,1,0,0,0,0,137
SAN LUCAS,atencion odontologica,medidas preventivas,2020-01-01,124,110,15,35,1,8,0,10,0,0,0,0,0,0,303
SAN MATIAS,atencion odontologica,medidas preventivas,2020-01-01,15,25,0,1,0,1,0,7,0,0,0,0,0,0,49
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2020-01-01,4,1,2,9,1,5,11,20,0,0,0,0,0,0,53
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2020-01-01,0,13,5,1,0,0,0,0,0,0,0,0,0,0,19
SAN PEDRO,atencion odontologica,medidas preventivas,2020-01-01,27,20,26,46,22,15,9,18,3,2,0,0,0,0,188
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2020-01-01,27,19,28,30,0,11,4,15,11,13,0,0,0,0,158
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2020-01-01,7,18,8,11,0,3,2,3,9,14,0,0,0,0,75
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2020-01-01,4,9,14,14,0,0,0,0,0,0,0,0,0,0,41
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2020-01-01,3,5,10,3,0,7,3,12,4,4,0,0,0,0,51
SAN PEDRO(PND),atencion odontologica,medidas preventivas,2020-01-01,14,20,14,18,4,0,4,16,0,0,0,0,0,0,90
SAN RAMON BENI,atencion odontologica,medidas preventivas,2020-01-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2020-01-01,5,9,5,5,1,4,1,2,1,0,0,0,0,0,33
SANTA ANA,atencion odontologica,medidas preventivas,2020-01-01,14,4,72,123,4,53,13,60,2,3,0,0,0,0,348
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2020-01-01,1129,972,1546,1846,439,758,644,1843,237,223,0,0,0,0,9637
SANTA ROSA,atencion odontologica,medidas preventivas,2020-01-01,2,1,10,19,1,0,1,5,0,0,0,0,0,0,39
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2020-01-01,11,7,8,8,5,19,2,26,1,3,0,0,0,0,90
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2020-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2020-01-01,15,27,27,38,18,22,40,34,40,66,0,0,0,0,327
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2020-01-01,1,2,1,0,1,1,1,0,0,0,0,0,0,0,7
SANTIVAÑES,atencion odontologica,medidas preventivas,2020-01-01,4,9,25,25,7,30,13,25,2,5,0,0,0,0,145
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2020-01-01,0,2,10,10,4,2,0,4,4,11,0,0,0,0,47
SAPAHAQUI,atencion odontologica,medidas preventivas,2020-01-01,23,42,33,31,3,4,2,20,4,1,0,0,0,0,163
SENA,atencion odontologica,medidas preventivas,2020-01-01,0,4,0,9,4,12,2,7,0,0,0,0,0,0,38
SHINAOTA,atencion odontologica,medidas preventivas,2020-01-01,14,19,39,46,16,26,7,43,1,3,0,0,0,0,214
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2020-01-01,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3
SICAYA,atencion odontologica,medidas preventivas,2020-01-01,1,0,0,2,0,0,1,4,0,0,0,0,0,0,8
SIPE SIPE,atencion odontologica,medidas preventivas,2020-01-01,60,94,180,240,51,128,42,172,14,26,0,0,0,0,1007
SOPACHUY,atencion odontologica,medidas preventivas,2020-01-01,1,0,3,20,0,4,0,0,0,0,0,0,0,0,28
SORACACHI,atencion odontologica,medidas preventivas,2020-01-01,14,17,14,16,4,4,1,7,8,11,0,0,0,0,96
SORATA,atencion odontologica,medidas preventivas,2020-01-01,18,11,31,62,3,18,12,16,1,1,0,0,0,0,173
SUCRE,atencion odontologica,medidas preventivas,2020-01-01,343,374,468,625,136,236,202,400,38,25,0,0,0,0,2847
TACACHI,atencion odontologica,medidas preventivas,2020-01-01,0,0,3,4,0,4,7,6,0,0,0,0,0,0,24
TACACOMA,atencion odontologica,medidas preventivas,2020-01-01,3,2,7,0,0,2,0,1,0,0,0,0,0,0,15
TACOPAYA,atencion odontologica,medidas preventivas,2020-01-01,1,2,2,1,1,4,2,4,2,4,0,0,0,0,23
TAHUA,atencion odontologica,medidas preventivas,2020-01-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
TAPACARI,atencion odontologica,medidas preventivas,2020-01-01,5,4,16,20,4,12,20,37,4,7,0,0,0,0,129
TARABUCO,atencion odontologica,medidas preventivas,2020-01-01,28,18,5,2,0,14,0,19,3,4,0,0,0,0,93
TARACO,atencion odontologica,medidas preventivas,2020-01-01,2,0,0,0,0,1,0,3,0,1,0,0,0,0,7
TARATA,atencion odontologica,medidas preventivas,2020-01-01,3,17,19,15,11,22,10,33,8,3,0,0,0,0,141
TARIJA,atencion odontologica,medidas preventivas,2020-01-01,66,83,366,360,108,127,92,184,17,13,0,0,0,0,1416
TARVITA,atencion odontologica,medidas preventivas,2020-01-01,58,68,11,2,0,6,0,5,0,0,0,0,0,0,150
TEOPONTE,atencion odontologica,medidas preventivas,2020-01-01,2,4,1,6,2,0,0,1,0,0,0,0,0,0,16
TIAHUANACU,atencion odontologica,medidas preventivas,2020-01-01,8,8,3,2,0,1,0,9,4,4,0,0,0,0,39
TINGUIPAYA,atencion odontologica,medidas preventivas,2020-01-01,4,11,9,8,1,2,0,3,0,0,0,0,0,0,38
TIPUANI,atencion odontologica,medidas preventivas,2020-01-01,13,5,36,46,3,4,0,1,0,0,0,0,0,0,108
TIQUIPAYA,atencion odontologica,medidas preventivas,2020-01-01,82,112,305,296,88,145,40,166,7,10,0,0,0,0,1251
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2020-01-01,18,17,55,42,25,34,16,46,6,9,0,0,0,0,268
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2020-01-01,0,3,1,2,0,0,0,0,0,0,0,0,0,0,6
TOCO,atencion odontologica,medidas preventivas,2020-01-01,0,4,6,8,3,11,1,1,0,0,0,0,0,0,34
TODOS SANTOS,atencion odontologica,medidas preventivas,2020-01-01,0,5,2,0,0,0,0,2,0,0,0,0,0,0,9
TOLATA,atencion odontologica,medidas preventivas,2020-01-01,2,1,20,19,4,16,3,12,0,0,0,0,0,0,77
TOLEDO,atencion odontologica,medidas preventivas,2020-01-01,0,6,7,18,0,4,2,14,1,0,0,0,0,0,52
TOMAVE,atencion odontologica,medidas preventivas,2020-01-01,4,15,0,0,0,0,0,0,0,0,0,0,0,0,19
TOMINA,atencion odontologica,medidas preventivas,2020-01-01,22,2,22,18,2,8,3,6,0,0,0,0,0,0,83
TORO TORO,atencion odontologica,medidas preventivas,2020-01-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
TOTORA(CBBA),atencion odontologica,medidas preventivas,2020-01-01,8,10,3,6,0,1,1,14,0,0,0,0,0,0,43
TOTORA(ORR),atencion odontologica,medidas preventivas,2020-01-01,5,4,0,0,0,0,2,3,1,2,0,0,0,0,17
TRIGAL,atencion odontologica,medidas preventivas,2020-01-01,1,5,5,13,0,0,0,2,0,0,0,0,0,0,26
TRINIDAD,atencion odontologica,medidas preventivas,2020-01-01,70,54,205,221,58,73,71,189,15,7,0,0,0,0,963
TUPIZA,atencion odontologica,medidas preventivas,2020-01-01,20,19,60,58,35,66,75,80,37,33,0,0,0,0,483
TURCO,atencion odontologica,medidas preventivas,2020-01-01,10,2,6,10,0,1,10,4,2,0,0,0,0,0,45
UMALA,atencion odontologica,medidas preventivas,2020-01-01,9,10,8,16,2,10,0,0,0,0,0,0,0,0,55
UNCIA,atencion odontologica,medidas preventivas,2020-01-01,15,42,40,38,24,37,331,33,3,8,0,0,0,0,571
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2020-01-01,2,22,38,39,25,41,3,13,0,0,0,0,0,0,183
URUBICHA,atencion odontologica,medidas preventivas,2020-01-01,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3
UYUNI,atencion odontologica,medidas preventivas,2020-01-01,4,15,8,17,7,10,7,25,1,1,0,0,0,0,95
VACAS,atencion odontologica,medidas preventivas,2020-01-01,6,2,12,39,2,8,1,11,0,0,0,0,0,0,81
VALLEGRANDE,atencion odontologica,medidas preventivas,2020-01-01,121,155,90,62,32,25,19,113,6,11,0,0,0,0,634
VIACHA,atencion odontologica,medidas preventivas,2020-01-01,65,72,135,170,69,64,22,67,11,8,0,0,0,0,683
VILA VILA,atencion odontologica,medidas preventivas,2020-01-01,6,8,8,22,0,6,5,9,2,2,0,0,0,0,68
VILLA CHARCAS,atencion odontologica,medidas preventivas,2020-01-01,0,0,2,0,1,0,1,0,0,0,0,0,0,0,4
VILLA MONTES,atencion odontologica,medidas preventivas,2020-01-01,29,22,119,177,48,54,173,171,16,7,0,0,0,0,816
VILLA RIVERO,atencion odontologica,medidas preventivas,2020-01-01,9,20,25,40,4,60,1,5,0,0,0,0,0,0,164
VILLA SERRANO,atencion odontologica,medidas preventivas,2020-01-01,7,31,8,2,3,6,4,5,0,0,0,0,0,0,66
VILLA TUNARI,atencion odontologica,medidas preventivas,2020-01-01,41,63,133,128,37,63,75,138,6,0,0,0,0,0,684
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2020-01-01,28,17,26,44,11,24,3,21,0,1,0,0,0,0,175
VILLAZON,atencion odontologica,medidas preventivas,2020-01-01,70,28,32,31,9,2,2,16,1,2,0,0,0,0,193
VINTO,atencion odontologica,medidas preventivas,2020-01-01,84,129,178,333,126,201,31,148,12,11,0,0,0,0,1253
VITICHI,atencion odontologica,medidas preventivas,2020-01-01,11,1,5,7,0,0,0,2,1,0,0,0,0,0,27
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2020-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
WARNES,atencion odontologica,medidas preventivas,2020-01-01,31,58,84,80,21,47,70,123,10,3,0,0,0,0,527
YACO,atencion odontologica,medidas preventivas,2020-01-01,9,13,24,25,1,6,0,2,0,0,0,0,0,0,80
YACUIBA,atencion odontologica,medidas preventivas,2020-01-01,12,40,165,252,75,78,104,169,26,13,0,0,0,0,934
YAMPARAEZ,atencion odontologica,medidas preventivas,2020-01-01,88,95,19,3,0,4,1,6,0,0,0,0,0,0,216
YAPACANI,atencion odontologica,medidas preventivas,2020-01-01,27,37,28,50,14,27,10,33,2,2,0,0,0,0,230
YOCALLA,atencion odontologica,medidas preventivas,2020-01-01,8,10,8,16,2,0,3,8,1,1,0,0,0,0,57
YOTALA,atencion odontologica,medidas preventivas,2020-01-01,12,16,36,35,8,10,3,16,0,2,0,0,0,0,138
YUNCHARA,atencion odontologica,medidas preventivas,2020-01-01,13,7,2,21,2,2,0,6,1,3,0,0,0,0,57
ZUDAÑEZ,atencion odontologica,medidas preventivas,2020-01-01,2,4,0,11,0,1,0,0,0,0,0,0,0,0,18
ACACIO,atencion odontologica,medidas preventivas,2020-02-01,0,3,10,19,2,0,1,3,1,0,0,0,0,0,39
ACHACACHI,atencion odontologica,medidas preventivas,2020-02-01,14,18,27,37,0,7,8,22,3,2,0,0,0,0,138
ACHOCALLA,atencion odontologica,medidas preventivas,2020-02-01,28,49,23,39,5,27,2,45,3,0,0,0,0,0,221
AIQUILE,atencion odontologica,medidas preventivas,2020-02-01,48,34,94,60,24,23,29,75,22,8,0,0,0,0,417
ALALAY,atencion odontologica,medidas preventivas,2020-02-01,4,0,21,16,2,0,0,4,0,0,0,0,0,0,47
ALCALA,atencion odontologica,medidas preventivas,2020-02-01,40,24,3,4,0,4,3,8,0,0,0,0,0,0,86
ALTO BENI,atencion odontologica,medidas preventivas,2020-02-01,10,7,2,2,1,2,0,1,0,0,0,0,0,0,25
ANCORAIMES,atencion odontologica,medidas preventivas,2020-02-01,3,1,1,1,0,2,0,2,0,2,0,0,0,0,12
ANDAMARCA,atencion odontologica,medidas preventivas,2020-02-01,20,14,32,30,0,18,2,5,0,0,0,0,0,0,121
ANTEQUERA,atencion odontologica,medidas preventivas,2020-02-01,16,4,31,37,2,5,4,7,8,9,0,0,0,0,123
ANZALDO,atencion odontologica,medidas preventivas,2020-02-01,2,1,9,12,3,3,6,11,10,6,0,0,0,0,63
APOLO,atencion odontologica,medidas preventivas,2020-02-01,29,23,17,25,2,8,2,5,0,0,0,0,0,0,111
ARAMPAMPA,atencion odontologica,medidas preventivas,2020-02-01,16,20,5,4,0,4,1,6,3,0,0,0,0,0,59
ARANI,atencion odontologica,medidas preventivas,2020-02-01,6,9,15,21,5,6,18,26,3,2,0,0,0,0,111
ARBIETO,atencion odontologica,medidas preventivas,2020-02-01,28,47,60,85,6,27,14,56,3,8,0,0,0,0,334
ARQUE,atencion odontologica,medidas preventivas,2020-02-01,18,24,26,27,1,9,4,15,13,8,0,0,0,0,145
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2020-02-01,74,46,12,20,12,19,0,0,0,0,0,0,0,0,183
ATOCHA,atencion odontologica,medidas preventivas,2020-02-01,7,15,58,68,15,18,52,35,4,0,0,0,0,0,272
AUCAPATA,atencion odontologica,medidas preventivas,2020-02-01,3,2,0,2,8,6,0,9,0,1,0,0,0,0,31
AYATA,atencion odontologica,medidas preventivas,2020-02-01,8,5,2,8,0,0,0,3,0,0,0,0,0,0,26
AYO AYO,atencion odontologica,medidas preventivas,2020-02-01,1,1,3,5,1,4,4,12,0,1,0,0,0,0,32
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2020-02-01,20,29,28,43,10,26,50,87,8,6,0,0,0,0,307
AZURDUY,atencion odontologica,medidas preventivas,2020-02-01,11,14,12,12,4,9,3,3,0,2,0,0,0,0,70
BATALLAS,atencion odontologica,medidas preventivas,2020-02-01,9,3,5,4,0,0,0,0,0,0,0,0,0,0,21
BAURES,atencion odontologica,medidas preventivas,2020-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2020-02-01,0,0,0,0,3,4,0,2,0,0,0,0,0,0,9
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2020-02-01,1,1,1,3,0,3,1,5,1,4,0,0,0,0,20
BELLA FLOR,atencion odontologica,medidas preventivas,2020-02-01,12,24,48,30,0,0,0,0,0,0,0,0,0,0,114
BERMEJO,atencion odontologica,medidas preventivas,2020-02-01,16,11,29,47,12,5,13,29,0,2,0,0,0,0,164
BETANZOS,atencion odontologica,medidas preventivas,2020-02-01,41,43,2,12,1,4,3,6,0,0,0,0,0,0,112
BOLIVAR,atencion odontologica,medidas preventivas,2020-02-01,1,0,7,6,0,0,0,0,0,0,0,0,0,0,14
BOLPEBRA,atencion odontologica,medidas preventivas,2020-02-01,1,4,3,2,0,2,0,4,0,0,0,0,0,0,16
BOYUIBE,atencion odontologica,medidas preventivas,2020-02-01,4,5,9,0,1,1,0,1,5,6,0,0,0,0,32
BUENA VISTA,atencion odontologica,medidas preventivas,2020-02-01,11,9,9,6,0,1,1,1,2,0,0,0,0,0,40
CABEZAS,atencion odontologica,medidas preventivas,2020-02-01,53,53,453,251,7,16,5,27,0,0,0,0,0,0,865
CAIROMA,atencion odontologica,medidas preventivas,2020-02-01,3,0,26,10,0,7,0,0,0,0,0,0,0,0,46
"CAIZA ""D""",atencion odontologica,medidas preventivas,2020-02-01,3,2,2,7,0,2,2,11,0,0,0,0,0,0,29
CAJUATA,atencion odontologica,medidas preventivas,2020-02-01,6,6,16,12,0,12,0,6,1,0,0,0,0,0,59
CALACOTO,atencion odontologica,medidas preventivas,2020-02-01,2,4,5,0,0,0,0,0,0,0,0,0,0,0,11
CALAMARCA,atencion odontologica,medidas preventivas,2020-02-01,8,22,7,2,2,4,1,17,0,0,0,0,0,0,63
CAMARGO,atencion odontologica,medidas preventivas,2020-02-01,4,5,38,20,1,2,0,0,0,0,0,0,0,0,70
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2020-02-01,1,0,20,12,6,0,2,0,6,0,0,0,0,0,47
CAMIRI,atencion odontologica,medidas preventivas,2020-02-01,94,74,93,85,32,36,17,48,15,3,0,0,0,0,497
CAPINOTA,atencion odontologica,medidas preventivas,2020-02-01,59,38,75,68,27,43,23,106,25,25,0,0,0,0,489
CAQUIAVIRI,atencion odontologica,medidas preventivas,2020-02-01,5,7,5,2,8,13,1,1,0,0,0,0,0,0,42
CARACOLLO,atencion odontologica,medidas preventivas,2020-02-01,7,24,10,30,4,15,22,28,9,6,0,0,0,0,155
CARANAVI,atencion odontologica,medidas preventivas,2020-02-01,56,67,32,38,11,17,12,34,9,2,0,0,0,0,278
CARANGAS,atencion odontologica,medidas preventivas,2020-02-01,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
CARAPARI,atencion odontologica,medidas preventivas,2020-02-01,2,2,22,27,7,6,16,29,6,0,0,0,0,0,117
CARIPUYO,atencion odontologica,medidas preventivas,2020-02-01,2,9,0,0,0,1,0,4,4,1,0,0,0,0,21
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2020-02-01,32,21,17,14,0,3,0,0,0,0,0,0,0,0,87
CATACORA,atencion odontologica,medidas preventivas,2020-02-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
CHACARILLA,atencion odontologica,medidas preventivas,2020-02-01,1,0,0,0,0,3,0,2,0,0,0,0,0,0,6
CHALLAPATA,atencion odontologica,medidas preventivas,2020-02-01,38,53,98,80,15,35,16,41,8,3,0,0,0,0,387
CHAQUI,atencion odontologica,medidas preventivas,2020-02-01,11,13,6,6,1,5,0,8,1,1,0,0,0,0,52
CHARAGUA,atencion odontologica,medidas preventivas,2020-02-01,46,39,2,4,3,7,6,16,1,2,0,0,0,0,126
CHARAÑA,atencion odontologica,medidas preventivas,2020-02-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
CHAYANTA,atencion odontologica,medidas preventivas,2020-02-01,6,4,0,0,0,2,0,10,0,0,0,0,0,0,22
CHIMORE,atencion odontologica,medidas preventivas,2020-02-01,30,24,39,40,24,24,27,31,0,0,0,0,0,0,239
CHIPAYA,atencion odontologica,medidas preventivas,2020-02-01,2,3,13,10,0,2,0,2,0,0,0,0,0,0,32
CHOQUE COTA,atencion odontologica,medidas preventivas,2020-02-01,6,6,9,8,0,1,0,2,2,4,0,0,0,0,38
CHUA COCANI,atencion odontologica,medidas preventivas,2020-02-01,6,14,22,25,10,11,3,17,7,1,0,0,0,0,116
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2020-02-01,3,3,3,15,2,0,0,5,0,0,0,0,0,0,31
CHUMA,atencion odontologica,medidas preventivas,2020-02-01,11,13,11,11,4,21,4,18,0,2,0,0,0,0,95
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2020-02-01,0,2,4,0,0,0,2,5,3,2,0,0,0,0,18
CKOCHAS,atencion odontologica,medidas preventivas,2020-02-01,5,9,6,2,0,2,14,11,8,9,0,0,0,0,66
CLIZA,atencion odontologica,medidas preventivas,2020-02-01,18,9,27,20,3,20,2,2,1,7,0,0,0,0,109
COBIJA,atencion odontologica,medidas preventivas,2020-02-01,175,187,60,76,36,65,52,159,5,4,0,0,0,0,819
COCAPATA,atencion odontologica,medidas preventivas,2020-02-01,33,34,52,69,13,42,41,95,33,24,0,0,0,0,436
COCHABAMBA,atencion odontologica,medidas preventivas,2020-02-01,1080,1162,1953,2105,793,1362,2556,3703,980,693,0,0,0,0,16387
COIPASA,atencion odontologica,medidas preventivas,2020-02-01,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6
COLCAPIRHUA,atencion odontologica,medidas preventivas,2020-02-01,36,34,31,44,11,13,33,76,4,5,0,0,0,0,287
"COLCHA ""K""",atencion odontologica,medidas preventivas,2020-02-01,9,3,4,7,3,1,1,8,1,0,0,0,0,0,37
COLLANA,atencion odontologica,medidas preventivas,2020-02-01,2,1,3,3,0,3,0,0,0,0,0,0,0,0,12
COLOMI,atencion odontologica,medidas preventivas,2020-02-01,52,65,39,38,20,38,14,34,4,3,0,0,0,0,307
COLPA BELGICA,atencion odontologica,medidas preventivas,2020-02-01,5,5,49,61,30,43,19,31,3,0,0,0,0,0,246
COLQUECHACA,atencion odontologica,medidas preventivas,2020-02-01,29,32,46,75,19,39,39,115,51,61,0,0,0,0,506
COLQUENCHA,atencion odontologica,medidas preventivas,2020-02-01,29,18,29,29,8,10,8,30,0,2,0,0,0,0,163
COLQUIRI,atencion odontologica,medidas preventivas,2020-02-01,10,7,19,13,6,3,8,13,7,8,0,0,0,0,94
COMANCHE,atencion odontologica,medidas preventivas,2020-02-01,0,0,1,2,6,7,1,7,1,0,0,0,0,0,25
COMARAPA,atencion odontologica,medidas preventivas,2020-02-01,41,56,0,2,4,3,4,18,2,0,0,0,0,0,130
CONCEPCION,atencion odontologica,medidas preventivas,2020-02-01,13,13,3,7,0,0,0,0,0,0,0,0,0,0,36
COPACABANA,atencion odontologica,medidas preventivas,2020-02-01,5,8,22,22,0,1,6,3,0,0,0,0,0,0,67
CORIPATA,atencion odontologica,medidas preventivas,2020-02-01,16,15,7,9,0,4,1,2,1,0,0,0,0,0,55
CORO CORO,atencion odontologica,medidas preventivas,2020-02-01,4,15,19,15,3,10,7,19,3,2,0,0,0,0,97
COROICO,atencion odontologica,medidas preventivas,2020-02-01,23,13,13,14,0,1,0,7,0,1,0,0,0,0,72
CORQUE,atencion odontologica,medidas preventivas,2020-02-01,3,5,8,8,6,4,2,10,3,1,0,0,0,0,50
COTAGAITA,atencion odontologica,medidas preventivas,2020-02-01,10,2,58,69,9,5,2,3,2,0,0,0,0,0,160
COTOCA,atencion odontologica,medidas preventivas,2020-02-01,41,51,15,17,1,16,4,56,18,26,0,0,0,0,245
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2020-02-01,0,0,1,2,0,0,1,0,1,0,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2020-02-01,60,74,24,22,3,10,11,21,2,4,0,0,0,0,231
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2020-02-01,0,2,16,17,1,8,5,2,0,3,0,0,0,0,54
CULPINA,atencion odontologica,medidas preventivas,2020-02-01,3,15,21,14,1,7,6,23,2,0,0,0,0,0,92
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2020-02-01,1,0,1,2,0,0,0,0,3,0,0,0,0,0,7
CURVA,atencion odontologica,medidas preventivas,2020-02-01,17,5,6,5,1,4,6,13,1,1,0,0,0,0,59
DESAGUADERO,atencion odontologica,medidas preventivas,2020-02-01,1,5,14,14,1,3,4,18,3,0,0,0,0,0,63
EL ALTO,atencion odontologica,medidas preventivas,2020-02-01,557,641,715,883,257,464,392,1033,116,55,0,0,0,0,5113
EL CHORO,atencion odontologica,medidas preventivas,2020-02-01,3,1,4,10,0,0,2,9,3,1,0,0,0,0,33
EL PUENTE(STC),atencion odontologica,medidas preventivas,2020-02-01,77,54,151,155,2,7,12,42,6,6,0,0,0,0,512
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2020-02-01,2,1,6,5,0,4,1,2,0,0,0,0,0,0,21
EL TORNO,atencion odontologica,medidas preventivas,2020-02-01,407,435,53,52,3,12,0,23,0,1,0,0,0,0,986
EL VILLAR,atencion odontologica,medidas preventivas,2020-02-01,19,13,4,5,0,2,0,3,0,0,0,0,0,0,46
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2020-02-01,31,31,62,66,20,28,1,17,7,9,0,0,0,0,272
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2020-02-01,43,34,39,42,11,53,18,55,1,2,0,0,0,0,298
ESCARA,atencion odontologica,medidas preventivas,2020-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ESCOMA,atencion odontologica,medidas preventivas,2020-02-01,0,0,0,0,1,1,1,6,0,0,0,0,0,0,9
