,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
SAN BORJA,atencion odontologica,restauraciones,2020-01-01,7,7,23,66,14,38,15,56,3,2,0,0,0,0,231
SAN BUENA VENTURA,atencion odontologica,restauraciones,2020-01-01,4,3,8,7,2,14,4,25,0,2,0,0,0,0,69
SAN CARLOS,atencion odontologica,restauraciones,2020-01-01,16,22,22,45,10,15,10,59,10,5,0,0,0,0,214
SAN IGNACIO,atencion odontologica,restauraciones,2020-01-01,10,11,50,108,52,78,38,102,2,4,0,0,0,0,455
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2020-01-01,38,25,14,32,24,39,9,36,6,4,0,0,0,0,227
SAN JAVIER(BNI),atencion odontologica,restauraciones,2020-01-01,0,0,0,2,1,11,0,7,0,0,0,0,0,0,21
SAN JAVIER(STC),atencion odontologica,restauraciones,2020-01-01,30,12,8,12,1,2,13,18,4,8,0,0,0,0,108
SAN JOAQUIN,atencion odontologica,restauraciones,2020-01-01,10,0,40,62,3,41,28,59,7,0,0,0,0,0,250
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2020-01-01,6,3,5,4,1,5,1,19,6,1,0,0,0,0,51
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2020-01-01,1,7,51,55,15,34,17,51,0,0,0,0,0,0,231
SAN JULIAN,atencion odontologica,restauraciones,2020-01-01,29,18,56,100,52,62,56,165,24,27,0,0,0,0,589
SAN LORENZO(PND),atencion odontologica,restauraciones,2020-01-01,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3
SAN LORENZO(TJA),atencion odontologica,restauraciones,2020-01-01,6,9,40,79,16,93,40,138,9,2,0,0,0,0,432
SAN LUCAS,atencion odontologica,restauraciones,2020-01-01,15,15,47,110,19,95,36,140,4,1,0,0,0,0,482
SAN MATIAS,atencion odontologica,restauraciones,2020-01-01,2,7,2,12,6,8,0,9,4,0,0,0,0,0,50
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2020-01-01,2,0,2,8,0,3,7,15,0,0,0,0,0,0,37
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2020-01-01,0,2,6,4,0,0,0,8,2,0,0,0,0,0,22
SAN PEDRO,atencion odontologica,restauraciones,2020-01-01,6,9,59,59,44,92,53,104,4,3,0,0,0,0,433
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2020-01-01,10,9,7,24,6,14,49,77,1,3,0,0,0,0,200
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2020-01-01,0,17,4,3,2,10,9,14,4,2,0,0,0,0,65
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2020-01-01,0,0,1,1,0,4,0,2,1,0,0,0,0,0,9
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2020-01-01,3,2,5,5,0,4,5,12,2,0,0,0,0,0,38
SAN RAMON BENI,atencion odontologica,restauraciones,2020-01-01,0,0,18,8,13,2,17,13,0,3,0,0,0,0,74
SAN RAMON SCZ,atencion odontologica,restauraciones,2020-01-01,2,5,6,7,11,10,3,13,0,0,0,0,0,0,57
SANTA ANA,atencion odontologica,restauraciones,2020-01-01,0,0,13,18,2,21,7,17,0,2,0,0,0,0,80
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2020-01-01,543,550,1424,1726,809,1301,1267,3195,385,271,0,0,0,0,11471
SANTA ROSA,atencion odontologica,restauraciones,2020-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2020-01-01,0,0,25,11,14,25,14,40,4,3,0,0,0,0,136
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2020-01-01,0,0,4,0,0,0,0,7,0,0,0,0,0,0,11
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2020-01-01,16,22,52,67,62,51,63,84,49,45,0,0,0,0,511
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2020-01-01,1,1,4,1,5,2,9,22,4,1,0,0,0,0,50
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2020-01-01,6,5,7,18,5,6,8,18,2,4,0,0,0,0,79
SANTIVAÑES,atencion odontologica,restauraciones,2020-01-01,11,6,31,32,7,49,18,67,4,12,0,0,0,0,237
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2020-01-01,9,4,17,29,12,0,10,20,4,9,0,0,0,0,114
SAPAHAQUI,atencion odontologica,restauraciones,2020-01-01,6,6,13,24,15,30,14,22,3,0,0,0,0,0,133
SENA,atencion odontologica,restauraciones,2020-01-01,0,2,4,3,10,7,5,24,0,2,0,0,0,0,57
SHINAOTA,atencion odontologica,restauraciones,2020-01-01,8,8,7,10,5,8,4,17,0,2,0,0,0,0,69
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2020-01-01,3,2,5,13,8,16,19,42,5,4,0,0,0,0,117
SICAYA,atencion odontologica,restauraciones,2020-01-01,0,1,0,1,0,2,6,16,0,0,0,0,0,0,26
SIPE SIPE,atencion odontologica,restauraciones,2020-01-01,41,80,171,216,39,142,38,220,11,14,0,0,0,0,972
SOPACHUY,atencion odontologica,restauraciones,2020-01-01,11,1,3,20,8,24,3,20,0,0,0,0,0,0,90
SORACACHI,atencion odontologica,restauraciones,2020-01-01,6,7,8,23,16,18,15,89,16,15,0,0,0,0,213
SORATA,atencion odontologica,restauraciones,2020-01-01,12,9,15,28,9,20,26,46,0,0,0,0,0,0,165
SUCRE,atencion odontologica,restauraciones,2020-01-01,399,533,1172,1462,570,894,1187,2089,212,119,0,0,0,0,8637
TACACHI,atencion odontologica,restauraciones,2020-01-01,0,0,3,3,0,2,19,6,0,0,0,0,0,0,33
TACACOMA,atencion odontologica,restauraciones,2020-01-01,1,8,14,15,0,7,14,20,0,1,0,0,0,0,80
TACOPAYA,atencion odontologica,restauraciones,2020-01-01,1,0,3,4,4,14,6,30,9,7,0,0,0,0,78
TAHUA,atencion odontologica,restauraciones,2020-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TAPACARI,atencion odontologica,restauraciones,2020-01-01,8,3,12,20,12,26,33,46,1,3,0,0,0,0,164
TARABUCO,atencion odontologica,restauraciones,2020-01-01,13,6,27,37,5,53,11,94,2,6,0,0,0,0,254
TARACO,atencion odontologica,restauraciones,2020-01-01,2,0,7,8,9,18,2,10,0,4,0,0,0,0,60
TARATA,atencion odontologica,restauraciones,2020-01-01,3,9,15,32,14,29,9,35,7,4,0,0,0,0,157
TARIJA,atencion odontologica,restauraciones,2020-01-01,138,89,539,588,249,481,429,1051,101,90,0,0,0,0,3755
TARVITA,atencion odontologica,restauraciones,2020-01-01,0,6,19,21,9,24,28,40,0,2,0,0,0,0,149
TEOPONTE,atencion odontologica,restauraciones,2020-01-01,2,1,1,11,0,3,4,18,1,1,0,0,0,0,42
TIAHUANACU,atencion odontologica,restauraciones,2020-01-01,6,4,12,19,7,22,8,39,0,0,0,0,0,0,117
TINGUIPAYA,atencion odontologica,restauraciones,2020-01-01,1,1,5,8,1,0,3,9,3,3,0,0,0,0,34
TIPUANI,atencion odontologica,restauraciones,2020-01-01,1,4,3,16,22,15,6,9,5,0,0,0,0,0,81
TIQUIPAYA,atencion odontologica,restauraciones,2020-01-01,132,165,323,326,85,198,78,326,0,15,0,0,0,0,1648
TIRAQUE (CBBA),atencion odontologica,restauraciones,2020-01-01,30,19,61,77,49,62,23,79,4,6,0,0,0,0,410
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2020-01-01,2,1,1,1,0,9,8,14,1,1,0,0,0,0,38
TOCO,atencion odontologica,restauraciones,2020-01-01,3,4,20,12,8,16,15,19,1,2,0,0,0,0,100
TODOS SANTOS,atencion odontologica,restauraciones,2020-01-01,0,0,4,3,0,0,4,2,0,2,0,0,0,0,15
TOLATA,atencion odontologica,restauraciones,2020-01-01,1,3,7,6,2,5,1,4,0,1,0,0,0,0,30
TOLEDO,atencion odontologica,restauraciones,2020-01-01,9,3,8,18,1,5,3,36,0,0,0,0,0,0,83
TOMAVE,atencion odontologica,restauraciones,2020-01-01,0,2,8,6,8,15,6,26,1,0,0,0,0,0,72
TOMINA,atencion odontologica,restauraciones,2020-01-01,5,5,28,38,13,35,70,88,1,2,0,0,0,0,285
TORO TORO,atencion odontologica,restauraciones,2020-01-01,0,0,1,13,23,9,8,31,4,3,0,0,0,0,92
TOTORA(CBBA),atencion odontologica,restauraciones,2020-01-01,10,18,7,30,6,36,20,39,1,0,0,0,0,0,167
TOTORA(ORR),atencion odontologica,restauraciones,2020-01-01,6,3,8,19,3,15,9,31,4,0,0,0,0,0,98
TRIGAL,atencion odontologica,restauraciones,2020-01-01,0,2,0,6,2,0,4,24,0,0,0,0,0,0,38
TRINIDAD,atencion odontologica,restauraciones,2020-01-01,26,40,225,250,113,176,206,390,46,26,0,0,0,0,1498
TUPIZA,atencion odontologica,restauraciones,2020-01-01,10,10,43,55,29,53,63,76,12,19,0,0,0,0,370
TURCO,atencion odontologica,restauraciones,2020-01-01,3,1,6,23,6,17,7,36,5,3,0,0,0,0,107
UMALA,atencion odontologica,restauraciones,2020-01-01,3,10,9,2,3,5,0,16,5,4,0,0,0,0,57
UNCIA,atencion odontologica,restauraciones,2020-01-01,9,13,31,35,7,31,20,79,2,3,0,0,0,0,230
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2020-01-01,14,22,52,91,60,96,70,220,2,6,0,0,0,0,633
URUBICHA,atencion odontologica,restauraciones,2020-01-01,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
UYUNI,atencion odontologica,restauraciones,2020-01-01,4,8,19,18,23,35,34,89,9,3,0,0,0,0,242
VACAS,atencion odontologica,restauraciones,2020-01-01,18,19,30,47,12,59,16,74,2,10,0,0,0,0,287
VALLEGRANDE,atencion odontologica,restauraciones,2020-01-01,25,38,65,50,30,46,15,115,8,15,0,0,0,0,407
VIACHA,atencion odontologica,restauraciones,2020-01-01,58,92,194,225,99,131,47,178,16,17,0,0,0,0,1057
VILA VILA,atencion odontologica,restauraciones,2020-01-01,2,6,7,14,0,4,10,11,1,2,0,0,0,0,57
VILLA CHARCAS,atencion odontologica,restauraciones,2020-01-01,1,0,25,23,6,44,3,16,0,0,0,0,0,0,118
VILLA MONTES,atencion odontologica,restauraciones,2020-01-01,30,16,117,172,85,115,295,291,8,4,0,0,0,0,1133
VILLA RIVERO,atencion odontologica,restauraciones,2020-01-01,3,10,17,13,3,21,9,20,5,2,0,0,0,0,103
VILLA SERRANO,atencion odontologica,restauraciones,2020-01-01,11,15,30,25,18,40,33,40,3,0,0,0,0,0,215
VILLA TUNARI,atencion odontologica,restauraciones,2020-01-01,74,74,172,192,62,163,117,315,25,15,0,0,0,0,1209
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2020-01-01,9,21,44,56,36,69,19,58,3,5,0,0,0,0,320
VILLAZON,atencion odontologica,restauraciones,2020-01-01,13,29,55,115,40,51,26,148,22,8,0,0,0,0,507
VINTO,atencion odontologica,restauraciones,2020-01-01,41,57,113,273,62,166,74,306,9,7,0,0,0,0,1108
VITICHI,atencion odontologica,restauraciones,2020-01-01,0,0,4,2,1,7,13,16,1,2,0,0,0,0,46
WALDO BALLIVIAN,atencion odontologica,restauraciones,2020-01-01,12,0,14,7,0,10,4,12,0,0,0,0,0,0,59
WARNES,atencion odontologica,restauraciones,2020-01-01,24,32,45,68,23,40,34,143,8,9,0,0,0,0,426
YACO,atencion odontologica,restauraciones,2020-01-01,2,1,5,8,13,6,3,15,0,0,0,0,0,0,53
YACUIBA,atencion odontologica,restauraciones,2020-01-01,22,28,233,269,114,220,217,435,55,29,0,0,0,0,1622
YAMPARAEZ,atencion odontologica,restauraciones,2020-01-01,0,1,25,27,1,16,46,55,2,6,0,0,0,0,179
YAPACANI,atencion odontologica,restauraciones,2020-01-01,21,38,118,129,85,142,77,236,14,5,0,0,0,0,865
YOCALLA,atencion odontologica,restauraciones,2020-01-01,2,2,11,19,7,0,4,26,3,3,0,0,0,0,77
YOTALA,atencion odontologica,restauraciones,2020-01-01,5,6,35,40,21,64,16,66,0,6,0,0,0,0,259
YUNCHARA,atencion odontologica,restauraciones,2020-01-01,1,2,5,14,9,9,10,34,7,2,0,0,0,0,93
ZUDAÑEZ,atencion odontologica,restauraciones,2020-01-01,14,2,11,16,4,39,15,15,2,0,0,0,0,0,118
ACACIO,atencion odontologica,restauraciones,2020-02-01,0,0,5,20,0,3,4,18,3,0,0,0,0,0,53
ACHACACHI,atencion odontologica,restauraciones,2020-02-01,26,21,29,31,10,50,44,90,21,15,0,0,0,0,337
ACHOCALLA,atencion odontologica,restauraciones,2020-02-01,21,14,31,34,8,31,4,44,0,2,0,0,0,0,189
AIQUILE,atencion odontologica,restauraciones,2020-02-01,33,15,50,26,5,23,39,67,14,10,0,0,0,0,282
ALALAY,atencion odontologica,restauraciones,2020-02-01,2,0,2,1,0,0,0,3,0,0,0,0,0,0,8
ALCALA,atencion odontologica,restauraciones,2020-02-01,10,8,10,18,14,32,33,83,0,0,0,0,0,0,208
ALTO BENI,atencion odontologica,restauraciones,2020-02-01,2,2,6,2,5,6,12,7,1,0,0,0,0,0,43
ANCORAIMES,atencion odontologica,restauraciones,2020-02-01,2,4,4,9,1,18,9,46,4,6,0,0,0,0,103
ANDAMARCA,atencion odontologica,restauraciones,2020-02-01,2,6,20,22,10,11,18,25,1,2,0,0,0,0,117
ANTEQUERA,atencion odontologica,restauraciones,2020-02-01,8,12,5,11,4,16,11,33,4,1,0,0,0,0,105
ANZALDO,atencion odontologica,restauraciones,2020-02-01,1,1,3,7,1,3,3,14,3,0,0,0,0,0,36
APOLO,atencion odontologica,restauraciones,2020-02-01,3,5,9,13,1,12,13,19,0,1,0,0,0,0,76
ARAMPAMPA,atencion odontologica,restauraciones,2020-02-01,3,0,15,11,0,0,3,4,1,0,0,0,0,0,37
ARANI,atencion odontologica,restauraciones,2020-02-01,17,14,14,17,8,13,15,70,1,6,0,0,0,0,175
ARBIETO,atencion odontologica,restauraciones,2020-02-01,19,18,34,32,2,28,17,103,9,6,0,0,0,0,268
ARQUE,atencion odontologica,restauraciones,2020-02-01,5,24,29,17,11,22,13,38,11,5,0,0,0,0,175
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2020-02-01,26,36,26,40,31,66,23,136,4,6,0,0,0,0,394
ATOCHA,atencion odontologica,restauraciones,2020-02-01,10,12,31,46,39,41,99,125,20,5,0,0,0,0,428
AUCAPATA,atencion odontologica,restauraciones,2020-02-01,6,4,4,2,6,15,12,37,0,2,0,0,0,0,88
AYATA,atencion odontologica,restauraciones,2020-02-01,0,0,3,3,1,11,12,22,3,2,0,0,0,0,57
AYO AYO,atencion odontologica,restauraciones,2020-02-01,7,7,14,13,9,29,5,20,4,0,0,0,0,0,108
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2020-02-01,20,29,40,46,23,49,63,157,3,8,0,0,0,0,438
AZURDUY,atencion odontologica,restauraciones,2020-02-01,2,3,23,21,39,73,55,42,0,0,0,0,0,0,258
BATALLAS,atencion odontologica,restauraciones,2020-02-01,5,5,22,19,1,5,4,6,3,5,0,0,0,0,75
BAURES,atencion odontologica,restauraciones,2020-02-01,1,2,13,3,5,9,9,11,0,0,0,0,0,0,53
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2020-02-01,0,0,0,2,0,0,5,1,5,1,0,0,0,0,14
BELEN DE URMIRI,atencion odontologica,restauraciones,2020-02-01,0,0,0,4,5,6,8,9,2,2,0,0,0,0,36
BERMEJO,atencion odontologica,restauraciones,2020-02-01,2,9,34,31,34,39,73,109,8,15,0,0,0,0,354
BETANZOS,atencion odontologica,restauraciones,2020-02-01,12,9,23,36,23,65,38,99,7,11,0,0,0,0,323
BOLIVAR,atencion odontologica,restauraciones,2020-02-01,4,0,4,2,0,0,2,4,0,1,0,0,0,0,17
BOLPEBRA,atencion odontologica,restauraciones,2020-02-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,restauraciones,2020-02-01,1,0,6,0,10,20,6,14,0,7,0,0,0,0,64
BUENA VISTA,atencion odontologica,restauraciones,2020-02-01,2,3,26,24,8,2,16,25,1,0,0,0,0,0,107
CABEZAS,atencion odontologica,restauraciones,2020-02-01,2,1,9,6,16,11,9,41,0,0,0,0,0,0,95
CAIROMA,atencion odontologica,restauraciones,2020-02-01,2,2,18,17,2,21,17,24,0,0,0,0,0,0,103
"CAIZA ""D""",atencion odontologica,restauraciones,2020-02-01,1,1,3,8,2,5,9,26,2,1,0,0,0,0,58
CAJUATA,atencion odontologica,restauraciones,2020-02-01,5,2,10,7,2,13,22,25,0,0,0,0,0,0,86
CALACOTO,atencion odontologica,restauraciones,2020-02-01,1,2,4,3,3,7,9,19,2,0,0,0,0,0,50
CALAMARCA,atencion odontologica,restauraciones,2020-02-01,5,12,14,23,9,31,14,31,2,1,0,0,0,0,142
CAMARGO,atencion odontologica,restauraciones,2020-02-01,3,13,48,45,22,40,16,44,3,3,0,0,0,0,237
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2020-02-01,0,0,13,6,16,5,20,22,1,0,0,0,0,0,83
CAMIRI,atencion odontologica,restauraciones,2020-02-01,53,39,53,52,4,41,58,146,36,15,0,0,0,0,497
CAPINOTA,atencion odontologica,restauraciones,2020-02-01,13,33,48,57,21,53,26,115,18,13,0,0,0,0,397
CAQUIAVIRI,atencion odontologica,restauraciones,2020-02-01,2,6,4,26,5,35,11,30,3,1,0,0,0,0,123
CARACOLLO,atencion odontologica,restauraciones,2020-02-01,7,48,18,38,11,35,47,115,23,17,0,0,0,0,359
CARANAVI,atencion odontologica,restauraciones,2020-02-01,47,36,52,62,35,84,79,186,20,12,0,0,0,0,613
CARANGAS,atencion odontologica,restauraciones,2020-02-01,0,0,2,3,1,1,3,0,1,1,0,0,0,0,12
CARAPARI,atencion odontologica,restauraciones,2020-02-01,5,6,20,54,33,48,80,96,4,1,0,0,0,0,347
CARIPUYO,atencion odontologica,restauraciones,2020-02-01,0,1,0,8,0,19,8,19,2,1,0,0,0,0,58
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2020-02-01,3,0,2,2,0,3,10,10,1,1,0,0,0,0,32
CATACORA,atencion odontologica,restauraciones,2020-02-01,0,3,5,2,4,1,2,1,0,0,0,0,0,0,18
CHACARILLA,atencion odontologica,restauraciones,2020-02-01,1,3,0,0,0,3,0,7,2,6,0,0,0,0,22
CHALLAPATA,atencion odontologica,restauraciones,2020-02-01,21,22,54,49,26,39,41,159,32,14,0,0,0,0,457
CHAQUI,atencion odontologica,restauraciones,2020-02-01,11,7,4,8,3,16,5,49,1,1,0,0,0,0,105
CHARAGUA,atencion odontologica,restauraciones,2020-02-01,10,6,1,8,11,11,10,29,2,1,0,0,0,0,89
CHARAÑA,atencion odontologica,restauraciones,2020-02-01,0,0,0,4,8,7,6,14,0,0,0,0,0,0,39
CHAYANTA,atencion odontologica,restauraciones,2020-02-01,4,6,0,15,4,4,5,22,0,0,0,0,0,0,60
CHIMORE,atencion odontologica,restauraciones,2020-02-01,18,14,44,49,20,81,43,90,0,0,0,0,0,0,359
CHIPAYA,atencion odontologica,restauraciones,2020-02-01,0,5,0,3,1,0,5,1,0,0,0,0,0,0,15
CHOQUE COTA,atencion odontologica,restauraciones,2020-02-01,1,2,7,0,6,0,1,11,0,0,0,0,0,0,28
CHUA COCANI,atencion odontologica,restauraciones,2020-02-01,0,2,1,0,0,5,2,7,0,1,0,0,0,0,18
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2020-02-01,5,6,5,7,0,3,11,18,2,0,0,0,0,0,57
CHUMA,atencion odontologica,restauraciones,2020-02-01,3,2,16,25,12,73,60,70,1,4,0,0,0,0,266
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2020-02-01,0,3,3,8,0,3,2,7,0,0,0,0,0,0,26
CKOCHAS,atencion odontologica,restauraciones,2020-02-01,4,6,5,2,0,6,8,16,3,5,0,0,0,0,55
CLIZA,atencion odontologica,restauraciones,2020-02-01,36,15,52,36,14,78,28,63,15,29,0,0,0,0,366
COBIJA,atencion odontologica,restauraciones,2020-02-01,61,48,114,156,91,132,174,349,13,12,0,0,0,0,1150
COCAPATA,atencion odontologica,restauraciones,2020-02-01,9,24,40,33,24,58,45,39,7,2,0,0,0,0,281
COCHABAMBA,atencion odontologica,restauraciones,2020-02-01,602,784,1145,1255,534,942,2025,4353,790,515,0,0,0,0,12945
COIPASA,atencion odontologica,restauraciones,2020-02-01,0,0,0,1,0,0,6,3,0,0,0,0,0,0,10
COLCAPIRHUA,atencion odontologica,restauraciones,2020-02-01,26,43,37,84,25,41,74,225,10,11,0,0,0,0,576
"COLCHA ""K""",atencion odontologica,restauraciones,2020-02-01,10,6,10,5,3,10,7,44,2,7,0,0,0,0,104
COLLANA,atencion odontologica,restauraciones,2020-02-01,0,7,12,8,13,14,5,23,2,1,0,0,0,0,85
COLOMI,atencion odontologica,restauraciones,2020-02-01,18,24,24,37,18,41,27,88,2,2,0,0,0,0,281
COLPA BELGICA,atencion odontologica,restauraciones,2020-02-01,1,0,1,4,6,7,16,34,5,0,0,0,0,0,74
COLQUECHACA,atencion odontologica,restauraciones,2020-02-01,27,18,18,45,14,37,32,107,3,13,0,0,0,0,314
COLQUENCHA,atencion odontologica,restauraciones,2020-02-01,7,23,31,23,18,30,39,83,4,2,0,0,0,0,260
COLQUIRI,atencion odontologica,restauraciones,2020-02-01,6,13,13,21,18,17,15,56,22,8,0,0,0,0,189
COMANCHE,atencion odontologica,restauraciones,2020-02-01,7,5,4,12,11,11,1,9,5,2,0,0,0,0,67
COMARAPA,atencion odontologica,restauraciones,2020-02-01,5,29,5,9,3,17,5,43,2,5,0,0,0,0,123
COMBAYA,atencion odontologica,restauraciones,2020-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,restauraciones,2020-02-01,3,3,3,4,1,11,8,18,0,1,0,0,0,0,52
COPACABANA,atencion odontologica,restauraciones,2020-02-01,1,3,9,20,0,0,2,17,2,2,0,0,0,0,56
CORIPATA,atencion odontologica,restauraciones,2020-02-01,11,8,18,27,4,42,15,36,1,0,0,0,0,0,162
CORO CORO,atencion odontologica,restauraciones,2020-02-01,2,5,20,21,9,28,30,39,8,3,0,0,0,0,165
COROICO,atencion odontologica,restauraciones,2020-02-01,7,18,50,71,19,36,40,111,6,4,0,0,0,0,362
CORQUE,atencion odontologica,restauraciones,2020-02-01,1,0,2,1,3,10,3,16,1,0,0,0,0,0,37
COTAGAITA,atencion odontologica,restauraciones,2020-02-01,10,3,17,12,6,14,23,55,3,10,0,0,0,0,153
COTOCA,atencion odontologica,restauraciones,2020-02-01,5,10,24,44,2,50,28,94,1,4,0,0,0,0,262
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2020-02-01,0,0,0,0,0,0,3,8,0,0,0,0,0,0,11
CUATRO CAÑADAS,atencion odontologica,restauraciones,2020-02-01,18,26,47,36,31,37,80,45,2,3,0,0,0,0,325
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2020-02-01,2,2,12,8,1,9,14,4,0,6,0,0,0,0,58
CUEVO,atencion odontologica,restauraciones,2020-02-01,7,8,0,0,0,7,7,15,2,1,0,0,0,0,47
CULPINA,atencion odontologica,restauraciones,2020-02-01,5,2,13,23,6,26,18,52,4,4,0,0,0,0,153
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2020-02-01,2,6,0,5,0,1,8,13,3,0,0,0,0,0,38
CURVA,atencion odontologica,restauraciones,2020-02-01,2,0,3,1,2,4,5,8,0,0,0,0,0,0,25
DESAGUADERO,atencion odontologica,restauraciones,2020-02-01,3,0,6,9,8,5,1,23,0,0,0,0,0,0,55
EL ALTO,atencion odontologica,restauraciones,2020-02-01,650,729,925,1050,504,821,817,2048,260,99,0,0,0,0,7903
EL CHORO,atencion odontologica,restauraciones,2020-02-01,3,1,7,4,3,1,9,15,6,3,0,0,0,0,52
EL PUENTE(STC),atencion odontologica,restauraciones,2020-02-01,2,1,4,15,0,14,17,23,1,0,0,0,0,0,77
EL PUENTE(TJA),atencion odontologica,restauraciones,2020-02-01,10,11,22,19,5,13,21,52,0,0,0,0,0,0,153
EL TORNO,atencion odontologica,restauraciones,2020-02-01,53,64,36,15,37,47,55,136,17,14,0,0,0,0,474
EL VILLAR,atencion odontologica,restauraciones,2020-02-01,0,1,8,7,4,7,15,43,1,0,0,0,0,0,86
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2020-02-01,5,2,19,32,18,31,42,74,1,0,0,0,0,0,224
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2020-02-01,11,21,32,38,20,67,26,89,2,1,0,0,0,0,307
ESCARA,atencion odontologica,restauraciones,2020-02-01,0,0,0,0,0,0,0,2,2,2,0,0,0,0,6
ESCOMA,atencion odontologica,restauraciones,2020-02-01,2,5,2,4,2,6,2,13,0,1,0,0,0,0,37
ESMERALDA,atencion odontologica,restauraciones,2020-02-01,0,1,4,0,2,4,1,0,2,0,0,0,0,0,14
EUCALIPTUS,atencion odontologica,restauraciones,2020-02-01,0,0,0,1,2,2,1,2,2,0,0,0,0,0,10
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2020-02-01,7,8,18,33,12,22,27,72,1,3,0,0,0,0,203
FILADELFIA,atencion odontologica,restauraciones,2020-02-01,0,0,1,3,6,13,2,24,1,0,0,0,0,0,50
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2020-02-01,0,2,2,5,4,5,6,13,0,0,0,0,0,0,37
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2020-02-01,8,3,19,11,7,6,20,49,4,5,0,0,0,0,132
GUANAY,atencion odontologica,restauraciones,2020-02-01,0,3,6,10,12,20,18,57,4,1,0,0,0,0,131
GUAQUI,atencion odontologica,restauraciones,2020-02-01,4,5,13,10,9,24,10,42,5,2,0,0,0,0,124
GUAYARAMERIN,atencion odontologica,restauraciones,2020-02-01,12,26,196,178,55,62,200,352,60,22,0,0,0,0,1163
GUTIERREZ,atencion odontologica,restauraciones,2020-02-01,0,0,6,1,4,15,14,7,0,0,0,0,0,0,47
HUACARETA,atencion odontologica,restauraciones,2020-02-01,0,14,19,32,8,26,26,51,3,0,0,0,0,0,179
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2020-02-01,3,3,17,22,1,8,8,12,0,0,0,0,0,0,74
HUANUNI,atencion odontologica,restauraciones,2020-02-01,29,33,79,107,43,91,74,113,22,13,0,0,0,0,604
HUARACAJE,atencion odontologica,restauraciones,2020-02-01,0,0,4,1,2,4,2,8,1,1,0,0,0,0,23
HUARINA,atencion odontologica,restauraciones,2020-02-01,3,4,1,1,0,3,2,17,0,2,0,0,0,0,33
HUATAJATA,atencion odontologica,restauraciones,2020-02-01,1,0,1,1,1,17,1,17,0,0,0,0,0,0,39
HUAYLLAMARCA,atencion odontologica,restauraciones,2020-02-01,11,1,0,11,1,3,5,8,11,3,0,0,0,0,54
