,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
ROBORE,atencion odontologica,cirugia bucal menor,2020-01-01,0,1,25,16,9,4,11,45,3,1,0,0,0,0,115
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2020-01-01,5,3,17,20,6,4,13,14,4,2,0,0,0,0,88
SABAYA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,5,6,6,4,5,12,3,0,0,0,0,0,41
SACABA,atencion odontologica,cirugia bucal menor,2020-01-01,14,13,125,155,17,43,54,129,27,25,0,0,0,0,602
SACABAMBA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,3,6,2,1,3,9,3,0,0,0,0,0,27
SACACA,atencion odontologica,cirugia bucal menor,2020-01-01,1,4,24,38,9,8,9,45,7,4,0,0,0,0,149
SAIPINA,atencion odontologica,cirugia bucal menor,2020-01-01,1,1,14,12,1,0,2,5,0,3,0,0,0,0,39
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2020-01-01,1,2,12,23,7,4,7,24,11,7,0,0,0,0,98
SAMAIPATA,atencion odontologica,cirugia bucal menor,2020-01-01,1,0,13,16,4,12,1,16,4,1,0,0,0,0,68
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
SAN ANDRES,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2020-01-01,1,1,2,5,3,3,3,6,5,4,0,0,0,0,33
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2020-01-01,1,0,2,3,0,0,2,2,0,0,0,0,0,0,10
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,7,5,4,4,9,22,4,1,0,0,0,0,56
SAN BENITO,atencion odontologica,cirugia bucal menor,2020-01-01,0,1,5,12,0,1,1,3,0,5,0,0,0,0,28
SAN BORJA,atencion odontologica,cirugia bucal menor,2020-01-01,1,1,10,19,5,6,10,20,5,3,0,0,0,0,80
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,2,12,2,6,3,17,0,5,0,0,0,0,47
SAN CARLOS,atencion odontologica,cirugia bucal menor,2020-01-01,2,5,12,4,4,6,5,10,11,2,0,0,0,0,61
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2020-01-01,0,1,21,25,6,14,13,33,14,1,0,0,0,0,128
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2020-01-01,0,1,6,3,0,1,2,11,9,4,0,0,0,0,37
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2020-01-01,0,0,1,3,0,0,1,5,0,0,0,0,0,0,10
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2020-01-01,3,0,7,14,2,1,2,23,6,4,0,0,0,0,62
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2020-01-01,3,1,18,18,0,0,0,0,0,0,0,0,0,0,40
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,6,12,2,8,5,15,14,2,0,0,0,0,64
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2020-01-01,0,2,22,9,5,12,9,13,0,1,0,0,0,0,73
SAN JULIAN,atencion odontologica,cirugia bucal menor,2020-01-01,8,6,24,43,9,13,21,51,13,8,0,0,0,0,196
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2020-01-01,0,0,0,0,0,3,2,2,0,0,0,0,0,0,7
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2020-01-01,3,0,24,32,7,20,17,62,14,4,0,0,0,0,183
SAN LUCAS,atencion odontologica,cirugia bucal menor,2020-01-01,1,0,36,59,13,26,17,113,15,12,0,0,0,0,292
SAN MATIAS,atencion odontologica,cirugia bucal menor,2020-01-01,1,0,0,3,5,6,4,6,0,3,0,0,0,0,28
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2020-01-01,0,1,11,22,10,9,13,45,8,3,0,0,0,0,122
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,6,0,0,1,1,6,0,0,0,0,0,0,14
SAN PEDRO,atencion odontologica,cirugia bucal menor,2020-01-01,3,2,19,37,15,24,24,39,14,8,0,0,0,0,185
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2020-01-01,3,1,14,23,0,8,25,67,7,16,0,0,0,0,164
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2020-01-01,1,0,20,4,0,1,8,10,2,15,0,0,0,0,61
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,0,2,0,0,5,5,0,1,0,0,0,0,13
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2020-01-01,1,1,5,8,1,8,7,16,1,2,0,0,0,0,50
SAN PEDRO(PND),atencion odontologica,cirugia bucal menor,2020-01-01,0,0,4,3,0,3,3,6,2,1,0,0,0,0,22
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,9,14,4,4,4,12,0,0,0,0,0,0,47
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2020-01-01,1,2,8,14,5,11,4,17,3,2,0,0,0,0,67
SANTA ANA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,12,7,1,4,5,18,2,0,0,0,0,0,49
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2020-01-01,45,60,376,406,87,135,226,557,200,100,0,0,0,0,2192
SANTA ROSA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,2,4,4,2,3,8,2,1,0,0,0,0,26
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,20,20,1,8,8,24,3,6,0,0,0,0,90
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,3,3,0,0,2,7,0,6,0,0,0,0,21
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2020-01-01,2,3,22,25,5,1,8,15,30,18,0,0,0,0,129
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,5,3,8,3,4,14,5,8,0,0,0,0,50
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2020-01-01,1,1,7,19,4,6,1,19,3,11,0,0,0,0,72
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,4,4,4,3,1,2,2,1,0,0,0,0,21
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,9,12,2,1,4,12,2,1,0,0,0,0,43
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2020-01-01,2,5,8,12,0,13,11,33,8,6,0,0,0,0,98
SENA,atencion odontologica,cirugia bucal menor,2020-01-01,0,2,16,10,5,11,16,26,1,3,0,0,0,0,90
SHINAOTA,atencion odontologica,cirugia bucal menor,2020-01-01,4,2,18,8,3,0,2,8,1,1,0,0,0,0,47
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2020-01-01,3,1,12,12,7,11,11,19,9,7,0,0,0,0,92
SICAYA,atencion odontologica,cirugia bucal menor,2020-01-01,1,3,9,11,3,9,8,9,2,1,0,0,0,0,56
SIPE SIPE,atencion odontologica,cirugia bucal menor,2020-01-01,2,4,44,62,6,12,8,35,2,17,0,0,0,0,192
SOPACHUY,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,2,10,2,4,5,18,3,0,0,0,0,0,44
SORACACHI,atencion odontologica,cirugia bucal menor,2020-01-01,1,1,10,16,3,10,9,31,7,10,0,0,0,0,98
SORATA,atencion odontologica,cirugia bucal menor,2020-01-01,2,0,17,40,5,9,9,26,10,5,0,0,0,0,123
SUCRE,atencion odontologica,cirugia bucal menor,2020-01-01,45,31,283,325,29,104,124,339,52,55,0,0,0,0,1387
TACACHI,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,3,2,0,0,2,0,1,0,0,0,0,0,8
TACACOMA,atencion odontologica,cirugia bucal menor,2020-01-01,1,1,13,7,9,2,12,11,2,1,0,0,0,0,59
TACOPAYA,atencion odontologica,cirugia bucal menor,2020-01-01,4,2,8,5,9,11,12,39,14,18,0,0,0,0,122
TAPACARI,atencion odontologica,cirugia bucal menor,2020-01-01,1,3,14,12,9,6,17,48,6,11,0,0,0,0,127
TARABUCO,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,13,18,1,7,8,35,7,18,0,0,0,0,107
TARACO,atencion odontologica,cirugia bucal menor,2020-01-01,3,0,10,9,11,4,1,23,6,6,0,0,0,0,73
TARATA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,12,1,5,1,2,8,2,1,0,0,0,0,32
TARIJA,atencion odontologica,cirugia bucal menor,2020-01-01,12,14,179,143,59,71,111,246,39,32,0,0,0,0,906
TARVITA,atencion odontologica,cirugia bucal menor,2020-01-01,3,1,12,27,5,9,18,46,7,13,0,0,0,0,141
TEOPONTE,atencion odontologica,cirugia bucal menor,2020-01-01,2,1,1,6,1,2,8,12,2,3,0,0,0,0,38
TIAHUANACU,atencion odontologica,cirugia bucal menor,2020-01-01,4,1,24,31,14,33,20,77,15,18,0,0,0,0,237
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,3,4,2,2,5,6,6,6,0,0,0,0,34
TIPUANI,atencion odontologica,cirugia bucal menor,2020-01-01,1,0,6,3,0,1,3,7,8,2,0,0,0,0,31
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2020-01-01,6,2,45,47,14,17,21,42,6,4,0,0,0,0,204
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2020-01-01,10,3,37,20,3,13,13,25,10,7,0,0,0,0,141
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2020-01-01,1,0,5,2,0,1,0,2,1,5,0,0,0,0,17
TOCO,atencion odontologica,cirugia bucal menor,2020-01-01,0,3,9,11,2,5,7,10,3,7,0,0,0,0,57
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2020-01-01,0,1,2,1,0,2,1,3,1,0,0,0,0,0,11
TOLATA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,1,5,0,0,1,9,1,0,0,0,0,0,17
TOLEDO,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,4,3,2,5,5,4,2,8,0,0,0,0,33
TOMAVE,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,14,9,9,12,9,25,2,16,0,0,0,0,96
TOMINA,atencion odontologica,cirugia bucal menor,2020-01-01,1,0,15,16,7,7,17,49,1,6,0,0,0,0,119
TORO TORO,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,4,6,2,4,11,32,6,4,0,0,0,0,69
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2020-01-01,5,3,15,13,6,17,4,13,4,9,0,0,0,0,89
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2020-01-01,0,0,6,3,0,2,4,8,1,3,0,0,0,0,27
TRIGAL,atencion odontologica,cirugia bucal menor,2020-01-01,0,1,1,2,1,2,1,9,0,4,0,0,0,0,21
TRINIDAD,atencion odontologica,cirugia bucal menor,2020-01-01,11,6,160,151,37,55,133,220,33,36,0,0,0,0,842
TUPIZA,atencion odontologica,cirugia bucal menor,2020-01-01,2,4,22,25,24,19,25,39,21,19,0,0,0,0,200
TURCO,atencion odontologica,cirugia bucal menor,2020-01-01,2,1,8,5,1,2,4,14,7,0,0,0,0,0,44
UMALA,atencion odontologica,cirugia bucal menor,2020-01-01,0,2,5,9,1,3,3,5,11,1,0,0,0,0,40
UNCIA,atencion odontologica,cirugia bucal menor,2020-01-01,2,1,18,22,3,22,12,19,2,3,0,0,0,0,104
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2020-01-01,2,4,28,27,9,19,16,69,2,6,0,0,0,0,182
URUBICHA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,2,2,0,3,1,2,2,1,0,0,0,0,13
UYUNI,atencion odontologica,cirugia bucal menor,2020-01-01,3,6,10,22,9,13,11,18,5,9,0,0,0,0,106
VACAS,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,17,22,4,7,11,26,5,11,0,0,0,0,103
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,11,9,1,4,6,18,15,4,0,0,0,0,68
VIACHA,atencion odontologica,cirugia bucal menor,2020-01-01,4,6,70,67,23,39,28,122,22,14,0,0,0,0,395
VILA VILA,atencion odontologica,cirugia bucal menor,2020-01-01,3,0,10,7,0,3,6,15,5,1,0,0,0,0,50
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2020-01-01,2,1,9,12,1,7,5,11,2,2,0,0,0,0,52
VILLA MONTES,atencion odontologica,cirugia bucal menor,2020-01-01,5,3,62,72,25,31,80,132,13,6,0,0,0,0,429
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2020-01-01,1,1,8,2,2,1,1,7,0,2,0,0,0,0,25
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2020-01-01,0,1,3,7,6,3,5,21,3,0,0,0,0,0,49
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2020-01-01,11,16,96,79,15,28,39,96,10,10,0,0,0,0,400
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2020-01-01,2,0,28,17,9,5,5,18,1,7,0,0,0,0,92
VILLAZON,atencion odontologica,cirugia bucal menor,2020-01-01,9,2,75,53,15,33,31,111,17,22,0,0,0,0,368
VINTO,atencion odontologica,cirugia bucal menor,2020-01-01,12,9,72,90,24,44,9,74,14,8,0,0,0,0,356
VITICHI,atencion odontologica,cirugia bucal menor,2020-01-01,1,1,2,7,1,0,4,17,1,3,0,0,0,0,37
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2020-01-01,1,0,7,3,6,10,4,14,3,0,0,0,0,0,48
WARNES,atencion odontologica,cirugia bucal menor,2020-01-01,3,5,52,36,11,13,20,65,10,13,0,0,0,0,228
YACO,atencion odontologica,cirugia bucal menor,2020-01-01,0,2,14,21,3,6,13,20,9,5,0,0,0,0,93
YACUIBA,atencion odontologica,cirugia bucal menor,2020-01-01,5,7,85,94,28,48,77,197,26,20,0,0,0,0,587
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,18,4,1,4,8,24,7,2,0,0,0,0,68
YAPACANI,atencion odontologica,cirugia bucal menor,2020-01-01,3,7,37,39,11,20,13,44,8,7,0,0,0,0,189
YOCALLA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,2,9,7,1,2,12,6,10,0,0,0,0,49
YOTALA,atencion odontologica,cirugia bucal menor,2020-01-01,0,0,11,3,2,6,2,14,3,3,0,0,0,0,44
YUNCHARA,atencion odontologica,cirugia bucal menor,2020-01-01,1,0,11,16,1,8,6,16,4,3,0,0,0,0,66
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2020-01-01,0,1,8,23,1,3,6,11,5,14,0,0,0,0,72
ACACIO,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,2,2,0,0,2,7,3,2,0,0,0,0,18
ACHACACHI,atencion odontologica,cirugia bucal menor,2020-02-01,8,6,10,14,2,11,18,57,24,24,0,0,0,0,174
ACHOCALLA,atencion odontologica,cirugia bucal menor,2020-02-01,3,4,13,21,5,10,1,18,1,2,0,0,0,0,78
AIQUILE,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,1,12,0,3,0,5,4,0,0,0,0,0,25
ALALAY,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ALCALA,atencion odontologica,cirugia bucal menor,2020-02-01,0,1,6,3,2,4,5,20,2,6,0,0,0,0,49
ALTO BENI,atencion odontologica,cirugia bucal menor,2020-02-01,0,1,4,7,2,3,6,10,4,1,0,0,0,0,38
ANCORAIMES,atencion odontologica,cirugia bucal menor,2020-02-01,2,4,10,18,5,4,15,27,16,15,0,0,0,0,116
ANDAMARCA,atencion odontologica,cirugia bucal menor,2020-02-01,1,0,4,9,0,1,3,9,2,5,0,0,0,0,34
ANTEQUERA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,12,2,0,0,1,5,2,1,0,0,0,0,23
ANZALDO,atencion odontologica,cirugia bucal menor,2020-02-01,1,1,2,7,0,0,2,3,3,1,0,0,0,0,20
APOLO,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,7,6,2,2,4,10,4,4,0,0,0,0,39
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,5,1,1,3,4,9,2,0,0,0,0,0,25
ARANI,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,2,4,0,0,1,12,0,3,0,0,0,0,22
ARBIETO,atencion odontologica,cirugia bucal menor,2020-02-01,3,1,19,25,5,3,9,21,2,6,0,0,0,0,94
ARQUE,atencion odontologica,cirugia bucal menor,2020-02-01,2,0,12,6,3,14,8,26,14,4,0,0,0,0,89
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2020-02-01,12,10,25,46,5,21,15,57,24,30,0,0,0,0,245
ATOCHA,atencion odontologica,cirugia bucal menor,2020-02-01,4,2,35,47,11,19,36,40,2,12,0,0,0,0,208
AUCAPATA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,6,5,2,1,6,12,3,4,0,0,0,0,39
AYATA,atencion odontologica,cirugia bucal menor,2020-02-01,1,2,3,15,4,7,28,17,0,0,0,0,0,0,77
AYO AYO,atencion odontologica,cirugia bucal menor,2020-02-01,1,1,18,13,5,12,9,32,6,12,0,0,0,0,109
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2020-02-01,2,3,28,25,2,16,32,49,4,21,0,0,0,0,182
AZURDUY,atencion odontologica,cirugia bucal menor,2020-02-01,0,4,10,12,2,8,17,31,3,10,0,0,0,0,97
BATALLAS,atencion odontologica,cirugia bucal menor,2020-02-01,2,1,9,9,2,8,4,27,17,16,0,0,0,0,95
BAURES,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,0,1,0,0,0,4,0,0,0,0,0,0,5
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,1,0,2,1,3,6,0,0,0,0,0,0,13
BERMEJO,atencion odontologica,cirugia bucal menor,2020-02-01,1,0,8,16,0,3,23,42,5,4,0,0,0,0,102
BETANZOS,atencion odontologica,cirugia bucal menor,2020-02-01,2,3,19,17,9,12,28,57,19,21,0,0,0,0,187
BOLIVAR,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,3,3,0,1,0,2,1,0,0,0,0,0,10
BOLPEBRA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,3,4,3,1,3,9,2,0,0,0,0,0,25
BUENA VISTA,atencion odontologica,cirugia bucal menor,2020-02-01,0,3,9,8,3,3,9,11,9,0,0,0,0,0,55
CABEZAS,atencion odontologica,cirugia bucal menor,2020-02-01,0,1,15,13,3,6,9,25,1,0,0,0,0,0,73
CAIROMA,atencion odontologica,cirugia bucal menor,2020-02-01,0,3,12,8,0,5,11,8,2,1,0,0,0,0,50
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2020-02-01,0,2,12,8,2,6,9,20,3,5,0,0,0,0,67
CAJUATA,atencion odontologica,cirugia bucal menor,2020-02-01,3,3,3,7,5,7,17,18,1,0,0,0,0,0,64
CALACOTO,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,0,2,0,1,3,11,9,4,0,0,0,0,30
CALAMARCA,atencion odontologica,cirugia bucal menor,2020-02-01,0,1,11,19,3,16,4,35,8,4,0,0,0,0,101
CAMARGO,atencion odontologica,cirugia bucal menor,2020-02-01,1,1,14,13,5,2,4,17,2,5,0,0,0,0,64
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2020-02-01,0,0,5,4,3,0,9,9,0,0,0,0,0,0,30
CAMIRI,atencion odontologica,cirugia bucal menor,2020-02-01,9,4,32,19,17,21,20,49,18,17,0,0,0,0,206
CAPINOTA,atencion odontologica,cirugia bucal menor,2020-02-01,4,2,17,18,1,3,5,7,1,8,0,0,0,0,66
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2020-02-01,1,4,10,7,4,14,6,27,8,3,0,0,0,0,84
CARACOLLO,atencion odontologica,cirugia bucal menor,2020-02-01,0,8,13,27,6,25,15,26,10,9,0,0,0,0,139
CARANAVI,atencion odontologica,cirugia bucal menor,2020-02-01,5,2,30,47,19,23,34,61,29,8,0,0,0,0,258
CARANGAS,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CARAPARI,atencion odontologica,cirugia bucal menor,2020-02-01,1,2,25,27,13,8,28,50,5,0,0,0,0,0,159
CARIPUYO,atencion odontologica,cirugia bucal menor,2020-02-01,1,0,4,4,0,3,1,3,1,7,0,0,0,0,24
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,0,4,1,2,6,11,0,1,0,0,0,0,25
CATACORA,atencion odontologica,cirugia bucal menor,2020-02-01,0,1,6,1,1,6,4,9,1,3,0,0,0,0,32
CHACARILLA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,2,0,0,0,2,0,2,2,0,0,0,0,8
CHALLAPATA,atencion odontologica,cirugia bucal menor,2020-02-01,5,6,34,38,9,17,23,42,22,23,0,0,0,0,219
CHAQUI,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,14,8,3,4,4,15,6,17,0,0,0,0,71
CHARAGUA,atencion odontologica,cirugia bucal menor,2020-02-01,2,1,8,7,6,20,14,15,5,9,0,0,0,0,87
CHARAÑA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,2,1,1,1,6,4,0,0,0,0,0,0,15
CHAYANTA,atencion odontologica,cirugia bucal menor,2020-02-01,0,2,9,7,5,5,14,10,1,1,0,0,0,0,54
CHIMORE,atencion odontologica,cirugia bucal menor,2020-02-01,5,0,15,24,10,7,8,33,5,3,0,0,0,0,110
CHIPAYA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,2,2,0,4,1,0,0,0,0,0,0,0,9
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,0,0,0,0,0,1,2,1,0,0,0,0,4
CHUA COCANI,atencion odontologica,cirugia bucal menor,2020-02-01,0,3,4,14,3,3,13,5,3,5,0,0,0,0,53
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2020-02-01,3,1,9,8,2,0,8,7,2,1,0,0,0,0,41
CHUMA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,12,13,11,15,33,53,4,5,0,0,0,0,146
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,3,0,1,0,2,7,0,0,0,0,0,0,13
CKOCHAS,atencion odontologica,cirugia bucal menor,2020-02-01,0,1,12,2,3,2,13,15,8,10,0,0,0,0,66
CLIZA,atencion odontologica,cirugia bucal menor,2020-02-01,1,2,26,10,1,5,8,17,6,4,0,0,0,0,80
COBIJA,atencion odontologica,cirugia bucal menor,2020-02-01,0,1,30,43,25,25,48,69,7,8,0,0,0,0,256
COCAPATA,atencion odontologica,cirugia bucal menor,2020-02-01,3,2,35,48,8,37,43,79,23,12,0,0,0,0,290
COCHABAMBA,atencion odontologica,cirugia bucal menor,2020-02-01,51,46,220,253,74,113,187,339,128,131,0,0,0,0,1542
COIPASA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2020-02-01,3,6,11,19,4,6,8,29,8,2,0,0,0,0,96
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2020-02-01,1,2,11,10,0,6,8,21,4,4,0,0,0,0,67
COLLANA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,6,2,6,0,3,9,0,2,0,0,0,0,28
COLOMI,atencion odontologica,cirugia bucal menor,2020-02-01,3,5,19,22,3,10,12,21,4,4,0,0,0,0,103
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,1,4,1,9,3,14,2,1,0,0,0,0,35
COLQUECHACA,atencion odontologica,cirugia bucal menor,2020-02-01,11,6,33,20,8,21,35,71,25,29,0,0,0,0,259
COLQUENCHA,atencion odontologica,cirugia bucal menor,2020-02-01,2,1,18,14,11,25,16,28,2,2,0,0,0,0,119
COLQUIRI,atencion odontologica,cirugia bucal menor,2020-02-01,1,0,11,14,6,6,3,28,4,7,0,0,0,0,80
COMANCHE,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,9,10,1,2,5,26,5,1,0,0,0,0,59
COMARAPA,atencion odontologica,cirugia bucal menor,2020-02-01,1,3,2,7,0,11,3,16,3,4,0,0,0,0,50
COMBAYA,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,0,0,0,2,0,1,6,2,0,0,0,0,11
CONCEPCION,atencion odontologica,cirugia bucal menor,2020-02-01,1,0,6,3,4,3,3,24,4,5,0,0,0,0,53
COPACABANA,atencion odontologica,cirugia bucal menor,2020-02-01,3,0,21,5,3,13,6,12,7,4,0,0,0,0,74
CORIPATA,atencion odontologica,cirugia bucal menor,2020-02-01,4,1,23,12,0,7,12,12,1,0,0,0,0,0,72
CORO CORO,atencion odontologica,cirugia bucal menor,2020-02-01,0,1,4,9,2,5,2,10,5,6,0,0,0,0,44
COROICO,atencion odontologica,cirugia bucal menor,2020-02-01,7,1,26,31,10,9,20,48,6,2,0,0,0,0,160
CORQUE,atencion odontologica,cirugia bucal menor,2020-02-01,0,2,6,4,3,3,2,11,2,2,0,0,0,0,35
COTAGAITA,atencion odontologica,cirugia bucal menor,2020-02-01,1,0,10,8,1,3,8,14,5,9,0,0,0,0,59
COTOCA,atencion odontologica,cirugia bucal menor,2020-02-01,5,2,29,29,7,16,20,59,12,9,0,0,0,0,188
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2020-02-01,0,1,14,18,0,0,12,29,26,14,0,0,0,0,114
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2020-02-01,0,0,3,7,1,6,2,1,0,0,0,0,0,0,20
CUEVO,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,4,6,0,0,5,12,0,0,0,0,0,0,27
CULPINA,atencion odontologica,cirugia bucal menor,2020-02-01,2,0,8,20,6,9,17,31,12,5,0,0,0,0,110
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2020-02-01,0,0,4,8,0,2,1,5,2,0,0,0,0,0,22
