,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
SIPE SIPE,atencion odontologica,consulta repetida,2020-01-01,54,56,98,135,24,69,34,131,19,26,0,5,0,8,659
SOPACHUY,atencion odontologica,consulta repetida,2020-01-01,1,2,2,7,0,5,1,17,0,4,0,0,0,0,39
SORACACHI,atencion odontologica,consulta repetida,2020-01-01,4,0,0,7,2,11,9,23,3,1,0,0,0,2,62
SORATA,atencion odontologica,consulta repetida,2020-01-01,0,2,4,3,2,1,16,19,0,0,0,1,0,0,48
SUCRE,atencion odontologica,consulta repetida,2020-01-01,113,149,318,372,191,307,455,765,92,43,0,22,0,12,2839
TACACHI,atencion odontologica,consulta repetida,2020-01-01,0,0,4,3,0,2,14,6,0,0,0,0,0,0,29
TACACOMA,atencion odontologica,consulta repetida,2020-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TACOPAYA,atencion odontologica,consulta repetida,2020-01-01,2,2,7,4,5,12,9,36,10,14,0,1,0,0,102
TAPACARI,atencion odontologica,consulta repetida,2020-01-01,0,1,3,13,0,9,15,19,2,1,0,0,0,0,63
TARABUCO,atencion odontologica,consulta repetida,2020-01-01,2,0,1,3,0,0,2,9,5,0,0,2,0,0,24
TARACO,atencion odontologica,consulta repetida,2020-01-01,0,0,0,0,0,3,3,6,0,0,0,0,0,0,12
TARATA,atencion odontologica,consulta repetida,2020-01-01,2,0,1,5,0,8,0,4,3,3,0,0,0,0,26
TARIJA,atencion odontologica,consulta repetida,2020-01-01,36,50,221,226,118,209,290,532,64,51,0,4,0,0,1801
TARVITA,atencion odontologica,consulta repetida,2020-01-01,1,0,3,4,3,7,4,10,0,0,0,0,0,0,32
TEOPONTE,atencion odontologica,consulta repetida,2020-01-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
TIAHUANACU,atencion odontologica,consulta repetida,2020-01-01,3,0,5,10,0,9,4,9,0,0,0,0,0,0,40
TINGUIPAYA,atencion odontologica,consulta repetida,2020-01-01,0,0,1,0,0,0,1,7,0,0,0,0,0,0,9
TIPUANI,atencion odontologica,consulta repetida,2020-01-01,0,0,0,0,4,11,3,10,1,0,0,0,0,0,29
TIQUIPAYA,atencion odontologica,consulta repetida,2020-01-01,13,8,35,12,3,12,1,17,0,4,0,0,0,1,106
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2020-01-01,3,0,2,5,1,5,2,6,0,0,0,0,0,1,25
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta repetida,2020-01-01,0,0,0,0,0,1,0,5,0,0,0,0,0,1,7
TOCO,atencion odontologica,consulta repetida,2020-01-01,0,0,1,0,0,1,4,1,1,0,0,0,0,0,8
TODOS SANTOS,atencion odontologica,consulta repetida,2020-01-01,0,0,3,2,0,0,3,0,0,1,0,0,0,0,9
TOLATA,atencion odontologica,consulta repetida,2020-01-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
TOLEDO,atencion odontologica,consulta repetida,2020-01-01,0,1,0,4,1,0,3,15,0,2,0,0,0,0,26
TOMAVE,atencion odontologica,consulta repetida,2020-01-01,0,1,0,5,3,9,2,22,2,0,0,0,0,0,44
TOMINA,atencion odontologica,consulta repetida,2020-01-01,3,0,12,16,5,13,29,34,0,0,0,1,0,0,113
TORO TORO,atencion odontologica,consulta repetida,2020-01-01,0,0,0,2,5,2,1,7,0,1,0,0,0,0,18
TOTORA(CBBA),atencion odontologica,consulta repetida,2020-01-01,14,21,9,19,2,19,4,14,0,0,0,0,0,0,102
TOTORA(ORR),atencion odontologica,consulta repetida,2020-01-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
TRIGAL,atencion odontologica,consulta repetida,2020-01-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
TRINIDAD,atencion odontologica,consulta repetida,2020-01-01,11,9,63,100,39,32,42,125,17,13,0,1,0,0,452
TUPIZA,atencion odontologica,consulta repetida,2020-01-01,14,10,66,65,21,55,48,96,32,26,0,0,0,1,434
TURCO,atencion odontologica,consulta repetida,2020-01-01,1,0,17,6,9,6,6,22,3,1,0,0,0,0,71
UMALA,atencion odontologica,consulta repetida,2020-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
UNCIA,atencion odontologica,consulta repetida,2020-01-01,4,20,41,31,23,35,30,60,3,5,0,2,0,3,257
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2020-01-01,2,1,16,32,17,17,8,54,0,3,0,0,0,0,150
URUBICHA,atencion odontologica,consulta repetida,2020-01-01,0,0,0,7,1,0,0,0,0,0,0,0,0,0,8
UYUNI,atencion odontologica,consulta repetida,2020-01-01,0,1,2,3,4,5,19,19,2,1,0,0,0,0,56
VACAS,atencion odontologica,consulta repetida,2020-01-01,1,0,4,3,0,5,2,12,1,1,0,0,0,0,29
VALLEGRANDE,atencion odontologica,consulta repetida,2020-01-01,3,4,16,9,6,15,8,41,2,4,0,0,0,0,108
VIACHA,atencion odontologica,consulta repetida,2020-01-01,14,27,34,39,16,28,16,41,1,1,0,6,0,2,225
VILA VILA,atencion odontologica,consulta repetida,2020-01-01,0,0,0,0,0,1,2,3,0,0,0,0,0,0,6
VILLA CHARCAS,atencion odontologica,consulta repetida,2020-01-01,1,1,4,4,3,13,1,7,0,0,0,0,0,0,34
VILLA MONTES,atencion odontologica,consulta repetida,2020-01-01,9,0,14,20,7,11,52,28,6,1,0,2,0,0,150
VILLA RIVERO,atencion odontologica,consulta repetida,2020-01-01,3,1,3,0,1,6,1,3,0,0,0,0,0,0,18
VILLA SERRANO,atencion odontologica,consulta repetida,2020-01-01,0,0,0,0,0,2,1,4,1,0,0,0,0,0,8
VILLA TUNARI,atencion odontologica,consulta repetida,2020-01-01,2,8,3,6,1,11,9,9,0,0,0,1,0,0,50
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2020-01-01,1,0,1,2,1,1,0,6,0,1,0,0,0,0,13
VILLAZON,atencion odontologica,consulta repetida,2020-01-01,15,27,77,89,30,19,34,139,12,7,0,6,0,1,456
VINTO,atencion odontologica,consulta repetida,2020-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
VITICHI,atencion odontologica,consulta repetida,2020-01-01,0,2,8,8,4,3,19,44,2,0,0,4,0,0,94
WALDO BALLIVIAN,atencion odontologica,consulta repetida,2020-01-01,0,0,1,1,0,1,0,2,0,0,0,1,0,0,6
WARNES,atencion odontologica,consulta repetida,2020-01-01,24,24,19,36,15,11,47,27,16,1,0,0,0,0,220
YACO,atencion odontologica,consulta repetida,2020-01-01,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
YACUIBA,atencion odontologica,consulta repetida,2020-01-01,0,3,43,38,11,34,53,107,13,11,0,0,0,1,314
YAMPARAEZ,atencion odontologica,consulta repetida,2020-01-01,0,0,0,0,1,1,1,4,0,0,0,0,0,0,7
YAPACANI,atencion odontologica,consulta repetida,2020-01-01,2,2,4,16,21,12,17,29,5,5,0,2,0,4,119
YOCALLA,atencion odontologica,consulta repetida,2020-01-01,0,0,1,0,1,0,0,4,2,2,0,0,0,0,10
YOTALA,atencion odontologica,consulta repetida,2020-01-01,0,0,3,6,0,10,1,8,0,1,0,0,0,0,29
YUNCHARA,atencion odontologica,consulta repetida,2020-01-01,0,2,0,6,0,2,0,5,0,0,0,0,0,0,15
ZUDAÑEZ,atencion odontologica,consulta repetida,2020-01-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
ACACIO,atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,0,0,2,6,3,0,0,0,0,0,12
ACHACACHI,atencion odontologica,consulta repetida,2020-02-01,6,1,8,8,14,21,11,32,4,5,0,0,0,0,110
ACHOCALLA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,1,1,0,7,0,1,0,0,0,0,11
AIQUILE,atencion odontologica,consulta repetida,2020-02-01,1,11,20,20,1,6,7,28,13,3,0,0,0,0,110
ALALAY,atencion odontologica,consulta repetida,2020-02-01,0,0,1,3,0,0,0,0,7,0,0,0,0,0,11
ALCALA,atencion odontologica,consulta repetida,2020-02-01,0,0,5,10,1,5,5,25,0,0,0,3,0,0,54
ALTO BENI,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ANCORAIMES,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,1,0,1,1,1,0,0,0,0,4
ANDAMARCA,atencion odontologica,consulta repetida,2020-02-01,0,2,3,0,1,1,6,3,0,1,0,0,0,0,17
ANTEQUERA,atencion odontologica,consulta repetida,2020-02-01,9,3,0,11,4,6,12,12,6,2,0,0,0,0,65
ARAMPAMPA,atencion odontologica,consulta repetida,2020-02-01,0,0,2,1,0,0,4,3,2,0,0,0,0,0,12
ARANI,atencion odontologica,consulta repetida,2020-02-01,2,2,0,6,10,6,7,24,0,0,0,1,0,0,58
ARBIETO,atencion odontologica,consulta repetida,2020-02-01,0,0,7,3,3,3,5,23,0,4,0,2,0,4,54
ARQUE,atencion odontologica,consulta repetida,2020-02-01,2,1,1,6,4,15,6,25,4,2,0,1,0,1,68
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2020-02-01,4,6,14,15,0,10,0,20,0,1,0,21,0,2,93
ATOCHA,atencion odontologica,consulta repetida,2020-02-01,6,3,24,41,23,33,74,109,10,20,0,1,0,0,344
AYO AYO,atencion odontologica,consulta repetida,2020-02-01,4,2,1,0,0,2,0,1,1,0,0,0,0,0,11
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2020-02-01,9,1,16,16,10,27,24,56,2,4,0,0,0,3,168
AZURDUY,atencion odontologica,consulta repetida,2020-02-01,0,4,0,0,5,1,1,18,2,2,0,0,0,0,33
BATALLAS,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
BAURES,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,2,2,0,3,0,0,0,0,0,0,7
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,3,1,3,0,0,0,0,0,0,0,8
BELEN DE URMIRI,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,1,1,0,2,1,0,0,0,0,0,5
BERMEJO,atencion odontologica,consulta repetida,2020-02-01,2,5,16,10,17,26,26,45,6,2,0,0,0,0,155
BETANZOS,atencion odontologica,consulta repetida,2020-02-01,4,0,5,1,7,14,8,23,1,4,0,9,0,1,77
BOLIVAR,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BOYUIBE,atencion odontologica,consulta repetida,2020-02-01,0,0,1,0,0,4,5,2,0,0,0,0,0,1,13
BUENA VISTA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,1,2,0,1,0,0,0,0,0,0,4
CABEZAS,atencion odontologica,consulta repetida,2020-02-01,1,0,4,0,0,0,1,11,0,0,0,0,0,1,18
CAIROMA,atencion odontologica,consulta repetida,2020-02-01,4,2,20,4,2,9,12,14,0,0,0,0,0,0,67
"CAIZA ""D""",atencion odontologica,consulta repetida,2020-02-01,2,3,2,5,2,3,7,19,0,2,0,2,0,0,47
CAJUATA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,3,4,3,8,12,0,0,0,0,0,0,30
CALACOTO,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,3,0,1,2,3,0,1,0,0,10
CALAMARCA,atencion odontologica,consulta repetida,2020-02-01,1,0,1,3,0,2,1,9,0,0,0,0,0,0,17
CAMARGO,atencion odontologica,consulta repetida,2020-02-01,0,0,13,4,2,2,2,8,4,0,0,0,0,0,35
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2020-02-01,0,0,0,3,1,0,4,9,0,2,0,1,0,0,20
CAMIRI,atencion odontologica,consulta repetida,2020-02-01,18,8,21,26,7,43,45,127,26,14,0,12,0,2,349
CAPINOTA,atencion odontologica,consulta repetida,2020-02-01,2,12,27,10,6,8,20,19,7,7,0,0,0,1,119
CAQUIAVIRI,atencion odontologica,consulta repetida,2020-02-01,0,1,1,3,0,0,1,6,0,0,0,1,0,0,13
CARACOLLO,atencion odontologica,consulta repetida,2020-02-01,1,12,8,4,3,14,9,26,1,9,0,0,0,4,91
CARANAVI,atencion odontologica,consulta repetida,2020-02-01,10,6,9,5,3,17,12,16,3,1,0,1,0,0,83
CARANGAS,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CARAPARI,atencion odontologica,consulta repetida,2020-02-01,1,0,4,5,4,11,9,24,0,0,0,0,0,0,58
CARIPUYO,atencion odontologica,consulta repetida,2020-02-01,0,7,0,0,0,5,2,5,1,0,0,0,0,0,20
CHALLAPATA,atencion odontologica,consulta repetida,2020-02-01,5,2,12,9,2,23,17,40,12,12,0,0,0,3,137
CHAQUI,atencion odontologica,consulta repetida,2020-02-01,0,0,4,4,0,5,5,16,1,4,0,0,0,2,41
CHARAGUA,atencion odontologica,consulta repetida,2020-02-01,0,1,0,2,0,0,1,6,0,0,0,0,0,0,10
CHAYANTA,atencion odontologica,consulta repetida,2020-02-01,1,1,0,6,4,7,5,16,0,1,0,1,0,0,42
CHIMORE,atencion odontologica,consulta repetida,2020-02-01,0,0,5,3,8,12,9,16,0,0,0,2,0,0,55
CHIPAYA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
CHOQUE COTA,atencion odontologica,consulta repetida,2020-02-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
CHUA COCANI,atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,0,1,2,10,3,0,0,5,0,1,23
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,2,0,2,4,0,0,0,0,0,0,9
CHUMA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,2,1,19,14,10,0,2,0,0,0,0,48
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2020-02-01,0,0,1,7,3,4,7,6,0,6,0,1,0,0,35
CKOCHAS,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,4,5,11,3,2,0,0,0,0,25
CLIZA,atencion odontologica,consulta repetida,2020-02-01,13,5,24,17,12,18,8,47,5,13,0,0,0,0,162
COBIJA,atencion odontologica,consulta repetida,2020-02-01,8,13,31,52,23,21,63,107,9,14,0,0,0,1,342
COCAPATA,atencion odontologica,consulta repetida,2020-02-01,9,15,55,39,7,44,38,78,21,17,0,13,0,2,338
COCHABAMBA,atencion odontologica,consulta repetida,2020-02-01,217,286,493,535,286,466,1031,1709,344,240,0,23,0,4,5634
COIPASA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,consulta repetida,2020-02-01,2,3,3,15,3,11,7,21,2,1,0,0,0,0,68
"COLCHA ""K""",atencion odontologica,consulta repetida,2020-02-01,0,2,3,0,1,6,0,6,0,1,0,0,0,0,19
COLLANA,atencion odontologica,consulta repetida,2020-02-01,0,0,1,1,4,0,0,5,0,3,0,0,0,0,14
COLOMI,atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,0,0,0,4,1,3,0,0,0,0,9
COLPA BELGICA,atencion odontologica,consulta repetida,2020-02-01,0,0,24,2,5,7,11,20,2,1,0,1,0,0,73
COLQUECHACA,atencion odontologica,consulta repetida,2020-02-01,2,8,13,18,5,14,24,45,0,9,0,2,0,0,140
COLQUENCHA,atencion odontologica,consulta repetida,2020-02-01,0,1,3,2,0,4,3,4,1,0,0,0,0,0,18
COLQUIRI,atencion odontologica,consulta repetida,2020-02-01,1,2,1,5,5,6,1,5,0,0,0,0,0,0,26
COMARAPA,atencion odontologica,consulta repetida,2020-02-01,1,0,0,0,0,1,0,5,3,2,0,2,0,3,17
COMBAYA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4
CONCEPCION,atencion odontologica,consulta repetida,2020-02-01,1,1,0,1,2,1,0,1,0,0,0,0,0,0,7
CORIPATA,atencion odontologica,consulta repetida,2020-02-01,2,1,5,0,0,5,0,8,0,0,0,0,0,2,23
CORO CORO,atencion odontologica,consulta repetida,2020-02-01,0,0,0,6,0,3,9,5,4,0,0,0,0,0,27
COROICO,atencion odontologica,consulta repetida,2020-02-01,0,0,1,1,1,0,2,3,0,0,0,0,0,0,8
CORQUE,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,2,9,2,4,0,1,0,0,0,0,18
COTAGAITA,atencion odontologica,consulta repetida,2020-02-01,0,0,19,5,4,11,4,25,1,19,0,0,0,0,88
COTOCA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3
CRUZ DE MACHACAMARCA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2020-02-01,15,42,1,3,1,1,2,8,0,0,0,1,0,0,74
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2020-02-01,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4
CUEVO,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,3,4,12,2,0,0,0,0,0,21
CULPINA,atencion odontologica,consulta repetida,2020-02-01,3,0,2,1,4,8,7,6,1,1,0,0,0,0,33
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2020-02-01,0,0,1,1,0,1,1,1,0,0,0,0,0,0,5
DESAGUADERO,atencion odontologica,consulta repetida,2020-02-01,1,1,1,2,0,2,0,6,0,0,0,0,0,0,13
EL ALTO,atencion odontologica,consulta repetida,2020-02-01,136,123,256,254,143,205,266,536,79,47,0,40,0,0,2085
EL CHORO,atencion odontologica,consulta repetida,2020-02-01,0,0,1,0,4,1,0,0,0,2,0,0,0,0,8
EL PUENTE(STC),atencion odontologica,consulta repetida,2020-02-01,0,0,0,2,3,5,5,0,0,2,0,0,0,0,17
EL PUENTE(TJA),atencion odontologica,consulta repetida,2020-02-01,1,3,2,5,4,0,4,13,0,0,0,0,0,0,32
EL TORNO,atencion odontologica,consulta repetida,2020-02-01,104,109,5,3,2,3,9,25,11,9,0,14,0,15,309
EL VILLAR,atencion odontologica,consulta repetida,2020-02-01,0,1,7,4,2,0,15,23,2,0,0,0,0,0,54
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2020-02-01,0,0,3,5,7,6,8,32,0,0,0,0,0,0,61
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2020-02-01,0,0,5,1,3,4,0,5,1,0,0,0,0,0,19
ESCOMA,atencion odontologica,consulta repetida,2020-02-01,0,0,1,6,0,6,6,9,0,0,0,0,0,0,28
ESMERALDA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EUCALIPTUS,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2020-02-01,0,0,2,4,1,1,4,6,1,0,0,0,0,0,19
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,0,1,1,1,0,0,0,0,1,4
GUANAY,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
GUAYARAMERIN,atencion odontologica,consulta repetida,2020-02-01,2,9,65,48,12,13,56,86,13,7,0,0,0,0,311
GUTIERREZ,atencion odontologica,consulta repetida,2020-02-01,0,0,0,3,0,4,0,1,0,0,0,0,0,0,8
HUACARETA,atencion odontologica,consulta repetida,2020-02-01,0,0,3,1,1,4,4,7,3,0,0,0,0,0,23
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2020-02-01,0,14,0,0,1,4,0,8,0,0,0,1,0,0,28
HUANUNI,atencion odontologica,consulta repetida,2020-02-01,13,7,20,25,15,32,38,72,12,9,0,1,0,0,244
HUARACAJE,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
HUATAJATA,atencion odontologica,consulta repetida,2020-02-01,0,0,1,1,4,15,1,15,8,1,0,13,0,0,59
HUAYLLAMARCA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4
HUMANATA,atencion odontologica,consulta repetida,2020-02-01,0,1,1,6,0,3,2,7,2,4,0,0,0,0,26
ICHOCA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ICLA,atencion odontologica,consulta repetida,2020-02-01,4,2,3,2,1,2,6,10,3,0,0,0,0,0,33
INCAHUASI,atencion odontologica,consulta repetida,2020-02-01,3,0,4,7,1,0,4,7,0,1,0,0,0,0,27
INQUISIVI,atencion odontologica,consulta repetida,2020-02-01,6,0,0,1,1,6,10,7,1,0,0,0,0,0,32
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2020-02-01,0,1,4,1,0,4,1,5,0,0,0,0,0,0,16
IXIAMAS,atencion odontologica,consulta repetida,2020-02-01,0,0,3,0,2,0,0,1,0,1,0,0,0,0,7
LA ASUNTA,atencion odontologica,consulta repetida,2020-02-01,0,0,11,4,3,6,16,23,1,0,0,2,0,2,68
LA GUARDIA,atencion odontologica,consulta repetida,2020-02-01,21,45,0,2,1,6,3,10,2,2,0,1,0,2,95
LA PAZ,atencion odontologica,consulta repetida,2020-02-01,495,400,810,741,374,599,1275,2147,535,424,0,34,0,17,7851
LAGUNILLAS,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LAJA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
LAS CARRERAS,atencion odontologica,consulta repetida,2020-02-01,2,0,1,2,0,0,1,14,1,0,0,1,0,1,23
LICOMA PAMPA,atencion odontologica,consulta repetida,2020-02-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
LLALLAGUA,atencion odontologica,consulta repetida,2020-02-01,4,13,13,26,20,17,13,36,2,1,0,1,0,0,146
LLICA,atencion odontologica,consulta repetida,2020-02-01,0,0,3,2,0,2,3,9,1,0,0,0,0,1,21
LURIBAY,atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
MACHACAMARCA,atencion odontologica,consulta repetida,2020-02-01,1,0,1,5,0,2,9,10,4,31,0,0,0,0,63
MACHARETI,atencion odontologica,consulta repetida,2020-02-01,10,3,0,2,0,4,0,13,0,0,0,7,0,0,39
MAGDALENA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,1,3,5,3,2,3,0,0,0,0,17
MAPIRI,atencion odontologica,consulta repetida,2020-02-01,2,0,0,1,0,4,0,1,0,1,0,0,0,0,9
MECAPACA,atencion odontologica,consulta repetida,2020-02-01,2,3,3,7,0,6,5,12,0,0,0,0,0,0,38
MINEROS,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
MIZQUE,atencion odontologica,consulta repetida,2020-02-01,4,8,17,20,6,13,7,29,4,7,0,0,0,0,115
MOCOMOCO,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,2,4,5,0,0,0,0,0,0,11
MOJINETE,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,1,0,0,7,0,0,0,0,0,0,8
MOJOCOYA,atencion odontologica,consulta repetida,2020-02-01,1,0,7,15,4,1,10,26,1,0,0,4,0,2,71
MONTEAGUDO,atencion odontologica,consulta repetida,2020-02-01,8,2,26,17,7,16,10,47,1,0,0,0,0,2,136
MONTERO,atencion odontologica,consulta repetida,2020-02-01,18,33,44,33,21,23,63,110,12,15,0,2,0,0,374
MORO MORO,atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,0,1,2,7,0,0,0,1,0,0,12
MOROCHATA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,0,5,0,2,1,1,0,1,0,0,11
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta repetida,2020-02-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
NAZACARA DE PACAJES,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,0,3,0,0,0,2,0,1,0,0,6
OCURI,atencion odontologica,consulta repetida,2020-02-01,0,0,1,1,0,7,0,1,0,0,0,0,0,0,10
OMEREQUE,atencion odontologica,consulta repetida,2020-02-01,3,7,4,22,1,24,3,18,0,2,0,3,0,0,87
ORURO,atencion odontologica,consulta repetida,2020-02-01,77,104,217,295,108,198,437,675,109,99,0,26,0,17,2362
PADCAYA,atencion odontologica,consulta repetida,2020-02-01,0,0,4,2,7,16,11,37,0,0,0,0,0,0,77
PADILLA,atencion odontologica,consulta repetida,2020-02-01,1,0,11,9,3,10,7,10,3,0,0,4,0,0,58
PAILON,atencion odontologica,consulta repetida,2020-02-01,5,1,0,0,1,1,3,7,0,0,0,2,0,1,21
PALCA,atencion odontologica,consulta repetida,2020-02-01,1,0,0,4,0,0,0,6,3,0,0,0,0,0,14
PALOS BLANCOS,atencion odontologica,consulta repetida,2020-02-01,2,1,4,5,5,4,11,15,3,0,0,0,0,0,50
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2020-02-01,0,0,4,0,0,0,1,3,1,0,0,0,0,0,9
PASORAPA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,3,0,0,1,6,5,0,0,0,0,0,15
PAZÑA,atencion odontologica,consulta repetida,2020-02-01,4,0,2,1,1,2,6,5,2,1,0,0,0,0,24
POCOATA,atencion odontologica,consulta repetida,2020-02-01,3,2,2,2,1,1,4,3,4,2,0,0,0,0,24
POCONA,atencion odontologica,consulta repetida,2020-02-01,0,1,0,2,3,0,1,9,0,0,0,0,0,0,16
POJO (CBBA),atencion odontologica,consulta repetida,2020-02-01,0,4,0,11,0,13,16,32,2,0,0,0,0,1,79
POOPO,atencion odontologica,consulta repetida,2020-02-01,3,6,13,5,6,11,12,21,9,7,0,0,0,0,93
PORCO,atencion odontologica,consulta repetida,2020-02-01,0,5,2,3,2,3,2,5,0,0,0,0,0,0,22
POROMA,atencion odontologica,consulta repetida,2020-02-01,0,0,2,0,1,0,6,5,0,0,0,0,0,0,14
PORVENIR,atencion odontologica,consulta repetida,2020-02-01,0,6,5,7,1,4,2,9,0,0,0,0,0,0,34
POSTRER VALLE,atencion odontologica,consulta repetida,2020-02-01,0,0,0,0,2,1,1,2,0,0,0,0,0,0,6
POTOSI,atencion odontologica,consulta repetida,2020-02-01,129,119,264,302,107,293,483,845,89,71,0,24,0,13,2739
PRESTO,atencion odontologica,consulta repetida,2020-02-01,0,0,0,2,0,1,0,12,1,0,0,0,0,0,16
PUCARA,atencion odontologica,consulta repetida,2020-02-01,0,0,0,4,0,1,0,0,0,0,0,0,0,0,5
PUCARANI,atencion odontologica,consulta repetida,2020-02-01,3,0,1,2,3,6,1,10,1,0,0,0,0,0,27
