,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2020-01-01,92,85,152,232,42,80,110,209,78,76,0,9,0,3,1168
SAMAIPATA,atencion odontologica,consulta nueva,2020-01-01,34,41,82,62,26,56,39,81,26,26,0,12,0,4,489
SAN AGUSTIN,atencion odontologica,consulta nueva,2020-01-01,3,0,0,4,3,0,3,19,1,0,0,0,0,0,33
SAN ANDRES,atencion odontologica,consulta nueva,2020-01-01,6,3,11,11,11,18,44,36,0,1,0,4,0,0,145
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2020-01-01,7,5,23,16,9,8,9,21,10,8,0,0,0,0,116
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2020-01-01,1,5,3,4,4,1,4,11,0,0,0,0,0,0,33
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2020-01-01,0,1,15,24,18,16,12,45,5,1,0,3,0,2,142
SAN BENITO,atencion odontologica,consulta nueva,2020-01-01,67,45,81,136,10,98,59,119,27,47,0,4,0,11,704
SAN BORJA,atencion odontologica,consulta nueva,2020-01-01,12,10,55,103,27,61,18,81,8,8,0,0,0,1,384
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2020-01-01,9,6,22,32,4,27,7,52,0,8,0,5,0,1,173
SAN CARLOS,atencion odontologica,consulta nueva,2020-01-01,15,26,37,40,14,16,13,48,12,10,0,3,0,11,245
SAN IGNACIO,atencion odontologica,consulta nueva,2020-01-01,13,18,75,124,51,114,49,136,15,5,0,3,0,0,603
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2020-01-01,48,36,30,41,28,42,18,86,15,10,0,31,0,20,405
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2020-01-01,3,3,1,6,1,12,3,15,0,0,0,3,0,0,47
SAN JAVIER(STC),atencion odontologica,consulta nueva,2020-01-01,44,25,13,24,3,6,12,45,11,5,0,6,0,9,203
SAN JOAQUIN,atencion odontologica,consulta nueva,2020-01-01,11,1,58,103,15,41,33,67,12,3,0,6,0,4,354
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2020-01-01,2,2,14,17,6,13,5,26,11,1,0,1,0,0,98
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2020-01-01,25,24,74,64,17,34,28,58,2,4,0,4,0,3,337
SAN JULIAN,atencion odontologica,consulta nueva,2020-01-01,120,130,173,251,89,123,120,402,50,48,0,67,0,37,1610
SAN LORENZO(PND),atencion odontologica,consulta nueva,2020-01-01,9,3,21,9,2,3,3,2,0,0,0,1,0,0,53
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2020-01-01,19,24,141,164,48,137,88,271,25,10,0,6,0,14,947
SAN LUCAS,atencion odontologica,consulta nueva,2020-01-01,142,127,114,250,41,152,66,332,21,17,0,24,0,10,1296
SAN MATIAS,atencion odontologica,consulta nueva,2020-01-01,22,28,22,16,9,19,11,21,6,3,0,10,0,2,169
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2020-01-01,24,23,16,35,13,26,28,91,9,4,0,25,0,5,299
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2020-01-01,0,21,18,6,1,3,3,21,4,0,0,0,0,0,77
SAN PEDRO,atencion odontologica,consulta nueva,2020-01-01,114,95,109,149,93,144,100,225,42,28,0,31,0,5,1135
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2020-01-01,45,33,55,84,8,48,103,231,34,40,0,31,0,23,735
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2020-01-01,8,35,34,18,2,14,19,28,15,32,0,6,0,0,211
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2020-01-01,4,9,15,15,0,4,7,9,1,2,0,1,0,0,67
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2020-01-01,8,9,21,16,2,23,17,42,7,6,0,2,0,0,153
SAN PEDRO(PND),atencion odontologica,consulta nueva,2020-01-01,14,20,18,21,4,3,7,22,2,1,0,3,0,8,123
SAN RAMON BENI,atencion odontologica,consulta nueva,2020-01-01,0,0,11,2,3,3,5,9,0,0,0,1,0,0,34
SAN RAMON SCZ,atencion odontologica,consulta nueva,2020-01-01,6,13,22,27,22,34,13,28,7,5,0,10,0,0,187
SANTA ANA,atencion odontologica,consulta nueva,2020-01-01,17,9,85,150,9,62,24,90,3,5,0,2,0,1,457
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2020-01-01,1676,1641,3558,4124,1370,2311,2655,7022,963,875,0,1295,0,130,27620
SANTA ROSA,atencion odontologica,consulta nueva,2020-01-01,2,1,11,20,3,1,4,11,5,1,0,0,0,0,59
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2020-01-01,13,6,51,59,25,61,44,120,17,12,0,5,0,1,414
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2020-01-01,0,0,8,4,0,0,2,18,0,7,0,6,0,1,46
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2020-01-01,40,66,140,168,95,83,103,184,161,166,0,9,0,0,1215
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2020-01-01,3,4,17,10,18,7,25,49,13,13,0,1,0,0,160
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2020-01-01,7,5,13,35,9,12,11,36,7,16,0,0,0,0,151
SANTIVAÑES,atencion odontologica,consulta nueva,2020-01-01,19,19,81,75,18,107,56,123,14,26,0,0,0,6,544
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2020-01-01,10,10,51,69,23,4,18,60,31,37,0,6,0,5,324
SAPAHAQUI,atencion odontologica,consulta nueva,2020-01-01,49,71,68,81,19,58,41,111,22,9,0,11,0,15,555
SENA,atencion odontologica,consulta nueva,2020-01-01,1,10,20,25,19,33,25,60,1,5,0,8,0,14,221
SHINAOTA,atencion odontologica,consulta nueva,2020-01-01,37,49,96,97,42,49,28,140,3,6,0,12,0,13,572
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2020-01-01,7,3,17,25,15,28,30,62,14,11,0,0,0,8,220
SICAYA,atencion odontologica,consulta nueva,2020-01-01,2,5,9,21,3,19,19,37,2,1,0,1,0,0,119
SIPE SIPE,atencion odontologica,consulta nueva,2020-01-01,115,189,421,546,97,305,122,543,37,67,0,20,0,17,2479
SOPACHUY,atencion odontologica,consulta nueva,2020-01-01,13,2,11,58,13,38,12,57,3,0,0,3,0,0,210
SORACACHI,atencion odontologica,consulta nueva,2020-01-01,29,35,41,65,32,41,41,172,34,41,0,21,0,6,558
SORATA,atencion odontologica,consulta nueva,2020-01-01,32,23,73,137,25,52,55,106,11,7,0,11,0,4,536
SUCRE,atencion odontologica,consulta nueva,2020-01-01,785,881,1749,2046,648,1172,1323,2950,232,193,0,260,0,49,12288
TACACHI,atencion odontologica,consulta nueva,2020-01-01,0,0,10,9,0,6,30,13,1,0,0,0,0,0,69
TACACOMA,atencion odontologica,consulta nueva,2020-01-01,10,12,38,31,11,20,48,59,2,2,0,7,0,2,242
TACOPAYA,atencion odontologica,consulta nueva,2020-01-01,4,2,7,6,10,21,15,51,19,18,0,1,0,0,154
TAHUA,atencion odontologica,consulta nueva,2020-01-01,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5
TAPACARI,atencion odontologica,consulta nueva,2020-01-01,14,11,49,55,26,50,76,137,11,16,0,2,0,3,450
TARABUCO,atencion odontologica,consulta nueva,2020-01-01,43,26,50,67,6,85,25,173,16,32,0,34,0,8,565
TARACO,atencion odontologica,consulta nueva,2020-01-01,9,0,17,19,21,32,5,34,7,11,0,4,0,0,159
TARATA,atencion odontologica,consulta nueva,2020-01-01,8,27,49,51,32,65,25,93,20,10,0,0,0,0,380
TARIJA,atencion odontologica,consulta nueva,2020-01-01,230,194,1155,1201,457,781,650,1750,172,123,0,176,0,13,6902
TARVITA,atencion odontologica,consulta nueva,2020-01-01,68,79,39,67,13,51,49,98,9,15,0,11,0,2,501
TEOPONTE,atencion odontologica,consulta nueva,2020-01-01,7,7,4,24,4,6,14,33,3,4,0,0,0,0,106
TIAHUANACU,atencion odontologica,consulta nueva,2020-01-01,23,17,48,60,30,82,47,183,20,25,0,16,0,4,555
TINGUIPAYA,atencion odontologica,consulta nueva,2020-01-01,5,12,18,20,4,4,14,28,9,10,0,3,0,2,129
TIPUANI,atencion odontologica,consulta nueva,2020-01-01,16,11,47,68,26,26,15,29,12,2,0,2,0,1,255
TIQUIPAYA,atencion odontologica,consulta nueva,2020-01-01,251,321,792,780,205,423,176,687,15,37,0,33,0,19,3739
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2020-01-01,91,69,250,234,127,178,91,317,39,52,0,9,0,15,1472
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2020-01-01,3,4,7,5,1,13,11,25,4,6,0,0,0,1,80
TOCO,atencion odontologica,consulta nueva,2020-01-01,4,11,36,31,16,36,27,41,5,10,0,0,0,2,219
TODOS SANTOS,atencion odontologica,consulta nueva,2020-01-01,0,7,8,4,0,2,6,7,2,3,0,0,0,0,39
TOLATA,atencion odontologica,consulta nueva,2020-01-01,4,5,37,46,10,30,18,54,2,1,0,0,0,0,207
TOLEDO,atencion odontologica,consulta nueva,2020-01-01,19,22,101,112,25,33,15,77,19,39,0,4,0,0,466
TOMAVE,atencion odontologica,consulta nueva,2020-01-01,4,25,26,25,27,31,20,85,8,25,0,4,0,3,283
TOMINA,atencion odontologica,consulta nueva,2020-01-01,34,9,78,88,25,54,107,181,5,9,0,9,0,0,599
TORO TORO,atencion odontologica,consulta nueva,2020-01-01,0,0,5,6,8,5,18,17,6,8,0,2,0,2,77
TOTORA(CBBA),atencion odontologica,consulta nueva,2020-01-01,36,33,30,62,16,73,35,89,6,11,0,17,0,4,412
TOTORA(ORR),atencion odontologica,consulta nueva,2020-01-01,12,8,14,23,4,17,15,48,9,7,0,1,0,1,159
TRIGAL,atencion odontologica,consulta nueva,2020-01-01,3,10,9,29,4,4,5,40,0,4,0,2,0,0,110
TRINIDAD,atencion odontologica,consulta nueva,2020-01-01,123,109,532,548,637,288,391,862,100,60,0,100,0,6,3756
TUPIZA,atencion odontologica,consulta nueva,2020-01-01,13,16,77,79,51,80,84,137,46,29,0,8,0,7,627
TURCO,atencion odontologica,consulta nueva,2020-01-01,24,6,28,49,10,25,26,72,20,7,0,2,0,1,270
UMALA,atencion odontologica,consulta nueva,2020-01-01,12,25,24,27,6,18,6,22,18,4,0,2,0,0,164
UNCIA,atencion odontologica,consulta nueva,2020-01-01,32,33,41,57,5,53,24,125,2,5,0,11,0,5,393
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2020-01-01,25,54,156,187,110,188,109,399,6,17,0,3,0,1,1255
URUBICHA,atencion odontologica,consulta nueva,2020-01-01,1,0,1,3,0,2,0,6,1,3,0,3,0,0,20
UYUNI,atencion odontologica,consulta nueva,2020-01-01,16,32,48,65,44,57,27,113,15,12,0,8,0,0,437
VACAS,atencion odontologica,consulta nueva,2020-01-01,27,22,64,121,26,88,49,142,7,22,0,0,0,2,570
VALLEGRANDE,atencion odontologica,consulta nueva,2020-01-01,129,180,89,68,30,55,28,169,24,19,0,23,0,30,844
VIACHA,atencion odontologica,consulta nueva,2020-01-01,106,152,329,322,128,190,48,313,36,36,0,23,0,4,1687
VILA VILA,atencion odontologica,consulta nueva,2020-01-01,9,14,24,51,0,13,21,42,9,7,0,0,0,0,190
VILLA CHARCAS,atencion odontologica,consulta nueva,2020-01-01,6,5,40,40,11,63,16,37,4,2,0,5,0,0,229
VILLA MONTES,atencion odontologica,consulta nueva,2020-01-01,55,40,210,278,138,169,254,476,33,13,0,25,0,1,1692
VILLA RIVERO,atencion odontologica,consulta nueva,2020-01-01,15,39,56,63,11,93,18,45,6,7,0,14,0,3,370
VILLA SERRANO,atencion odontologica,consulta nueva,2020-01-01,41,70,17,24,23,26,45,67,8,0,0,7,0,0,328
VILLA TUNARI,atencion odontologica,consulta nueva,2020-01-01,107,127,356,374,107,259,236,585,54,38,0,16,0,9,2268
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2020-01-01,40,37,89,107,57,92,23,98,1,12,0,10,0,0,566
VILLAZON,atencion odontologica,consulta nueva,2020-01-01,121,82,228,285,72,164,89,357,47,43,0,38,0,15,1541
VINTO,atencion odontologica,consulta nueva,2020-01-01,143,220,400,743,232,452,153,642,43,35,0,0,0,3,3066
VITICHI,atencion odontologica,consulta nueva,2020-01-01,18,4,15,21,5,17,36,68,6,7,0,13,0,0,210
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2020-01-01,13,1,21,10,8,21,11,28,3,0,0,1,0,0,117
WARNES,atencion odontologica,consulta nueva,2020-01-01,67,87,135,150,46,66,53,210,17,23,0,7,0,2,863
YACO,atencion odontologica,consulta nueva,2020-01-01,11,16,43,53,19,20,16,40,9,5,0,11,0,0,243
YACUIBA,atencion odontologica,consulta nueva,2020-01-01,43,60,408,516,192,333,374,771,103,61,0,22,0,2,2885
YAMPARAEZ,atencion odontologica,consulta nueva,2020-01-01,89,100,78,46,3,35,84,120,12,13,0,17,0,1,598
YAPACANI,atencion odontologica,consulta nueva,2020-01-01,55,93,190,236,102,203,124,332,24,28,0,14,0,10,1411
YOCALLA,atencion odontologica,consulta nueva,2020-01-01,10,12,29,48,9,2,12,65,6,13,0,0,0,6,212
YOTALA,atencion odontologica,consulta nueva,2020-01-01,17,22,80,76,29,81,22,87,4,6,0,13,0,1,438
YUNCHARA,atencion odontologica,consulta nueva,2020-01-01,18,7,19,50,14,22,22,76,13,14,0,4,0,1,260
ZUDAÑEZ,atencion odontologica,consulta nueva,2020-01-01,23,9,20,52,5,46,25,46,7,14,0,17,0,0,264
ACACIO,atencion odontologica,consulta nueva,2020-02-01,1,5,15,45,2,5,8,37,10,4,0,2,0,1,135
ACHACACHI,atencion odontologica,consulta nueva,2020-02-01,106,83,136,163,28,104,103,277,71,65,0,25,0,11,1172
ACHOCALLA,atencion odontologica,consulta nueva,2020-02-01,78,71,74,106,25,83,12,138,7,7,0,63,0,12,676
AIQUILE,atencion odontologica,consulta nueva,2020-02-01,69,27,86,86,38,44,60,164,37,14,0,9,0,2,636
ALALAY,atencion odontologica,consulta nueva,2020-02-01,6,0,24,16,4,0,6,19,0,0,0,0,0,0,75
ALCALA,atencion odontologica,consulta nueva,2020-02-01,61,38,16,23,12,39,34,105,1,6,0,19,0,2,356
ALTO BENI,atencion odontologica,consulta nueva,2020-02-01,14,9,15,14,7,10,18,20,6,1,0,2,0,0,116
ANCORAIMES,atencion odontologica,consulta nueva,2020-02-01,10,12,17,31,7,30,28,87,25,28,0,11,0,14,300
ANDAMARCA,atencion odontologica,consulta nueva,2020-02-01,31,22,57,63,10,34,27,45,5,6,0,10,0,6,316
ANTEQUERA,atencion odontologica,consulta nueva,2020-02-01,30,18,59,61,6,28,28,84,22,29,0,2,0,2,369
ANZALDO,atencion odontologica,consulta nueva,2020-02-01,4,3,16,28,6,8,13,33,23,12,0,0,0,0,146
APOLO,atencion odontologica,consulta nueva,2020-02-01,50,41,48,74,14,43,34,78,7,12,0,13,0,0,414
ARAMPAMPA,atencion odontologica,consulta nueva,2020-02-01,24,27,34,25,1,7,9,25,10,0,0,2,0,0,164
ARANI,atencion odontologica,consulta nueva,2020-02-01,20,28,34,46,17,30,43,129,4,13,0,11,0,0,375
ARBIETO,atencion odontologica,consulta nueva,2020-02-01,48,62,107,135,11,64,52,199,16,24,0,14,0,18,750
ARQUE,atencion odontologica,consulta nueva,2020-02-01,26,52,72,53,20,55,36,101,50,20,0,6,0,5,496
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2020-02-01,93,116,43,82,53,112,19,202,13,20,0,90,0,35,878
ATOCHA,atencion odontologica,consulta nueva,2020-02-01,18,27,94,137,40,58,126,178,21,11,0,12,0,0,722
AUCAPATA,atencion odontologica,consulta nueva,2020-02-01,9,6,11,10,16,23,19,63,3,6,0,11,0,0,177
AYATA,atencion odontologica,consulta nueva,2020-02-01,9,7,8,25,6,18,42,47,3,3,0,6,0,4,178
AYO AYO,atencion odontologica,consulta nueva,2020-02-01,9,9,38,37,19,49,24,82,11,17,0,16,0,9,320
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2020-02-01,40,48,59,97,46,76,138,255,17,42,0,13,0,11,842
AZURDUY,atencion odontologica,consulta nueva,2020-02-01,13,23,48,50,47,102,79,99,5,13,0,30,0,15,524
BATALLAS,atencion odontologica,consulta nueva,2020-02-01,16,9,34,33,3,13,8,36,19,19,0,4,0,0,194
BAURES,atencion odontologica,consulta nueva,2020-02-01,2,3,10,11,5,11,16,17,4,0,0,0,0,0,79
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2020-02-01,0,0,0,4,3,6,2,8,5,1,0,0,0,0,29
BELEN DE URMIRI,atencion odontologica,consulta nueva,2020-02-01,1,1,2,7,9,15,12,23,4,6,0,2,0,0,82
BELLA FLOR,atencion odontologica,consulta nueva,2020-02-01,22,40,48,30,0,0,0,0,0,0,0,0,0,0,140
BERMEJO,atencion odontologica,consulta nueva,2020-02-01,17,17,71,80,35,31,126,185,9,8,0,15,0,1,595
BETANZOS,atencion odontologica,consulta nueva,2020-02-01,51,54,43,60,28,87,67,182,27,33,0,26,0,11,669
BOLIVAR,atencion odontologica,consulta nueva,2020-02-01,3,0,7,6,2,2,3,2,1,0,0,0,0,0,26
BOLPEBRA,atencion odontologica,consulta nueva,2020-02-01,3,7,3,5,0,2,0,4,0,0,0,0,0,0,24
BOYUIBE,atencion odontologica,consulta nueva,2020-02-01,10,10,24,6,19,40,17,39,14,19,0,4,0,5,207
BUENA VISTA,atencion odontologica,consulta nueva,2020-02-01,20,18,48,39,17,8,29,53,7,0,0,8,0,1,248
CABEZAS,atencion odontologica,consulta nueva,2020-02-01,81,88,39,39,24,39,24,107,4,2,0,29,0,5,481
CAIROMA,atencion odontologica,consulta nueva,2020-02-01,11,16,55,50,8,40,56,81,11,8,0,0,0,0,336
"CAIZA ""D""",atencion odontologica,consulta nueva,2020-02-01,5,8,12,17,1,8,16,45,5,4,0,12,0,1,134
CAJUATA,atencion odontologica,consulta nueva,2020-02-01,16,12,29,30,8,35,38,63,2,0,0,21,0,2,256
CALACOTO,atencion odontologica,consulta nueva,2020-02-01,3,6,9,5,4,9,12,34,11,4,0,10,0,0,107
CALAMARCA,atencion odontologica,consulta nueva,2020-02-01,18,49,35,47,14,54,19,93,10,5,0,7,0,5,356
CAMARGO,atencion odontologica,consulta nueva,2020-02-01,44,56,124,101,32,62,31,116,12,11,0,22,0,12,623
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2020-02-01,1,0,39,24,31,6,29,44,2,0,0,12,0,0,188
CAMIRI,atencion odontologica,consulta nueva,2020-02-01,182,136,182,151,53,78,63,190,61,35,0,112,0,35,1278
CAPINOTA,atencion odontologica,consulta nueva,2020-02-01,85,75,127,131,44,90,61,236,38,47,0,7,0,7,948
CAQUIAVIRI,atencion odontologica,consulta nueva,2020-02-01,8,17,19,35,18,65,21,60,11,4,0,14,0,4,276
CARACOLLO,atencion odontologica,consulta nueva,2020-02-01,14,53,40,89,17,72,63,180,24,23,0,9,0,10,594
CARANAVI,atencion odontologica,consulta nueva,2020-02-01,115,112,107,151,58,152,150,362,65,24,0,49,0,11,1356
CARANGAS,atencion odontologica,consulta nueva,2020-02-01,0,0,6,4,1,1,4,1,5,2,0,0,0,0,24
CARAPARI,atencion odontologica,consulta nueva,2020-02-01,12,10,63,104,53,66,118,175,17,1,0,10,0,1,630
CARIPUYO,atencion odontologica,consulta nueva,2020-02-01,8,22,4,12,0,29,10,34,21,17,0,3,0,4,164
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2020-02-01,27,10,13,29,4,5,16,31,1,2,0,2,0,2,142
CATACORA,atencion odontologica,consulta nueva,2020-02-01,0,4,11,4,5,7,8,12,1,3,0,0,0,4,59
CHACARILLA,atencion odontologica,consulta nueva,2020-02-01,2,3,1,0,0,4,1,5,2,4,0,1,0,0,23
CHALLAPATA,atencion odontologica,consulta nueva,2020-02-01,89,113,228,214,65,118,116,356,98,73,0,44,0,23,1537
CHAQUI,atencion odontologica,consulta nueva,2020-02-01,24,22,25,24,6,29,11,82,10,20,0,13,0,4,270
CHARAGUA,atencion odontologica,consulta nueva,2020-02-01,61,49,12,22,22,45,35,67,10,11,0,20,0,15,369
CHARAÑA,atencion odontologica,consulta nueva,2020-02-01,1,1,2,6,9,8,12,18,0,0,0,0,0,0,57
CHAYANTA,atencion odontologica,consulta nueva,2020-02-01,11,15,9,21,11,9,23,53,2,2,0,4,0,5,165
CHIMORE,atencion odontologica,consulta nueva,2020-02-01,52,41,104,114,60,122,102,176,5,3,0,9,0,2,790
CHIPAYA,atencion odontologica,consulta nueva,2020-02-01,3,8,16,17,2,6,7,5,0,0,0,0,0,2,66
CHOQUE COTA,atencion odontologica,consulta nueva,2020-02-01,9,10,13,9,6,2,2,14,5,6,0,1,0,0,77
CHUA COCANI,atencion odontologica,consulta nueva,2020-02-01,17,31,50,71,28,41,22,72,20,8,0,27,0,31,418
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2020-02-01,26,21,34,49,5,14,36,92,9,2,0,36,0,0,324
CHUMA,atencion odontologica,consulta nueva,2020-02-01,16,16,41,40,26,113,122,168,9,19,0,23,0,7,600
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2020-02-01,0,5,12,8,1,3,8,19,3,4,0,2,0,1,66
CKOCHAS,atencion odontologica,consulta nueva,2020-02-01,9,16,24,6,3,15,45,53,24,28,0,9,0,0,232
CLIZA,atencion odontologica,consulta nueva,2020-02-01,59,31,125,73,27,124,48,124,27,58,0,4,0,0,700
COBIJA,atencion odontologica,consulta nueva,2020-02-01,231,245,197,240,148,210,272,558,30,23,0,88,0,28,2270
COCAPATA,atencion odontologica,consulta nueva,2020-02-01,44,60,128,150,45,143,133,227,64,43,0,23,0,5,1065
COCHABAMBA,atencion odontologica,consulta nueva,2020-02-01,1236,1360,2300,2496,793,1575,2572,5583,910,725,0,401,0,72,20023
COIPASA,atencion odontologica,consulta nueva,2020-02-01,0,0,4,10,0,0,6,3,0,0,0,0,0,0,23
COLCAPIRHUA,atencion odontologica,consulta nueva,2020-02-01,78,105,107,168,51,73,191,511,27,32,0,15,0,8,1366
"COLCHA ""K""",atencion odontologica,consulta nueva,2020-02-01,23,13,29,24,8,22,19,92,8,15,0,1,0,0,254
COLLANA,atencion odontologica,consulta nueva,2020-02-01,5,12,26,15,22,20,18,55,3,7,0,0,0,1,184
COLOMI,atencion odontologica,consulta nueva,2020-02-01,57,80,72,86,46,93,57,162,10,9,0,9,0,2,683
COLPA BELGICA,atencion odontologica,consulta nueva,2020-02-01,6,5,54,59,36,71,44,86,8,4,0,1,0,0,374
COLQUECHACA,atencion odontologica,consulta nueva,2020-02-01,60,50,84,117,29,78,99,291,105,131,0,30,0,19,1093
COLQUENCHA,atencion odontologica,consulta nueva,2020-02-01,39,41,80,68,40,74,72,154,11,6,0,24,0,3,612
COLQUIRI,atencion odontologica,consulta nueva,2020-02-01,23,21,47,46,27,26,27,106,32,24,0,5,0,13,397
COMANCHE,atencion odontologica,consulta nueva,2020-02-01,7,5,14,24,18,20,8,42,11,3,0,12,0,0,164
COMARAPA,atencion odontologica,consulta nueva,2020-02-01,59,116,6,3,1,12,3,33,10,7,0,9,0,34,293
COMBAYA,atencion odontologica,consulta nueva,2020-02-01,0,1,0,1,0,5,2,1,9,3,0,0,0,0,22
CONCEPCION,atencion odontologica,consulta nueva,2020-02-01,3,4,6,7,1,20,1,14,0,3,0,0,0,0,59
COPACABANA,atencion odontologica,consulta nueva,2020-02-01,6,6,27,19,2,10,5,40,6,2,0,25,0,0,148
CORIPATA,atencion odontologica,consulta nueva,2020-02-01,41,23,50,58,4,60,37,62,6,0,0,3,0,16,360
CORO CORO,atencion odontologica,consulta nueva,2020-02-01,5,16,35,27,10,28,25,49,8,7,0,2,0,0,212
COROICO,atencion odontologica,consulta nueva,2020-02-01,42,37,92,118,31,52,69,189,12,10,0,14,0,6,672
CORQUE,atencion odontologica,consulta nueva,2020-02-01,4,13,17,17,20,25,7,43,7,2,0,4,0,0,159
COTAGAITA,atencion odontologica,consulta nueva,2020-02-01,19,6,89,93,19,28,35,93,11,20,0,2,0,0,415
COTOCA,atencion odontologica,consulta nueva,2020-02-01,131,132,91,121,13,126,85,361,70,77,0,109,0,5,1321
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2020-02-01,0,0,1,2,0,0,3,8,1,0,0,0,0,0,15
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2020-02-01,80,80,116,121,42,72,96,236,40,25,0,14,0,7,929
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2020-02-01,2,4,31,32,3,25,22,9,0,10,0,0,0,0,138
CUEVO,atencion odontologica,consulta nueva,2020-02-01,8,11,11,18,1,12,14,43,3,2,0,9,0,0,132
CULPINA,atencion odontologica,consulta nueva,2020-02-01,9,18,55,66,19,49,57,137,18,12,0,21,0,5,466
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2020-02-01,4,7,7,16,0,6,11,21,12,1,0,0,0,0,85
CURVA,atencion odontologica,consulta nueva,2020-02-01,19,6,13,8,4,9,16,37,2,3,0,13,0,8,138
DESAGUADERO,atencion odontologica,consulta nueva,2020-02-01,5,8,31,47,12,14,6,74,7,2,0,5,0,0,211
EL ALTO,atencion odontologica,consulta nueva,2020-02-01,1326,1383,1643,1967,698,1221,1030,2977,277,267,0,543,0,81,13413
EL CHORO,atencion odontologica,consulta nueva,2020-02-01,10,4,22,30,5,3,17,43,19,9,0,2,0,0,164
EL PUENTE(STC),atencion odontologica,consulta nueva,2020-02-01,31,25,54,52,6,25,45,78,12,11,0,11,0,2,352
EL PUENTE(TJA),atencion odontologica,consulta nueva,2020-02-01,34,25,73,70,12,26,49,136,9,29,0,2,0,0,465
EL TORNO,atencion odontologica,consulta nueva,2020-02-01,427,475,132,124,41,56,58,163,35,61,0,52,0,63,1687
EL VILLAR,atencion odontologica,consulta nueva,2020-02-01,33,28,17,18,4,8,32,56,6,6,0,3,0,0,211
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2020-02-01,41,41,116,138,58,78,68,176,27,23,0,8,0,1,775
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2020-02-01,59,59,93,101,47,146,61,194,17,12,0,6,0,6,801
ESCARA,atencion odontologica,consulta nueva,2020-02-01,0,0,1,2,0,1,1,3,2,3,0,0,0,0,13
ESCOMA,atencion odontologica,consulta nueva,2020-02-01,3,3,10,10,7,15,10,40,8,3,0,9,0,0,118
ESMERALDA,atencion odontologica,consulta nueva,2020-02-01,1,2,11,1,8,6,4,2,3,1,0,0,0,0,39
EUCALIPTUS,atencion odontologica,consulta nueva,2020-02-01,2,3,9,6,3,10,10,11,5,5,0,2,0,0,66
