,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
SAN PEDRO(PND),atencion odontologica,aplicacion de fluor,2020-01-01,7,10,7,9,2,0,2,8,0,0,0,0,0,0,45
SAN RAMON SCZ,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2020-01-01,381,382,356,453,95,178,127,418,54,56,0,0,0,0,2500
SANTA ROSA,atencion odontologica,aplicacion de fluor,2020-01-01,1,1,6,9,0,0,0,0,0,0,0,0,0,0,17
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2020-01-01,9,3,4,1,2,0,0,2,0,0,0,0,0,0,21
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2020-01-01,3,4,1,3,0,1,5,7,7,12,0,0,0,0,43
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2020-01-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
SANTIVAÑES,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
SANTUARIO DE QUILLACAS,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2020-01-01,14,14,9,7,1,1,0,0,0,0,0,0,0,0,46
SENA,atencion odontologica,aplicacion de fluor,2020-01-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
SHINAOTA,atencion odontologica,aplicacion de fluor,2020-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SICAYA,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
SIPE SIPE,atencion odontologica,aplicacion de fluor,2020-01-01,4,2,8,5,3,1,0,4,0,0,0,0,0,0,27
SOPACHUY,atencion odontologica,aplicacion de fluor,2020-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SORACACHI,atencion odontologica,aplicacion de fluor,2020-01-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
SORATA,atencion odontologica,aplicacion de fluor,2020-01-01,9,2,7,15,1,3,1,0,0,0,0,0,0,0,38
SUCRE,atencion odontologica,aplicacion de fluor,2020-01-01,72,72,111,128,27,46,34,79,6,1,0,0,0,0,576
TACACHI,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TACACOMA,atencion odontologica,aplicacion de fluor,2020-01-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
TARABUCO,atencion odontologica,aplicacion de fluor,2020-01-01,14,9,0,0,0,4,0,5,0,0,0,0,0,0,32
TARACO,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TARATA,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TARIJA,atencion odontologica,aplicacion de fluor,2020-01-01,4,5,31,52,14,5,11,3,0,0,0,0,0,0,125
TARVITA,atencion odontologica,aplicacion de fluor,2020-01-01,22,19,2,2,0,3,0,1,0,0,0,0,0,0,49
TIAHUANACU,atencion odontologica,aplicacion de fluor,2020-01-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2020-01-01,4,11,0,1,1,0,0,3,0,0,0,0,0,0,20
TIPUANI,atencion odontologica,aplicacion de fluor,2020-01-01,2,1,6,9,1,1,0,0,0,0,0,0,0,0,20
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2020-01-01,6,12,17,12,3,6,2,6,0,1,0,0,0,0,65
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2020-01-01,0,0,2,4,2,1,0,4,0,0,0,0,0,0,13
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,aplicacion de fluor,2020-01-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
TOLATA,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4
TOLEDO,atencion odontologica,aplicacion de fluor,2020-01-01,0,1,1,3,0,2,1,7,0,0,0,0,0,0,15
TOMINA,atencion odontologica,aplicacion de fluor,2020-01-01,7,2,4,2,1,2,2,4,0,0,0,0,0,0,24
TORO TORO,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2020-01-01,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2020-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TRIGAL,atencion odontologica,aplicacion de fluor,2020-01-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
TRINIDAD,atencion odontologica,aplicacion de fluor,2020-01-01,22,8,32,29,8,8,12,23,1,0,0,0,0,0,143
TUPIZA,atencion odontologica,aplicacion de fluor,2020-01-01,7,8,31,18,5,24,9,8,5,2,0,0,0,0,117
TURCO,atencion odontologica,aplicacion de fluor,2020-01-01,2,0,2,2,0,0,5,2,1,0,0,0,0,0,14
UMALA,atencion odontologica,aplicacion de fluor,2020-01-01,3,3,0,2,0,0,0,0,0,0,0,0,0,0,8
UNCIA,atencion odontologica,aplicacion de fluor,2020-01-01,2,2,6,8,5,5,0,2,0,0,0,0,0,0,30
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2020-01-01,0,0,2,4,0,3,0,1,0,0,0,0,0,0,10
UYUNI,atencion odontologica,aplicacion de fluor,2020-01-01,1,5,11,7,2,6,1,4,0,0,0,0,0,0,37
VACAS,atencion odontologica,aplicacion de fluor,2020-01-01,2,2,1,6,0,1,0,6,0,0,0,0,0,0,18
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2020-01-01,114,145,1,1,1,0,0,3,0,0,0,0,0,0,265
VIACHA,atencion odontologica,aplicacion de fluor,2020-01-01,11,7,17,16,5,1,2,3,1,2,0,0,0,0,65
VILLA CHARCAS,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VILLA MONTES,atencion odontologica,aplicacion de fluor,2020-01-01,7,3,10,17,1,6,1,2,0,0,0,0,0,0,47
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2020-01-01,2,1,2,1,0,3,0,1,0,0,0,0,0,0,10
VILLA SERRANO,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,2,0,0,2,1,1,0,0,0,0,0,0,6
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2020-01-01,6,5,10,11,0,5,6,17,1,0,0,0,0,0,61
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2020-01-01,5,5,5,8,1,5,0,5,0,0,0,0,0,0,34
VILLAZON,atencion odontologica,aplicacion de fluor,2020-01-01,2,2,16,14,7,7,1,5,0,0,0,0,0,0,54
VINTO,atencion odontologica,aplicacion de fluor,2020-01-01,1,2,4,5,2,1,0,2,0,0,0,0,0,0,17
VITICHI,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
WALDO BALLIVIAN,atencion odontologica,aplicacion de fluor,2020-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
WARNES,atencion odontologica,aplicacion de fluor,2020-01-01,9,16,58,48,10,42,66,116,10,2,0,0,0,0,377
YACO,atencion odontologica,aplicacion de fluor,2020-01-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
YACUIBA,atencion odontologica,aplicacion de fluor,2020-01-01,2,2,20,30,2,8,8,11,3,1,0,0,0,0,87
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2020-01-01,16,16,1,0,0,0,0,5,0,0,0,0,0,0,38
YAPACANI,atencion odontologica,aplicacion de fluor,2020-01-01,9,12,4,5,5,4,1,2,0,1,0,0,0,0,43
YOCALLA,atencion odontologica,aplicacion de fluor,2020-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
YOTALA,atencion odontologica,aplicacion de fluor,2020-01-01,4,5,4,6,3,5,1,6,0,1,0,0,0,0,35
YUNCHARA,atencion odontologica,aplicacion de fluor,2020-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,aplicacion de fluor,2020-01-01,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3
ACACIO,atencion odontologica,aplicacion de fluor,2020-02-01,0,2,6,6,1,0,0,2,0,0,0,0,0,0,17
ACHACACHI,atencion odontologica,aplicacion de fluor,2020-02-01,5,4,9,5,0,3,1,7,0,0,0,0,0,0,34
ACHOCALLA,atencion odontologica,aplicacion de fluor,2020-02-01,7,8,1,6,0,4,0,2,0,0,0,0,0,0,28
AIQUILE,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,2,4,0,0,3,1,0,0,0,0,0,10
ALALAY,atencion odontologica,aplicacion de fluor,2020-02-01,2,0,11,8,1,0,0,2,0,0,0,0,0,0,24
ALCALA,atencion odontologica,aplicacion de fluor,2020-02-01,2,3,1,1,0,3,2,6,0,0,0,0,0,0,18
ALTO BENI,atencion odontologica,aplicacion de fluor,2020-02-01,6,3,1,1,1,2,0,1,0,0,0,0,0,0,15
ANCORAIMES,atencion odontologica,aplicacion de fluor,2020-02-01,2,1,1,1,0,0,0,0,0,0,0,0,0,0,5
ANDAMARCA,atencion odontologica,aplicacion de fluor,2020-02-01,5,2,0,3,0,1,1,1,0,0,0,0,0,0,13
ANTEQUERA,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3
APOLO,atencion odontologica,aplicacion de fluor,2020-02-01,8,6,2,0,0,0,0,1,0,0,0,0,0,0,17
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2020-02-01,9,4,0,0,0,0,0,1,0,0,0,0,0,0,14
ARANI,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,1,2,0,0,2,2,1,0,0,0,0,0,8
ARBIETO,atencion odontologica,aplicacion de fluor,2020-02-01,1,0,1,2,0,0,0,1,0,0,0,0,0,0,5
ARQUE,atencion odontologica,aplicacion de fluor,2020-02-01,0,3,3,2,0,4,0,1,4,5,0,0,0,0,22
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2020-02-01,47,31,12,20,12,19,0,0,0,0,0,0,0,0,141
ATOCHA,atencion odontologica,aplicacion de fluor,2020-02-01,0,2,7,9,1,1,0,0,0,0,0,0,0,0,20
AUCAPATA,atencion odontologica,aplicacion de fluor,2020-02-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
AYATA,atencion odontologica,aplicacion de fluor,2020-02-01,8,5,0,1,0,0,0,0,0,0,0,0,0,0,14
AYO AYO,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,1,0,0,1,1,1,0,0,0,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2020-02-01,1,1,1,1,0,1,3,0,0,1,0,0,0,0,9
AZURDUY,atencion odontologica,aplicacion de fluor,2020-02-01,0,1,2,2,1,3,1,0,0,1,0,0,0,0,11
BATALLAS,atencion odontologica,aplicacion de fluor,2020-02-01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
BAURES,atencion odontologica,aplicacion de fluor,2020-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BELLA FLOR,atencion odontologica,aplicacion de fluor,2020-02-01,6,12,24,15,0,0,0,0,0,0,0,0,0,0,57
BERMEJO,atencion odontologica,aplicacion de fluor,2020-02-01,1,0,0,1,2,0,0,1,0,0,0,0,0,0,5
BETANZOS,atencion odontologica,aplicacion de fluor,2020-02-01,2,2,0,0,0,0,0,3,0,0,0,0,0,0,7
BOLIVAR,atencion odontologica,aplicacion de fluor,2020-02-01,1,0,7,6,0,0,0,0,0,0,0,0,0,0,14
BOLPEBRA,atencion odontologica,aplicacion de fluor,2020-02-01,1,3,0,1,0,0,0,0,0,0,0,0,0,0,5
BOYUIBE,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BUENA VISTA,atencion odontologica,aplicacion de fluor,2020-02-01,5,8,2,1,0,1,0,1,1,0,0,0,0,0,19
CABEZAS,atencion odontologica,aplicacion de fluor,2020-02-01,42,40,7,5,2,23,2,15,0,0,0,0,0,0,136
CAIROMA,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CAIZA ""D""",atencion odontologica,aplicacion de fluor,2020-02-01,2,1,1,5,0,1,1,1,0,0,0,0,0,0,12
CALACOTO,atencion odontologica,aplicacion de fluor,2020-02-01,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5
CALAMARCA,atencion odontologica,aplicacion de fluor,2020-02-01,3,9,0,0,0,0,0,0,0,0,0,0,0,0,12
CAMARGO,atencion odontologica,aplicacion de fluor,2020-02-01,0,1,8,5,0,1,0,1,0,0,0,0,0,0,16
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2020-02-01,1,0,2,0,0,0,1,0,3,0,0,0,0,0,7
CAMIRI,atencion odontologica,aplicacion de fluor,2020-02-01,41,42,29,26,2,4,9,18,3,0,0,0,0,0,174
CAPINOTA,atencion odontologica,aplicacion de fluor,2020-02-01,2,1,2,1,0,1,17,0,0,0,0,0,0,0,24
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2020-02-01,3,6,1,1,0,0,0,0,0,0,0,0,0,0,11
CARACOLLO,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,1,0,1,0,2,0,0,0,0,0,0,4
CARANAVI,atencion odontologica,aplicacion de fluor,2020-02-01,26,31,9,5,0,2,1,15,0,0,0,0,0,0,89
CARAPARI,atencion odontologica,aplicacion de fluor,2020-02-01,1,0,0,7,0,0,0,0,0,0,0,0,0,0,8
CARIPUYO,atencion odontologica,aplicacion de fluor,2020-02-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2020-02-01,16,11,8,6,0,0,0,0,0,0,0,0,0,0,41
CHACARILLA,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,aplicacion de fluor,2020-02-01,2,11,7,11,1,1,2,6,0,0,0,0,0,0,41
CHAQUI,atencion odontologica,aplicacion de fluor,2020-02-01,4,3,0,0,0,0,0,1,0,0,0,0,0,0,8
CHARAGUA,atencion odontologica,aplicacion de fluor,2020-02-01,16,15,0,1,1,1,0,1,0,0,0,0,0,0,35
CHARAÑA,atencion odontologica,aplicacion de fluor,2020-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,aplicacion de fluor,2020-02-01,1,2,0,0,0,1,0,4,0,0,0,0,0,0,8
CHIMORE,atencion odontologica,aplicacion de fluor,2020-02-01,1,1,1,3,2,2,1,0,0,0,0,0,0,0,11
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2020-02-01,1,3,2,3,0,0,0,2,0,0,0,0,0,0,11
CHUMA,atencion odontologica,aplicacion de fluor,2020-02-01,4,5,0,1,0,3,1,0,0,0,0,0,0,0,14
CKOCHAS,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,1,0,0,0,0,3,6,0,0,0,0,10
CLIZA,atencion odontologica,aplicacion de fluor,2020-02-01,3,1,4,4,0,1,0,0,0,0,0,0,0,0,13
COBIJA,atencion odontologica,aplicacion de fluor,2020-02-01,84,99,12,8,9,7,23,31,1,1,0,0,0,0,275
COCAPATA,atencion odontologica,aplicacion de fluor,2020-02-01,2,1,2,1,0,2,1,2,0,0,0,0,0,0,11
COCHABAMBA,atencion odontologica,aplicacion de fluor,2020-02-01,152,142,136,197,60,82,74,169,32,25,0,0,0,0,1069
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2020-02-01,7,5,5,5,1,1,5,5,0,2,0,0,0,0,36
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2020-02-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
COLLANA,atencion odontologica,aplicacion de fluor,2020-02-01,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
COLOMI,atencion odontologica,aplicacion de fluor,2020-02-01,4,6,0,2,0,1,0,1,0,0,0,0,0,0,14
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2020-02-01,3,2,28,24,16,19,8,10,0,0,0,0,0,0,110
COLQUECHACA,atencion odontologica,aplicacion de fluor,2020-02-01,1,0,2,6,0,1,0,5,0,0,0,0,0,0,15
COLQUENCHA,atencion odontologica,aplicacion de fluor,2020-02-01,3,3,1,1,0,0,0,0,0,0,0,0,0,0,8
COLQUIRI,atencion odontologica,aplicacion de fluor,2020-02-01,1,4,2,1,0,0,0,0,0,0,0,0,0,0,8
COMANCHE,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,aplicacion de fluor,2020-02-01,13,13,3,7,0,0,0,0,0,0,0,0,0,0,36
COPACABANA,atencion odontologica,aplicacion de fluor,2020-02-01,3,4,12,12,0,0,0,0,0,0,0,0,0,0,31
CORIPATA,atencion odontologica,aplicacion de fluor,2020-02-01,4,3,1,0,0,0,0,0,0,0,0,0,0,0,8
CORO CORO,atencion odontologica,aplicacion de fluor,2020-02-01,1,6,1,0,0,2,0,0,0,0,0,0,0,0,10
COROICO,atencion odontologica,aplicacion de fluor,2020-02-01,2,1,0,0,0,1,0,3,0,1,0,0,0,0,8
CORQUE,atencion odontologica,aplicacion de fluor,2020-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
COTOCA,atencion odontologica,aplicacion de fluor,2020-02-01,39,32,7,9,0,12,3,47,18,26,0,0,0,0,193
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2020-02-01,12,6,9,7,0,3,1,4,0,0,0,0,0,0,42
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,aplicacion de fluor,2020-02-01,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3
CULPINA,atencion odontologica,aplicacion de fluor,2020-02-01,2,3,12,5,0,1,0,1,0,0,0,0,0,0,24
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CURVA,atencion odontologica,aplicacion de fluor,2020-02-01,5,2,2,2,0,1,0,4,0,0,0,0,0,0,16
DESAGUADERO,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,aplicacion de fluor,2020-02-01,192,188,100,124,25,60,38,74,17,3,0,0,0,0,821
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2020-02-01,35,21,74,75,1,4,6,21,3,3,0,0,0,0,243
EL TORNO,atencion odontologica,aplicacion de fluor,2020-02-01,193,217,25,29,3,8,0,12,0,0,0,0,0,0,487
EL VILLAR,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2020-02-01,18,16,26,16,1,1,0,0,0,0,0,0,0,0,78
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2020-02-01,1,1,0,0,0,5,1,7,0,0,0,0,0,0,15
ESCOMA,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,3,5,0,0,0,0,0,0,0,0,0,0,8
EUCALIPTUS,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
FERNANDEZ ALONSO,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FILADELFIA,atencion odontologica,aplicacion de fluor,2020-02-01,12,22,11,15,0,0,0,0,0,0,0,0,0,0,60
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2020-02-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
GUANAY,atencion odontologica,aplicacion de fluor,2020-02-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
GUAQUI,atencion odontologica,aplicacion de fluor,2020-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2020-02-01,3,5,9,10,1,2,6,8,1,1,0,0,0,0,46
GUTIERREZ,atencion odontologica,aplicacion de fluor,2020-02-01,21,22,0,3,2,2,0,1,0,0,0,0,0,0,51
HUACARETA,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
HUACAYA (VILLA DE HUACAYA),atencion odontologica,aplicacion de fluor,2020-02-01,2,1,0,3,0,1,0,0,0,0,0,0,0,0,7
HUANUNI,atencion odontologica,aplicacion de fluor,2020-02-01,1,4,2,4,2,2,3,1,0,0,0,0,0,0,19
HUARACAJE,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
HUARINA,atencion odontologica,aplicacion de fluor,2020-02-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4
HUMANATA,atencion odontologica,aplicacion de fluor,2020-02-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
ICHOCA,atencion odontologica,aplicacion de fluor,2020-02-01,2,2,2,2,0,2,0,5,0,0,0,0,0,0,15
ICLA,atencion odontologica,aplicacion de fluor,2020-02-01,4,1,1,1,0,1,1,5,0,0,0,0,0,0,14
INCAHUASI,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
INQUISIVI,atencion odontologica,aplicacion de fluor,2020-02-01,6,11,17,11,0,1,0,1,0,0,0,0,0,0,47
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2020-02-01,21,3,5,1,1,0,0,1,0,0,0,0,0,0,32
IXIAMAS,atencion odontologica,aplicacion de fluor,2020-02-01,3,6,1,1,0,0,0,0,0,0,0,0,0,0,11
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2020-02-01,2,3,3,0,0,0,0,0,0,0,0,0,0,0,8
LA ASUNTA,atencion odontologica,aplicacion de fluor,2020-02-01,19,25,11,11,0,3,0,0,0,0,0,0,0,0,69
LA GUARDIA,atencion odontologica,aplicacion de fluor,2020-02-01,98,102,9,6,0,4,4,13,3,0,0,0,0,0,239
LA PAZ,atencion odontologica,aplicacion de fluor,2020-02-01,374,371,382,423,29,44,89,157,31,30,0,0,0,0,1930
LA RIVERA,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,2,3,1,0,0,1,0,0,0,0,0,0,7
LAGUNILLAS,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LAJA,atencion odontologica,aplicacion de fluor,2020-02-01,5,3,2,2,0,0,0,2,0,0,0,0,0,0,14
LAS CARRERAS,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,1,3,1,1,0,3,0,0,0,0,0,0,9
LLALLAGUA,atencion odontologica,aplicacion de fluor,2020-02-01,4,6,0,2,2,6,0,7,0,0,0,0,0,0,27
LLICA,atencion odontologica,aplicacion de fluor,2020-02-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
LURIBAY,atencion odontologica,aplicacion de fluor,2020-02-01,1,1,0,6,0,0,0,0,0,0,0,0,0,0,8
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2020-02-01,1,0,2,0,0,0,2,0,0,2,0,0,0,0,7
MACHARETI,atencion odontologica,aplicacion de fluor,2020-02-01,1,1,0,2,0,3,1,1,0,0,0,0,0,0,9
MAGDALENA,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
MAIRANA,atencion odontologica,aplicacion de fluor,2020-02-01,15,14,11,12,4,13,8,16,0,2,0,0,0,0,95
MALLA,atencion odontologica,aplicacion de fluor,2020-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPIRI,atencion odontologica,aplicacion de fluor,2020-02-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
MECAPACA,atencion odontologica,aplicacion de fluor,2020-02-01,4,4,0,2,0,0,0,1,0,0,0,0,0,0,11
MIZQUE,atencion odontologica,aplicacion de fluor,2020-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MOCOMOCO,atencion odontologica,aplicacion de fluor,2020-02-01,1,2,2,7,0,0,0,0,0,0,0,0,0,0,12
MOJINETE,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
MOJOCOYA,atencion odontologica,aplicacion de fluor,2020-02-01,5,3,0,1,0,0,1,3,0,0,0,0,0,0,13
MONTEAGUDO,atencion odontologica,aplicacion de fluor,2020-02-01,1,6,0,1,0,4,0,6,0,0,0,0,0,0,18
MONTERO,atencion odontologica,aplicacion de fluor,2020-02-01,72,97,38,37,6,7,5,23,0,0,0,0,0,0,285
MORO MORO,atencion odontologica,aplicacion de fluor,2020-02-01,5,7,0,0,0,0,0,0,0,0,0,0,0,0,12
MOROCHATA,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,aplicacion de fluor,2020-02-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
OCURI,atencion odontologica,aplicacion de fluor,2020-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
OKINAWA,atencion odontologica,aplicacion de fluor,2020-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OMEREQUE,atencion odontologica,aplicacion de fluor,2020-02-01,0,2,1,1,0,3,0,1,0,0,0,0,0,0,8
ORURO,atencion odontologica,aplicacion de fluor,2020-02-01,17,15,23,29,5,11,24,38,10,12,0,0,0,0,184
PADILLA,atencion odontologica,aplicacion de fluor,2020-02-01,0,2,2,2,0,2,0,4,1,0,0,0,0,0,13
PAILON,atencion odontologica,aplicacion de fluor,2020-02-01,2,6,0,0,0,0,0,3,1,0,0,0,0,0,12
PALCA,atencion odontologica,aplicacion de fluor,2020-02-01,4,0,4,2,1,1,1,3,0,0,0,0,0,0,16
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2020-02-01,9,17,2,3,1,3,2,7,0,0,0,0,0,0,44
