,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2020-01-01,2,4,7,7,3,3,6,17,7,4,0,0,0,0,60
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2020-01-01,1,1,2,3,1,1,1,4,0,0,0,0,0,0,14
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2020-01-01,0,1,13,13,11,9,10,31,3,1,0,2,0,1,95
SAN BENITO,atencion odontologica,primera consulta,2020-01-01,7,5,14,17,1,10,11,20,8,12,0,1,0,2,108
SAN BORJA,atencion odontologica,primera consulta,2020-01-01,14,10,35,44,13,26,18,62,6,4,0,3,0,1,236
SAN BUENA VENTURA,atencion odontologica,primera consulta,2020-01-01,8,5,10,23,3,16,5,37,0,5,0,3,0,1,116
SAN CARLOS,atencion odontologica,primera consulta,2020-01-01,18,15,19,30,11,11,14,36,18,8,0,7,0,8,195
SAN IGNACIO,atencion odontologica,primera consulta,2020-01-01,10,13,48,71,28,44,29,83,8,4,0,3,0,0,341
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2020-01-01,48,34,21,20,17,24,13,79,17,10,0,34,0,23,340
SAN JAVIER(BNI),atencion odontologica,primera consulta,2020-01-01,2,3,1,5,1,4,2,8,0,0,0,3,0,0,29
SAN JAVIER(STC),atencion odontologica,primera consulta,2020-01-01,29,17,17,12,2,7,11,22,15,7,0,7,0,7,153
SAN JOAQUIN,atencion odontologica,primera consulta,2020-01-01,8,1,23,36,7,20,18,37,4,3,0,14,0,3,174
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2020-01-01,2,2,10,11,4,9,4,12,8,1,0,0,0,0,63
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2020-01-01,20,22,48,42,13,19,17,37,2,3,0,2,0,1,226
SAN JULIAN,atencion odontologica,primera consulta,2020-01-01,94,104,65,97,36,57,58,184,23,17,0,51,0,22,808
SAN LORENZO(PND),atencion odontologica,primera consulta,2020-01-01,2,2,3,4,1,1,3,2,0,0,0,1,0,0,19
SAN LORENZO(TJA),atencion odontologica,primera consulta,2020-01-01,15,18,70,76,25,57,51,145,17,9,0,5,0,9,497
SAN LUCAS,atencion odontologica,primera consulta,2020-01-01,121,102,47,73,14,44,24,140,9,7,0,24,0,9,614
SAN MATIAS,atencion odontologica,primera consulta,2020-01-01,12,22,22,14,10,18,11,20,6,2,0,7,0,2,146
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2020-01-01,21,21,14,21,11,19,20,74,4,3,0,23,0,3,234
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2020-01-01,0,6,7,3,2,3,1,10,2,1,0,1,0,0,36
SAN PEDRO,atencion odontologica,primera consulta,2020-01-01,62,55,62,87,46,67,55,150,23,19,0,17,0,1,644
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2020-01-01,19,21,28,37,3,22,43,106,26,27,0,15,0,10,357
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2020-01-01,5,10,13,8,1,5,13,13,11,18,0,3,0,0,100
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2020-01-01,4,4,10,10,0,3,6,9,1,2,0,1,0,0,50
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2020-01-01,5,8,18,14,2,15,14,31,5,4,0,1,0,0,117
SAN PEDRO(PND),atencion odontologica,primera consulta,2020-01-01,13,15,15,14,2,4,5,21,5,4,0,3,0,6,107
SAN RAMON BENI,atencion odontologica,primera consulta,2020-01-01,0,0,18,21,12,6,20,24,0,4,0,17,0,0,122
SAN RAMON SCZ,atencion odontologica,primera consulta,2020-01-01,6,11,20,28,19,31,11,30,5,5,0,10,0,1,177
SANTA ANA,atencion odontologica,primera consulta,2020-01-01,5,3,24,34,2,18,6,36,1,1,0,0,0,1,131
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2020-01-01,978,961,1838,2057,516,977,1059,3562,525,404,0,1116,0,89,14082
SANTA ROSA,atencion odontologica,primera consulta,2020-01-01,2,1,13,21,4,2,7,11,5,1,0,0,0,0,67
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2020-01-01,12,7,38,34,8,20,30,55,15,9,0,3,0,0,231
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2020-01-01,0,0,4,2,0,0,1,8,0,3,0,1,0,1,20
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2020-01-01,24,25,38,54,27,21,46,78,75,77,0,7,0,0,472
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2020-01-01,2,3,13,8,10,6,14,26,6,7,0,1,0,0,96
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2020-01-01,5,6,12,19,7,11,9,27,4,11,0,0,0,0,111
SANTIVAÑES,atencion odontologica,primera consulta,2020-01-01,7,8,23,25,6,25,17,46,5,8,0,0,0,3,173
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2020-01-01,4,5,19,20,6,3,7,30,18,19,0,3,0,1,135
SAPAHAQUI,atencion odontologica,primera consulta,2020-01-01,28,25,22,25,5,20,17,45,8,4,0,6,0,8,213
SENA,atencion odontologica,primera consulta,2020-01-01,1,60,15,15,13,21,24,42,1,3,0,6,0,8,209
SHINAOTA,atencion odontologica,primera consulta,2020-01-01,13,18,31,35,16,14,11,54,1,3,0,5,0,5,206
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2020-01-01,5,2,15,20,12,20,22,39,10,8,0,0,0,6,159
SICAYA,atencion odontologica,primera consulta,2020-01-01,2,6,9,18,2,14,11,23,2,1,0,1,0,0,89
SIPE SIPE,atencion odontologica,primera consulta,2020-01-01,41,57,127,162,26,80,52,199,15,29,0,7,0,8,803
SOPACHUY,atencion odontologica,primera consulta,2020-01-01,2,3,9,14,7,11,7,32,3,1,0,7,0,0,96
SORACACHI,atencion odontologica,primera consulta,2020-01-01,14,16,21,32,12,19,23,72,28,29,0,10,0,4,280
SORATA,atencion odontologica,primera consulta,2020-01-01,13,9,24,41,10,21,24,55,8,4,0,8,0,3,220
SUCRE,atencion odontologica,primera consulta,2020-01-01,458,472,495,604,198,439,672,1499,105,94,0,315,0,32,5383
TACACHI,atencion odontologica,primera consulta,2020-01-01,0,0,3,6,0,2,10,7,1,0,0,0,0,0,29
TACACOMA,atencion odontologica,primera consulta,2020-01-01,6,8,20,23,8,13,22,40,2,3,0,5,0,1,151
TACOPAYA,atencion odontologica,primera consulta,2020-01-01,4,2,6,6,7,14,11,39,14,15,0,1,0,0,119
TAHUA,atencion odontologica,primera consulta,2020-01-01,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
TAPACARI,atencion odontologica,primera consulta,2020-01-01,4,6,23,27,10,25,35,50,6,9,0,1,0,1,197
TARABUCO,atencion odontologica,primera consulta,2020-01-01,18,11,16,20,1,21,8,54,7,8,0,24,0,5,193
TARACO,atencion odontologica,primera consulta,2020-01-01,2,0,10,10,11,14,7,24,4,7,0,2,0,0,91
TARATA,atencion odontologica,primera consulta,2020-01-01,3,7,18,18,11,20,10,39,10,5,0,0,0,0,141
TARIJA,atencion odontologica,primera consulta,2020-01-01,72,79,426,454,167,323,353,866,81,53,0,169,0,6,3049
TARVITA,atencion odontologica,primera consulta,2020-01-01,45,63,18,19,10,12,28,36,5,7,0,8,0,1,252
TEOPONTE,atencion odontologica,primera consulta,2020-01-01,5,5,4,15,3,3,13,23,3,3,0,0,0,0,77
TIAHUANACU,atencion odontologica,primera consulta,2020-01-01,12,12,28,35,15,33,25,89,9,10,0,9,0,3,280
TINGUIPAYA,atencion odontologica,primera consulta,2020-01-01,4,11,9,10,2,1,12,21,6,8,0,3,0,1,88
TIPUANI,atencion odontologica,primera consulta,2020-01-01,7,6,16,25,10,13,13,27,7,1,0,2,0,2,129
TIQUIPAYA,atencion odontologica,primera consulta,2020-01-01,73,91,172,185,49,94,64,208,8,13,0,5,0,6,968
TIRAQUE (CBBA),atencion odontologica,primera consulta,2020-01-01,17,13,46,42,23,28,18,63,9,13,0,2,0,3,277
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2020-01-01,1,1,3,2,1,2,2,3,1,1,0,0,0,0,17
TOCO,atencion odontologica,primera consulta,2020-01-01,1,5,10,12,4,9,10,15,4,6,0,0,0,1,77
TODOS SANTOS,atencion odontologica,primera consulta,2020-01-01,0,4,4,2,0,1,2,3,3,2,0,0,0,0,21
TOLATA,atencion odontologica,primera consulta,2020-01-01,2,1,8,9,3,6,7,20,2,0,0,0,0,0,58
TOLEDO,atencion odontologica,primera consulta,2020-01-01,18,27,85,83,24,36,14,56,20,41,0,6,0,4,414
TOMAVE,atencion odontologica,primera consulta,2020-01-01,3,11,17,13,14,21,15,50,6,14,0,4,0,3,171
TOMINA,atencion odontologica,primera consulta,2020-01-01,11,13,25,26,4,9,32,56,2,6,0,9,0,0,193
TORO TORO,atencion odontologica,primera consulta,2020-01-01,1,1,3,14,8,8,15,35,4,3,0,6,0,1,99
TOTORA(CBBA),atencion odontologica,primera consulta,2020-01-01,21,11,19,19,8,34,17,54,4,4,0,8,0,4,203
TOTORA(ORR),atencion odontologica,primera consulta,2020-01-01,7,5,7,11,2,9,11,25,8,6,0,1,0,1,93
TRIGAL,atencion odontologica,primera consulta,2020-01-01,3,5,4,15,2,2,3,23,1,3,0,1,0,0,62
TRINIDAD,atencion odontologica,primera consulta,2020-01-01,109,73,242,253,89,151,205,442,48,29,0,89,0,4,1734
TUPIZA,atencion odontologica,primera consulta,2020-01-01,9,27,46,32,32,34,35,86,23,13,0,20,0,6,363
TURCO,atencion odontologica,primera consulta,2020-01-01,9,3,11,17,6,9,9,38,9,4,0,2,0,1,118
UMALA,atencion odontologica,primera consulta,2020-01-01,6,8,8,11,2,4,4,17,9,3,0,3,0,0,75
UNCIA,atencion odontologica,primera consulta,2020-01-01,12,24,44,54,13,45,27,113,3,9,0,10,0,3,357
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2020-01-01,19,25,87,101,44,72,68,233,7,9,0,3,0,1,669
URUBICHA,atencion odontologica,primera consulta,2020-01-01,2,0,6,6,0,5,3,10,1,3,0,11,0,1,48
UYUNI,atencion odontologica,primera consulta,2020-01-01,7,15,21,37,21,27,23,71,10,7,0,6,0,0,245
VACAS,atencion odontologica,primera consulta,2020-01-01,5,2,17,27,8,29,20,51,3,6,0,0,0,1,169
VALLEGRANDE,atencion odontologica,primera consulta,2020-01-01,116,140,40,31,18,31,18,109,11,9,0,63,0,3,589
VIACHA,atencion odontologica,primera consulta,2020-01-01,66,70,160,156,61,96,46,199,25,24,0,15,0,3,921
VILA VILA,atencion odontologica,primera consulta,2020-01-01,4,5,10,15,1,5,7,16,4,2,0,0,0,0,69
VILLA CHARCAS,atencion odontologica,primera consulta,2020-01-01,1,2,12,22,6,20,6,27,2,1,0,5,0,0,104
VILLA MONTES,atencion odontologica,primera consulta,2020-01-01,40,37,141,188,72,96,194,328,21,12,0,23,0,1,1153
VILLA RIVERO,atencion odontologica,primera consulta,2020-01-01,4,6,12,8,3,9,5,16,1,3,0,2,0,1,70
VILLA SERRANO,atencion odontologica,primera consulta,2020-01-01,15,22,14,11,9,13,19,31,5,0,0,3,0,1,143
VILLA TUNARI,atencion odontologica,primera consulta,2020-01-01,36,46,116,138,35,84,84,237,14,14,0,7,0,3,814
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2020-01-01,13,12,24,34,14,21,13,44,4,4,0,10,0,1,194
VILLAZON,atencion odontologica,primera consulta,2020-01-01,34,21,79,92,26,54,42,147,18,19,0,23,0,10,565
VINTO,atencion odontologica,primera consulta,2020-01-01,28,39,77,123,39,69,42,130,11,13,0,1,0,1,573
VITICHI,atencion odontologica,primera consulta,2020-01-01,6,2,4,5,2,6,15,30,3,4,0,5,0,0,82
WALDO BALLIVIAN,atencion odontologica,primera consulta,2020-01-01,6,1,12,8,7,16,9,21,3,0,0,1,0,0,84
WARNES,atencion odontologica,primera consulta,2020-01-01,48,55,105,77,27,32,35,128,16,9,0,35,0,1,568
YACO,atencion odontologica,primera consulta,2020-01-01,3,10,19,28,8,11,11,25,8,3,0,8,0,0,134
YACUIBA,atencion odontologica,primera consulta,2020-01-01,31,39,223,265,91,175,205,482,54,38,0,16,0,2,1621
YAMPARAEZ,atencion odontologica,primera consulta,2020-01-01,28,32,18,11,4,11,19,32,5,5,0,9,0,1,175
YAPACANI,atencion odontologica,primera consulta,2020-01-01,23,37,63,83,42,59,45,110,14,15,0,24,0,23,538
YOCALLA,atencion odontologica,primera consulta,2020-01-01,4,4,12,16,3,1,5,23,2,6,0,0,0,2,78
YOTALA,atencion odontologica,primera consulta,2020-01-01,5,6,27,17,9,22,10,46,3,5,0,9,0,1,160
YUNCHARA,atencion odontologica,primera consulta,2020-01-01,9,7,17,38,12,20,19,68,8,13,0,4,0,1,216
ZUDAÑEZ,atencion odontologica,primera consulta,2020-01-01,7,2,3,5,2,7,5,15,2,2,0,12,0,0,62
ACACIO,atencion odontologica,primera consulta,2020-02-01,2,1,2,8,1,3,3,10,2,1,0,1,0,1,35
ACHACACHI,atencion odontologica,primera consulta,2020-02-01,56,49,75,75,7,26,30,107,30,25,0,16,0,8,504
ACHOCALLA,atencion odontologica,primera consulta,2020-02-01,28,33,24,33,6,37,5,78,8,5,0,36,0,11,304
AIQUILE,atencion odontologica,primera consulta,2020-02-01,10,4,13,17,7,7,13,37,13,4,0,3,0,0,128
ALALAY,atencion odontologica,primera consulta,2020-02-01,3,0,11,7,1,0,2,5,0,0,0,0,0,0,29
ALCALA,atencion odontologica,primera consulta,2020-02-01,25,21,12,12,5,13,15,40,2,4,0,5,0,3,157
ALTO BENI,atencion odontologica,primera consulta,2020-02-01,9,4,8,9,3,6,8,11,4,1,0,2,0,0,65
ANCORAIMES,atencion odontologica,primera consulta,2020-02-01,8,8,12,23,4,18,19,59,12,19,0,9,0,10,201
ANDAMARCA,atencion odontologica,primera consulta,2020-02-01,12,6,19,12,1,8,13,24,13,20,0,5,0,1,134
ANTEQUERA,atencion odontologica,primera consulta,2020-02-01,8,6,12,16,4,7,16,29,12,17,0,1,0,1,129
ANZALDO,atencion odontologica,primera consulta,2020-02-01,2,1,8,11,3,3,6,11,10,6,0,0,0,0,61
APOLO,atencion odontologica,primera consulta,2020-02-01,19,15,21,30,5,18,16,37,3,6,0,9,0,0,179
ARAMPAMPA,atencion odontologica,primera consulta,2020-02-01,5,8,10,9,1,2,5,11,4,0,0,1,0,0,56
ARANI,atencion odontologica,primera consulta,2020-02-01,3,6,5,11,3,4,16,23,2,3,0,2,0,0,78
ARBIETO,atencion odontologica,primera consulta,2020-02-01,18,18,33,34,5,24,25,89,7,12,0,10,0,9,284
ARQUE,atencion odontologica,primera consulta,2020-02-01,7,10,17,15,11,25,17,39,19,10,0,3,0,3,176
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2020-02-01,58,42,22,38,18,39,14,57,24,35,0,63,0,18,428
ATOCHA,atencion odontologica,primera consulta,2020-02-01,9,13,42,54,16,23,62,78,9,4,0,10,0,0,320
AUCAPATA,atencion odontologica,primera consulta,2020-02-01,3,0,1,1,2,2,0,9,0,1,0,8,0,0,27
AYATA,atencion odontologica,primera consulta,2020-02-01,9,7,6,18,4,12,30,38,1,2,0,5,0,4,136
AYO AYO,atencion odontologica,primera consulta,2020-02-01,6,6,19,12,7,8,9,36,5,4,0,7,0,3,122
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2020-02-01,17,13,29,34,11,31,62,105,6,17,0,7,0,7,339
AZURDUY,atencion odontologica,primera consulta,2020-02-01,1,4,12,11,6,13,12,31,4,4,0,9,0,2,109
BATALLAS,atencion odontologica,primera consulta,2020-02-01,8,7,26,20,4,12,8,31,10,18,0,4,0,0,148
BAURES,atencion odontologica,primera consulta,2020-02-01,2,2,4,2,2,3,13,10,1,0,0,0,0,0,39
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2020-02-01,0,0,2,2,1,2,1,7,2,1,0,1,0,0,19
BELEN DE URMIRI,atencion odontologica,primera consulta,2020-02-01,1,2,1,3,1,3,2,5,1,2,0,1,0,0,22
BELLA FLOR,atencion odontologica,primera consulta,2020-02-01,7,12,24,15,0,0,0,0,0,0,0,0,0,0,58
BERMEJO,atencion odontologica,primera consulta,2020-02-01,15,15,40,37,18,20,82,147,6,13,0,19,0,1,413
BETANZOS,atencion odontologica,primera consulta,2020-02-01,27,33,27,28,17,33,44,101,15,15,0,15,0,5,360
BOLIVAR,atencion odontologica,primera consulta,2020-02-01,2,0,7,6,0,1,0,8,2,1,0,0,0,3,30
BOLPEBRA,atencion odontologica,primera consulta,2020-02-01,3,4,3,3,0,2,0,4,0,0,0,1,0,0,20
BOYUIBE,atencion odontologica,primera consulta,2020-02-01,5,5,5,2,3,9,7,14,7,6,0,2,0,2,67
BUENA VISTA,atencion odontologica,primera consulta,2020-02-01,8,13,16,14,10,3,9,31,7,2,0,6,0,1,120
CABEZAS,atencion odontologica,primera consulta,2020-02-01,38,44,27,24,11,20,24,75,14,17,0,22,0,8,324
CAIROMA,atencion odontologica,primera consulta,2020-02-01,8,9,27,34,6,15,31,51,10,8,0,0,0,0,199
"CAIZA ""D""",atencion odontologica,primera consulta,2020-02-01,11,11,14,13,4,11,15,44,20,31,0,11,0,6,191
CAJUATA,atencion odontologica,primera consulta,2020-02-01,6,8,14,10,7,16,20,33,2,0,0,10,0,1,127
CALACOTO,atencion odontologica,primera consulta,2020-02-01,0,3,3,1,2,3,6,17,5,6,0,5,0,0,51
CALAMARCA,atencion odontologica,primera consulta,2020-02-01,7,23,14,19,8,24,9,50,2,3,0,5,0,4,168
CAMARGO,atencion odontologica,primera consulta,2020-02-01,34,33,25,25,4,16,14,51,6,7,0,16,0,6,237
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2020-02-01,6,9,34,28,7,8,11,17,4,7,0,1,0,0,132
CAMIRI,atencion odontologica,primera consulta,2020-02-01,80,82,114,108,46,57,42,113,37,17,0,49,0,11,756
CAPINOTA,atencion odontologica,primera consulta,2020-02-01,23,19,33,27,8,16,19,63,7,8,0,1,0,1,225
CAQUIAVIRI,atencion odontologica,primera consulta,2020-02-01,9,14,9,16,5,20,16,27,8,3,0,9,0,1,137
CARACOLLO,atencion odontologica,primera consulta,2020-02-01,6,16,18,22,5,23,19,50,11,7,0,10,0,4,191
CARANAVI,atencion odontologica,primera consulta,2020-02-01,46,41,49,75,26,51,64,149,32,18,0,22,0,4,577
CARANGAS,atencion odontologica,primera consulta,2020-02-01,0,0,2,0,1,1,1,1,3,1,0,0,0,0,10
CARAPARI,atencion odontologica,primera consulta,2020-02-01,8,11,40,54,28,27,67,98,9,0,0,9,0,1,352
CARIPUYO,atencion odontologica,primera consulta,2020-02-01,5,9,3,4,0,10,6,9,13,8,0,1,0,2,70
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2020-02-01,15,11,11,15,4,6,14,32,1,2,0,1,0,1,113
CATACORA,atencion odontologica,primera consulta,2020-02-01,0,2,6,3,2,4,4,8,1,2,0,0,0,2,34
CHACARILLA,atencion odontologica,primera consulta,2020-02-01,1,1,1,0,0,2,1,4,2,4,0,1,0,0,17
CHALLAPATA,atencion odontologica,primera consulta,2020-02-01,44,54,91,83,21,40,51,140,44,42,0,38,0,9,657
CHAQUI,atencion odontologica,primera consulta,2020-02-01,11,10,14,9,3,9,6,35,7,11,0,6,0,1,122
CHARAGUA,atencion odontologica,primera consulta,2020-02-01,18,12,6,9,6,22,22,35,7,7,0,13,0,4,161
CHARAÑA,atencion odontologica,primera consulta,2020-02-01,1,1,2,2,2,2,7,6,0,0,0,0,0,0,23
CHAYANTA,atencion odontologica,primera consulta,2020-02-01,4,8,7,13,7,7,14,28,2,2,0,2,0,2,96
CHIMORE,atencion odontologica,primera consulta,2020-02-01,21,10,30,31,13,33,44,65,4,2,0,4,0,1,258
CHIPAYA,atencion odontologica,primera consulta,2020-02-01,6,5,8,9,2,6,3,4,0,1,0,0,0,2,46
CHOQUE COTA,atencion odontologica,primera consulta,2020-02-01,5,4,8,7,1,2,2,9,2,5,0,1,0,0,46
CHUA COCANI,atencion odontologica,primera consulta,2020-02-01,6,10,23,28,11,15,9,25,8,3,0,9,0,9,156
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2020-02-01,9,8,12,13,1,9,10,55,4,1,0,36,0,0,158
CHUMA,atencion odontologica,primera consulta,2020-02-01,5,6,19,18,12,39,46,65,5,10,0,10,0,3,238
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2020-02-01,0,2,4,4,1,0,6,8,3,3,0,1,0,0,32
CKOCHAS,atencion odontologica,primera consulta,2020-02-01,14,12,17,5,2,8,23,32,27,27,0,7,0,0,174
CLIZA,atencion odontologica,primera consulta,2020-02-01,19,7,35,10,6,20,20,41,8,16,0,3,0,0,185
COBIJA,atencion odontologica,primera consulta,2020-02-01,135,146,85,84,43,76,121,282,17,14,0,85,0,21,1109
COCAPATA,atencion odontologica,primera consulta,2020-02-01,17,19,51,61,12,41,43,103,37,26,0,17,0,5,432
COCHABAMBA,atencion odontologica,primera consulta,2020-02-01,287,322,346,381,161,314,567,1231,178,161,0,155,0,23,4126
COIPASA,atencion odontologica,primera consulta,2020-02-01,0,0,2,5,0,0,3,2,0,0,0,0,0,0,12
COLCAPIRHUA,atencion odontologica,primera consulta,2020-02-01,22,22,16,14,7,14,29,77,6,3,0,8,0,8,226
"COLCHA ""K""",atencion odontologica,primera consulta,2020-02-01,4,5,14,16,6,14,15,43,7,9,0,0,0,0,133
COLLANA,atencion odontologica,primera consulta,2020-02-01,3,4,6,3,5,5,9,27,1,5,0,0,0,0,68
COLOMI,atencion odontologica,primera consulta,2020-02-01,38,38,38,41,12,23,24,63,9,11,0,4,0,1,302
COLPA BELGICA,atencion odontologica,primera consulta,2020-02-01,2,2,5,7,4,17,19,35,1,1,0,2,0,0,95
COLQUECHACA,atencion odontologica,primera consulta,2020-02-01,69,51,62,67,15,53,69,183,96,106,0,36,0,21,828
COLQUENCHA,atencion odontologica,primera consulta,2020-02-01,13,21,29,24,13,27,30,59,5,3,0,12,0,1,237
COLQUIRI,atencion odontologica,primera consulta,2020-02-01,14,9,20,20,10,9,19,59,17,17,0,3,0,5,202
COMANCHE,atencion odontologica,primera consulta,2020-02-01,4,1,3,8,5,5,5,20,6,2,0,8,0,0,67
COMARAPA,atencion odontologica,primera consulta,2020-02-01,21,60,2,16,2,13,10,36,4,5,0,5,0,10,184
COMBAYA,atencion odontologica,primera consulta,2020-02-01,0,1,0,0,0,1,1,0,3,1,0,0,0,0,7
CONCEPCION,atencion odontologica,primera consulta,2020-02-01,17,18,9,16,6,11,13,41,3,10,0,25,0,12,181
COPACABANA,atencion odontologica,primera consulta,2020-02-01,7,9,36,40,3,12,11,40,7,4,0,21,0,0,190
CORIPATA,atencion odontologica,primera consulta,2020-02-01,13,11,12,14,3,9,15,24,3,0,0,3,0,4,111
CORO CORO,atencion odontologica,primera consulta,2020-02-01,4,12,8,11,2,10,10,25,6,2,0,2,0,0,92
COROICO,atencion odontologica,primera consulta,2020-02-01,26,26,29,56,15,24,33,49,6,4,0,10,0,1,279
CORQUE,atencion odontologica,primera consulta,2020-02-01,3,6,6,6,7,6,3,16,3,1,0,3,0,0,60
COTAGAITA,atencion odontologica,primera consulta,2020-02-01,10,3,73,79,10,18,22,55,7,14,0,3,0,0,294
COTOCA,atencion odontologica,primera consulta,2020-02-01,77,70,28,28,3,38,28,128,37,35,0,58,0,4,534
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2020-02-01,0,0,1,1,0,0,1,2,1,0,0,0,0,0,6
CUATRO CAÑADAS,atencion odontologica,primera consulta,2020-02-01,33,21,50,44,11,29,29,73,12,12,0,10,0,5,329
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2020-02-01,0,0,7,9,1,7,4,2,0,1,0,0,0,0,31
CUEVO,atencion odontologica,primera consulta,2020-02-01,8,11,8,13,1,10,7,39,4,2,0,8,0,0,111
CULPINA,atencion odontologica,primera consulta,2020-02-01,6,6,36,33,12,25,31,83,9,7,0,13,0,2,263
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2020-02-01,3,3,3,10,0,4,5,20,5,2,0,4,0,5,64
CURVA,atencion odontologica,primera consulta,2020-02-01,7,3,7,4,2,4,11,25,1,2,0,9,0,9,84
DESAGUADERO,atencion odontologica,primera consulta,2020-02-01,1,2,8,16,1,3,2,19,3,0,0,5,0,0,60
EL ALTO,atencion odontologica,primera consulta,2020-02-01,424,435,430,446,182,335,363,1125,111,116,0,384,0,46,4397
EL CHORO,atencion odontologica,primera consulta,2020-02-01,6,2,13,18,3,2,5,18,6,4,0,1,0,0,78
EL PUENTE(STC),atencion odontologica,primera consulta,2020-02-01,36,23,81,75,2,11,18,34,4,7,0,0,0,2,293
EL PUENTE(TJA),atencion odontologica,primera consulta,2020-02-01,28,15,48,54,4,17,34,90,9,28,0,2,0,0,329
EL TORNO,atencion odontologica,primera consulta,2020-02-01,196,219,91,84,36,39,63,112,31,34,0,15,0,18,938
EL VILLAR,atencion odontologica,primera consulta,2020-02-01,19,14,9,13,3,3,17,29,3,3,0,3,0,0,116
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2020-02-01,30,31,90,83,36,37,39,112,18,18,0,6,0,1,501
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2020-02-01,15,14,28,34,10,22,22,55,6,4,0,2,0,3,215
ESCARA,atencion odontologica,primera consulta,2020-02-01,0,0,1,1,0,0,0,0,1,2,0,0,0,0,5
ESCOMA,atencion odontologica,primera consulta,2020-02-01,1,5,5,7,2,3,7,5,2,0,0,3,0,0,40
ESMERALDA,atencion odontologica,primera consulta,2020-02-01,1,2,5,1,0,2,4,2,2,1,0,0,0,0,20
EUCALIPTUS,atencion odontologica,primera consulta,2020-02-01,0,1,1,1,0,1,2,3,2,0,0,2,0,0,13
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2020-02-01,22,29,27,50,13,23,26,63,7,7,0,4,0,2,273
FILADELFIA,atencion odontologica,primera consulta,2020-02-01,13,23,17,23,2,7,9,18,6,7,0,11,0,1,137
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2020-02-01,3,2,5,6,3,2,8,15,2,2,0,1,0,2,51
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2020-02-01,6,6,21,11,6,12,27,51,8,15,0,4,0,0,167
GUANAY,atencion odontologica,primera consulta,2020-02-01,1,0,4,6,1,3,5,13,2,1,0,10,0,1,47
GUAQUI,atencion odontologica,primera consulta,2020-02-01,6,10,17,10,6,22,19,45,22,21,0,5,0,3,186
GUAYARAMERIN,atencion odontologica,primera consulta,2020-02-01,14,13,44,41,25,45,53,71,6,2,0,26,0,2,342
GUTIERREZ,atencion odontologica,primera consulta,2020-02-01,10,16,10,16,4,16,12,32,9,11,0,9,0,2,147
