,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,0,1,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,2,0,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,4,0,0,4
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,0,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,3,0,1,6
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,1,1,1,4
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,0,2,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,4,1,2,2,9
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,1,0,0,2
CHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,1,0,0,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,1,15,4,22
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,2,0,0,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,3,1,1,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,5,1,1,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,2,0,2
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,1,0,0,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,2,0,3
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,5,1,5,13
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,1,1,0,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,61,46,8,9,124
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,4,1,0,6
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,3,1,0,1,5
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,0,0,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,3,4
COMANCHE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,1,2
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,2,0,3,6
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,2,4,3,10
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,0,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,0,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,8,9,12,5,34
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,4,5,0,1,10
CUEVO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
CULPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,0,0,2
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,56,47,45,20,168
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,1,2
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,3,0,0,4
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,2,4,3,11
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,2,0,2
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,0,1,1
GUAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,4,1,15,24,44
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,3,4,1,0,8
HUACARAJE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,7,5,3,16
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,3,5,0,0,8
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,1,0,3
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,1,0,2
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,5,0,1,8
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,12,3,2,0,17
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,66,65,1,1,133
LA RIVERA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,0,1,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,1,5,13,21
LLICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,1,2
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,1,0,1,4
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,2,0,0,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,1,0,3,5
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,1,3,1,7
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,1,0,0,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,1,1,0,3
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,6,5,3,0,14
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,3,1,0,1,5
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,3,0,0,1,4
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,6,5,4,4,19
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,2,0,2
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,1,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,0,1,1
OCURI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,16,20,6,7,49
PADCAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,36,32,69
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,1,2
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,5,2,8
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,3,0,0,0,3
PAZÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,2,3,7
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,2,1,2,7
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,1,0,0,2
PORVENIR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,10,16,2,3,31
PRESTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,3,2,0,5
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,0,0,2
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,4,1,5
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,3,0,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,7,3,9,11,30
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,2,1,1,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,7,12,8,29
QUIME,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,1,0,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,1,1,4
RAVELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,0,1,1
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,4,7,57,44,112
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,1,2,0,5
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,3,2,3,10
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,9,10,4,6,29
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,0,0,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,2,2,6
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,1,1,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,3,5,21,22,51
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,1,1,3
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,2,2,6
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,17,12,31
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,5,6,2,3,16
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,2,4,7
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,1,0,0,2
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,1,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,3,2,5,12
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,3,1,0,5
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,0,3,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,2,1,5
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,3,3,2,2,10
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,1,0,2,4
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,1,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,16,14,30
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,172,165,14,10,361
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,2,0,0,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,1,2,1,5
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,4,0,5,4,13
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,3,4,0,0,7
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,2,1,0,3
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,6,4,1,4,15
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,2,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,15,14,3,2,34
TACACOMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,1,0,2
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
TARACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,1,0,0,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,10,6,5,4,25
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,4,3,2,1,10
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,1,2
TIPUANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,2,3,7
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,8,5,2,4,19
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,1,2
TOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,1,2
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,5,7,31,44,87
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,4,3,0,2,9
UMALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,3,3,6
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,6,2,0,0,8
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,3,0,0,0,3
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,9,6,6,3,24
VILA VILA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,7,2,1,2,12
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,1,1,3
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,0,2,1,5
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,3,0,0,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,3,11,4,6,24
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,0,1,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,8,0,1,10
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,2,1,3,5,11
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,0,1,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,15,16,0,1,32
YACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,3,3,1,0,7
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,4,4,8,7,23
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,1,3,5
YUNGUYO DE LITORAL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
ZUDAÑEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-02-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,1,3,0,2,6
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,1,1,0,2,4
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,0,0,1,1
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,1,0,0,1
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,1,0,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,1,1,0,0,2
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,1,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,1,1,0,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,3,0,1,1,5
ARQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,3,4,0,1,8
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,1,0,2,1,4
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,2,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,1,1,0,2
AZURDUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,1,2,2,5
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,2,1,0,0,3
BELEN DE ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,5,1,2,3,11
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,0,0,1,1
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,2,0,1,1,4
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,4,4,2,0,10
CAIROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,2,3,0,0,5
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,4,0,0,4
CAJUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,2,4,0,0,6
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,4,0,0,4
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,1,1,6,5,13
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,2,2,4,1,9
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,3,4,0,1,8
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,1,0,1,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,3,0,5,1,9
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,2,0,0,2
CHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,5,0,16,15,36
CHARAÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,0,1,0,0,1
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,1,3,4,1,9
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-03-01,1,5,2,1,9
