,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
YACO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,4,5
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,3,4,13,7,27
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,4,0,4,1,9
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,1,3,0,5
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,1,2,4
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
AYO AYO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,5,0,0,0,5
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,1,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,2,0,0,1,3
CALACOTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,1,1,3
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,2,3
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,2,5,0,0,7
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,2,1,3
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,3,7,4,15
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,3,0,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,4,5,9
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,2,1,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,41,35,52,53,181
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,7,3,5,2,17
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,2,0,0,3
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,1,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,1,2,4
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,4,2,8,1,15
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,1,4,4,10
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,3,1,1,0,5
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,8,7,18,11,44
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,29,28,19,15,91
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,2,1,3,3,9
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,3,3,3,3,12
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,4,1,5
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,1,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,3,0,1,5
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,3,2,6
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,5,0,3,0,8
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,11,10,4,6,31
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,23,19,0,1,43
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,1,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,2,1,4
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,6,7,13
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,1,0,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,2,1,0,0,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,1,1,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,6,8,4,6,24
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,11,9,5,7,32
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,8,8,20,14,50
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,4,3,6,3,16
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,2,3
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,8,5,3,3,19
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,2,0,0,1,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,7,0,8,12,27
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,7,10,12,26,55
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,4,2,1,7,14
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,3,0,3
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,5,2,8
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,9,6,11,12,38
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,1,1,3
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,5,3,0,0,8
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,3,0,4
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,1,0,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,2,2,0,2,6
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,8,1,0,2,11
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,1,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,4,2,4,10,20
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,2,0,0,3
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,3,7,11
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,3,0,0,0,3
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,2,0,2,3,7
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,134,133,41,57,365
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,2,0,2
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,1,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,1,1,3
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,3,3,6
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,2,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,2,3,0,0,5
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,9,12,10,12,43
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,0,1,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,7,7,4,1,19
TARVITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,0,1
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,1,0,2
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,3,1,2,2,8
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,2,2,4
TOLEDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,1,0,0,2
TOMINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,2,0,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,1,1,2,5
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,3,11,4,6,24
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,1,1,1,4
UMALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,3,0,0,0,3
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,3,2,0,0,5
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,1,3,5
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,2,0,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,3,5,7,9,24
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,2,0,0,0,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,0,0,1,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,3,3,6,5,17
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,11,11,8,9,39
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,5,3,5,6,19
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-07-01,1,0,0,0,1
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,2,2,2,6
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,1,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,1,0,2
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,3,3,0,0,6
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,0,1,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,6,5,5,16
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,1,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,1,2,0,4
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,3,0,0,4
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,0,2,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,2,2,7,4,15
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,2,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,3,1,0,0,4
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,1,0,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,3,0,1,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,26,26,14,17,83
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,1,0,2,4
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,1,5,5,12
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,2,1,0,0,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,8,6,9,9,32
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,0,0,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,1,0,1,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,34,32,32,34,132
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,0,1,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,3,2,2,3,10
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,2,1,1,4
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,0,2,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,2,3,6,5,16
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,3,0,3
ICHOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,0,0,1
ICLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,0,2,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,1,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,12,9,15,13,49
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,23,26,1,0,50
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,1,1,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,2,0,0,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,0,2,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,2,3,3,9
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,4,3,2,7,16
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,6,10,10,4,30
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,3,7,4,15
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,2,1,1,4
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,0,1,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,1,0,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,9,8,7,8,32
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,1,2
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,5,6,4,2,17
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,3,0,0,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,2,1,8,4,15
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,2,4,0,1,7
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,1,0,3,1,5
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,3,0,1,2,6
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,6,8,1,6,21
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,7,5,7,2,21
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,1,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,1,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,3,1,1,5
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,2,0,2
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,2,2,21,11,36
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-08-01,0,0,1,0,1
