,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,6,6
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,4,4
OCURI,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,15,15
ORURO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,816,816
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,35,35
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,12,12
PAILON,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,78,78
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,28,28
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,29,29
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,3,3
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,3,3
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,9,9
POCONA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,2,2
POOPO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,7,7
POROMA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,7,7
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,60,60
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,8,8
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,3,3
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,277,277
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,6,6
PUCARA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,2,2
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,12,12
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,3,3
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,21,21
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,21,21
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,46,46
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,235,235
PUNA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,7,7
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,118,118
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,372,372
QUIME,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,13,13
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,12,12
REYES,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,6,6
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,487,487
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,39,39
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,40,40
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,3,3
SACABA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,485,485
SACACA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,34,34
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,18,18
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,6,6
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,11,11
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,6,6
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,15,15
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,51,51
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,51,51
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,29,29
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,175,175
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,43,43
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,85,85
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,17,17
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,79,79
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,13,13
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,49,49
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,43,43
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,28,28
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,21,21
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,18,18
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,2,2
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,14,14
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,18,18
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,18,18
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,46,46
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,3733,3733
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,19,19
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,30,30
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,7,7
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,11,11
SENA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,26,26
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,4,4
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,123,123
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,17,17
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,1,1
SORATA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,11,11
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,594,594
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,5,5
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,17,17
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,21,21
TARATA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,20,20
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,1217,1217
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,27,27
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,7,7
TIAWANACU,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,19,19
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,10,10
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,210,210
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,36,36
TOCO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,15,15
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,11,11
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,3,3
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,11,11
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,33,33
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,73,73
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,90,90
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,42,42
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,40,40
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,18,18
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,19,19
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,109,109
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,68,68
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,159,159
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,20,20
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,116,116
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,7,7
VILLA RIVERO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,11,11
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,5,5
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,249,249
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,11,11
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,144,144
VINTO,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,141,141
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,2,2
WARNES,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,318,318
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,45,45
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,13,13
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,218,218
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,10,10
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,3,3
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2016-02-01,0,14,14
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,7,7
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,54,54
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,2,2
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,6,6
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,1,1
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,4,4
APOLO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,17,17
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,46,46
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,78,78
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,7,7
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,17,17
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,14,14
BELEN DE ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,3,3
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,8,8
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,90,90
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,45,45
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,2,2
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,2,2
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,10,10
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,26,26
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,34,34
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,15,15
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,18,18
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,31,31
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,4,4
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,152,152
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,62,62
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,2,2
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,145,145
CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,2,2
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,25,25
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,8,8
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,1,1
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,140,140
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,6,6
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,75,75
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,9,9
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,73,73
CHOQUE COTA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,44,44
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,12,12
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,13,13
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,10,10
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,87,87
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,194,194
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,28,28
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,1100,1100
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,151,151
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,11,11
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,15,15
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,2,2
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,60,60
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,40,40
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,13,13
COROICO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,55,55
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,7,7
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,214,214
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,83,83
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,5,5
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,26,26
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,5,5
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,18,18
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,1831,1831
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,5,5
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,9,9
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,19,19
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,218,218
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,5,5
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,32,32
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,93,93
ESCARA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,3,3
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,5,5
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,7,7
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,17,17
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,13,13
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,3,3
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,9,9
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,7,7
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,67,67
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,5,5
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,12,12
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,5,5
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,58,58
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,1,1
ICLA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,6,6
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,28,28
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,24,24
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,90,90
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,192,192
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,2444,2444
LA RIVERA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,1,1
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,3,3
LAJA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,4,4
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,4,4
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,178,178
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,4,4
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,10,10
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,24,24
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,25,25
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,67,67
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,78,78
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,10,10
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,50,50
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,1299,1299
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,5,5
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,7,7
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,4,4
OCURI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,36,36
ORURO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,1081,1081
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,24,24
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,11,11
PAILON,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,80,80
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,17,17
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,28,28
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,2,2
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,17,17
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,20,20
POCONA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,7,7
POOPO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,9,9
POROMA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,20,20
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,8,8
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,79,79
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,9,9
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,1,1
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,506,506
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,13,13
PUCARA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,4,4
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,6,6
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,38,38
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,18,18
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,51,51
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,186,186
PUNA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,20,20
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,137,137
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,589,589
QUIME,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,12,12
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,37,37
REYES,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,8,8
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,611,611
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,32,32
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,54,54
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,12,12
SACABA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,525,525
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,1,1
SACACA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,20,20
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,10,10
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,11,11
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2016-03-01,0,18,18
