,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
HUAYLLAMARCA,vih,no de personas con prueba rapida,2016-09-01,2,6,8
INCAHUASI,vih,no de personas con prueba rapida,2016-09-01,3,3,6
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2016-09-01,3,63,66
IXIAMAS,vih,no de personas con prueba rapida,2016-09-01,2,12,14
LA ASUNTA,vih,no de personas con prueba rapida,2016-09-01,21,26,47
LA GUARDIA,vih,no de personas con prueba rapida,2016-09-01,24,55,79
LA PAZ,vih,no de personas con prueba rapida,2016-09-01,356,1300,1656
LA RIVERA,vih,no de personas con prueba rapida,2016-09-01,4,3,7
LAJA,vih,no de personas con prueba rapida,2016-09-01,1,0,1
LLALLAGUA,vih,no de personas con prueba rapida,2016-09-01,36,36,72
LLICA,vih,no de personas con prueba rapida,2016-09-01,0,2,2
MACHACAMARCA,vih,no de personas con prueba rapida,2016-09-01,127,126,253
MACHARETI,vih,no de personas con prueba rapida,2016-09-01,0,2,2
MAIRANA,vih,no de personas con prueba rapida,2016-09-01,6,8,14
MAPIRI,vih,no de personas con prueba rapida,2016-09-01,2,0,2
MINEROS,vih,no de personas con prueba rapida,2016-09-01,3,3,6
MIZQUE,vih,no de personas con prueba rapida,2016-09-01,10,3,13
MOJOCOYA,vih,no de personas con prueba rapida,2016-09-01,1,2,3
MONTEAGUDO,vih,no de personas con prueba rapida,2016-09-01,18,42,60
MONTERO,vih,no de personas con prueba rapida,2016-09-01,1292,2027,3319
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2016-09-01,2,4,6
OCURI,vih,no de personas con prueba rapida,2016-09-01,0,5,5
OMEREQUE,vih,no de personas con prueba rapida,2016-09-01,0,13,13
ORURO,vih,no de personas con prueba rapida,2016-09-01,174,353,527
PADILLA,vih,no de personas con prueba rapida,2016-09-01,4,5,9
PALOS BLANCOS,vih,no de personas con prueba rapida,2016-09-01,8,4,12
PASORAPA,vih,no de personas con prueba rapida,2016-09-01,0,2,2
PAZÑA,vih,no de personas con prueba rapida,2016-09-01,19,18,37
POCOATA,vih,no de personas con prueba rapida,2016-09-01,0,22,22
POCONA,vih,no de personas con prueba rapida,2016-09-01,1,0,1
POJO (CBBA),vih,no de personas con prueba rapida,2016-09-01,1,0,1
PORCO,vih,no de personas con prueba rapida,2016-09-01,0,9,9
POROMA,vih,no de personas con prueba rapida,2016-09-01,0,7,7
PORONGO,vih,no de personas con prueba rapida,2016-09-01,27,17,44
PORTACHUELO,vih,no de personas con prueba rapida,2016-09-01,2,0,2
POTOSI,vih,no de personas con prueba rapida,2016-09-01,16,22,38
PRESTO,vih,no de personas con prueba rapida,2016-09-01,0,1,1
PUCARANI,vih,no de personas con prueba rapida,2016-09-01,1,1,2
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2016-09-01,36,79,115
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2016-09-01,21,54,75
PUERTO RICO,vih,no de personas con prueba rapida,2016-09-01,0,9,9
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2016-09-01,58,170,228
PUNATA,vih,no de personas con prueba rapida,2016-09-01,25,182,207
QUILLACOLLO,vih,no de personas con prueba rapida,2016-09-01,30,46,76
QUIME,vih,no de personas con prueba rapida,2016-09-01,4,16,20
RAVELO,vih,no de personas con prueba rapida,2016-09-01,1,8,9
RIBERALTA,vih,no de personas con prueba rapida,2016-09-01,16,62,78
ROBORE,vih,no de personas con prueba rapida,2016-09-01,5,0,5
RURRENABAQUE,vih,no de personas con prueba rapida,2016-09-01,15,52,67
SABAYA,vih,no de personas con prueba rapida,2016-09-01,23,36,59
SACABA,vih,no de personas con prueba rapida,2016-09-01,53,117,170
SACACA,vih,no de personas con prueba rapida,2016-09-01,2,15,17
SAIPINA,vih,no de personas con prueba rapida,2016-09-01,1,0,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2016-09-01,7,36,43
SAN BENITO,vih,no de personas con prueba rapida,2016-09-01,1,6,7
SAN BORJA,vih,no de personas con prueba rapida,2016-09-01,1,0,1
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2016-09-01,4,4,8
SAN CARLOS,vih,no de personas con prueba rapida,2016-09-01,19,64,83
SAN IGNACIO,vih,no de personas con prueba rapida,2016-09-01,3,39,42
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2016-09-01,10,15,25
SAN JAVIER(STC),vih,no de personas con prueba rapida,2016-09-01,3,43,46
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2016-09-01,53,40,93
SAN JULIAN,vih,no de personas con prueba rapida,2016-09-01,15,7,22
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2016-09-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2016-09-01,0,10,10
SAN MATIAS,vih,no de personas con prueba rapida,2016-09-01,14,47,61
SAN PEDRO,vih,no de personas con prueba rapida,2016-09-01,143,185,328
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2016-09-01,0,1,1
SAN PEDRO(PND),vih,no de personas con prueba rapida,2016-09-01,0,1,1
SAN RAMON SCZ,vih,no de personas con prueba rapida,2016-09-01,0,3,3
SANTA ANA,vih,no de personas con prueba rapida,2016-09-01,17,17,34
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2016-09-01,735,1711,2446
SANTA ROSA,vih,no de personas con prueba rapida,2016-09-01,2,0,2
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2016-09-01,4,2,6
SANTIVAÑES,vih,no de personas con prueba rapida,2016-09-01,2,15,17
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2016-09-01,29,51,80
SICAYA,vih,no de personas con prueba rapida,2016-09-01,4,3,7
SIPE SIPE,vih,no de personas con prueba rapida,2016-09-01,6,77,83
SOPACHUY,vih,no de personas con prueba rapida,2016-09-01,44,63,107
SORATA,vih,no de personas con prueba rapida,2016-09-01,1,7,8
SUCRE,vih,no de personas con prueba rapida,2016-09-01,326,824,1150
TACOPAYA,vih,no de personas con prueba rapida,2016-09-01,2,7,9
TAPACARI,vih,no de personas con prueba rapida,2016-09-01,8,8,16
TARABUCO,vih,no de personas con prueba rapida,2016-09-01,10,23,33
TARIJA,vih,no de personas con prueba rapida,2016-09-01,87,136,223
TARVITA,vih,no de personas con prueba rapida,2016-09-01,4,26,30
TEOPONTE,vih,no de personas con prueba rapida,2016-09-01,1,8,9
TIAWANACU,vih,no de personas con prueba rapida,2016-09-01,7,8,15
TIQUIPAYA,vih,no de personas con prueba rapida,2016-09-01,24,38,62
TOLATA,vih,no de personas con prueba rapida,2016-09-01,0,2,2
TOLEDO,vih,no de personas con prueba rapida,2016-09-01,15,16,31
TOMINA,vih,no de personas con prueba rapida,2016-09-01,3,2,5
TOTORA(CBBA),vih,no de personas con prueba rapida,2016-09-01,5,10,15
TOTORA(ORR),vih,no de personas con prueba rapida,2016-09-01,0,2,2
TRINIDAD,vih,no de personas con prueba rapida,2016-09-01,80,167,247
TUPIZA,vih,no de personas con prueba rapida,2016-09-01,2,3,5
UNCIA,vih,no de personas con prueba rapida,2016-09-01,5,6,11
URUBICHA,vih,no de personas con prueba rapida,2016-09-01,9,19,28
UYUNI,vih,no de personas con prueba rapida,2016-09-01,5,16,21
VALLEGRANDE,vih,no de personas con prueba rapida,2016-09-01,34,9,43
VIACHA,vih,no de personas con prueba rapida,2016-09-01,131,483,614
VILLA CHARCAS,vih,no de personas con prueba rapida,2016-09-01,0,1,1
VILLA MONTES,vih,no de personas con prueba rapida,2016-09-01,9,11,20
VILLA RIVERO,vih,no de personas con prueba rapida,2016-09-01,8,24,32
VILLA SERRANO,vih,no de personas con prueba rapida,2016-09-01,12,24,36
VILLA TUNARI,vih,no de personas con prueba rapida,2016-09-01,70,65,135
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2016-09-01,27,5,32
VILLAZON,vih,no de personas con prueba rapida,2016-09-01,35,159,194
VINTO,vih,no de personas con prueba rapida,2016-09-01,7,40,47
VITICHI,vih,no de personas con prueba rapida,2016-09-01,1,4,5
WARNES,vih,no de personas con prueba rapida,2016-09-01,31,49,80
YACUIBA,vih,no de personas con prueba rapida,2016-09-01,35,80,115
YAPACANI,vih,no de personas con prueba rapida,2016-09-01,8,52,60
YOTALA,vih,no de personas con prueba rapida,2016-09-01,0,8,8
YUNCHARA,vih,no de personas con prueba rapida,2016-09-01,2,5,7
ZUDAÑEZ,vih,no de personas con prueba rapida,2016-09-01,21,3,24
ACACIO,vih,no de personas con prueba rapida,2016-10-01,0,2,2
ACHACACHI,vih,no de personas con prueba rapida,2016-10-01,4,11,15
AIQUILE,vih,no de personas con prueba rapida,2016-10-01,6,7,13
ALCALA,vih,no de personas con prueba rapida,2016-10-01,12,1,13
ANCORAIMES,vih,no de personas con prueba rapida,2016-10-01,2,2,4
ANDAMARCA,vih,no de personas con prueba rapida,2016-10-01,1,1,2
ANTEQUERA,vih,no de personas con prueba rapida,2016-10-01,0,3,3
APOLO,vih,no de personas con prueba rapida,2016-10-01,15,1,16
ARBIETO,vih,no de personas con prueba rapida,2016-10-01,11,40,51
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2016-10-01,0,32,32
AYATA,vih,no de personas con prueba rapida,2016-10-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2016-10-01,1,0,1
AZURDUY,vih,no de personas con prueba rapida,2016-10-01,0,11,11
BERMEJO,vih,no de personas con prueba rapida,2016-10-01,10,20,30
BETANZOS,vih,no de personas con prueba rapida,2016-10-01,1,7,8
BUENA VISTA,vih,no de personas con prueba rapida,2016-10-01,1,3,4
CABEZAS,vih,no de personas con prueba rapida,2016-10-01,3,6,9
CALAMARCA,vih,no de personas con prueba rapida,2016-10-01,7,17,24
CAMARGO,vih,no de personas con prueba rapida,2016-10-01,7,54,61
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2016-10-01,1,1,2
CAMIRI,vih,no de personas con prueba rapida,2016-10-01,9,9,18
CAPINOTA,vih,no de personas con prueba rapida,2016-10-01,5,12,17
CARACOLLO,vih,no de personas con prueba rapida,2016-10-01,5,11,16
CARANAVI,vih,no de personas con prueba rapida,2016-10-01,33,15,48
CARIPUYO,vih,no de personas con prueba rapida,2016-10-01,1,0,1
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2016-10-01,1,3,4
CHALLAPATA,vih,no de personas con prueba rapida,2016-10-01,7,161,168
CHAQUI,vih,no de personas con prueba rapida,2016-10-01,0,2,2
CHARAGUA,vih,no de personas con prueba rapida,2016-10-01,3,17,20
CHIMORE,vih,no de personas con prueba rapida,2016-10-01,27,18,45
CHIPAYA,vih,no de personas con prueba rapida,2016-10-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2016-10-01,4,5,9
CHUMA,vih,no de personas con prueba rapida,2016-10-01,3,7,10
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2016-10-01,0,1,1
CKOCHAS,vih,no de personas con prueba rapida,2016-10-01,0,5,5
COBIJA,vih,no de personas con prueba rapida,2016-10-01,315,200,515
COCHABAMBA,vih,no de personas con prueba rapida,2016-10-01,311,546,857
COLCAPIRHUA,vih,no de personas con prueba rapida,2016-10-01,17,27,44
COLOMI,vih,no de personas con prueba rapida,2016-10-01,0,2,2
COLPA BELGICA,vih,no de personas con prueba rapida,2016-10-01,1,2,3
COLQUECHACA,vih,no de personas con prueba rapida,2016-10-01,0,2,2
COLQUIRI,vih,no de personas con prueba rapida,2016-10-01,2,3,5
COMARAPA,vih,no de personas con prueba rapida,2016-10-01,5,12,17
COROICO,vih,no de personas con prueba rapida,2016-10-01,4,5,9
CORQUE,vih,no de personas con prueba rapida,2016-10-01,1,1,2
COTAGAITA,vih,no de personas con prueba rapida,2016-10-01,0,1,1
COTOCA,vih,no de personas con prueba rapida,2016-10-01,48,60,108
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2016-10-01,4,8,12
CUEVO,vih,no de personas con prueba rapida,2016-10-01,0,9,9
CULPINA,vih,no de personas con prueba rapida,2016-10-01,3,49,52
DESAGUADERO,vih,no de personas con prueba rapida,2016-10-01,5,11,16
EL ALTO,vih,no de personas con prueba rapida,2016-10-01,536,1655,2191
EL CHORO,vih,no de personas con prueba rapida,2016-10-01,0,3,3
EL PUENTE(STC),vih,no de personas con prueba rapida,2016-10-01,59,56,115
EL PUENTE(TJA),vih,no de personas con prueba rapida,2016-10-01,2,1,3
EL TORNO,vih,no de personas con prueba rapida,2016-10-01,75,204,279
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2016-10-01,6,11,17
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2016-10-01,12,17,29
ESCOMA,vih,no de personas con prueba rapida,2016-10-01,3,0,3
EUCALIPTUS,vih,no de personas con prueba rapida,2016-10-01,0,1,1
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2016-10-01,62,93,155
FILADELFIA,vih,no de personas con prueba rapida,2016-10-01,2,2,4
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2016-10-01,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2016-10-01,3,1,4
GUANAY,vih,no de personas con prueba rapida,2016-10-01,2,2,4
GUAQUI,vih,no de personas con prueba rapida,2016-10-01,2,0,2
GUAYARAMERIN,vih,no de personas con prueba rapida,2016-10-01,422,189,611
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2016-10-01,0,1,1
HUACHACALLA,vih,no de personas con prueba rapida,2016-10-01,2,8,10
HUANUNI,vih,no de personas con prueba rapida,2016-10-01,23,27,50
HUAYLLAMARCA,vih,no de personas con prueba rapida,2016-10-01,2,0,2
ICLA,vih,no de personas con prueba rapida,2016-10-01,1,0,1
INCAHUASI,vih,no de personas con prueba rapida,2016-10-01,3,14,17
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2016-10-01,0,11,11
INQUISIVI,vih,no de personas con prueba rapida,2016-10-01,1,0,1
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2016-10-01,7,1,8
IXIAMAS,vih,no de personas con prueba rapida,2016-10-01,1,0,1
LA ASUNTA,vih,no de personas con prueba rapida,2016-10-01,6,7,13
LA GUARDIA,vih,no de personas con prueba rapida,2016-10-01,17,40,57
LA PAZ,vih,no de personas con prueba rapida,2016-10-01,673,1692,2365
LAJA,vih,no de personas con prueba rapida,2016-10-01,0,1,1
LAS CARRERAS,vih,no de personas con prueba rapida,2016-10-01,0,1,1
LLALLAGUA,vih,no de personas con prueba rapida,2016-10-01,1,10,11
MACHACAMARCA,vih,no de personas con prueba rapida,2016-10-01,59,89,148
MACHARETI,vih,no de personas con prueba rapida,2016-10-01,1,0,1
MAIRANA,vih,no de personas con prueba rapida,2016-10-01,1,7,8
MAPIRI,vih,no de personas con prueba rapida,2016-10-01,3,1,4
MINEROS,vih,no de personas con prueba rapida,2016-10-01,9,24,33
MIZQUE,vih,no de personas con prueba rapida,2016-10-01,9,21,30
MOJOCOYA,vih,no de personas con prueba rapida,2016-10-01,1,2,3
MONTEAGUDO,vih,no de personas con prueba rapida,2016-10-01,16,38,54
MONTERO,vih,no de personas con prueba rapida,2016-10-01,1233,2142,3375
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2016-10-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vih,no de personas con prueba rapida,2016-10-01,1,0,1
OCURI,vih,no de personas con prueba rapida,2016-10-01,0,16,16
ORURO,vih,no de personas con prueba rapida,2016-10-01,70,217,287
PADILLA,vih,no de personas con prueba rapida,2016-10-01,10,6,16
PAILON,vih,no de personas con prueba rapida,2016-10-01,21,44,65
PALOS BLANCOS,vih,no de personas con prueba rapida,2016-10-01,3,7,10
PAMPA GRANDE,vih,no de personas con prueba rapida,2016-10-01,1,29,30
PASORAPA,vih,no de personas con prueba rapida,2016-10-01,1,0,1
PAZÑA,vih,no de personas con prueba rapida,2016-10-01,146,145,291
POCOATA,vih,no de personas con prueba rapida,2016-10-01,0,2,2
POCONA,vih,no de personas con prueba rapida,2016-10-01,0,1,1
POJO (CBBA),vih,no de personas con prueba rapida,2016-10-01,1,0,1
PORCO,vih,no de personas con prueba rapida,2016-10-01,0,3,3
PORONGO,vih,no de personas con prueba rapida,2016-10-01,27,105,132
PORTACHUELO,vih,no de personas con prueba rapida,2016-10-01,3,7,10
POTOSI,vih,no de personas con prueba rapida,2016-10-01,11,29,40
PRESTO,vih,no de personas con prueba rapida,2016-10-01,0,2,2
PUCARANI,vih,no de personas con prueba rapida,2016-10-01,1,0,1
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2016-10-01,42,533,575
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2016-10-01,22,9,31
PUERTO RICO,vih,no de personas con prueba rapida,2016-10-01,0,5,5
PUERTO SUAREZ,vih,no de personas con prueba rapida,2016-10-01,5,33,38
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2016-10-01,73,212,285
PUNA,vih,no de personas con prueba rapida,2016-10-01,0,4,4
PUNATA,vih,no de personas con prueba rapida,2016-10-01,23,127,150
QUILLACOLLO,vih,no de personas con prueba rapida,2016-10-01,15,22,37
QUIME,vih,no de personas con prueba rapida,2016-10-01,5,7,12
RAVELO,vih,no de personas con prueba rapida,2016-10-01,7,23,30
REYES,vih,no de personas con prueba rapida,2016-10-01,0,1,1
RIBERALTA,vih,no de personas con prueba rapida,2016-10-01,35,32,67
ROBORE,vih,no de personas con prueba rapida,2016-10-01,8,9,17
RURRENABAQUE,vih,no de personas con prueba rapida,2016-10-01,8,57,65
SABAYA,vih,no de personas con prueba rapida,2016-10-01,29,58,87
SACABA,vih,no de personas con prueba rapida,2016-10-01,32,74,106
SACABAMBA,vih,no de personas con prueba rapida,2016-10-01,8,3,11
SACACA,vih,no de personas con prueba rapida,2016-10-01,0,6,6
SAIPINA,vih,no de personas con prueba rapida,2016-10-01,0,1,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2016-10-01,7,6,13
SAMAIPATA,vih,no de personas con prueba rapida,2016-10-01,3,4,7
SAN BENITO,vih,no de personas con prueba rapida,2016-10-01,2,0,2
SAN BORJA,vih,no de personas con prueba rapida,2016-10-01,3,1,4
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2016-10-01,2,4,6
SAN CARLOS,vih,no de personas con prueba rapida,2016-10-01,7,21,28
SAN IGNACIO,vih,no de personas con prueba rapida,2016-10-01,3,1,4
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2016-10-01,5,12,17
SAN JAVIER(STC),vih,no de personas con prueba rapida,2016-10-01,2,40,42
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2016-10-01,46,31,77
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2016-10-01,9,16,25
SAN JULIAN,vih,no de personas con prueba rapida,2016-10-01,5,13,18
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2016-10-01,1,3,4
SAN LUCAS,vih,no de personas con prueba rapida,2016-10-01,1,13,14
SAN MATIAS,vih,no de personas con prueba rapida,2016-10-01,6,10,16
SAN PEDRO,vih,no de personas con prueba rapida,2016-10-01,108,129,237
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2016-10-01,0,9,9
SAN RAFAEL,vih,no de personas con prueba rapida,2016-10-01,5,2,7
SAN RAMON SCZ,vih,no de personas con prueba rapida,2016-10-01,2,0,2
SANTA ANA,vih,no de personas con prueba rapida,2016-10-01,8,1,9
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2016-10-01,690,1691,2381
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2016-10-01,4,0,4
SANTIVAÑES,vih,no de personas con prueba rapida,2016-10-01,0,5,5
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2016-10-01,15,25,40
SENA,vih,no de personas con prueba rapida,2016-10-01,0,1,1
SHINAOTA,vih,no de personas con prueba rapida,2016-10-01,7,3,10
SICAYA,vih,no de personas con prueba rapida,2016-10-01,1,8,9
SIPE SIPE,vih,no de personas con prueba rapida,2016-10-01,5,24,29
SOPACHUY,vih,no de personas con prueba rapida,2016-10-01,4,21,25
SORATA,vih,no de personas con prueba rapida,2016-10-01,6,8,14
SUCRE,vih,no de personas con prueba rapida,2016-10-01,160,667,827
TACOBAMBA,vih,no de personas con prueba rapida,2016-10-01,1,0,1
TACOPAYA,vih,no de personas con prueba rapida,2016-10-01,1,13,14
TAPACARI,vih,no de personas con prueba rapida,2016-10-01,5,14,19
TARABUCO,vih,no de personas con prueba rapida,2016-10-01,2,26,28
TARIJA,vih,no de personas con prueba rapida,2016-10-01,193,1329,1522
TARVITA,vih,no de personas con prueba rapida,2016-10-01,12,29,41
TEOPONTE,vih,no de personas con prueba rapida,2016-10-01,0,17,17
TIAWANACU,vih,no de personas con prueba rapida,2016-10-01,1,8,9
TIPUANI,vih,no de personas con prueba rapida,2016-10-01,0,3,3
TIQUIPAYA,vih,no de personas con prueba rapida,2016-10-01,23,50,73
TOCO,vih,no de personas con prueba rapida,2016-10-01,3,2,5
TOLATA,vih,no de personas con prueba rapida,2016-10-01,0,3,3
TOLEDO,vih,no de personas con prueba rapida,2016-10-01,0,1,1
TOMINA,vih,no de personas con prueba rapida,2016-10-01,4,3,7
TOTORA(CBBA),vih,no de personas con prueba rapida,2016-10-01,7,10,17
TOTORA(ORR),vih,no de personas con prueba rapida,2016-10-01,2,1,3
TRINIDAD,vih,no de personas con prueba rapida,2016-10-01,26,81,107
TUPIZA,vih,no de personas con prueba rapida,2016-10-01,12,51,63
UNCIA,vih,no de personas con prueba rapida,2016-10-01,0,2,2
URUBICHA,vih,no de personas con prueba rapida,2016-10-01,19,25,44
UYUNI,vih,no de personas con prueba rapida,2016-10-01,0,44,44
VALLEGRANDE,vih,no de personas con prueba rapida,2016-10-01,46,18,64
VIACHA,vih,no de personas con prueba rapida,2016-10-01,16,29,45
VILLA CHARCAS,vih,no de personas con prueba rapida,2016-10-01,0,18,18
VILLA MONTES,vih,no de personas con prueba rapida,2016-10-01,14,18,32
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2016-10-01,0,1,1
VILLA SERRANO,vih,no de personas con prueba rapida,2016-10-01,1,6,7
VILLA TUNARI,vih,no de personas con prueba rapida,2016-10-01,24,63,87
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2016-10-01,16,11,27
VILLAZON,vih,no de personas con prueba rapida,2016-10-01,30,126,156
VINTO,vih,no de personas con prueba rapida,2016-10-01,8,11,19
WARNES,vih,no de personas con prueba rapida,2016-10-01,62,86,148
YACUIBA,vih,no de personas con prueba rapida,2016-10-01,25,87,112
YAPACANI,vih,no de personas con prueba rapida,2016-10-01,10,45,55
YOTALA,vih,no de personas con prueba rapida,2016-10-01,0,4,4
YUNCHARA,vih,no de personas con prueba rapida,2016-10-01,5,1,6
ZUDAÑEZ,vih,no de personas con prueba rapida,2016-10-01,2,2,4
ACACIO,vih,no de personas con prueba rapida,2016-11-01,0,2,2
ACHACACHI,vih,no de personas con prueba rapida,2016-11-01,6,20,26
AIQUILE,vih,no de personas con prueba rapida,2016-11-01,9,14,23
ALCALA,vih,no de personas con prueba rapida,2016-11-01,4,2,6
ALTO BENI,vih,no de personas con prueba rapida,2016-11-01,1,0,1
ANCORAIMES,vih,no de personas con prueba rapida,2016-11-01,1,0,1
ANDAMARCA,vih,no de personas con prueba rapida,2016-11-01,0,3,3
ANTEQUERA,vih,no de personas con prueba rapida,2016-11-01,16,35,51
APOLO,vih,no de personas con prueba rapida,2016-11-01,2,25,27
ARBIETO,vih,no de personas con prueba rapida,2016-11-01,3,14,17
ARQUE,vih,no de personas con prueba rapida,2016-11-01,0,1,1
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2016-11-01,56,103,159
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2016-11-01,1,2,3
AZURDUY,vih,no de personas con prueba rapida,2016-11-01,0,8,8
BETANZOS,vih,no de personas con prueba rapida,2016-11-01,1,2,3
BOYUIBE,vih,no de personas con prueba rapida,2016-11-01,0,3,3
BUENA VISTA,vih,no de personas con prueba rapida,2016-11-01,3,4,7
CABEZAS,vih,no de personas con prueba rapida,2016-11-01,119,82,201
CAJUATA,vih,no de personas con prueba rapida,2016-11-01,2,0,2
CALAMARCA,vih,no de personas con prueba rapida,2016-11-01,0,23,23
CAMARGO,vih,no de personas con prueba rapida,2016-11-01,4,57,61
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2016-11-01,1,3,4
CAMIRI,vih,no de personas con prueba rapida,2016-11-01,124,18,142
CAPINOTA,vih,no de personas con prueba rapida,2016-11-01,4,4,8
CARACOLLO,vih,no de personas con prueba rapida,2016-11-01,1,1,2
CARANAVI,vih,no de personas con prueba rapida,2016-11-01,38,17,55
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2016-11-01,8,35,43
CHALLAPATA,vih,no de personas con prueba rapida,2016-11-01,0,2,2
CHAQUI,vih,no de personas con prueba rapida,2016-11-01,0,3,3
CHARAGUA,vih,no de personas con prueba rapida,2016-11-01,17,26,43
CHAYANTA,vih,no de personas con prueba rapida,2016-11-01,14,18,32
CHIMORE,vih,no de personas con prueba rapida,2016-11-01,33,55,88
CHIPAYA,vih,no de personas con prueba rapida,2016-11-01,5,4,9
CHOQUE COTA,vih,no de personas con prueba rapida,2016-11-01,3,6,9
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2016-11-01,5,5,10
CHUMA,vih,no de personas con prueba rapida,2016-11-01,0,6,6
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2016-11-01,0,8,8
CKOCHAS,vih,no de personas con prueba rapida,2016-11-01,0,2,2
CLIZA,vih,no de personas con prueba rapida,2016-11-01,6,6,12
COBIJA,vih,no de personas con prueba rapida,2016-11-01,158,143,301
COCHABAMBA,vih,no de personas con prueba rapida,2016-11-01,124,122,246
COIPASA,vih,no de personas con prueba rapida,2016-11-01,0,2,2
COLCAPIRHUA,vih,no de personas con prueba rapida,2016-11-01,15,20,35
COLOMI,vih,no de personas con prueba rapida,2016-11-01,1,0,1
COLPA BELGICA,vih,no de personas con prueba rapida,2016-11-01,1,0,1
COLQUECHACA,vih,no de personas con prueba rapida,2016-11-01,0,5,5
COLQUIRI,vih,no de personas con prueba rapida,2016-11-01,3,1,4
COMARAPA,vih,no de personas con prueba rapida,2016-11-01,4,10,14
CORIPATA,vih,no de personas con prueba rapida,2016-11-01,1,4,5
COROICO,vih,no de personas con prueba rapida,2016-11-01,10,7,17
CORQUE,vih,no de personas con prueba rapida,2016-11-01,0,2,2
COTOCA,vih,no de personas con prueba rapida,2016-11-01,26,40,66
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2016-11-01,2,2,4
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2016-11-01,31,39,70
CULPINA,vih,no de personas con prueba rapida,2016-11-01,16,3,19
DESAGUADERO,vih,no de personas con prueba rapida,2016-11-01,45,3,48
EL ALTO,vih,no de personas con prueba rapida,2016-11-01,317,1008,1325
EL PUENTE(STC),vih,no de personas con prueba rapida,2016-11-01,37,34,71
EL TORNO,vih,no de personas con prueba rapida,2016-11-01,59,200,259
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2016-11-01,10,59,69
