,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,1292,1251,44,30,2617
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,8,6,0,0,14
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,11,23,2,0,36
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,1,1,0,1,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,2,2,4,1,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,0,0,0,1,1
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,2,0,0,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,6,11,2,1,20
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,0,3,3,1,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,1,4,1,0,6
SENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,7,6,0,0,13
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,16,21,2,0,39
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,9,5,1,3,18
SICAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,0,0,2,0,2
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,39,53,2,3,97
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,3,1,2,0,6
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,9,6,1,1,17
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,9,8,8,9,34
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,294,253,5,2,554
TACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,1,2,0,0,3
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,4,5,0,0,9
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,3,2,1,1,7
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,2,2,0,2,6
TAHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,0,0,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,12,10,13,7,42
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,6,7,1,2,16
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,2,3,0,0,5
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,7,12,1,0,20
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,207,183,5,4,399
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,12,5,6,3,26
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,6,6,1,0,13
TIAWANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,9,6,1,0,16
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,4,7,11,6,28
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,4,3,0,1,8
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,46,42,10,12,110
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,8,9,8,8,33
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,3,3,1,1,8
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,6,4,1,0,11
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,3,3,1,1,8
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,2,4,2,5,13
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,7,5,2,0,14
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,8,3,3,5,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,5,3,2,1,11
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,1,1,1,0,3
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,2,0,1,0,3
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,110,113,0,0,223
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,27,23,4,3,57
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,2,5,0,0,7
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,3,3,0,1,7
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,15,13,4,3,35
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,6,14,3,3,26
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,7,5,0,0,12
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,19,26,2,0,47
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,2,3,4,1,10
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,10,15,1,0,26
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,60,51,5,3,119
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,3,1,6,3,13
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,12,5,3,3,23
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,41,42,5,2,90
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,0,0,3,1,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,2,4,0,2,8
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,10,5,2,1,18
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,71,65,3,1,140
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,10,5,0,0,15
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,28,33,3,2,66
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,38,38,14,27,117
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,10,5,2,1,18
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,1,1,1,0,3
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,106,104,9,9,228
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,3,3,0,0,6
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,94,71,5,2,172
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,3,5,1,1,10
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,2,4,0,0,6
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,30,37,11,12,90
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,2,3,2,1,8
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,1,2,0,0,3
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,1,1,2,4,8
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-01-01,6,4,1,1,12
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,4,0,0,7
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,8,11,3,7,29
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,9,11,0,0,20
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,9,7,4,7,27
ALALAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,2,2,1,5
ALCALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,3,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,7,5,1,1,14
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,6,2,2,1,11
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,3,0,0,4
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,1,0,1,3
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,0,2,5,10
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,5,8,0,4,17
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,1,6,4,13
ARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,10,9,0,1,20
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,6,9,0,4,19
ARQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,7,0,2,11
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,37,24,0,0,61
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,13,8,2,0,23
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,5,6,0,1,12
AYATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,2,2,1,7
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,7,8,1,0,16
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,12,11,8,9,40
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,6,5,2,4,17
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,7,5,0,2,14
BAURES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,7,7,0,0,14
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,1,2,0,3
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,0,0,1,2
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,29,25,1,0,55
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,10,17,6,5,38
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,2,0,0,3
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,0,0,1,1
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,4,4,1,2,11
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,7,2,0,0,9
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,16,12,6,10,44
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,2,4,1,10
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,8,7,0,0,15
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,8,8,0,0,16
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,1,1,0,3
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,5,8,2,2,17
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,7,9,3,1,20
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,2,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,28,26,1,1,56
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,14,7,2,2,25
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,5,5,3,0,13
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,7,6,4,2,19
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,34,28,1,1,64
CARANGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,1,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,12,16,0,2,30
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,3,1,2,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,4,6,2,0,12
CATACORA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,2,0,0,2
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,1,0,1,3
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,15,17,8,6,46
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,6,5,1,2,14
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,12,16,15,7,50
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,1,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,10,2,0,1,13
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,15,15,4,1,35
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,1,0,0,4
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,1,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,10,9,2,0,21
CHUMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,4,2,2,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,3,0,2,8
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,5,5,2,3,15
CLIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,10,14,1,2,27
COBIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,39,44,6,5,94
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,5,12,9,4,30
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,503,493,6,3,1005
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,38,36,0,1,75
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,6,9,2,5,22
COLLANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,0,0,0,1
COLOMI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,17,15,2,0,34
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,4,7,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,16,13,21,7,57
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,8,0,0,11
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,7,9,3,6,25
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,3,0,0,6
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,13,10,0,1,24
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,0,2,1,4
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,23,17,10,11,61
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,6,3,2,14
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,13,9,1,0,23
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,4,3,3,2,12
COROICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,9,10,5,5,29
CORQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,2,3,0,6
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,15,8,1,4,28
COTOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,71,60,2,1,134
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,13,8,5,6,32
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,5,1,0,6
CUEVO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,0,1,2,3
CULPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,7,8,1,1,17
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,0,1,0,2
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,3,0,0,6
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,449,462,126,135,1172
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,1,0,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,4,3,0,3,10
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,4,5,1,13
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,25,22,6,9,62
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,0,0,0,1
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,10,16,2,3,31
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,25,24,3,3,55
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,4,1,0,8
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,6,1,0,8
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,2,0,1,5
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,11,9,0,2,22
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,1,3,1,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,13,14,1,1,29
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,2,2,0,5
GUANAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,10,10,7,6,33
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,0,1,0,2
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,30,25,4,4,63
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,11,8,6,1,26
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,4,3,2,3,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,0,0,2,2
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,2,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,9,9,1,0,19
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,3,1,1,7
HUARINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,0,1,1,3
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,4,5,1,0,10
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,1,0,1,3
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,1,0,0,1
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,0,0,1,1
ICLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,5,5,2,14
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,4,5,2,1,12
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,0,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,6,5,6,4,21
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,4,9,4,2,19
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,4,6,4,0,14
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,5,0,1,7
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,28,29,3,1,61
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,82,75,5,1,163
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,469,408,5,3,885
LA RIVERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,0,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,6,3,1,3,13
LAJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,8,15,0,0,23
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,0,0,1,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,0,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,22,23,18,21,84
LLICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,3,0,0,6
LORETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,1,0,10,7,18
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,5,0,0,7
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,4,0,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,6,3,2,14
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,8,10,2,1,21
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,7,11,0,0,18
MALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,0,0,0,2,2
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,16,12,2,1,31
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,8,7,2,2,19
MINEROS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,23,18,7,9,57
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,9,12,4,6,31
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,4,0,2,9
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,3,1,0,0,4
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,21,22,5,2,50
MONTERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,98,105,8,8,219
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,0,0,1,3
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-02-01,2,2,5,6,15
