,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,1,2,0,3,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,2,4,2,4,12
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,3,3,1,1,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,1,0,0,1,2
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,3,3,1,3,10
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,1,1,1,0,3
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,3,6,3,1,13
SENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,7,11,0,0,18
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,29,17,2,3,51
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,9,17,3,0,29
SICAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,5,4,0,1,10
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,53,55,2,2,112
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,5,4,1,3,13
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,4,5,1,2,12
SORATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,8,13,5,2,28
SUCRE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,293,304,2,0,599
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,9,0,0,0,9
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,2,0,5,2,9
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,3,1,2,1,7
TAHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,0,0,0,1,1
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,7,19,5,7,38
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,11,11,2,3,27
TARACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,0,1,0,2,3
TARATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,6,7,2,0,15
TARIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,227,197,1,3,428
TARVITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,5,5,7,7,24
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,7,3,0,3,13
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,3,6,0,0,9
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,12,5,16,13,46
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,5,5,2,1,13
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,43,38,11,20,112
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,11,6,9,11,37
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,0,3,0,1,4
TOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,4,5,1,0,10
TOLATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,5,8,0,2,15
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,1,2,2,1,6
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,6,6,2,9,23
TOMINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,4,4,3,2,13
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,5,3,7,2,17
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,10,6,2,4,22
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,2,2,0,3,7
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,0,2,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,148,131,0,0,279
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,36,38,4,3,81
TURCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,1,0,0,0,1
UMALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,6,2,1,1,10
UNCIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,5,10,5,7,27
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,13,12,0,2,27
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,10,6,0,0,16
UYUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,15,23,2,0,40
VACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,1,5,4,5,15
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,14,8,1,0,23
VIACHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,64,57,7,6,134
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,0,3,1,6,10
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,3,7,2,6,18
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,38,46,2,2,88
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,0,0,1,1,2
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,11,6,0,5,22
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,2,4,0,0,6
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,68,68,5,2,143
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,7,3,0,0,10
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,39,33,5,4,81
VINTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,50,46,24,24,144
VITICHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,6,6,1,3,16
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,0,1,0,1,2
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,143,133,5,9,290
YACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,4,5,2,0,11
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,74,76,9,5,164
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,7,6,1,1,15
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,1,4,0,0,5
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,43,27,10,10,90
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,5,6,0,0,11
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,4,3,0,0,7
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,1,0,6,4,11
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,0,1,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-01-01,2,6,1,2,11
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,1,1,1,3
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,19,16,6,3,44
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,16,12,1,1,30
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,10,11,6,6,33
ALALAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,0,0,1,1
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,5,1,0,0,6
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,4,7,0,0,11
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,4,2,1,3,10
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,0,1,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,0,3,2,6
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,6,13,1,1,21
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,0,2,0,3
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,5,7,0,1,13
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,11,5,6,3,25
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,5,1,2,10
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,27,17,0,0,44
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,3,0,2,8
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,4,0,0,5
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,5,2,0,1,8
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,9,7,0,0,16
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,10,9,6,8,33
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,4,3,4,12
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,11,9,2,1,23
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,4,0,0,7
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,0,2,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,2,2,1,7
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,31,21,0,2,54
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,10,12,4,5,31
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,4,2,2,1,9
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,0,2,0,2
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,3,0,0,5
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,16,10,1,0,27
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,18,8,9,4,39
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,4,3,1,3,11
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,8,4,0,0,12
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,9,10,0,1,20
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,0,5,3,9
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,8,4,3,4,19
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,10,6,4,1,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,0,0,1,2
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,36,20,1,2,59
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,12,11,0,2,25
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,8,0,1,12
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,6,6,7,7,26
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,36,29,1,1,67
CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,0,0,1,1
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,12,9,2,1,24
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,5,2,3,1,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,3,2,0,8
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,17,21,2,9,49
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,2,0,2,7
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,22,21,21,13,77
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,13,4,2,3,22
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,25,20,2,6,53
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,1,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,1,0,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,5,0,0,8
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,14,13,2,0,29
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,4,1,1,5,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,5,2,2,1,10
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,4,6,6,3,19
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,13,15,2,1,31
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,38,48,7,6,99
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,12,5,9,9,35
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,552,528,4,3,1087
COIPASA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,0,1,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,36,31,0,0,67
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,9,6,0,2,17
COLLANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,1,0,0,1
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,22,17,2,1,42
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,3,1,0,5
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,16,19,9,10,54
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,6,3,0,0,9
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,13,6,4,7,30
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,2,0,0,3
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,13,24,2,3,42
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,0,1,3,5
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,19,14,8,3,44
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,7,3,2,3,15
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,9,17,0,0,26
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,2,2,1,5
COROICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,5,4,7,19
CORQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,1,1,1,4
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,8,8,2,4,22
COTOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,63,78,0,3,144
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,20,14,8,3,45
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,0,0,0,1
CUEVO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,3,1,1,6
CULPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,11,8,3,4,26
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,4,0,1,1,6
CURVA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,1,0,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,5,0,0,7
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,483,523,123,121,1250
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,0,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,8,4,1,2,15
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,4,5,1,2,12
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,29,28,4,5,66
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,1,2,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,10,9,5,5,29
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,35,33,5,4,77
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,3,1,0,5
ESMERALDA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,0,1,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,0,1,0,1
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,1,2,0,3
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,11,12,3,1,27
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,4,1,2,2,9
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,13,11,1,0,25
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,0,0,2,4
GUANAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,9,2,6,7,24
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,5,0,2,2,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,33,29,2,1,65
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,10,6,3,4,23
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,4,2,0,8
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,1,3,0,5
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,14,10,2,3,29
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,5,4,0,0,9
HUARINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,4,1,4,12
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,0,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,0,1,0,2
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,1,1,3,7
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,2,1,1,4
ICLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,2,1,3,9
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,5,0,1,9
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,0,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,5,3,4,3,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,4,1,1,8
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,4,0,3,9
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,6,2,0,1,9
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,39,35,4,2,80
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,120,88,1,3,212
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,491,452,3,5,951
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,8,2,2,14
LAJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,11,12,0,3,26
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,2,0,0,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,0,1,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,15,25,25,24,89
LLICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,0,0,0,1
LORETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,0,10,11,22
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,3,0,0,6
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,2,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,6,2,0,11
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,10,6,2,1,19
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,9,12,0,0,21
MALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,1,0,0,3
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,24,14,1,0,39
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,5,9,4,4,22
MINEROS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,17,11,2,4,34
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,6,14,6,1,27
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,7,1,3,14
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,1,2,0,6
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,20,18,2,0,40
MONTERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,106,120,5,7,238
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,2,0,0,5
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,1,5,8,16
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,2,3,0,8
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,0,0,0,3,3
OCURI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,5,7,1,15
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,3,7,0,2,12
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,1,2,4,8
ORURO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,214,252,5,11,482
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,13,10,1,0,24
PADILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,8,5,0,0,13
PAILON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,19,19,16,10,64
PALCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,7,5,4,5,21
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,16,13,3,4,36
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,5,6,1,1,13
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,2,3,1,0,6
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,1,0,0,2,3
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-02-01,17,18,1,0,36
