,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,2,1,1,1,5
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,6,4,1,0,11
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,9,13,1,2,25
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,17,18,2,1,38
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,1457,1388,21,13,2879
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,4,6,0,0,10
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,11,15,1,2,29
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,2,0,1,1,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,2,2,2,0,6
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,1,2,1,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,2,2,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,4,6,0,0,10
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,1,0,2,2,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,6,6,2,4,18
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,12,7,0,0,19
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,21,21,1,0,43
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,13,10,2,2,27
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,0,3,1,4,8
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,38,32,0,2,72
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,3,1,1,1,6
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,1,8,0,1,10
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,11,9,4,7,31
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,298,256,1,1,556
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,4,7,1,1,13
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,2,1,3,4,10
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,5,5,4,1,15
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,0,2,1,0,3
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,8,13,6,6,33
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,6,7,0,1,14
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,4,5,2,1,12
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,6,5,0,0,11
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,217,193,4,5,419
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,7,6,5,6,24
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,9,3,0,2,14
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,8,8,0,1,17
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,3,6,9,5,23
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,0,6,1,1,8
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,53,56,3,7,119
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,11,13,9,14,47
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,1,0,0,0,1
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,5,5,1,0,11
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,0,0,0,1,1
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,5,4,1,0,10
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,1,0,1,0,2
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,4,2,5,1,12
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,3,4,0,2,9
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,5,7,3,5,20
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,15,14,3,4,36
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,5,1,0,0,6
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,1,0,0,1,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,123,116,3,0,242
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,35,35,9,4,83
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,2,1,0,1,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,4,2,1,1,8
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,13,12,1,5,31
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,12,12,1,0,25
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,12,6,0,1,19
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,26,30,1,1,58
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,7,3,6,5,21
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,14,22,2,0,38
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,70,46,11,8,135
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,2,1,5,2,10
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,11,15,5,7,38
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,37,50,6,5,98
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,0,0,0,2,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,6,4,3,2,15
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,11,4,1,2,18
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,61,55,8,7,131
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,3,6,0,0,9
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,31,23,0,3,57
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,48,57,9,17,131
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,6,7,1,1,15
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,1,0,0,0,1
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,139,140,4,4,287
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,6,4,1,0,11
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,72,82,2,7,163
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,1,3,0,2,6
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,1,3,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,35,34,8,10,87
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,7,1,1,1,10
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,4,7,1,1,13
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,0,1,2,4,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-01-01,4,3,4,1,12
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,1,0,0,2
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,15,13,8,4,40
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,15,18,0,0,33
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,8,10,10,3,31
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,1,2,1,4
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,3,0,1,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,8,8,3,1,20
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,5,6,3,3,17
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,1,0,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,2,2,0,5
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,9,9,1,3,22
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,1,1,3,6
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,9,10,2,1,22
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,4,10,1,0,15
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,6,1,0,8,15
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,25,25,0,0,50
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,5,4,0,2,11
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,3,0,2,0,5
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,3,1,2,0,6
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,5,4,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,12,10,9,7,38
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,9,0,3,7,19
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,8,8,1,3,20
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,6,4,0,0,10
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,1,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,0,0,1,1
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,22,26,0,0,48
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,14,13,6,7,40
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,1,2,4,8
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,1,0,1,2
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,5,0,1,0,6
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,10,6,0,0,16
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,21,13,6,5,45
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,6,3,4,4,17
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,7,4,0,1,12
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,14,3,2,0,19
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,1,3,0,5
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,6,3,3,1,13
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,6,14,1,1,22
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,36,19,1,1,57
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,8,12,2,2,24
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,5,2,0,2,9
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,9,6,5,6,26
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,30,34,4,1,69
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,9,6,2,1,18
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,5,4,1,1,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,3,1,1,2,7
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,2,1,0,3
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,25,24,3,5,57
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,5,3,1,1,10
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,13,16,19,19,67
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,0,0,2,3
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,9,3,1,1,14
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,29,24,1,2,56
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,3,0,1,4
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,2,3,0,0,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,7,11,1,0,19
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,4,3,1,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,5,0,1,1,7
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,6,5,7,3,21
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,13,12,1,3,29
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,46,44,4,11,105
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,6,10,5,8,29
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,580,586,1,0,1167
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,0,1,1,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,32,43,0,0,75
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,7,6,2,1,16
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,4,2,0,0,6
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,16,20,3,3,42
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,4,6,1,1,12
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,10,13,12,12,47
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,7,8,0,0,15
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,7,8,14,10,39
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,2,1,1,0,4
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,14,9,0,1,24
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,2,1,0,1,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,17,18,10,6,51
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,7,4,3,2,16
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,13,12,0,0,25
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,2,2,2,7
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,7,14,0,0,21
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,3,1,0,0,4
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,10,13,2,3,28
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,61,70,1,0,132
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,17,12,5,4,38
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,5,0,3,1,9
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,14,5,1,2,22
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,3,0,1,1,5
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,1,2,2,6
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,2,0,0,2
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,647,663,146,127,1583
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,1,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,15,9,2,1,27
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,2,4,1,1,8
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,32,23,3,3,61
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,3,0,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,18,12,3,3,36
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,41,22,8,4,75
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,3,4,1,2,10
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,1,1,0,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,2,0,0,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,10,11,0,2,23
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,3,6,0,1,10
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,10,16,1,2,29
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,5,0,2,8
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,7,3,3,4,17
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,2,2,0,0,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,37,36,0,0,73
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,10,8,4,9,31
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,6,6,2,0,14
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,0,3,0,4
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,13,8,4,1,26
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,7,4,1,0,12
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,4,4,2,2,12
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,3,0,1,1,5
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,1,3,1,6
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,3,3,0,2,8
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,2,3,2,1,8
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,6,1,0,0,7
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,7,3,6,4,20
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,6,5,3,2,16
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,10,7,1,1,19
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,4,4,3,2,13
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,33,36,0,1,70
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,90,90,4,3,187
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,525,505,8,6,1044
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,3,2,3,3,11
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,6,8,1,2,17
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,2,3,0,0,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,0,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,25,15,16,24,80
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,2,0,0,2,4
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,2,0,11,13,26
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,7,8,2,2,19
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,1,2,1,5
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,4,4,1,0,9
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,14,11,0,5,30
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,10,9,0,0,19
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,0,0,1,1
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,14,15,1,3,33
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,4,3,5,2,14
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,20,12,4,0,36
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,15,14,6,3,38
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,9,2,3,4,18
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,4,3,0,0,7
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,16,12,0,2,30
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,140,92,2,2,236
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,3,1,0,5
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,2,0,3,5,10
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,1,1,1,3,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,0,1,1,1,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,8,4,2,4,18
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,7,10,1,2,20
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2018-02-01,5,3,0,1,9
