municipality,group,variable,month,Restauraciones,TOTAL
BOYUIBE,consultas odontologicas,restauraciones,2005-03-01,80,80
CABEZAS,consultas odontologicas,restauraciones,2005-03-01,3,3
CAIROMA,consultas odontologicas,restauraciones,2005-03-01,4,4
"CAIZA ""D""",consultas odontologicas,restauraciones,2005-03-01,6,6
CAJUATA,consultas odontologicas,restauraciones,2005-03-01,31,31
CALACOTO,consultas odontologicas,restauraciones,2005-03-01,33,33
CALAMARCA,consultas odontologicas,restauraciones,2005-03-01,19,19
CAMARGO,consultas odontologicas,restauraciones,2005-03-01,105,105
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2005-03-01,27,27
CAMIRI,consultas odontologicas,restauraciones,2005-03-01,259,259
CAPINOTA,consultas odontologicas,restauraciones,2005-03-01,8,8
CAQUIAVIRI,consultas odontologicas,restauraciones,2005-03-01,33,33
CARACOLLO,consultas odontologicas,restauraciones,2005-03-01,18,18
CARANAVI,consultas odontologicas,restauraciones,2005-03-01,53,53
CARAPARI,consultas odontologicas,restauraciones,2005-03-01,19,19
CHALLAPATA,consultas odontologicas,restauraciones,2005-03-01,95,95
CHAQUI,consultas odontologicas,restauraciones,2005-03-01,8,8
CHARAGUA,consultas odontologicas,restauraciones,2005-03-01,54,54
CHARAÑA,consultas odontologicas,restauraciones,2005-03-01,3,3
CHAYANTA,consultas odontologicas,restauraciones,2005-03-01,39,39
CHOQUE COTA,consultas odontologicas,restauraciones,2005-03-01,8,8
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2005-03-01,18,18
CHUMA,consultas odontologicas,restauraciones,2005-03-01,23,23
COBIJA,consultas odontologicas,restauraciones,2005-03-01,154,154
COCHABAMBA,consultas odontologicas,restauraciones,2005-03-01,4852,4852
COLCAPIRHUA,consultas odontologicas,restauraciones,2005-03-01,89,89
COLOMI,consultas odontologicas,restauraciones,2005-03-01,53,53
COLQUIRI,consultas odontologicas,restauraciones,2005-03-01,10,10
COMARAPA,consultas odontologicas,restauraciones,2005-03-01,247,247
CONCEPCION,consultas odontologicas,restauraciones,2005-03-01,31,31
COPACABANA,consultas odontologicas,restauraciones,2005-03-01,22,22
CORIPATA,consultas odontologicas,restauraciones,2005-03-01,6,6
CORO CORO,consultas odontologicas,restauraciones,2005-03-01,4,4
COROICO,consultas odontologicas,restauraciones,2005-03-01,144,144
CORQUE,consultas odontologicas,restauraciones,2005-03-01,18,18
CULPINA,consultas odontologicas,restauraciones,2005-03-01,123,123
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2005-03-01,28,28
DESAGUADERO,consultas odontologicas,restauraciones,2005-03-01,23,23
EL ALTO,consultas odontologicas,restauraciones,2005-03-01,7642,7642
EL PUENTE(TJA),consultas odontologicas,restauraciones,2005-03-01,3,3
EL VILLAR,consultas odontologicas,restauraciones,2005-03-01,24,24
EUCALIPTUS,consultas odontologicas,restauraciones,2005-03-01,63,63
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2005-03-01,79,79
FILADELFIA,consultas odontologicas,restauraciones,2005-03-01,6,6
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2005-03-01,34,34
GUANAY,consultas odontologicas,restauraciones,2005-03-01,15,15
GUAQUI,consultas odontologicas,restauraciones,2005-03-01,22,22
GUAYARAMERIN,consultas odontologicas,restauraciones,2005-03-01,95,95
GUTIERREZ,consultas odontologicas,restauraciones,2005-03-01,50,50
HUACHACALLA,consultas odontologicas,restauraciones,2005-03-01,14,14
HUANUNI,consultas odontologicas,restauraciones,2005-03-01,60,60
HUAYLLAMARCA,consultas odontologicas,restauraciones,2005-03-01,31,31
ICLA,consultas odontologicas,restauraciones,2005-03-01,61,61
INQUISIVI,consultas odontologicas,restauraciones,2005-03-01,79,79
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2005-03-01,112,112
IXIAMAS,consultas odontologicas,restauraciones,2005-03-01,69,69
JESUS DE MACHACA,consultas odontologicas,restauraciones,2005-03-01,66,66
LA ASUNTA,consultas odontologicas,restauraciones,2005-03-01,97,97
LA PAZ,consultas odontologicas,restauraciones,2005-03-01,10416,10416
LAGUNILLAS,consultas odontologicas,restauraciones,2005-03-01,30,30
LAJA,consultas odontologicas,restauraciones,2005-03-01,21,21
LLALLAGUA,consultas odontologicas,restauraciones,2005-03-01,76,76
LLICA,consultas odontologicas,restauraciones,2005-03-01,5,5
LURIBAY,consultas odontologicas,restauraciones,2005-03-01,11,11
MACHACAMARCA,consultas odontologicas,restauraciones,2005-03-01,39,39
MAIRANA,consultas odontologicas,restauraciones,2005-03-01,104,104
MAPIRI,consultas odontologicas,restauraciones,2005-03-01,34,34
MECAPACA,consultas odontologicas,restauraciones,2005-03-01,17,17
MINEROS,consultas odontologicas,restauraciones,2005-03-01,23,23
MIZQUE,consultas odontologicas,restauraciones,2005-03-01,49,49
MOCOMOCO,consultas odontologicas,restauraciones,2005-03-01,7,7
MOJOCOYA,consultas odontologicas,restauraciones,2005-03-01,19,19
MONTEAGUDO,consultas odontologicas,restauraciones,2005-03-01,18,18
MONTERO,consultas odontologicas,restauraciones,2005-03-01,364,364
MOROCHATA,consultas odontologicas,restauraciones,2005-03-01,6,6
OCURI,consultas odontologicas,restauraciones,2005-03-01,27,27
ORURO,consultas odontologicas,restauraciones,2005-03-01,1629,1629
PADILLA,consultas odontologicas,restauraciones,2005-03-01,30,30
PAILON,consultas odontologicas,restauraciones,2005-03-01,29,29
PALCA,consultas odontologicas,restauraciones,2005-03-01,55,55
PALOS BLANCOS,consultas odontologicas,restauraciones,2005-03-01,52,52
PAPEL PAMPA,consultas odontologicas,restauraciones,2005-03-01,22,22
PATACAMAYA,consultas odontologicas,restauraciones,2005-03-01,12,12
PAZÑA,consultas odontologicas,restauraciones,2005-03-01,23,23
POCOATA,consultas odontologicas,restauraciones,2005-03-01,10,10
POOPO,consultas odontologicas,restauraciones,2005-03-01,47,47
PORCO,consultas odontologicas,restauraciones,2005-03-01,4,4
PORTACHUELO,consultas odontologicas,restauraciones,2005-03-01,135,135
PORVENIR,consultas odontologicas,restauraciones,2005-03-01,13,13
POSTRER VALLE,consultas odontologicas,restauraciones,2005-03-01,44,44
POTOSI,consultas odontologicas,restauraciones,2005-03-01,582,582
PRESTO,consultas odontologicas,restauraciones,2005-03-01,53,53
PUCARA,consultas odontologicas,restauraciones,2005-03-01,116,116
PUERTO ACOSTA,consultas odontologicas,restauraciones,2005-03-01,49,49
PUERTO CARABUCO,consultas odontologicas,restauraciones,2005-03-01,34,34
PUERTO GONZALO MORENO,consultas odontologicas,restauraciones,2005-03-01,42,42
PUERTO RICO,consultas odontologicas,restauraciones,2005-03-01,91,91
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2005-03-01,57,57
PUNA,consultas odontologicas,restauraciones,2005-03-01,82,82
PUNATA,consultas odontologicas,restauraciones,2005-03-01,105,105
QUILLACOLLO,consultas odontologicas,restauraciones,2005-03-01,679,679
QUIME,consultas odontologicas,restauraciones,2005-03-01,26,26
QUIRUSILLAS,consultas odontologicas,restauraciones,2005-03-01,5,5
RAVELO,consultas odontologicas,restauraciones,2005-03-01,46,46
RIBERALTA,consultas odontologicas,restauraciones,2005-03-01,114,114
ROBORE,consultas odontologicas,restauraciones,2005-03-01,63,63
SACABA,consultas odontologicas,restauraciones,2005-03-01,535,535
SACACA,consultas odontologicas,restauraciones,2005-03-01,17,17
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2005-03-01,28,28
SAMAIPATA,consultas odontologicas,restauraciones,2005-03-01,219,219
SAN AGUSTIN,consultas odontologicas,restauraciones,2005-03-01,2,2
SAN ANTONIO DE LOMERIO,consultas odontologicas,restauraciones,2005-03-01,37,37
SAN BENITO,consultas odontologicas,restauraciones,2005-03-01,23,23
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2005-03-01,94,94
SAN IGNACIO,consultas odontologicas,restauraciones,2005-03-01,106,106
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2005-03-01,281,281
SAN JAVIER(STC),consultas odontologicas,restauraciones,2005-03-01,11,11
SAN JOAQUIN,consultas odontologicas,restauraciones,2005-03-01,49,49
SAN JOSE DE CHIQUITOS,consultas odontologicas,restauraciones,2005-03-01,69,69
SAN JULIAN,consultas odontologicas,restauraciones,2005-03-01,21,21
SAN LORENZO(PND),consultas odontologicas,restauraciones,2005-03-01,39,39
SAN LUCAS,consultas odontologicas,restauraciones,2005-03-01,44,44
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2005-03-01,153,153
SAN PEDRO,consultas odontologicas,restauraciones,2005-03-01,46,46
SAN PEDRO DE CURAHUARA,consultas odontologicas,restauraciones,2005-03-01,9,9
SAN RAFAEL,consultas odontologicas,restauraciones,2005-03-01,50,50
SAN RAMON,consultas odontologicas,restauraciones,2005-03-01,31,31
SAN RAMON,consultas odontologicas,restauraciones,2005-03-01,15,15
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2005-03-01,326,326
SANTA ROSA DEL SARA,consultas odontologicas,restauraciones,2005-03-01,39,39
SANTIAGO DE CALLAPA,consultas odontologicas,restauraciones,2005-03-01,23,23
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2005-03-01,73,73
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2005-03-01,10,10
SANTIVAÑES,consultas odontologicas,restauraciones,2005-03-01,70,70
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2005-03-01,2,2
SAPAHAQUI,consultas odontologicas,restauraciones,2005-03-01,29,29
SENA,consultas odontologicas,restauraciones,2005-03-01,47,47
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2005-03-01,3,3
SOPACHUY,consultas odontologicas,restauraciones,2005-03-01,40,40
SORACACHI,consultas odontologicas,restauraciones,2005-03-01,13,13
SUCRE,consultas odontologicas,restauraciones,2005-03-01,215,215
TACOPAYA,consultas odontologicas,restauraciones,2005-03-01,34,34
TARABUCO,consultas odontologicas,restauraciones,2005-03-01,26,26
TARACO,consultas odontologicas,restauraciones,2005-03-01,13,13
TARIJA,consultas odontologicas,restauraciones,2005-03-01,1084,1084
TARVITA,consultas odontologicas,restauraciones,2005-03-01,48,48
TEOPONTE,consultas odontologicas,restauraciones,2005-03-01,37,37
TIAWANACU,consultas odontologicas,restauraciones,2005-03-01,138,138
TINGUIPAYA,consultas odontologicas,restauraciones,2005-03-01,8,8
TIPUANI,consultas odontologicas,restauraciones,2005-03-01,25,25
TIQUIPAYA,consultas odontologicas,restauraciones,2005-03-01,276,276
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2005-03-01,246,246
TOLEDO,consultas odontologicas,restauraciones,2005-03-01,40,40
TOMINA,consultas odontologicas,restauraciones,2005-03-01,68,68
TORO TORO,consultas odontologicas,restauraciones,2005-03-01,10,10
TOTORA(ORR),consultas odontologicas,restauraciones,2005-03-01,3,3
TRIGAL,consultas odontologicas,restauraciones,2005-03-01,26,26
TRINIDAD,consultas odontologicas,restauraciones,2005-03-01,9,9
TURCO,consultas odontologicas,restauraciones,2005-03-01,11,11
UNCIA,consultas odontologicas,restauraciones,2005-03-01,206,206
UYUNI,consultas odontologicas,restauraciones,2005-03-01,87,87
VACAS,consultas odontologicas,restauraciones,2005-03-01,22,22
VALLEGRANDE,consultas odontologicas,restauraciones,2005-03-01,336,336
VIACHA,consultas odontologicas,restauraciones,2005-03-01,221,221
VILA VILA,consultas odontologicas,restauraciones,2005-03-01,3,3
VILLA MONTES,consultas odontologicas,restauraciones,2005-03-01,60,60
VILLA RIVERO,consultas odontologicas,restauraciones,2005-03-01,51,51
VILLA SERRANO,consultas odontologicas,restauraciones,2005-03-01,142,142
VILLA TUNARI,consultas odontologicas,restauraciones,2005-03-01,270,270
YACUIBA,consultas odontologicas,restauraciones,2005-03-01,222,222
YAMPARAEZ,consultas odontologicas,restauraciones,2005-03-01,10,10
YANACACHI,consultas odontologicas,restauraciones,2005-03-01,12,12
YAPACANI,consultas odontologicas,restauraciones,2005-03-01,61,61
YOCALLA,consultas odontologicas,restauraciones,2005-03-01,4,4
YOTALA,consultas odontologicas,restauraciones,2005-03-01,28,28
ZUDAÑEZ,consultas odontologicas,restauraciones,2005-03-01,21,21
ACHACACHI,consultas odontologicas,restauraciones,2005-04-01,43,43
ACHOCALLA,consultas odontologicas,restauraciones,2005-04-01,4,4
AIQUILE,consultas odontologicas,restauraciones,2005-04-01,169,169
ALALAY,consultas odontologicas,restauraciones,2005-04-01,7,7
ANCORAIMES,consultas odontologicas,restauraciones,2005-04-01,21,21
ANDAMARCA,consultas odontologicas,restauraciones,2005-04-01,30,30
APOLO,consultas odontologicas,restauraciones,2005-04-01,30,30
ARAMPAMPA,consultas odontologicas,restauraciones,2005-04-01,16,16
ARANI,consultas odontologicas,restauraciones,2005-04-01,36,36
ARQUE,consultas odontologicas,restauraciones,2005-04-01,91,91
AYATA,consultas odontologicas,restauraciones,2005-04-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2005-04-01,92,92
AZURDUY,consultas odontologicas,restauraciones,2005-04-01,118,118
BELLA FLOR,consultas odontologicas,restauraciones,2005-04-01,2,2
BERMEJO,consultas odontologicas,restauraciones,2005-04-01,111,111
BETANZOS,consultas odontologicas,restauraciones,2005-04-01,21,21
BOLIVAR,consultas odontologicas,restauraciones,2005-04-01,24,24
BOYUIBE,consultas odontologicas,restauraciones,2005-04-01,51,51
CABEZAS,consultas odontologicas,restauraciones,2005-04-01,31,31
"CAIZA ""D""",consultas odontologicas,restauraciones,2005-04-01,4,4
CALACOTO,consultas odontologicas,restauraciones,2005-04-01,10,10
CALAMARCA,consultas odontologicas,restauraciones,2005-04-01,8,8
CAMARGO,consultas odontologicas,restauraciones,2005-04-01,104,104
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2005-04-01,36,36
CAMIRI,consultas odontologicas,restauraciones,2005-04-01,267,267
CAQUIAVIRI,consultas odontologicas,restauraciones,2005-04-01,24,24
CARACOLLO,consultas odontologicas,restauraciones,2005-04-01,41,41
CARANAVI,consultas odontologicas,restauraciones,2005-04-01,63,63
CARAPARI,consultas odontologicas,restauraciones,2005-04-01,11,11
CHALLAPATA,consultas odontologicas,restauraciones,2005-04-01,87,87
CHAQUI,consultas odontologicas,restauraciones,2005-04-01,8,8
CHARAGUA,consultas odontologicas,restauraciones,2005-04-01,33,33
CHAYANTA,consultas odontologicas,restauraciones,2005-04-01,82,82
CHIMORE,consultas odontologicas,restauraciones,2005-04-01,6,6
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2005-04-01,32,32
CHUMA,consultas odontologicas,restauraciones,2005-04-01,32,32
COBIJA,consultas odontologicas,restauraciones,2005-04-01,200,200
COCHABAMBA,consultas odontologicas,restauraciones,2005-04-01,3441,3441
"COLCHA ""K""",consultas odontologicas,restauraciones,2005-04-01,1,1
COLOMI,consultas odontologicas,restauraciones,2005-04-01,38,38
COLQUECHACA,consultas odontologicas,restauraciones,2005-04-01,13,13
COLQUENCHA,consultas odontologicas,restauraciones,2005-04-01,26,26
COLQUIRI,consultas odontologicas,restauraciones,2005-04-01,54,54
COMARAPA,consultas odontologicas,restauraciones,2005-04-01,338,338
CONCEPCION,consultas odontologicas,restauraciones,2005-04-01,39,39
COPACABANA,consultas odontologicas,restauraciones,2005-04-01,39,39
CORIPATA,consultas odontologicas,restauraciones,2005-04-01,16,16
CORO CORO,consultas odontologicas,restauraciones,2005-04-01,18,18
COROICO,consultas odontologicas,restauraciones,2005-04-01,140,140
CORQUE,consultas odontologicas,restauraciones,2005-04-01,13,13
CULPINA,consultas odontologicas,restauraciones,2005-04-01,65,65
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2005-04-01,19,19
EL ALTO,consultas odontologicas,restauraciones,2005-04-01,7710,7710
EL PUENTE(TJA),consultas odontologicas,restauraciones,2005-04-01,13,13
EL VILLAR,consultas odontologicas,restauraciones,2005-04-01,47,47
ENTRE RIOS,consultas odontologicas,restauraciones,2005-04-01,43,43
ENTRE RIOS,consultas odontologicas,restauraciones,2005-04-01,38,38
EUCALIPTUS,consultas odontologicas,restauraciones,2005-04-01,59,59
EXALTACION,consultas odontologicas,restauraciones,2005-04-01,56,56
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2005-04-01,78,78
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2005-04-01,39,39
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2005-04-01,43,43
GUANAY,consultas odontologicas,restauraciones,2005-04-01,12,12
GUAQUI,consultas odontologicas,restauraciones,2005-04-01,41,41
GUAYARAMERIN,consultas odontologicas,restauraciones,2005-04-01,99,99
GUTIERREZ,consultas odontologicas,restauraciones,2005-04-01,43,43
HUACARETA,consultas odontologicas,restauraciones,2005-04-01,32,32
HUACHACALLA,consultas odontologicas,restauraciones,2005-04-01,17,17
HUANUNI,consultas odontologicas,restauraciones,2005-04-01,26,26
HUAYLLAMARCA,consultas odontologicas,restauraciones,2005-04-01,28,28
ICLA,consultas odontologicas,restauraciones,2005-04-01,278,278
INCAHUASI,consultas odontologicas,restauraciones,2005-04-01,75,75
INGAVI (HUMAITA),consultas odontologicas,restauraciones,2005-04-01,8,8
INQUISIVI,consultas odontologicas,restauraciones,2005-04-01,35,35
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2005-04-01,78,78
IXIAMAS,consultas odontologicas,restauraciones,2005-04-01,39,39
JESUS DE MACHACA,consultas odontologicas,restauraciones,2005-04-01,25,25
LA ASUNTA,consultas odontologicas,restauraciones,2005-04-01,97,97
LA PAZ,consultas odontologicas,restauraciones,2005-04-01,11673,11673
LAGUNILLAS,consultas odontologicas,restauraciones,2005-04-01,7,7
LAJA,consultas odontologicas,restauraciones,2005-04-01,22,22
LICOMA PAMPA,consultas odontologicas,restauraciones,2005-04-01,4,4
LLALLAGUA,consultas odontologicas,restauraciones,2005-04-01,109,109
LLICA,consultas odontologicas,restauraciones,2005-04-01,6,6
LURIBAY,consultas odontologicas,restauraciones,2005-04-01,6,6
MACHACAMARCA,consultas odontologicas,restauraciones,2005-04-01,29,29
MACHARETI,consultas odontologicas,restauraciones,2005-04-01,40,40
MAGDALENA,consultas odontologicas,restauraciones,2005-04-01,7,7
MAIRANA,consultas odontologicas,restauraciones,2005-04-01,141,141
MAPIRI,consultas odontologicas,restauraciones,2005-04-01,80,80
MINEROS,consultas odontologicas,restauraciones,2005-04-01,16,16
MIZQUE,consultas odontologicas,restauraciones,2005-04-01,134,134
MOCOMOCO,consultas odontologicas,restauraciones,2005-04-01,4,4
MOJOCOYA,consultas odontologicas,restauraciones,2005-04-01,24,24
MONTEAGUDO,consultas odontologicas,restauraciones,2005-04-01,134,134
MONTERO,consultas odontologicas,restauraciones,2005-04-01,327,327
OCURI,consultas odontologicas,restauraciones,2005-04-01,8,8
OMEREQUE,consultas odontologicas,restauraciones,2005-04-01,5,5
