municipality,group,variable,month,Periodoncias,TOTAL
PUERTO ACOSTA,consultas odontologicas,periodoncias,2005-12-01,4,4
PUERTO SUAREZ,consultas odontologicas,periodoncias,2005-12-01,21,21
PUERTO VILLARROEL,consultas odontologicas,periodoncias,2005-12-01,16,16
PUNA,consultas odontologicas,periodoncias,2005-12-01,65,65
PUNATA,consultas odontologicas,periodoncias,2005-12-01,67,67
QUILLACOLLO,consultas odontologicas,periodoncias,2005-12-01,45,45
REYES,consultas odontologicas,periodoncias,2005-12-01,2,2
RIBERALTA,consultas odontologicas,periodoncias,2005-12-01,3,3
SABAYA,consultas odontologicas,periodoncias,2005-12-01,1,1
SACABA,consultas odontologicas,periodoncias,2005-12-01,96,96
SACACA,consultas odontologicas,periodoncias,2005-12-01,5,5
SAIPINA,consultas odontologicas,periodoncias,2005-12-01,23,23
SAN AGUSTIN,consultas odontologicas,periodoncias,2005-12-01,7,7
SAN BENITO,consultas odontologicas,periodoncias,2005-12-01,13,13
SAN CARLOS,consultas odontologicas,periodoncias,2005-12-01,24,24
SAN IGNACIO,consultas odontologicas,periodoncias,2005-12-01,21,21
SAN IGNACIO DE VELASCO,consultas odontologicas,periodoncias,2005-12-01,5,5
SAN JOAQUIN,consultas odontologicas,periodoncias,2005-12-01,30,30
SAN JUAN DE YAPACANI,consultas odontologicas,periodoncias,2005-12-01,6,6
SAN LORENZO(TJA),consultas odontologicas,periodoncias,2005-12-01,1,1
SAN PEDRO DE BUENA VISTA,consultas odontologicas,periodoncias,2005-12-01,1,1
SAN PEDRO DE TIQUINA,consultas odontologicas,periodoncias,2005-12-01,1,1
SAN RAFAEL,consultas odontologicas,periodoncias,2005-12-01,53,53
SANTA ANA,consultas odontologicas,periodoncias,2005-12-01,1,1
SANTA CRUZ DE LA SIERRA,consultas odontologicas,periodoncias,2005-12-01,1390,1390
SANTA ROSA,consultas odontologicas,periodoncias,2005-12-01,3,3
SANTA ROSA DEL SARA,consultas odontologicas,periodoncias,2005-12-01,1,1
SANTIAGO DE HUARI,consultas odontologicas,periodoncias,2005-12-01,3,3
SANTIVAÑES,consultas odontologicas,periodoncias,2005-12-01,8,8
SANTUARIO DE QUILLACAS,consultas odontologicas,periodoncias,2005-12-01,1,1
SICA SICA (VILLA AROMA),consultas odontologicas,periodoncias,2005-12-01,13,13
SIPE SIPE,consultas odontologicas,periodoncias,2005-12-01,36,36
SOPACHUY,consultas odontologicas,periodoncias,2005-12-01,2,2
SUCRE,consultas odontologicas,periodoncias,2005-12-01,199,199
TARACO,consultas odontologicas,periodoncias,2005-12-01,1,1
TARATA,consultas odontologicas,periodoncias,2005-12-01,23,23
TARIJA,consultas odontologicas,periodoncias,2005-12-01,157,157
TARVITA,consultas odontologicas,periodoncias,2005-12-01,116,116
TIAWANACU,consultas odontologicas,periodoncias,2005-12-01,4,4
TINGUIPAYA,consultas odontologicas,periodoncias,2005-12-01,7,7
TIPUANI,consultas odontologicas,periodoncias,2005-12-01,6,6
TIQUIPAYA,consultas odontologicas,periodoncias,2005-12-01,3,3
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2005-12-01,23,23
TOLATA,consultas odontologicas,periodoncias,2005-12-01,37,37
TORO TORO,consultas odontologicas,periodoncias,2005-12-01,1,1
TOTORA(CBBA),consultas odontologicas,periodoncias,2005-12-01,12,12
TRINIDAD,consultas odontologicas,periodoncias,2005-12-01,105,105
TUPIZA,consultas odontologicas,periodoncias,2005-12-01,9,9
TURCO,consultas odontologicas,periodoncias,2005-12-01,5,5
UNCIA,consultas odontologicas,periodoncias,2005-12-01,22,22
VACAS,consultas odontologicas,periodoncias,2005-12-01,13,13
VILA VILA,consultas odontologicas,periodoncias,2005-12-01,11,11
VILLA MONTES,consultas odontologicas,periodoncias,2005-12-01,3,3
VILLA RIVERO,consultas odontologicas,periodoncias,2005-12-01,28,28
VILLA SERRANO,consultas odontologicas,periodoncias,2005-12-01,13,13
VILLA TUNARI,consultas odontologicas,periodoncias,2005-12-01,234,234
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,periodoncias,2005-12-01,5,5
VILLAZON,consultas odontologicas,periodoncias,2005-12-01,15,15
VINTO,consultas odontologicas,periodoncias,2005-12-01,21,21
VITICHI,consultas odontologicas,periodoncias,2005-12-01,2,2
WARNES,consultas odontologicas,periodoncias,2005-12-01,14,14
YACUIBA,consultas odontologicas,periodoncias,2005-12-01,50,50
YAMPARAEZ,consultas odontologicas,periodoncias,2005-12-01,2,2
YANACACHI,consultas odontologicas,periodoncias,2005-12-01,1,1
YUNCHARA,consultas odontologicas,periodoncias,2005-12-01,43,43
ZUDAÑEZ,consultas odontologicas,periodoncias,2005-12-01,3,3
