municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,202,202
TARVITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,1,1
TINGUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,8,8
TIPUANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,14,14
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,29,29
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,13,13
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,11,11
TRIGAL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,1,1
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,106,106
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,139,139
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,24,24
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,19,19
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,6,6
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,16,16
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,20,20
VILA VILA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,2,2
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,6,6
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,33,33
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,73,73
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,5,5
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,25,25
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,53,53
VITICHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,4,4
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,58,58
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,37,37
YANACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,10,10
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,18,18
YOCALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,1,1
YOTALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,3,3
YUNCHARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-02-01,49,49
ACACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,35,35
ACHACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,608,608
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,364,364
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
ANCORAIMES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,71,71
APOLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
ARAMPAMPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,10,10
ARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,4,4
ARQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,28,28
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,5,5
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,22,22
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,41,41
AZURDUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,9,9
BAURES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,14,14
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,141,141
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,4,4
BOYUIBE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,88,88
BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
CABEZAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,69,69
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,15,15
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,29,29
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,12,12
CAQUIAVIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,7,7
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,39,39
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
CARMEN RIVERO TORREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,16,16
CHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,6,6
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,3,3
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,6,6
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,4,4
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1907,1907
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,7,7
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,6,6
COMARAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,6,6
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,4,4
COPACABANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,4,4
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,11,11
CORQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,8,8
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,11,11
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,7,7
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1354,1354
EL PUENTE(STC),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,3,3
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,23,23
EL VILLAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,25,25
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,38,38
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,14,14
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,8,8
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,83,83
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,3,3
HUACHACALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,6,6
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,21,21
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,7,7
ICHOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
ICLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,7,7
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,9,9
IXIAMAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,54,54
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2293,2293
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,12,12
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,74,74
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,4,4
MECAPACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,4,4
MOJOCOYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,19,19
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
OCURI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,3,3
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,4,4
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,604,604
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,11,11
PALOS BLANCOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,45,45
PATACAMAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,5,5
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,3,3
PORONGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,3,3
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,398,398
PRESTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,4,4
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,36,36
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,25,25
PUNA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,36,36
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,242,242
QUIME,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
RAVELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,3,3
REYES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,11,11
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,12,12
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,36,36
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,59,59
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,125,125
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,8,8
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,16,16
SAN ANDRES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,12,12
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,17,17
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,3,3
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,6,6
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,11,11
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,8,8
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,185,185
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,21,21
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,7,7
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,26,26
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1437,1437
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,84,84
SANTIAGO DE CALLAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,22,22
SANTIVAÑES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
SENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,71,71
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,22,22
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,440,440
TARABUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,10,10
TARATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,342,342
TINGUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,22,22
TIPUANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,6,6
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,39,39
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,17,17
TOLATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,43,43
TORO TORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,1,1
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,2,2
TRIGAL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,9,9
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,128,128
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,70,70
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,39,39
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,109,109
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,4,4
VACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,4,4
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,18,18
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,28,28
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,6,6
VILLA RIVERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,7,7
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,27,27
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,28,28
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,15,15
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,39,39
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-03-01,40,40
