municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,149,149
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,1730,1730
COIPASA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,16,16
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,3,3
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,13,13
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,15,15
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,1,1
COLQUENCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,4,4
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,2,2
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,128,128
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,9,9
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,10,10
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,24,24
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,52,52
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,22,22
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,62,62
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,33,33
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,8,8
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,185,185
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,34,34
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,8,8
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,1690,1690
EL PUENTE(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,30,30
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,5,5
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,13,13
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,86,86
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,65,65
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,102,102
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,20,20
EXALTACION,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,48,48
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,74,74
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,11,11
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,13,13
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,72,72
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,44,44
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,207,207
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,11,11
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,50,50
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,3,3
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,45,45
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,11,11
ICHOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,11,11
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,282,282
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,2,2
INGAVI (HUMAITA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,21,21
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,32,32
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,50,50
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,46,46
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,44,44
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,15,15
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,131,131
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,3726,3726
LA RIVERA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,15,15
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,157,157
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,46,46
LICOMA PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,49,49
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,53,53
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,4,4
MACHARETI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,149,149
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,3,3
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,87,87
MALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,17,17
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,116,116
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,26,26
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,12,12
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,157,157
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,25,25
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,5,5
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,131,131
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,78,78
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,3,3
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,31,31
OCURI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,1,1
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,49,49
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,79,79
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,520,520
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,23,23
PAILON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,47,47
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,6,6
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,39,39
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,8,8
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,13,13
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,49,49
PASORAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,2,2
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,21,21
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,10,10
PELECHUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,7,7
POCOATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,3,3
POCONA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,60,60
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,7,7
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,16,16
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,21,21
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,54,54
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,21,21
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,7,7
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,2,2
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,372,372
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,29,29
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,52,52
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,36,36
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,60,60
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,25,25
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,102,102
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,49,49
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,23,23
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,52,52
PUERTO SILES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,61,61
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,166,166
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,82,82
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,162,162
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,79,79
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,357,357
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,38,38
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,15,15
RAVELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,46,46
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,22,22
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,122,122
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,106,106
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,235,235
SACABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,10,10
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,240,240
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,49,49
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,94,94
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,25,25
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,409,409
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,96,96
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,48,48
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,54,54
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,8,8
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,58,58
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,12,12
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,25,25
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,20,20
SAN JULIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,36,36
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,26,26
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,85,85
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,32,32
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,159,159
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,1,1
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,5,5
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,44,44
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,4,4
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,16,16
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,66,66
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,4,4
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,7,7
SANTA ANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,12,12
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,2777,2777
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,52,52
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,19,19
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,21,21
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,2,2
SANTIVAÑES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,1,1
SAPAHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,120,120
SENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,77,77
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,39,39
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,136,136
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,64,64
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,36,36
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,519,519
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,83,83
TACOPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,85,85
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,5,5
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,128,128
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,8,8
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,33,33
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,167,167
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,2,2
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,20,20
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,48,48
TINGUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,130,130
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,8,8
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,174,174
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,66,66
TODOS SANTOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,11,11
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,27,27
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,3,3
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,63,63
TORO TORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,15,15
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,7,7
TOTORA(ORR),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,6,6
TRIGAL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,18,18
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,357,357
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,209,209
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,4,4
UMALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,72,72
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,28,28
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,79,79
UYUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,6,6
VALLEGRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,75,75
VIACHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,142,142
VILA VILA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,33,33
VILLA MONTES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,8,8
VILLA RIVERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,55,55
VILLA SERRANO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,17,17
VILLA TUNARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-02-01,298,298
