municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,23,23
GUANAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,13,13
GUAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,2,2
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,163,163
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,30,30
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,8,8
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,3,3
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,76,76
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,24,24
ICLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,8,8
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,12,12
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,11,11
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,78,78
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,20,20
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,40,40
LA ASUNTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,13,13
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,158,158
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,10501,10501
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,29,29
LICOMA PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,9,9
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,98,98
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,3,3
LURIBAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,1,1
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,27,27
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,49,49
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,4,4
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,19,19
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,3,3
MECAPACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,35,35
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,4,4
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,25,25
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,35,35
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,156,156
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,240,240
OCURI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,78,78
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,11,11
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,1944,1944
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,62,62
PAILON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,7,7
PALCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,3,3
PALOS BLANCOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,33,33
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,1,1
PAPEL PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,1,1
PASORAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,45,45
PATACAMAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,4,4
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,10,10
POCOATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,26,26
POCONA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,2,2
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,25,25
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,48,48
POROMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,7,7
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,45,45
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,1126,1126
PRESTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,5,5
PUCARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,15,15
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,38,38
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,51,51
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,17,17
PUERTO GONZALO MORENO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,11,11
PUERTO PEREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,1,1
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,40,40
PUERTO RICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,15,15
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,106,106
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,89,89
PUNA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,18,18
PUNATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,118,118
QUILLACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,473,473
QUIME,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,18,18
RAVELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,11,11
REYES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,28,28
RIBERALTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,13,13
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,130,130
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,468,468
SACABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,4,4
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,15,15
SAIPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,27,27
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,23,23
SAN AGUSTIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,6,6
SAN ANDRES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,2,2
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,28,28
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,8,8
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,15,15
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,32,32
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,34,34
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,86,86
SAN JAVIER(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,9,9
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,25,25
SAN JULIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,93,93
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,32,32
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,270,270
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,49,49
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,10,10
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,17,17
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,31,31
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,54,54
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,15,15
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,52,52
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,2695,2695
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,34,34
SANTIAGO DE CALLAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,5,5
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,31,31
SANTIVAÑES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,25,25
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,2,2
SAPAHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,23,23
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,11,11
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,10,10
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,189,189
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,154,154
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,6,6
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,4969,4969
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,61,61
TACOPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,17,17
TARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,16,16
TARACO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,4,4
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,15,15
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,1176,1176
TARVITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,3,3
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,6,6
TINGUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,18,18
TIPUANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,7,7
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,138,138
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,154,154
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,4,4
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,3,3
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,69,69
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,32,32
TOTORA(CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,9,9
TRIGAL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,96,96
TRINIDAD,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,322,322
TUPIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,12,12
UNCIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,147,147
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,32,32
UYUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,120,120
VALLEGRANDE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,92,92
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,345,345
VILA VILA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,18,18
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,72,72
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,21,21
VILLA SERRANO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,59,59
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,126,126
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,91,91
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,172,172
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,10,10
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,81,81
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,361,361
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,1,1
YANACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,7,7
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,42,42
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,5,5
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,25,25
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-02-01,32,32
ACACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,15,15
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,72,72
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,101,101
ALCALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,26,26
ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,2,2
ANZALDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,9,9
APOLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,7,7
ARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,38,38
ARQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,49,49
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,13,13
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,387,387
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,57,57
AZURDUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,132,132
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,28,28
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-03-01,830,830
