municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,73,73
CAIROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,16,16
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,15,15
CAJUATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,129,129
CALACOTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,11,11
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,25,25
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,183,183
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,47,47
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,469,469
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,37,37
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,79,79
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,107,107
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,177,177
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,58,58
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,29,29
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,486,486
CHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,22,22
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,153,153
CHARAÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,50,50
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,93,93
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,121,121
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,94,94
CHUMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,61,61
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,22,22
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,373,373
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,4433,4433
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,46,46
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,36,36
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,84,84
COLQUECHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,75,75
COLQUENCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,1,1
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,42,42
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,222,222
CONCEPCION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,19,19
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,70,70
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,46,46
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,214,214
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,44,44
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,321,321
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,52,52
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,6,6
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,17,17
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,141,141
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,146,146
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,70,70
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,8236,8236
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,92,92
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,54,54
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,71,71
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,65,65
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,46,46
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,209,209
EUCALIPTUS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,39,39
EXALTACION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,82,82
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,74,74
FILADELFIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,192,192
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,36,36
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,34,34
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,151,151
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,96,96
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,367,367
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,104,104
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,94,94
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,16,16
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,124,124
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,37,37
ICHOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,23,23
ICLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,141,141
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,34,34
INGAVI (HUMAITA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,9,9
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,51,51
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,220,220
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,215,215
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,238,238
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,180,180
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,134,134
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,11627,11627
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,107,107
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,55,55
LICOMA PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,58,58
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,250,250
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,41,41
LORETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,4,4
LURIBAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,24,24
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,107,107
MACHARETI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,151,151
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,56,56
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,168,168
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,150,150
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,94,94
MINEROS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,24,24
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,81,81
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,212,212
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,43,43
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,211,211
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,425,425
MORO MORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,7,7
MOROCHATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,34,34
OCURI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,52,52
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,390,390
OMEREQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,88,88
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,3574,3574
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,175,175
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,32,32
PAILON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,165,165
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,48,48
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,114,114
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,20,20
PAMPA GRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,25,25
PAPEL PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,185,185
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,91,91
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,46,46
PELECHUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,46,46
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,52,52
POCONA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,20,20
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,37,37
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,67,67
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,110,110
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,382,382
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,231,231
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,51,51
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,23,23
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,929,929
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,22,22
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,119,119
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,174,174
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,526,526
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,138,138
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,123,123
PUERTO PEREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,121,121
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,349,349
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,120,120
PUERTO SILES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,83,83
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,349,349
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,135,135
PUNA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,289,289
PUNATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,241,241
QUILLACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,402,402
QUIME,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,133,133
QUIRUSILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,14,14
RAVELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,46,46
REYES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,118,118
RIBERALTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,135,135
ROBORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,193,193
SACABA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,515,515
SACABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,31,31
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,177,177
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,39,39
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,120,120
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,177,177
SAN AGUSTIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,33,33
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,173,173
SAN BENITO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,92,92
SAN BORJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,117,117
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,133,133
SAN CARLOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,73,73
SAN IGNACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,113,113
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,567,567
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,7,7
SAN JOAQUIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,42,42
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,84,84
SAN JULIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,132,132
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,46,46
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,163,163
SAN LUCAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,44,44
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,146,146
SAN PEDRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,54,54
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,77,77
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,72,72
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,28,28
SAN RAFAEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,97,97
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,42,42
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,35,35
SANTA ANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,64,64
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-02-01,6764,6764
