municipality,group,variable,month,Acciones preventivas,TOTAL
EL TORNO,consultas odontologicas,acciones preventivas,2005-09-01,5,5
ENTRE RIOS,consultas odontologicas,acciones preventivas,2005-09-01,312,312
ENTRE RIOS,consultas odontologicas,acciones preventivas,2005-09-01,987,987
EUCALIPTUS,consultas odontologicas,acciones preventivas,2005-09-01,7,7
EXALTACION,consultas odontologicas,acciones preventivas,2005-09-01,65,65
FERNANDEZ ALONSO,consultas odontologicas,acciones preventivas,2005-09-01,3,3
FILADELFIA,consultas odontologicas,acciones preventivas,2005-09-01,40,40
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2005-09-01,703,703
GUAQUI,consultas odontologicas,acciones preventivas,2005-09-01,2,2
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2005-09-01,387,387
GUTIERREZ,consultas odontologicas,acciones preventivas,2005-09-01,103,103
HUACARETA,consultas odontologicas,acciones preventivas,2005-09-01,38,38
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,acciones preventivas,2005-09-01,90,90
HUANUNI,consultas odontologicas,acciones preventivas,2005-09-01,350,350
HUARACAJE,consultas odontologicas,acciones preventivas,2005-09-01,17,17
ICHOCA,consultas odontologicas,acciones preventivas,2005-09-01,4,4
ICLA,consultas odontologicas,acciones preventivas,2005-09-01,340,340
INCAHUASI,consultas odontologicas,acciones preventivas,2005-09-01,12,12
INQUISIVI,consultas odontologicas,acciones preventivas,2005-09-01,48,48
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2005-09-01,133,133
IXIAMAS,consultas odontologicas,acciones preventivas,2005-09-01,6,6
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2005-09-01,76,76
LA GUARDIA,consultas odontologicas,acciones preventivas,2005-09-01,697,697
LA PAZ,consultas odontologicas,acciones preventivas,2005-09-01,3628,3628
LAGUNILLAS,consultas odontologicas,acciones preventivas,2005-09-01,36,36
LAJA,consultas odontologicas,acciones preventivas,2005-09-01,252,252
LICOMA PAMPA,consultas odontologicas,acciones preventivas,2005-09-01,71,71
LLALLAGUA,consultas odontologicas,acciones preventivas,2005-09-01,15,15
LLICA,consultas odontologicas,acciones preventivas,2005-09-01,5,5
LURIBAY,consultas odontologicas,acciones preventivas,2005-09-01,60,60
MACHACAMARCA,consultas odontologicas,acciones preventivas,2005-09-01,29,29
MACHARETI,consultas odontologicas,acciones preventivas,2005-09-01,223,223
MAGDALENA,consultas odontologicas,acciones preventivas,2005-09-01,8,8
MAIRANA,consultas odontologicas,acciones preventivas,2005-09-01,2,2
MAPIRI,consultas odontologicas,acciones preventivas,2005-09-01,134,134
MECAPACA,consultas odontologicas,acciones preventivas,2005-09-01,40,40
MINEROS,consultas odontologicas,acciones preventivas,2005-09-01,2,2
MIZQUE,consultas odontologicas,acciones preventivas,2005-09-01,349,349
MOCOMOCO,consultas odontologicas,acciones preventivas,2005-09-01,439,439
MOJOCOYA,consultas odontologicas,acciones preventivas,2005-09-01,225,225
MONTEAGUDO,consultas odontologicas,acciones preventivas,2005-09-01,357,357
MONTERO,consultas odontologicas,acciones preventivas,2005-09-01,61,61
MORO MORO,consultas odontologicas,acciones preventivas,2005-09-01,389,389
MOROCHATA,consultas odontologicas,acciones preventivas,2005-09-01,34,34
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,acciones preventivas,2005-09-01,16,16
OKINAWA,consultas odontologicas,acciones preventivas,2005-09-01,782,782
OMEREQUE,consultas odontologicas,acciones preventivas,2005-09-01,303,303
ORURO,consultas odontologicas,acciones preventivas,2005-09-01,2295,2295
PADCAYA,consultas odontologicas,acciones preventivas,2005-09-01,198,198
PADILLA,consultas odontologicas,acciones preventivas,2005-09-01,459,459
PALCA,consultas odontologicas,acciones preventivas,2005-09-01,362,362
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2005-09-01,200,200
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2005-09-01,35,35
PAPEL PAMPA,consultas odontologicas,acciones preventivas,2005-09-01,34,34
PATACAMAYA,consultas odontologicas,acciones preventivas,2005-09-01,124,124
PAZÑA,consultas odontologicas,acciones preventivas,2005-09-01,4,4
POCOATA,consultas odontologicas,acciones preventivas,2005-09-01,102,102
POCONA,consultas odontologicas,acciones preventivas,2005-09-01,11,11
POJO (CBBA),consultas odontologicas,acciones preventivas,2005-09-01,435,435
POOPO,consultas odontologicas,acciones preventivas,2005-09-01,11,11
PORCO,consultas odontologicas,acciones preventivas,2005-09-01,6,6
POROMA,consultas odontologicas,acciones preventivas,2005-09-01,253,253
PORONGO,consultas odontologicas,acciones preventivas,2005-09-01,522,522
PORTACHUELO,consultas odontologicas,acciones preventivas,2005-09-01,74,74
PORVENIR,consultas odontologicas,acciones preventivas,2005-09-01,108,108
POTOSI,consultas odontologicas,acciones preventivas,2005-09-01,518,518
PRESTO,consultas odontologicas,acciones preventivas,2005-09-01,154,154
PUCARA,consultas odontologicas,acciones preventivas,2005-09-01,2,2
PUCARANI,consultas odontologicas,acciones preventivas,2005-09-01,480,480
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2005-09-01,18,18
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2005-09-01,290,290
PUERTO PEREZ,consultas odontologicas,acciones preventivas,2005-09-01,363,363
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2005-09-01,739,739
PUERTO RICO,consultas odontologicas,acciones preventivas,2005-09-01,18,18
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2005-09-01,462,462
PUNA,consultas odontologicas,acciones preventivas,2005-09-01,620,620
PUNATA,consultas odontologicas,acciones preventivas,2005-09-01,507,507
QUILLACOLLO,consultas odontologicas,acciones preventivas,2005-09-01,386,386
QUIME,consultas odontologicas,acciones preventivas,2005-09-01,8,8
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2005-09-01,9,9
REYES,consultas odontologicas,acciones preventivas,2005-09-01,120,120
RIBERALTA,consultas odontologicas,acciones preventivas,2005-09-01,402,402
RURRENABAQUE,consultas odontologicas,acciones preventivas,2005-09-01,509,509
SACABA,consultas odontologicas,acciones preventivas,2005-09-01,178,178
SACACA,consultas odontologicas,acciones preventivas,2005-09-01,79,79
SAIPINA,consultas odontologicas,acciones preventivas,2005-09-01,183,183
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2005-09-01,483,483
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2005-09-01,32,32
SAN ANDRES,consultas odontologicas,acciones preventivas,2005-09-01,38,38
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2005-09-01,33,33
SAN BENITO,consultas odontologicas,acciones preventivas,2005-09-01,656,656
SAN BORJA,consultas odontologicas,acciones preventivas,2005-09-01,51,51
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2005-09-01,22,22
SAN CARLOS,consultas odontologicas,acciones preventivas,2005-09-01,2,2
SAN IGNACIO,consultas odontologicas,acciones preventivas,2005-09-01,97,97
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2005-09-01,298,298
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2005-09-01,375,375
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2005-09-01,320,320
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2005-09-01,118,118
SAN LUCAS,consultas odontologicas,acciones preventivas,2005-09-01,115,115
SAN MIGUEL DE VELASCO,consultas odontologicas,acciones preventivas,2005-09-01,50,50
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2005-09-01,169,169
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2005-09-01,8,8
SAN RAFAEL,consultas odontologicas,acciones preventivas,2005-09-01,226,226
SAN RAMON,consultas odontologicas,acciones preventivas,2005-09-01,165,165
SANTA ANA,consultas odontologicas,acciones preventivas,2005-09-01,76,76
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2005-09-01,2663,2663
SANTA ROSA,consultas odontologicas,acciones preventivas,2005-09-01,1465,1465
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2005-09-01,411,411
SANTIAGO DE CALLAPA,consultas odontologicas,acciones preventivas,2005-09-01,14,14
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2005-09-01,322,322
SANTIAGO DE MACHACA,consultas odontologicas,acciones preventivas,2005-09-01,44,44
SANTIVAÑES,consultas odontologicas,acciones preventivas,2005-09-01,19,19
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2005-09-01,190,190
SAPAHAQUI,consultas odontologicas,acciones preventivas,2005-09-01,102,102
SENA,consultas odontologicas,acciones preventivas,2005-09-01,90,90
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2005-09-01,1,1
SICAYA,consultas odontologicas,acciones preventivas,2005-09-01,4,4
SIPE SIPE,consultas odontologicas,acciones preventivas,2005-09-01,110,110
SOPACHUY,consultas odontologicas,acciones preventivas,2005-09-01,217,217
SORACACHI,consultas odontologicas,acciones preventivas,2005-09-01,5,5
SORATA,consultas odontologicas,acciones preventivas,2005-09-01,23,23
SUCRE,consultas odontologicas,acciones preventivas,2005-09-01,753,753
TACACOMA,consultas odontologicas,acciones preventivas,2005-09-01,186,186
TAPACARI,consultas odontologicas,acciones preventivas,2005-09-01,313,313
TARABUCO,consultas odontologicas,acciones preventivas,2005-09-01,536,536
TARACO,consultas odontologicas,acciones preventivas,2005-09-01,24,24
TARATA,consultas odontologicas,acciones preventivas,2005-09-01,369,369
TARIJA,consultas odontologicas,acciones preventivas,2005-09-01,283,283
TARVITA,consultas odontologicas,acciones preventivas,2005-09-01,492,492
TEOPONTE,consultas odontologicas,acciones preventivas,2005-09-01,22,22
TIAWANACU,consultas odontologicas,acciones preventivas,2005-09-01,275,275
TINGUIPAYA,consultas odontologicas,acciones preventivas,2005-09-01,79,79
TIPUANI,consultas odontologicas,acciones preventivas,2005-09-01,239,239
TIQUIPAYA,consultas odontologicas,acciones preventivas,2005-09-01,1255,1255
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2005-09-01,55,55
TOCO,consultas odontologicas,acciones preventivas,2005-09-01,360,360
TOLATA,consultas odontologicas,acciones preventivas,2005-09-01,264,264
TOLEDO,consultas odontologicas,acciones preventivas,2005-09-01,4,4
TOMINA,consultas odontologicas,acciones preventivas,2005-09-01,62,62
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2005-09-01,203,203
TRIGAL,consultas odontologicas,acciones preventivas,2005-09-01,119,119
TRINIDAD,consultas odontologicas,acciones preventivas,2005-09-01,2214,2214
TUPIZA,consultas odontologicas,acciones preventivas,2005-09-01,302,302
TURCO,consultas odontologicas,acciones preventivas,2005-09-01,15,15
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2005-09-01,84,84
UYUNI,consultas odontologicas,acciones preventivas,2005-09-01,163,163
VACAS,consultas odontologicas,acciones preventivas,2005-09-01,639,639
VALLEGRANDE,consultas odontologicas,acciones preventivas,2005-09-01,199,199
VIACHA,consultas odontologicas,acciones preventivas,2005-09-01,180,180
VILA VILA,consultas odontologicas,acciones preventivas,2005-09-01,3,3
VILLA MONTES,consultas odontologicas,acciones preventivas,2005-09-01,23,23
VILLA RIVERO,consultas odontologicas,acciones preventivas,2005-09-01,79,79
VILLA SERRANO,consultas odontologicas,acciones preventivas,2005-09-01,122,122
VILLA TUNARI,consultas odontologicas,acciones preventivas,2005-09-01,777,777
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2005-09-01,661,661
VILLAZON,consultas odontologicas,acciones preventivas,2005-09-01,8,8
VINTO,consultas odontologicas,acciones preventivas,2005-09-01,20,20
WARNES,consultas odontologicas,acciones preventivas,2005-09-01,81,81
YACO,consultas odontologicas,acciones preventivas,2005-09-01,6,6
YACUIBA,consultas odontologicas,acciones preventivas,2005-09-01,138,138
YAMPARAEZ,consultas odontologicas,acciones preventivas,2005-09-01,295,295
YAPACANI,consultas odontologicas,acciones preventivas,2005-09-01,420,420
YOTALA,consultas odontologicas,acciones preventivas,2005-09-01,151,151
ACACIO,consultas odontologicas,acciones preventivas,2005-10-01,217,217
ACHACACHI,consultas odontologicas,acciones preventivas,2005-10-01,384,384
AIQUILE,consultas odontologicas,acciones preventivas,2005-10-01,412,412
ALCALA,consultas odontologicas,acciones preventivas,2005-10-01,70,70
ANCORAIMES,consultas odontologicas,acciones preventivas,2005-10-01,166,166
ANDAMARCA,consultas odontologicas,acciones preventivas,2005-10-01,2,2
ANZALDO,consultas odontologicas,acciones preventivas,2005-10-01,39,39
APOLO,consultas odontologicas,acciones preventivas,2005-10-01,661,661
ARAMPAMPA,consultas odontologicas,acciones preventivas,2005-10-01,14,14
ARANI,consultas odontologicas,acciones preventivas,2005-10-01,97,97
ARBIETO,consultas odontologicas,acciones preventivas,2005-10-01,12,12
ARQUE,consultas odontologicas,acciones preventivas,2005-10-01,143,143
AUCAPATA,consultas odontologicas,acciones preventivas,2005-10-01,18,18
AYATA,consultas odontologicas,acciones preventivas,2005-10-01,188,188
AYO AYO,consultas odontologicas,acciones preventivas,2005-10-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2005-10-01,495,495
AZURDUY,consultas odontologicas,acciones preventivas,2005-10-01,3085,3085
BATALLAS,consultas odontologicas,acciones preventivas,2005-10-01,4,4
BAURES,consultas odontologicas,acciones preventivas,2005-10-01,41,41
BELLA FLOR,consultas odontologicas,acciones preventivas,2005-10-01,21,21
BERMEJO,consultas odontologicas,acciones preventivas,2005-10-01,406,406
BETANZOS,consultas odontologicas,acciones preventivas,2005-10-01,820,820
BOLIVAR,consultas odontologicas,acciones preventivas,2005-10-01,18,18
BOYUIBE,consultas odontologicas,acciones preventivas,2005-10-01,540,540
CABEZAS,consultas odontologicas,acciones preventivas,2005-10-01,4,4
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2005-10-01,260,260
CAJUATA,consultas odontologicas,acciones preventivas,2005-10-01,3,3
CALACOTO,consultas odontologicas,acciones preventivas,2005-10-01,113,113
CALAMARCA,consultas odontologicas,acciones preventivas,2005-10-01,6,6
CAMARGO,consultas odontologicas,acciones preventivas,2005-10-01,276,276
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2005-10-01,59,59
CAMIRI,consultas odontologicas,acciones preventivas,2005-10-01,771,771
CAPINOTA,consultas odontologicas,acciones preventivas,2005-10-01,128,128
CARACOLLO,consultas odontologicas,acciones preventivas,2005-10-01,91,91
CARANAVI,consultas odontologicas,acciones preventivas,2005-10-01,144,144
CARAPARI,consultas odontologicas,acciones preventivas,2005-10-01,127,127
CARMEN RIVERO TORREZ,consultas odontologicas,acciones preventivas,2005-10-01,64,64
CHALLAPATA,consultas odontologicas,acciones preventivas,2005-10-01,487,487
CHAQUI,consultas odontologicas,acciones preventivas,2005-10-01,2,2
CHIMORE,consultas odontologicas,acciones preventivas,2005-10-01,34,34
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2005-10-01,97,97
CHUMA,consultas odontologicas,acciones preventivas,2005-10-01,9,9
CLIZA,consultas odontologicas,acciones preventivas,2005-10-01,133,133
COBIJA,consultas odontologicas,acciones preventivas,2005-10-01,151,151
COCHABAMBA,consultas odontologicas,acciones preventivas,2005-10-01,7950,7950
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2005-10-01,19,19
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2005-10-01,32,32
COLLANA,consultas odontologicas,acciones preventivas,2005-10-01,9,9
COLOMI,consultas odontologicas,acciones preventivas,2005-10-01,40,40
COLPA BELGICA,consultas odontologicas,acciones preventivas,2005-10-01,535,535
COLQUENCHA,consultas odontologicas,acciones preventivas,2005-10-01,1,1
COLQUIRI,consultas odontologicas,acciones preventivas,2005-10-01,392,392
COMARAPA,consultas odontologicas,acciones preventivas,2005-10-01,233,233
COPACABANA,consultas odontologicas,acciones preventivas,2005-10-01,246,246
CORIPATA,consultas odontologicas,acciones preventivas,2005-10-01,23,23
CORO CORO,consultas odontologicas,acciones preventivas,2005-10-01,137,137
COROICO,consultas odontologicas,acciones preventivas,2005-10-01,30,30
CORQUE,consultas odontologicas,acciones preventivas,2005-10-01,15,15
COTAGAITA,consultas odontologicas,acciones preventivas,2005-10-01,167,167
COTOCA,consultas odontologicas,acciones preventivas,2005-10-01,3182,3182
CUEVO,consultas odontologicas,acciones preventivas,2005-10-01,169,169
CULPINA,consultas odontologicas,acciones preventivas,2005-10-01,21,21
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2005-10-01,290,290
CURVA,consultas odontologicas,acciones preventivas,2005-10-01,25,25
DESAGUADERO,consultas odontologicas,acciones preventivas,2005-10-01,7,7
EL ALTO,consultas odontologicas,acciones preventivas,2005-10-01,1643,1643
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2005-10-01,71,71
EL TORNO,consultas odontologicas,acciones preventivas,2005-10-01,301,301
EL VILLAR,consultas odontologicas,acciones preventivas,2005-10-01,72,72
ENTRE RIOS,consultas odontologicas,acciones preventivas,2005-10-01,215,215
ENTRE RIOS,consultas odontologicas,acciones preventivas,2005-10-01,52,52
EUCALIPTUS,consultas odontologicas,acciones preventivas,2005-10-01,6,6
EXALTACION,consultas odontologicas,acciones preventivas,2005-10-01,56,56
FERNANDEZ ALONSO,consultas odontologicas,acciones preventivas,2005-10-01,2,2
FILADELFIA,consultas odontologicas,acciones preventivas,2005-10-01,6,6
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2005-10-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2005-10-01,101,101
GUANAY,consultas odontologicas,acciones preventivas,2005-10-01,82,82
GUAQUI,consultas odontologicas,acciones preventivas,2005-10-01,51,51
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2005-10-01,583,583
GUTIERREZ,consultas odontologicas,acciones preventivas,2005-10-01,110,110
HUACARETA,consultas odontologicas,acciones preventivas,2005-10-01,404,404
HUACHACALLA,consultas odontologicas,acciones preventivas,2005-10-01,1,1
HUANUNI,consultas odontologicas,acciones preventivas,2005-10-01,444,444
HUARACAJE,consultas odontologicas,acciones preventivas,2005-10-01,36,36
HUAYLLAMARCA,consultas odontologicas,acciones preventivas,2005-10-01,14,14
ICLA,consultas odontologicas,acciones preventivas,2005-10-01,508,508
INCAHUASI,consultas odontologicas,acciones preventivas,2005-10-01,250,250
INGAVI (HUMAITA),consultas odontologicas,acciones preventivas,2005-10-01,52,52
INQUISIVI,consultas odontologicas,acciones preventivas,2005-10-01,149,149
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2005-10-01,65,65
IXIAMAS,consultas odontologicas,acciones preventivas,2005-10-01,188,188
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2005-10-01,259,259
LA GUARDIA,consultas odontologicas,acciones preventivas,2005-10-01,819,819
LA PAZ,consultas odontologicas,acciones preventivas,2005-10-01,3328,3328
LAGUNILLAS,consultas odontologicas,acciones preventivas,2005-10-01,68,68
LAJA,consultas odontologicas,acciones preventivas,2005-10-01,320,320
LICOMA PAMPA,consultas odontologicas,acciones preventivas,2005-10-01,11,11
LLALLAGUA,consultas odontologicas,acciones preventivas,2005-10-01,12,12
LLICA,consultas odontologicas,acciones preventivas,2005-10-01,5,5
LORETO,consultas odontologicas,acciones preventivas,2005-10-01,40,40
MACHACAMARCA,consultas odontologicas,acciones preventivas,2005-10-01,27,27
MACHARETI,consultas odontologicas,acciones preventivas,2005-10-01,161,161
MAGDALENA,consultas odontologicas,acciones preventivas,2005-10-01,2,2
MAIRANA,consultas odontologicas,acciones preventivas,2005-10-01,12,12
MAPIRI,consultas odontologicas,acciones preventivas,2005-10-01,39,39
MECAPACA,consultas odontologicas,acciones preventivas,2005-10-01,12,12
MIZQUE,consultas odontologicas,acciones preventivas,2005-10-01,192,192
MOCOMOCO,consultas odontologicas,acciones preventivas,2005-10-01,105,105
MOJOCOYA,consultas odontologicas,acciones preventivas,2005-10-01,279,279
MONTEAGUDO,consultas odontologicas,acciones preventivas,2005-10-01,1688,1688
MONTERO,consultas odontologicas,acciones preventivas,2005-10-01,1410,1410
MORO MORO,consultas odontologicas,acciones preventivas,2005-10-01,315,315
MOROCHATA,consultas odontologicas,acciones preventivas,2005-10-01,59,59
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,acciones preventivas,2005-10-01,49,49
OCURI,consultas odontologicas,acciones preventivas,2005-10-01,30,30
OKINAWA,consultas odontologicas,acciones preventivas,2005-10-01,105,105
OMEREQUE,consultas odontologicas,acciones preventivas,2005-10-01,186,186
ORURO,consultas odontologicas,acciones preventivas,2005-10-01,843,843
PADCAYA,consultas odontologicas,acciones preventivas,2005-10-01,424,424
PADILLA,consultas odontologicas,acciones preventivas,2005-10-01,258,258
PALCA,consultas odontologicas,acciones preventivas,2005-10-01,248,248
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2005-10-01,44,44
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2005-10-01,183,183
PAPEL PAMPA,consultas odontologicas,acciones preventivas,2005-10-01,36,36
PASORAPA,consultas odontologicas,acciones preventivas,2005-10-01,25,25
PATACAMAYA,consultas odontologicas,acciones preventivas,2005-10-01,319,319
PAZÑA,consultas odontologicas,acciones preventivas,2005-10-01,12,12
PELECHUCO,consultas odontologicas,acciones preventivas,2005-10-01,256,256
POCONA,consultas odontologicas,acciones preventivas,2005-10-01,41,41
POJO (CBBA),consultas odontologicas,acciones preventivas,2005-10-01,36,36
POOPO,consultas odontologicas,acciones preventivas,2005-10-01,29,29
PORCO,consultas odontologicas,acciones preventivas,2005-10-01,5,5
POROMA,consultas odontologicas,acciones preventivas,2005-10-01,348,348
PORONGO,consultas odontologicas,acciones preventivas,2005-10-01,752,752
PORTACHUELO,consultas odontologicas,acciones preventivas,2005-10-01,1305,1305
PORVENIR,consultas odontologicas,acciones preventivas,2005-10-01,23,23
POTOSI,consultas odontologicas,acciones preventivas,2005-10-01,425,425
PRESTO,consultas odontologicas,acciones preventivas,2005-10-01,199,199
PUCARA,consultas odontologicas,acciones preventivas,2005-10-01,41,41
PUCARANI,consultas odontologicas,acciones preventivas,2005-10-01,485,485
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2005-10-01,826,826
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2005-10-01,148,148
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2005-10-01,31,31
PUERTO PEREZ,consultas odontologicas,acciones preventivas,2005-10-01,125,125
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2005-10-01,63,63
PUERTO RICO,consultas odontologicas,acciones preventivas,2005-10-01,95,95
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2005-10-01,808,808
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2005-10-01,411,411
PUNA,consultas odontologicas,acciones preventivas,2005-10-01,961,961
PUNATA,consultas odontologicas,acciones preventivas,2005-10-01,452,452
QUILLACOLLO,consultas odontologicas,acciones preventivas,2005-10-01,205,205
QUIME,consultas odontologicas,acciones preventivas,2005-10-01,2,2
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2005-10-01,8,8
REYES,consultas odontologicas,acciones preventivas,2005-10-01,134,134
RIBERALTA,consultas odontologicas,acciones preventivas,2005-10-01,1070,1070
ROBORE,consultas odontologicas,acciones preventivas,2005-10-01,514,514
RURRENABAQUE,consultas odontologicas,acciones preventivas,2005-10-01,20,20
SABAYA,consultas odontologicas,acciones preventivas,2005-10-01,49,49
SACABA,consultas odontologicas,acciones preventivas,2005-10-01,208,208
SACACA,consultas odontologicas,acciones preventivas,2005-10-01,397,397
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2005-10-01,214,214
SAMAIPATA,consultas odontologicas,acciones preventivas,2005-10-01,207,207
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2005-10-01,14,14
SAN ANDRES,consultas odontologicas,acciones preventivas,2005-10-01,48,48
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2005-10-01,13,13
SAN BENITO,consultas odontologicas,acciones preventivas,2005-10-01,477,477
SAN BORJA,consultas odontologicas,acciones preventivas,2005-10-01,119,119
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2005-10-01,47,47
SAN CARLOS,consultas odontologicas,acciones preventivas,2005-10-01,6,6
SAN IGNACIO,consultas odontologicas,acciones preventivas,2005-10-01,195,195
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2005-10-01,706,706
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2005-10-01,528,528
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2005-10-01,27,27
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2005-10-01,128,128
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2005-10-01,182,182
SAN LUCAS,consultas odontologicas,acciones preventivas,2005-10-01,259,259
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2005-10-01,40,40
SAN PEDRO DE CURAHUARA,consultas odontologicas,acciones preventivas,2005-10-01,48,48
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2005-10-01,53,53
SAN PEDRO(PND),consultas odontologicas,acciones preventivas,2005-10-01,74,74
SAN RAFAEL,consultas odontologicas,acciones preventivas,2005-10-01,22,22
SAN RAMON,consultas odontologicas,acciones preventivas,2005-10-01,3,3
SANTA ANA,consultas odontologicas,acciones preventivas,2005-10-01,16,16
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2005-10-01,4717,4717
SANTA ROSA,consultas odontologicas,acciones preventivas,2005-10-01,14,14
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2005-10-01,375,375
SANTIAGO DE CALLAPA,consultas odontologicas,acciones preventivas,2005-10-01,45,45
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2005-10-01,280,280
SANTIVAÑES,consultas odontologicas,acciones preventivas,2005-10-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2005-10-01,7,7
SAPAHAQUI,consultas odontologicas,acciones preventivas,2005-10-01,13,13
SENA,consultas odontologicas,acciones preventivas,2005-10-01,49,49
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2005-10-01,19,19
SIPE SIPE,consultas odontologicas,acciones preventivas,2005-10-01,89,89
SOPACHUY,consultas odontologicas,acciones preventivas,2005-10-01,576,576
SORACACHI,consultas odontologicas,acciones preventivas,2005-10-01,41,41
SORATA,consultas odontologicas,acciones preventivas,2005-10-01,329,329
SUCRE,consultas odontologicas,acciones preventivas,2005-10-01,789,789
TACACOMA,consultas odontologicas,acciones preventivas,2005-10-01,28,28
TACOPAYA,consultas odontologicas,acciones preventivas,2005-10-01,27,27
TAPACARI,consultas odontologicas,acciones preventivas,2005-10-01,13,13
TARABUCO,consultas odontologicas,acciones preventivas,2005-10-01,1504,1504
TARACO,consultas odontologicas,acciones preventivas,2005-10-01,68,68
TARIJA,consultas odontologicas,acciones preventivas,2005-10-01,422,422
TEOPONTE,consultas odontologicas,acciones preventivas,2005-10-01,67,67
TIAWANACU,consultas odontologicas,acciones preventivas,2005-10-01,198,198
TIPUANI,consultas odontologicas,acciones preventivas,2005-10-01,66,66
TIQUIPAYA,consultas odontologicas,acciones preventivas,2005-10-01,304,304
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2005-10-01,342,342
TOLATA,consultas odontologicas,acciones preventivas,2005-10-01,1,1
TOLEDO,consultas odontologicas,acciones preventivas,2005-10-01,304,304
