municipality,group,variable,month,Endodoncias,TOTAL
VILLA RIVERO,consultas odontologicas,endodoncias,2005-12-01,9,9
VILLA SERRANO,consultas odontologicas,endodoncias,2005-12-01,2,2
VILLA TUNARI,consultas odontologicas,endodoncias,2005-12-01,76,76
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2005-12-01,15,15
VILLAZON,consultas odontologicas,endodoncias,2005-12-01,17,17
VINTO,consultas odontologicas,endodoncias,2005-12-01,24,24
WARNES,consultas odontologicas,endodoncias,2005-12-01,59,59
YACUIBA,consultas odontologicas,endodoncias,2005-12-01,58,58
YAMPARAEZ,consultas odontologicas,endodoncias,2005-12-01,4,4
YANACACHI,consultas odontologicas,endodoncias,2005-12-01,5,5
YOTALA,consultas odontologicas,endodoncias,2005-12-01,1,1
YUNCHARA,consultas odontologicas,endodoncias,2005-12-01,20,20
ZUDAÑEZ,consultas odontologicas,endodoncias,2005-12-01,1,1
