municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,162,162
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,78,78
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,99,99
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,177,177
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,253,253
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,117,117
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,126,126
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,549,549
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,15,15
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,213,213
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,426,426
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,9,9
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,95,95
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,190,190
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,73,73
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,36,36
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,55,55
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,71,71
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,341,341
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,42,42
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,31,31
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,569,569
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,98,98
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,55,55
CAJUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,10,10
CALACOTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,44,44
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,20,20
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,222,222
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,150,150
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,384,384
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,131,131
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,53,53
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,30,30
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,36,36
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,84,84
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,156,156
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,376,376
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,73,73
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,21,21
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,116,116
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,5,5
CHOQUE COTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,5,5
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,5,5
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,322,322
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,5,5
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,112,112
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,84,84
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,209,209
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,8,8
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,99,99
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,66,66
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,38,38
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,21,21
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,5,5
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,31,31
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,50,50
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,25,25
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,13,13
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,19,19
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,402,402
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,286,286
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,30,30
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,46,46
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,63,63
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,458,458
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,330,330
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,44,44
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,389,389
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,24,24
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,143,143
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,439,439
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,15,15
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,15,15
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,770,770
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,58,58
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,171,171
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,244,244
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,606,606
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,145,145
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,484,484
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,17,17
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,212,212
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,163,163
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,6,6
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,35,35
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,268,268
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,45,45
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,127,127
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,80,80
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,207,207
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,59,59
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,58,58
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,20,20
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,185,185
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,195,195
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,60,60
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,17,17
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,20,20
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,5,5
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,172,172
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,202,202
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,66,66
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,218,218
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,92,92
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,87,87
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,231,231
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,89,89
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-02-01,15,15
