municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,72,72
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,80,80
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,55,55
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,3,3
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,57,57
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,12,12
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,149,149
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,40,40
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,2,2
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,4,4
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,8,8
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,15,15
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,7,7
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,6,6
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,17,17
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,17,17
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,32,32
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,8,8
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,33,33
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,7,7
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,10,10
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,8,8
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,71,71
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,4,4
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,5,5
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,7,7
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,48,48
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,17,17
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,22,22
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,68,68
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,13,13
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,20,20
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,39,39
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,475,475
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,15,15
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,14,14
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,39,39
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,133,133
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,19,19
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,33,33
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,26,26
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,2,2
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,6,6
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,26,26
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,18,18
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,10,10
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,5,5
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,4,4
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,173,173
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,11,11
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,6,6
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,9,9
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,40,40
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,23,23
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,11,11
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,14,14
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,8,8
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,148,148
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,128,128
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,2,2
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,6,6
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,6,6
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,7,7
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,4,4
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,3,3
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,9,9
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,11,11
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,10,10
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,93,93
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,8,8
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,3,3
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,9,9
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,29,29
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,37,37
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,25,25
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,169,169
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,3,3
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,6,6
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,9,9
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,13,13
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,12,12
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,560,560
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-02-01,16,16
