municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,367,367
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,128,128
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,42,42
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,157,157
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,330,330
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,85,85
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,66,66
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,189,189
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,318,318
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,100,100
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,235,235
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,472,472
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,1020,1020
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,58,58
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,2060,2060
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,277,277
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,199,199
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,4,4
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,569,569
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,185,185
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,979,979
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,308,308
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,98,98
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,1251,1251
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,276,276
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,2,2
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-01-01,197,197
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,140,140
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,324,324
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,101,101
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,257,257
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,31,31
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,162,162
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,49,49
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,40,40
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,191,191
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,109,109
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,415,415
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,14,14
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,158,158
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,126,126
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,745,745
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,51,51
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,255,255
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,428,428
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,35,35
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,538,538
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,190,190
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,21,21
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,81,81
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,34,34
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,63,63
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,38,38
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,161,161
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,306,306
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,246,246
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,31,31
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,114,114
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,431,431
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,134,134
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,6,6
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,309,309
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,105,105
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,171,171
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,38,38
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,251,251
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,150,150
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,352,352
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,710,710
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,240,240
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,208,208
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,196,196
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,82,82
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,89,89
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,62,62
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,95,95
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,818,818
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,161,161
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,61,61
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,70,70
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,186,186
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,15,15
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,12,12
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,421,421
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,63,63
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,179,179
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,343,343
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,234,234
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,49,49
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,1086,1086
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,149,149
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,314,314
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,21,21
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,51,51
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,26,26
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,150,150
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,31,31
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,16,16
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,19,19
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,432,432
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,3,3
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,226,226
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,30,30
CORIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,73,73
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,40,40
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,64,64
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,125,125
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,500,500
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,234,234
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-02-01,35,35
