,group,variable,month,ANTIROTAVIRICA 2RA. DOSIS,ANTIROTAVIRICA 2RA. DOSIS,TOTALES
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,79,5,84
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,4,8,12
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,5,9,14
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,12,13,25
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,452,18,470
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,3,4,7
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,6,1,7
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,17,3,20
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,0,1,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,30,26,56
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,20,10,30
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,7,2,9
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,11,4,15
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,345,1,346
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,18,7,25
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,6,5,11
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,5,16,21
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,13,11,24
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,11,5,16
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,84,16,100
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,33,16,49
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,3,1,4
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,7,3,10
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,7,0,7
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,4,1,5
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,5,9,14
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,14,5,19
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,6,2,8
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,21,7,28
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,4,0,4
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,0,1,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,207,0,207
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,71,24,95
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,5,0,5
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,0,1,1
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,22,6,28
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,15,6,21
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,10,5,15
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,56,0,56
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,8,10,18
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,13,5,18
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,78,10,88
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,1,7,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,18,9,27
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,68,10,78
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,1,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,13,7,20
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,9,17,26
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,142,22,164
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,5,4,9
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,71,10,81
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,77,9,86
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,5,2,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,2,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,112,11,123
YACO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,3,6,9
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,138,13,151
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,6,2,8
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,7,0,7
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,72,8,80
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,5,4,9
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,8,8,16
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,1,3,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-01-01,8,5,13
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,3,7
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,40,26,66
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,10,4,14
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,32,7,39
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,3,2,5
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,2,1,3
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,12,1,13
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,14,8,22
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,2,0,2
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,5,2,7
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,5,11,16
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,16,9,25
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,5,7,12
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,7,4,11
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,9,13
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,14,8,22
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,61,6,67
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,19,5,24
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,2,6
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,6,7,13
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,5,6,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,23,6,29
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,9,8,17
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,20,2,22
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,13,0,13
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,2,2,4
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,0,2,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,7,5,12
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,38,5,43
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,30,27,57
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,5,6,11
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,3,0,3
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,6,1,7
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,15,9,24
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,27,30,57
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,5,6,11
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,7,7,14
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,9,6,15
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,2,6
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,7,9,16
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,18,6,24
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,3,0,3
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,41,7,48
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,24,3,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,3,5,8
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,26,16,42
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,85,50,135
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,20,4,24
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,21,25
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,7,5,12
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,0,2,2
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,3,0,3
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,38,15,53
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,5,2,7
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,37,71,108
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,10,21,31
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,31,2,33
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,27,21,48
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,9,5,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,6,12,18
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,23,27
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,26,14,40
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,106,11,117
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,5,14,19
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,975,5,980
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,76,0,76
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,3,7
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,5,1,6
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,17,2,19
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,16,0,16
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,25,59,84
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,19,1,20
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,16,26,42
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,0,1,1
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,31,6,37
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,5,6
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,32,7,39
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,13,17
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,19,8,27
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,7,11,18
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,11,9,20
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,2,4,6
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,16,11,27
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,101,11,112
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,30,6,36
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,0,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,6,0,6
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,32,13,45
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,3,7
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,6,7
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,1,5
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1373,58,1431
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,3,5,8
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,16,4,20
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,13,0,13
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,78,4,82
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,2,1,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,33,11,44
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,40,10,50
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,3,3,6
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,3,0,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,2,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,19,2,21
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,3,4
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,23,9,32
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,5,10,15
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,10,17,27
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,3,3,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,63,16,79
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,39,8,47
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,11,1,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,0,3,3
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,47,0,47
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,0,4
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,5,6
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,1,5
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,3,4
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,3,7
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,6,7,13
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,11,6,17
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,9,16,25
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,8,10,18
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,14,3,17
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,16,4,20
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,63,11,74
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,96,1,97
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1194,29,1223
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,4,8
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,14,14,28
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,0,6,6
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,9,3,12
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,1,5
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,2,1,3
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,11,11,22
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,9,1,10
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,13,1,14
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,19,4,23
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,18,0,18
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,0,2,2
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,18,7,25
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,16,6,22
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,34,5,39
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,21,15,36
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,13,1,14
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,8,8,16
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,40,10,50
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,204,5,209
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,6,1,7
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,7,9,16
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,3,4
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,0,3,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,14,31,45
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,23,2,25
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,3,7,10
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,446,4,450
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,26,8,34
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,10,5,15
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,27,12,39
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,10,9,19
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,38,5,43
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,2,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,8,0,8
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,4,7,11
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,1,1,2
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,23,6,29
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,10,1,11
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,2,5,7
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,7,39,46
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,8,13,21
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,25,2,27
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,12,1,13
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,17,5,22
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,13,13,26
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,15,8,23
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,24,1,25
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,13,2,15
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,3,2,5
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-02-01,328,5,333
