,group,variable,month,ANTIROTAVIRICA 1RA. DOSIS,ANTIROTAVIRICA 1RA. DOSIS,TOTALES
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,15,15,30
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,3,7,10
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,74,4,78
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,9,10,19
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,13,11,24
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,22,19,41
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,503,13,516
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,2,1,3
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,9,3,12
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,11,4,15
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,0,1,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,25,26,51
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,16,23,39
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,3,1,4
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,10,1,11
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,424,6,430
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,22,12,34
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,4,6,10
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,8,19,27
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,32,20,52
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,15,2,17
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,121,15,136
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,30,11,41
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,2,0,2
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,7,10,17
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,1,0,1
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,10,2,12
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,5,1,6
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,11,7,18
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,10,9,19
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,14,10,24
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,32,7,39
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,6,1,7
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,1,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,201,8,209
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,80,25,105
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,6,0,6
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,1,5,6
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,24,7,31
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,22,1,23
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,3,8,11
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,45,1,46
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,9,4,13
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,22,3,25
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,81,12,93
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,2,6,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,19,9,28
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,54,7,61
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,5,0,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,9,2,11
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,16,12,28
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,154,10,164
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,10,7,17
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,67,10,77
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,87,5,92
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,11,3,14
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,2,1,3
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,116,8,124
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,8,10,18
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,130,9,139
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,8,5,13
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,8,0,8
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,70,6,76
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,3,6,9
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,4,4,8
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,5,4,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-01-01,7,12,19
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,4,13,17
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,61,26,87
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,13,4,17
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,29,6,35
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,3,4
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,2,1,3
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,12,3,15
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,21,11,32
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,2,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,2,0,2
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,7,8,15
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,12,10,22
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,1,2
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,22,4,26
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,7,14,21
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,24,7,31
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,52,7,59
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,12,5,17
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,4,4,8
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,2,6,8
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,13,3,16
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,31,20,51
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,14,11,25
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,28,7,35
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,7,0,7
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,0,1,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,2,0,2
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,43,6,49
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,28,22,50
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,11,6,17
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,0,1,1
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,6,3,9
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,18,3,21
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,42,44,86
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,17,5,22
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,9,9,18
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,16,4,20
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,4,3,7
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,15,8,23
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,28,4,32
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,5,1,6
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,56,5,61
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,37,5,42
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,2,11,13
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,22,12,34
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,46,28,74
CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,0,1
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,17,3,20
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,4,4,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,2,0,2
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,43,24,67
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,6,8,14
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,45,52,97
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,11,21,32
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,34,2,36
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,31,10,41
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,13,2,15
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,6,12,18
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,5,12,17
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,27,9,36
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,104,8,112
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,7,14,21
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,966,12,978
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,83,0,83
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,12,4,16
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,26,3,29
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,9,3,12
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,19,57,76
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,18,0,18
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,9,29,38
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,3,6,9
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,33,4,37
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,6,7
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,42,8,50
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,7,11,18
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,14,6,20
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,5,11,16
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,22,14,36
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,4,5
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,18,14,32
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,111,8,119
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,25,6,31
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,3,0,3
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,5,0,5
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,18,11,29
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,4,2,6
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,2,3,5
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,9,2,11
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1485,35,1520
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,7,1,8
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,16,7,23
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,17,6,23
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,84,1,85
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,2,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,21,7,28
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,31,10,41
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,7,3,10
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,4,1,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,0,4,4
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,2,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,22,2,24
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,2,2,4
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,23,2,25
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,7,13,20
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,24,6,30
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,6,4,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,93,13,106
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,21,12,33
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,16,3,19
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,2,3
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,42,0,42
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,8,0,8
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,3,12,15
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,1,2
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,2,3
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,3,1,4
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,9,6,15
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,19,9,28
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,5,12,17
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,10,7,17
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,12,3,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,8,5,13
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,63,13,76
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,110,7,117
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1228,26,1254
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,4,4,8
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,21,5,26
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,2,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,2,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,7,6,13
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,5,5,10
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,2,3
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,5,3,8
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,6,2,8
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,13,4,17
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,10,5,15
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,18,0,18
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,0,8,8
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,23,3,26
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,6,10,16
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,37,8,45
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,29,17,46
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,16,2,18
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,7,8,15
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,29,5,34
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,206,8,214
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,1,2
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,6,13,19
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,1,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,2,1,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,10,31,41
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,12,4,16
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,5,5,10
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,469,3,472
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,17,3,20
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,16,5,21
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,44,11,55
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,11,23,34
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,42,12,54
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,1,3,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,12,4,16
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,5,7,12
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,3,0,3
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,36,4,40
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,16,1,17
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,9,6,15
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,6,41,47
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,16,6,22
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,19,4,23
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,7,0,7
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,19,8,27
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,17,7,24
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,7,7,14
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,25,1,26
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,14,1,15
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-02-01,3,2,5
