,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,14,25,2,1,42
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,1201,1163,1,2,2367
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,3,0,0,6
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,9,21,1,0,31
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,1,2,0,1,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,2,0,1,0,3
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,5,1,1,10
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,1,5,0,0,6
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,5,6,2,16
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,2,1,1,3,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,5,5,0,0,10
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,7,6,0,1,14
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,36,25,3,3,67
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,6,6,1,2,15
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,4,4,0,0,8
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,34,38,0,0,72
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,2,1,2,2,7
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,8,2,0,0,10
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,13,7,6,3,29
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,265,248,2,3,518
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,0,0,0,2,2
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,4,0,0,7
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,1,3,5,12
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,0,4,0,7
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,17,14,6,5,42
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,10,5,2,2,19
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,4,3,0,1,8
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,7,12,1,3,23
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,177,196,2,3,378
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,4,2,4,5,15
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,4,8,1,1,14
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,2,6,2,0,10
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,1,1,9,16,27
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,5,3,0,0,8
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,50,35,19,15,119
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,12,9,8,7,36
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,5,2,3,0,10
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,1,1,0,0,2
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,4,2,1,10
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,3,0,2,8
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,5,6,4,3,18
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,5,4,1,1,11
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,3,3,6,15
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,8,13,2,3,26
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,1,2,1,0,4
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,0,0,0,1,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,131,118,0,0,249
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,34,43,2,4,83
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,2,2,0,0,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,6,2,1,0,9
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,21,14,1,1,37
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,17,13,3,0,33
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,8,4,0,0,12
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,24,23,0,2,49
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,6,1,3,3,13
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,8,12,0,0,20
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,50,54,6,8,118
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,0,2,2,3,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,13,11,4,3,31
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,26,41,5,3,75
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,0,0,1,4,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,11,11,1,0,23
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,5,5,3,3,16
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,71,71,6,11,159
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,8,0,2,13
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,30,27,1,0,58
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,52,41,16,26,135
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,2,2,1,1,6
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,2,0,0,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,122,129,3,2,256
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,1,6,0,0,7
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,76,78,7,6,167
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,4,5,1,1,11
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,1,1,0,0,2
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,34,44,10,15,103
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,0,0,3,6
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,5,1,1,10
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,2,0,0,1,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-01-01,3,2,1,0,6
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,2,0,0,3
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,9,8,3,2,22
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,16,15,1,0,32
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,9,6,6,4,25
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,1,0,0,2
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,1,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,5,3,0,0,8
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,5,7,1,2,15
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,0,0,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,2,2,2,8
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,11,6,5,5,27
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,0,1,1,2
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,4,2,0,7
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,12,12,9,5,38
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,8,4,4,19
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,23,31,0,0,54
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,5,10,1,2,18
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,3,0,0,6
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,2,0,1,5
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,4,2,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,10,12,3,6,31
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,5,5,4,5,19
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,5,11,1,2,19
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,7,1,1,0,9
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,2,1,1,4
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,22,26,0,1,49
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,28,25,5,6,64
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,0,3,2,6
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,0,1,7,9
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,4,0,0,6
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,11,12,1,0,24
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,15,19,5,5,44
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,4,4,4,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,6,1,0,1,8
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,8,5,0,0,13
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,0,0,1,2
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,7,6,0,1,14
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,9,7,1,2,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,1,1,0,2
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,24,20,3,6,53
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,10,10,0,0,20
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,4,1,2,8
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,8,7,2,1,18
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,32,25,0,1,58
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,10,10,0,0,20
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,4,1,2,1,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,5,3,3,14
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,1,0,0,2
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,0,1,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,16,11,4,5,36
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,6,7,1,1,15
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,13,11,14,18,56
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,2,0,0,3
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,6,2,4,2,14
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,12,18,0,0,30
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,3,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,17,18,3,2,40
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,5,4,2,1,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,4,2,2,9
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,4,9,8,2,23
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,17,18,4,0,39
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,52,36,7,11,106
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,7,4,10,13,34
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,515,481,4,3,1003
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,0,0,1,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,37,38,3,0,78
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,7,6,1,1,15
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,1,0,1,2
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,18,11,3,1,33
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,3,0,1,7
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,18,16,12,15,61
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,7,8,0,0,15
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,5,7,2,5,19
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,2,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,19,17,2,0,38
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,0,1,1,3
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,16,20,6,8,50
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,5,1,1,8
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,9,13,0,0,22
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,1,1,0,5
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,18,4,4,4,30
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,1,1,0,5
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,8,12,5,4,29
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,73,54,4,3,134
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,17,15,4,8,44
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,2,1,0,4
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,5,0,0,1,6
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,10,7,2,1,20
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,3,0,0,3
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,0,2,1,4
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,4,0,0,6
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,528,499,112,151,1290
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,1,0,1,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,13,4,0,2,19
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,5,4,1,1,11
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,66,58,1,2,127
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,1,0,1,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,11,8,5,2,26
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,23,15,1,0,39
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,4,0,0,6
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,4,0,0,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,4,2,0,0,6
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,0,2,0,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,6,4,2,2,14
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,4,5,4,2,15
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,9,12,2,1,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,3,1,2,9
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,8,9,0,4,21
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,2,0,1,5
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,29,28,1,3,61
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,12,9,0,2,23
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,5,1,1,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,0,0,0,1
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,10,11,6,4,31
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,1,0,0,4
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,4,0,1,8
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,1,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,4,0,0,5
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,1,1,2,6
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,1,2,4,8
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,2,2,1,8
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,5,2,1,10
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,5,0,0,0,5
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,3,5,6,0,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,6,11,3,2,22
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,11,5,0,0,16
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,6,4,1,1,12
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,25,27,6,1,59
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,44,44,4,2,94
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,450,439,3,1,893
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,5,1,2,10
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,5,11,1,2,19
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,0,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,1,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,22,16,15,14,67
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,1,0,0,2
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,1,8,4,13
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,8,3,2,1,14
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,2,1,0,4
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,5,5,1,0,11
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,21,6,2,3,32
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,14,10,0,0,24
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,0,2,0,3
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,9,15,0,1,25
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,10,5,1,0,16
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,24,14,3,1,42
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,18,8,2,0,28
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,0,2,1,5
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,1,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,2,4,3,1,10
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,17,14,1,2,34
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,114,101,3,6,224
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,2,9,4,16
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,1,1,0,3,5
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,4,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,0,3,4,7
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-02-01,0,5,10,1,16
