,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,1380,1339,12,15,2746
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,4,10,0,0,14
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,14,7,0,1,22
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,2,1,0,1,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,3,0,0,1,4
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,2,2,0,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,2,1,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,3,8,3,1,15
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,0,1,2,1,4
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,5,5,3,4,17
SENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,11,10,2,0,23
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,30,30,2,1,63
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,12,8,4,1,25
SICAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,2,2,0,0,4
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,32,26,0,2,60
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,2,2,1,1,6
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,2,4,0,0,6
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,16,13,2,2,33
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,235,264,6,3,508
TACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,0,1,0,1,2
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,5,6,0,0,11
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,1,2,3,1,7
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,1,4,2,0,7
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,7,11,8,5,31
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,9,5,2,1,17
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,1,1,0,0,2
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,10,12,0,1,23
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,166,169,5,2,342
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,9,13,4,4,30
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,5,4,0,0,9
TIAHUANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,3,6,1,0,10
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,1,5,16,12,34
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,7,6,2,1,16
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,36,26,11,8,81
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,6,10,15,4,35
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,0,0,2,1,3
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,4,3,1,1,9
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,3,2,1,0,6
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,1,0,1,0,2
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,7,2,4,3,16
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,6,5,0,0,11
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,3,6,8,5,22
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,10,9,1,4,24
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,0,0,0,2,2
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,1,0,1,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,119,112,1,0,232
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,37,24,3,4,68
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,0,2,0,0,2
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,6,3,2,3,14
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,13,16,5,2,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,19,7,0,0,26
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,13,7,0,0,20
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,21,31,0,3,55
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,6,5,4,4,19
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,16,15,0,2,33
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,66,60,9,3,138
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,2,1,2,1,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,6,5,5,6,22
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,38,38,2,3,81
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,0,2,0,2,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,7,3,0,3,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,11,5,4,3,23
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,89,71,4,5,169
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,11,8,2,2,23
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,32,38,2,4,76
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,35,38,21,22,116
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,3,4,2,0,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,1,0,0,0,1
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,95,120,5,6,226
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,6,1,1,0,8
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,79,85,8,5,177
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,0,1,0,0,1
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,3,3,0,0,6
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,37,29,12,15,93
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,3,3,1,0,7
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,1,1,1,0,3
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,1,2,1,1,5
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-01-01,2,1,2,1,6
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,4,1,4,2,11
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,14,13,3,6,36
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,9,9,1,0,19
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,8,7,2,8,25
ALALAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,0,1,1,2
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,6,6,1,0,13
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,5,0,2,8
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,0,1,0,2
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,3,1,0,6
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,11,8,3,2,24
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,1,3,4,8
ARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,6,8,0,0,14
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,11,11,2,7,31
ARQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,7,5,3,2,17
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,32,25,0,0,57
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,5,8,6,1,20
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,3,0,0,4
AYATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,5,1,0,0,6
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,7,4,0,0,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,14,6,3,2,25
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,6,5,3,4,18
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,12,7,1,0,20
BAURES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,3,1,1,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,1,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,2,1,0,5
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,23,25,3,2,53
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,9,14,7,6,36
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,3,1,2,8
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,0,2,0,2
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,5,1,1,8
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,17,8,2,1,28
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,24,23,5,6,58
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,5,5,2,1,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,5,4,1,0,10
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,6,1,0,9
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,1,1,3,8
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,4,4,2,2,12
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,12,6,2,1,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,0,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,23,33,2,5,63
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,14,8,1,1,24
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,5,2,3,2,12
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,5,4,8,6,23
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,26,32,1,1,60
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,11,14,2,0,27
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,2,1,1,5
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,1,3,4,11
CATACORA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,0,1,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,1,1,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,18,20,4,1,43
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,4,4,3,2,13
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,19,20,9,16,64
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,2,0,0,3
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,12,1,7,23
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,20,8,3,2,33
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,0,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,16,11,1,0,28
CHUMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,5,5,1,1,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,6,4,1,1,12
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,7,5,3,3,18
CLIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,14,11,0,1,26
COBIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,45,32,10,10,97
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,10,11,10,12,43
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,496,461,3,4,964
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,53,32,0,2,87
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,6,8,1,0,15
COLLANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,2,0,0,2
COLOMI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,13,10,0,1,24
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,4,1,3,11
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,22,18,6,7,53
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,4,3,0,0,7
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,9,6,5,5,25
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,1,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,9,13,2,0,24
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,1,0,1,2
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,22,15,6,7,50
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,4,3,1,1,9
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,9,13,0,0,22
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,5,0,1,8
COROICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,11,13,2,1,27
CORQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,3,0,0,4
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,14,10,5,0,29
COTOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,57,49,6,2,114
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,15,11,6,10,42
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,0,0,2,4
CUEVO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,3,0,1,5
CULPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,6,7,1,5,19
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,2,0,0,5
CURVA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,0,0,2,2
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,3,0,0,5
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,486,463,137,149,1235
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,1,1,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,11,5,1,0,17
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,4,6,1,2,13
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,37,36,3,3,79
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,2,0,1,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,13,12,7,6,38
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,28,30,6,6,70
ESCARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,2,0,0,3
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,1,1,1,4
ESMERALDA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,1,0,0,2
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,3,0,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,1,0,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,10,9,0,4,23
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,1,2,5,11
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,11,16,3,1,31
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,0,3,1,6
GUANAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,8,8,1,3,20
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,4,0,0,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,48,25,3,1,77
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,12,8,1,2,23
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,2,1,1,5
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,12,8,8,3,31
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,2,0,0,3
HUARINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,1,0,1,5
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,2,0,0,5
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,1,1,0,3
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,1,1,1,5
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,5,1,0,7
ICLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,1,2,1,6
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,6,4,4,4,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,6,0,0,0,6
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,8,3,1,1,13
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,4,9,1,3,17
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,7,0,0,10
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,8,4,0,0,12
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,24,33,3,3,63
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,70,90,3,2,165
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,445,410,1,0,856
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,4,3,1,1,9
LAJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,7,10,2,0,19
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,2,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,16,15,11,22,64
LLICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,1,0,0,1
LORETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,1,7,8,16
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,5,2,0,1,8
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,4,0,0,5
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,3,0,1,6
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,5,6,1,2,14
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,8,0,0,11
MALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,2,2,3,7
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,12,15,0,1,28
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,6,6,1,3,16
MINEROS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,17,17,2,0,36
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,14,12,1,0,27
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,4,1,2,2,9
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,3,6,1,0,10
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,19,17,0,0,36
MONTERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,109,99,7,5,220
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,1,1,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,2,0,5,5,12
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,1,2,2,5
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,0,0,3,3,6
OCURI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-02-01,4,5,1,2,12
