,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,0,0,2,0,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,1,0,0,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,2,5,0,1,8
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,7,5,0,1,13
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,7,6,1,1,15
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,14,12,0,0,26
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,1220,1196,4,8,2428
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,2,0,0,5
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,6,5,0,0,11
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,5,2,0,10
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,3,2,0,8
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,0,1,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,1,7,1,1,10
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,6,3,1,13
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,0,0,1,4
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,4,1,3,11
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,9,8,0,1,18
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,31,32,2,1,66
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,17,11,2,2,32
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,2,0,0,5
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,50,41,0,1,92
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,2,0,4,9
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,6,8,0,0,14
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,8,13,5,5,31
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,242,273,1,0,516
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,7,4,0,0,11
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,2,0,3,3,8
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,2,3,5,13
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,0,0,0,1,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,15,10,6,8,39
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,6,8,3,4,21
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,4,6,2,0,12
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,5,1,1,10
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,168,160,1,0,329
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,5,4,7,1,17
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,12,6,0,0,18
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,9,7,1,0,17
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,4,2,10,12,28
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,1,0,0,4
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,60,39,15,13,127
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,7,9,4,7,27
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,6,4,3,1,14
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,4,4,0,1,9
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,5,0,0,8
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,2,4,1,4,11
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,2,7,4,0,13
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,6,5,2,6,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,11,8,1,4,24
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,0,1,1,1,3
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,0,2,0,1,3
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,136,127,0,0,263
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,28,15,2,3,48
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,4,2,1,0,7
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,8,1,1,13
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,15,19,2,2,38
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,9,10,0,0,19
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,4,2,0,0,6
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,19,23,3,2,47
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,1,3,5,12
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,12,8,0,1,21
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,58,55,7,8,128
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,1,2,1,3,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,7,3,3,2,15
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,42,31,5,8,86
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,0,0,2,3,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,5,3,0,0,8
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,4,7,1,1,13
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,59,53,4,8,124
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,8,1,2,14
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,37,23,2,2,64
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,40,42,21,20,123
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,2,5,0,0,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,0,2,0,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,140,127,1,1,269
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,2,7,1,1,11
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,68,68,7,11,154
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,2,1,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,34,38,7,13,92
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,0,3,0,0,3
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,5,5,0,0,10
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,0,0,2,0,2
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-01-01,3,4,1,2,10
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,1,0,2,4
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,18,23,3,8,52
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,19,18,1,0,38
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,6,14,3,4,27
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,2,1,0,6
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,3,0,1,6
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,4,0,0,7
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,4,7,1,1,13
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,2,1,0,3
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,1,0,1,2
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,10,6,4,0,20
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,1,1,0,4
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,9,1,1,1,12
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,17,14,2,4,37
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,5,1,7,1,14
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,32,22,0,0,54
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,6,2,2,0,10
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,0,0,0,1
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,4,2,0,9
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,2,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,11,11,5,8,35
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,3,1,4,10
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,6,10,0,1,17
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,4,3,2,12
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,1,1,0,4
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,25,21,2,0,48
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,17,20,7,4,48
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,1,2,4,10
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,1,0,1,2
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,4,2,2,0,8
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,21,7,1,0,29
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,19,13,3,4,39
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,6,4,1,1,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,6,4,0,2,12
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,10,9,1,0,20
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,0,0,0,2
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,9,3,1,0,13
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,8,2,4,1,15
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,2,1,1,7
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,26,23,1,1,51
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,12,11,0,0,23
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,5,1,2,11
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,11,10,5,1,27
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,19,44,1,3,67
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,8,11,2,1,22
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,3,2,1,9
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,2,8,4,17
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,0,1,1,2
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,1,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,24,26,6,4,60
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,8,3,2,1,14
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,16,15,27,21,79
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,0,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,7,5,2,2,16
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,27,18,2,0,47
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,2,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,1,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,13,13,1,2,29
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,3,1,0,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,1,2,4,9
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,7,4,2,14
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,14,8,0,2,24
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,69,69,9,5,152
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,11,4,16,7,38
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,582,482,0,3,1067
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,1,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,36,23,2,1,62
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,5,4,1,0,10
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,5,0,0,8
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,16,13,2,1,32
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,3,0,0,6
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,14,19,9,12,54
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,5,8,0,0,13
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,5,3,1,11
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,2,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,13,11,0,1,25
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,1,0,0,3
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,16,17,4,9,46
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,6,8,0,3,17
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,16,13,0,0,29
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,5,0,0,7
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,8,8,2,1,19
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,3,0,0,5
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,13,10,2,1,26
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,95,100,2,7,204
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,15,13,7,3,38
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,2,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,2,1,0,5
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,10,5,2,2,19
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,2,0,0,3
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,0,1,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,5,0,1,7
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,562,540,146,145,1393
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,1,0,2,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,6,5,2,0,13
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,6,4,2,0,12
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,68,61,5,3,137
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,4,7,5,3,19
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,27,22,3,5,57
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,1,0,0,3
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,7,0,0,9
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,5,0,0,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,1,0,2,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,0,5,2,7
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,8,6,3,0,17
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,3,2,3,11
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,8,13,0,1,22
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,1,3,2,7
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,8,10,0,2,20
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,1,1,0,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,29,45,1,2,77
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,12,7,4,5,28
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,5,0,0,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,0,0,0,3
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,16,11,3,1,31
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,2,0,0,5
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,3,2,1,1,7
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,2,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,3,0,1,5
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,2,2,1,7
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,1,1,0,2
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,1,1,2,6
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,4,1,2,3,10
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,4,1,0,0,5
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,4,3,0,2,9
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,12,7,2,4,25
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,5,7,0,0,12
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,10,6,2,1,19
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,23,31,1,7,62
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,55,57,2,6,120
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,530,458,2,3,993
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,2,1,4,9
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,9,2,0,1,12
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,1,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,4,0,0,6
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,17,23,26,12,78
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,2,1,0,5
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,0,6,5,11
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,6,3,1,0,10
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,0,0,0,2
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,5,2,0,1,8
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,6,5,2,2,15
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,21,12,0,0,33
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,0,2,2,4
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,15,15,1,0,31
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,10,2,2,2,16
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,16,19,1,2,38
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,10,15,4,1,30
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,7,2,1,5,15
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,7,4,0,0,11
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,17,22,1,4,44
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,103,119,7,5,234
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,2,0,0,3
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,2,6,4,14
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,1,4,1,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,0,0,0,3,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,1,3,4,8,16
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,8,6,1,0,15
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,2,4,2,1,9
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-02-01,252,256,10,10,528
