,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
CARMEN RIVERO TORREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,0,2
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,4,0,4
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,7,1,8
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,31,9,40
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
COLQUIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
COMBAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,1,2
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,4,1,5
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,0,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,3,1,4
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,0,2
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,24,15,39
EL PUENTE(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,3,1,4
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,3,1,4
HUACARETA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,0,2
ICHOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
ICLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,1,2
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,1,2
INQUISIVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,0,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,4,1,5
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,6,5,11
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,31,23,54
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,1,3
LORETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,1,2
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,12,3,15
OMEREQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,6,3,9
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,1,2
PAMPA AULLAGAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
PATACAMAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,3,0,3
POCOATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
POOPO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,1,2
POROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,2,2
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,58,22,80
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,1,2
PUERTO CARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,4,0,4
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,9,3,12
RAVELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,3,6,9
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,7,1,8
SAIPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,1,3
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,3,3
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,2,4
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,3,0,3
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,81,50,131
SAPAHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,4,0,4
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,0,2
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,7,4,11
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,4,6
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
TOLATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
TOMAVE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,3,3,6
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
UNCIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
VACAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,1,3
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,3,1,4
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,3,1,4
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,5,0,5
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,3,3,6
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,8,4,12
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,4,6
YOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
YOTALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
