,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,0,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,5,3,8
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,1,2
TARVITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,0,2
TOMAVE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,4,6
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
VACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,1,3
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,4,0,4
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,3,1,4
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,0,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,3,2,5
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,7,4,11
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,4,6
YOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
