,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,8,2,10
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,2,2
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,1,1
SAN JOAQUIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,1,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,4,1,5
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
SAN RAMON BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,122,58,180
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,2,1,3
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,2,0,2
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,2,3
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,3,4
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,4,3,7
TACOBAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,1,2
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,5,4,9
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,1,2
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,1,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,4,6,10
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,3,4
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,3,2,5
VILLA RIVERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,2,2
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,2,1,3
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,1,2
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,1,1
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,9,9,18
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,10,5,15
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,1,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,5,3,8
YOTALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
ZUDAÑEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,1,1
