,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,8,2,10
REYES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,2,2
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,4,2,6
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,7,2,9
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,1,2
SAN BUENA VENTURA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,2,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,1,1
SAN JOAQUIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,1,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,4,1,5
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
SAN PEDRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
SAN RAMON BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,114,55,169
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,2,1,3
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,2,0,2
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,3,4
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,3,4
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,4,3,7
TACOBAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,1,2
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,4,3,7
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,2,2
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,3,4,7
URIONDO (A. CONCEPCION),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,3,4
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,3,2,5
VILLA RIVERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,2,2
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,3,1,4
VILLAZON,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,2,3
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,1,1
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,8,5,13
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,11,5,16
YAMPARAEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,2,2
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,5,4,9
YOTALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
