,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,3,2,5
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,1,2
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,3,2,5
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,4,7,11
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,2,3
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,4,1,5
VILLA RIVERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,3,0,3
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,2,3
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,8,8,16
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,6,6,12
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,5,3,8
ZUDAÑEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
