municipality,group,variable,month,Repetidas,TOTAL
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2009-02-01,1,1
EXALTACION,consultas prenatales,repetidas,2009-02-01,7,7
FERNANDEZ ALONSO,consultas prenatales,repetidas,2009-02-01,66,66
FILADELFIA,consultas prenatales,repetidas,2009-02-01,6,6
GENERAL SAAVEDRA,consultas prenatales,repetidas,2009-02-01,44,44
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2009-02-01,22,22
GUANAY,consultas prenatales,repetidas,2009-02-01,84,84
GUAQUI,consultas prenatales,repetidas,2009-02-01,12,12
GUAYARAMERIN,consultas prenatales,repetidas,2009-02-01,313,313
GUTIERREZ,consultas prenatales,repetidas,2009-02-01,60,60
HUACARETA,consultas prenatales,repetidas,2009-02-01,58,58
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2009-02-01,8,8
HUACHACALLA,consultas prenatales,repetidas,2009-02-01,8,8
HUANUNI,consultas prenatales,repetidas,2009-02-01,227,227
HUARACAJE,consultas prenatales,repetidas,2009-02-01,19,19
HUAYLLAMARCA,consultas prenatales,repetidas,2009-02-01,10,10
ICHOCA,consultas prenatales,repetidas,2009-02-01,8,8
ICLA,consultas prenatales,repetidas,2009-02-01,55,55
INCAHUASI,consultas prenatales,repetidas,2009-02-01,112,112
INGAVI (HUMAITA),consultas prenatales,repetidas,2009-02-01,2,2
INQUISIVI,consultas prenatales,repetidas,2009-02-01,18,18
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2009-02-01,48,48
IXIAMAS,consultas prenatales,repetidas,2009-02-01,41,41
JESUS DE MACHACA,consultas prenatales,repetidas,2009-02-01,48,48
LA ASUNTA,consultas prenatales,repetidas,2009-02-01,161,161
LA GUARDIA,consultas prenatales,repetidas,2009-02-01,554,554
LA PAZ,consultas prenatales,repetidas,2009-02-01,6803,6803
LAGUNILLAS,consultas prenatales,repetidas,2009-02-01,25,25
LAJA,consultas prenatales,repetidas,2009-02-01,39,39
LAS CARRERAS,consultas prenatales,repetidas,2009-02-01,19,19
LICOMA PAMPA,consultas prenatales,repetidas,2009-02-01,9,9
LLALLAGUA,consultas prenatales,repetidas,2009-02-01,303,303
LLICA,consultas prenatales,repetidas,2009-02-01,16,16
LORETO,consultas prenatales,repetidas,2009-02-01,4,4
LURIBAY,consultas prenatales,repetidas,2009-02-01,32,32
MACHACAMARCA,consultas prenatales,repetidas,2009-02-01,8,8
MACHARETI,consultas prenatales,repetidas,2009-02-01,61,61
MAGDALENA,consultas prenatales,repetidas,2009-02-01,81,81
MAIRANA,consultas prenatales,repetidas,2009-02-01,65,65
MALLA,consultas prenatales,repetidas,2009-02-01,4,4
MAPIRI,consultas prenatales,repetidas,2009-02-01,91,91
MECAPACA,consultas prenatales,repetidas,2009-02-01,42,42
MINEROS,consultas prenatales,repetidas,2009-02-01,32,32
MIZQUE,consultas prenatales,repetidas,2009-02-01,102,102
MOCOMOCO,consultas prenatales,repetidas,2009-02-01,20,20
MOJINETE,consultas prenatales,repetidas,2009-02-01,7,7
MOJOCOYA,consultas prenatales,repetidas,2009-02-01,48,48
MONTEAGUDO,consultas prenatales,repetidas,2009-02-01,218,218
MONTERO,consultas prenatales,repetidas,2009-02-01,716,716
MORO MORO,consultas prenatales,repetidas,2009-02-01,5,5
MOROCHATA,consultas prenatales,repetidas,2009-02-01,80,80
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2009-02-01,10,10
NAZACARA DE PACAJES,consultas prenatales,repetidas,2009-02-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2009-02-01,2,2
OCURI,consultas prenatales,repetidas,2009-02-01,62,62
OKINAWA,consultas prenatales,repetidas,2009-02-01,115,115
OMEREQUE,consultas prenatales,repetidas,2009-02-01,25,25
ORURO,consultas prenatales,repetidas,2009-02-01,1920,1920
PADCAYA,consultas prenatales,repetidas,2009-02-01,64,64
PADILLA,consultas prenatales,repetidas,2009-02-01,36,36
PAILON,consultas prenatales,repetidas,2009-02-01,129,129
PALCA,consultas prenatales,repetidas,2009-02-01,24,24
PALOS BLANCOS,consultas prenatales,repetidas,2009-02-01,156,156
PAMPA AULLAGAS,consultas prenatales,repetidas,2009-02-01,6,6
PAMPA GRANDE,consultas prenatales,repetidas,2009-02-01,47,47
PAPEL PAMPA,consultas prenatales,repetidas,2009-02-01,10,10
PASORAPA,consultas prenatales,repetidas,2009-02-01,12,12
PATACAMAYA,consultas prenatales,repetidas,2009-02-01,142,142
PAZÑA,consultas prenatales,repetidas,2009-02-01,27,27
PELECHUCO,consultas prenatales,repetidas,2009-02-01,13,13
POCOATA,consultas prenatales,repetidas,2009-02-01,65,65
POCONA,consultas prenatales,repetidas,2009-02-01,46,46
POJO (CBBA),consultas prenatales,repetidas,2009-02-01,55,55
POOPO,consultas prenatales,repetidas,2009-02-01,25,25
PORCO,consultas prenatales,repetidas,2009-02-01,38,38
POROMA,consultas prenatales,repetidas,2009-02-01,47,47
PORONGO,consultas prenatales,repetidas,2009-02-01,20,20
PORTACHUELO,consultas prenatales,repetidas,2009-02-01,143,143
PORVENIR,consultas prenatales,repetidas,2009-02-01,32,32
POSTRER VALLE,consultas prenatales,repetidas,2009-02-01,4,4
POTOSI,consultas prenatales,repetidas,2009-02-01,1243,1243
PRESTO,consultas prenatales,repetidas,2009-02-01,24,24
PUCARA,consultas prenatales,repetidas,2009-02-01,7,7
PUCARANI,consultas prenatales,repetidas,2009-02-01,86,86
PUERTO ACOSTA,consultas prenatales,repetidas,2009-02-01,39,39
PUERTO CARABUCO,consultas prenatales,repetidas,2009-02-01,27,27
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2009-02-01,16,16
PUERTO PEREZ,consultas prenatales,repetidas,2009-02-01,11,11
PUERTO QUIJARRO,consultas prenatales,repetidas,2009-02-01,69,69
PUERTO RICO,consultas prenatales,repetidas,2009-02-01,21,21
PUERTO SILES,consultas prenatales,repetidas,2009-02-01,4,4
PUERTO SUAREZ,consultas prenatales,repetidas,2009-02-01,97,97
PUERTO VILLARROEL,consultas prenatales,repetidas,2009-02-01,306,306
PUNA,consultas prenatales,repetidas,2009-02-01,130,130
PUNATA,consultas prenatales,repetidas,2009-02-01,216,216
QUIABAYA,consultas prenatales,repetidas,2009-02-01,1,1
QUILLACOLLO,consultas prenatales,repetidas,2009-02-01,481,481
QUIME,consultas prenatales,repetidas,2009-02-01,37,37
QUIRUSILLAS,consultas prenatales,repetidas,2009-02-01,8,8
RAVELO,consultas prenatales,repetidas,2009-02-01,41,41
REYES,consultas prenatales,repetidas,2009-02-01,63,63
RIBERALTA,consultas prenatales,repetidas,2009-02-01,783,783
ROBORE,consultas prenatales,repetidas,2009-02-01,119,119
RURRENABAQUE,consultas prenatales,repetidas,2009-02-01,90,90
SABAYA,consultas prenatales,repetidas,2009-02-01,9,9
SACABA,consultas prenatales,repetidas,2009-02-01,763,763
SACABAMBA,consultas prenatales,repetidas,2009-02-01,6,6
SACACA,consultas prenatales,repetidas,2009-02-01,121,121
SAIPINA,consultas prenatales,repetidas,2009-02-01,47,47
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2009-02-01,31,31
SAMAIPATA,consultas prenatales,repetidas,2009-02-01,33,33
SAN AGUSTIN,consultas prenatales,repetidas,2009-02-01,9,9
SAN ANDRES,consultas prenatales,repetidas,2009-02-01,36,36
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2009-02-01,12,12
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2009-02-01,9,9
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2009-02-01,17,17
SAN BENITO,consultas prenatales,repetidas,2009-02-01,64,64
SAN BORJA,consultas prenatales,repetidas,2009-02-01,215,215
SAN BUENA VENTURA,consultas prenatales,repetidas,2009-02-01,75,75
SAN CARLOS,consultas prenatales,repetidas,2009-02-01,151,151
SAN IGNACIO,consultas prenatales,repetidas,2009-02-01,142,142
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2009-02-01,423,423
SAN JAVIER(BNI),consultas prenatales,repetidas,2009-02-01,9,9
SAN JAVIER(STC),consultas prenatales,repetidas,2009-02-01,104,104
SAN JOAQUIN,consultas prenatales,repetidas,2009-02-01,26,26
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2009-02-01,65,65
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2009-02-01,45,45
SAN JULIAN,consultas prenatales,repetidas,2009-02-01,213,213
SAN LORENZO(PND),consultas prenatales,repetidas,2009-02-01,27,27
SAN LORENZO(TJA),consultas prenatales,repetidas,2009-02-01,62,62
SAN LUCAS,consultas prenatales,repetidas,2009-02-01,249,249
SAN MATIAS,consultas prenatales,repetidas,2009-02-01,76,76
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2009-02-01,58,58
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2009-02-01,19,19
SAN PEDRO,consultas prenatales,repetidas,2009-02-01,85,85
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2009-02-01,51,51
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2009-02-01,6,6
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2009-02-01,14,14
SAN PEDRO(PND),consultas prenatales,repetidas,2009-02-01,3,3
SAN RAFAEL,consultas prenatales,repetidas,2009-02-01,55,55
SAN RAMON,consultas prenatales,repetidas,2009-02-01,40,40
SAN RAMON,consultas prenatales,repetidas,2009-02-01,78,78
SANTA ANA,consultas prenatales,repetidas,2009-02-01,159,159
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2009-02-01,6445,6445
SANTA ROSA,consultas prenatales,repetidas,2009-02-01,29,29
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2009-02-01,135,135
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2009-02-01,14,14
SANTIAGO DE HUARI,consultas prenatales,repetidas,2009-02-01,38,38
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2009-02-01,5,5
SANTIVAÑES,consultas prenatales,repetidas,2009-02-01,16,16
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2009-02-01,9,9
SAPAHAQUI,consultas prenatales,repetidas,2009-02-01,12,12
SENA,consultas prenatales,repetidas,2009-02-01,24,24
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2009-02-01,42,42
SICAYA,consultas prenatales,repetidas,2009-02-01,5,5
SIPE SIPE,consultas prenatales,repetidas,2009-02-01,195,195
SOPACHUY,consultas prenatales,repetidas,2009-02-01,28,28
SORACACHI,consultas prenatales,repetidas,2009-02-01,20,20
SORATA,consultas prenatales,repetidas,2009-02-01,64,64
SUCRE,consultas prenatales,repetidas,2009-02-01,2112,2112
TACACHI,consultas prenatales,repetidas,2009-02-01,3,3
TACACOMA,consultas prenatales,repetidas,2009-02-01,26,26
TACOBAMBA,consultas prenatales,repetidas,2009-02-01,14,14
TACOPAYA,consultas prenatales,repetidas,2009-02-01,35,35
TAHUA,consultas prenatales,repetidas,2009-02-01,2,2
TAPACARI,consultas prenatales,repetidas,2009-02-01,70,70
TARABUCO,consultas prenatales,repetidas,2009-02-01,98,98
TARACO,consultas prenatales,repetidas,2009-02-01,3,3
TARATA,consultas prenatales,repetidas,2009-02-01,24,24
TARIJA,consultas prenatales,repetidas,2009-02-01,1029,1029
TARVITA,consultas prenatales,repetidas,2009-02-01,63,63
TEOPONTE,consultas prenatales,repetidas,2009-02-01,24,24
TIAWANACU,consultas prenatales,repetidas,2009-02-01,34,34
TINGUIPAYA,consultas prenatales,repetidas,2009-02-01,48,48
TIPUANI,consultas prenatales,repetidas,2009-02-01,56,56
TIQUIPAYA,consultas prenatales,repetidas,2009-02-01,277,277
TIRAQUE (CBBA),consultas prenatales,repetidas,2009-02-01,273,273
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2009-02-01,2,2
TOCO,consultas prenatales,repetidas,2009-02-01,7,7
TODOS SANTOS,consultas prenatales,repetidas,2009-02-01,3,3
TOLATA,consultas prenatales,repetidas,2009-02-01,25,25
TOLEDO,consultas prenatales,repetidas,2009-02-01,21,21
TOMAVE,consultas prenatales,repetidas,2009-02-01,28,28
TOMINA,consultas prenatales,repetidas,2009-02-01,39,39
TORO TORO,consultas prenatales,repetidas,2009-02-01,38,38
TOTORA(CBBA),consultas prenatales,repetidas,2009-02-01,55,55
TOTORA(ORR),consultas prenatales,repetidas,2009-02-01,10,10
TRIGAL,consultas prenatales,repetidas,2009-02-01,5,5
TRINIDAD,consultas prenatales,repetidas,2009-02-01,783,783
TUPIZA,consultas prenatales,repetidas,2009-02-01,209,209
TURCO,consultas prenatales,repetidas,2009-02-01,24,24
UMALA,consultas prenatales,repetidas,2009-02-01,13,13
UNCIA,consultas prenatales,repetidas,2009-02-01,160,160
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2009-02-01,49,49
URUBICHA,consultas prenatales,repetidas,2009-02-01,55,55
UYUNI,consultas prenatales,repetidas,2009-02-01,207,207
VACAS,consultas prenatales,repetidas,2009-02-01,29,29
VALLEGRANDE,consultas prenatales,repetidas,2009-02-01,111,111
VIACHA,consultas prenatales,repetidas,2009-02-01,203,203
VILA VILA,consultas prenatales,repetidas,2009-02-01,22,22
VILLA MONTES,consultas prenatales,repetidas,2009-02-01,274,274
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2009-02-01,7,7
VILLA RIVERO,consultas prenatales,repetidas,2009-02-01,23,23
VILLA SERRANO,consultas prenatales,repetidas,2009-02-01,53,53
VILLA TUNARI,consultas prenatales,repetidas,2009-02-01,388,388
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2009-02-01,63,63
VILLAZON,consultas prenatales,repetidas,2009-02-01,245,245
VINTO,consultas prenatales,repetidas,2009-02-01,204,204
VITICHI,consultas prenatales,repetidas,2009-02-01,26,26
WALDO BALLIVIAN,consultas prenatales,repetidas,2009-02-01,9,9
WARNES,consultas prenatales,repetidas,2009-02-01,501,501
YACO,consultas prenatales,repetidas,2009-02-01,20,20
YACUIBA,consultas prenatales,repetidas,2009-02-01,417,417
YAMPARAEZ,consultas prenatales,repetidas,2009-02-01,29,29
YANACACHI,consultas prenatales,repetidas,2009-02-01,17,17
YAPACANI,consultas prenatales,repetidas,2009-02-01,257,257
YOCALLA,consultas prenatales,repetidas,2009-02-01,12,12
YOTALA,consultas prenatales,repetidas,2009-02-01,24,24
YUNCHARA,consultas prenatales,repetidas,2009-02-01,29,29
ZUDAÑEZ,consultas prenatales,repetidas,2009-02-01,32,32
ACACIO,consultas prenatales,repetidas,2009-03-01,31,31
ACHACACHI,consultas prenatales,repetidas,2009-03-01,215,215
ACHOCALLA,consultas prenatales,repetidas,2009-03-01,65,65
AIQUILE,consultas prenatales,repetidas,2009-03-01,193,193
ALALAY,consultas prenatales,repetidas,2009-03-01,6,6
ALCALA,consultas prenatales,repetidas,2009-03-01,12,12
ANCORAIMES,consultas prenatales,repetidas,2009-03-01,61,61
ANDAMARCA,consultas prenatales,repetidas,2009-03-01,17,17
ANTEQUERA,consultas prenatales,repetidas,2009-03-01,7,7
ANZALDO,consultas prenatales,repetidas,2009-03-01,24,24
APOLO,consultas prenatales,repetidas,2009-03-01,70,70
ARAMPAMPA,consultas prenatales,repetidas,2009-03-01,30,30
ARANI,consultas prenatales,repetidas,2009-03-01,61,61
ARBIETO,consultas prenatales,repetidas,2009-03-01,56,56
ARQUE,consultas prenatales,repetidas,2009-03-01,47,47
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2009-03-01,197,197
ATOCHA,consultas prenatales,repetidas,2009-03-01,55,55
AUCAPATA,consultas prenatales,repetidas,2009-03-01,6,6
AYATA,consultas prenatales,repetidas,2009-03-01,14,14
AYO AYO,consultas prenatales,repetidas,2009-03-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2009-03-01,113,113
AZURDUY,consultas prenatales,repetidas,2009-03-01,54,54
BATALLAS,consultas prenatales,repetidas,2009-03-01,69,69
BAURES,consultas prenatales,repetidas,2009-03-01,44,44
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2009-03-01,1,1
BELEN DE URMIRI,consultas prenatales,repetidas,2009-03-01,3,3
BELLA FLOR,consultas prenatales,repetidas,2009-03-01,14,14
BERMEJO,consultas prenatales,repetidas,2009-03-01,244,244
BETANZOS,consultas prenatales,repetidas,2009-03-01,184,184
BOLIVAR,consultas prenatales,repetidas,2009-03-01,13,13
BOLPEBRA,consultas prenatales,repetidas,2009-03-01,14,14
BOYUIBE,consultas prenatales,repetidas,2009-03-01,18,18
BUENA VISTA,consultas prenatales,repetidas,2009-03-01,76,76
CABEZAS,consultas prenatales,repetidas,2009-03-01,141,141
CAIROMA,consultas prenatales,repetidas,2009-03-01,35,35
"CAIZA ""D""",consultas prenatales,repetidas,2009-03-01,48,48
CAJUATA,consultas prenatales,repetidas,2009-03-01,56,56
CALACOTO,consultas prenatales,repetidas,2009-03-01,6,6
CALAMARCA,consultas prenatales,repetidas,2009-03-01,47,47
CAMARGO,consultas prenatales,repetidas,2009-03-01,136,136
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2009-03-01,19,19
CAMIRI,consultas prenatales,repetidas,2009-03-01,351,351
CAPINOTA,consultas prenatales,repetidas,2009-03-01,180,180
CAQUIAVIRI,consultas prenatales,repetidas,2009-03-01,31,31
CARACOLLO,consultas prenatales,repetidas,2009-03-01,127,127
CARANAVI,consultas prenatales,repetidas,2009-03-01,361,361
CARANGAS,consultas prenatales,repetidas,2009-03-01,1,1
CARAPARI,consultas prenatales,repetidas,2009-03-01,80,80
CARIPUYO,consultas prenatales,repetidas,2009-03-01,49,49
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2009-03-01,20,20
CATACORA,consultas prenatales,repetidas,2009-03-01,5,5
CHACARILLA,consultas prenatales,repetidas,2009-03-01,4,4
CHALLAPATA,consultas prenatales,repetidas,2009-03-01,222,222
CHAQUI,consultas prenatales,repetidas,2009-03-01,27,27
CHARAGUA,consultas prenatales,repetidas,2009-03-01,211,211
CHARAÑA,consultas prenatales,repetidas,2009-03-01,4,4
CHAYANTA,consultas prenatales,repetidas,2009-03-01,72,72
CHIMORE,consultas prenatales,repetidas,2009-03-01,75,75
CHIPAYA,consultas prenatales,repetidas,2009-03-01,13,13
CHOQUE COTA,consultas prenatales,repetidas,2009-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2009-03-01,144,144
CHUMA,consultas prenatales,repetidas,2009-03-01,31,31
CLIZA,consultas prenatales,repetidas,2009-03-01,189,189
COBIJA,consultas prenatales,repetidas,2009-03-01,532,532
COCHABAMBA,consultas prenatales,repetidas,2009-03-01,6332,6332
COIPASA,consultas prenatales,repetidas,2009-03-01,7,7
COLCAPIRHUA,consultas prenatales,repetidas,2009-03-01,531,531
"COLCHA ""K""",consultas prenatales,repetidas,2009-03-01,41,41
COLLANA,consultas prenatales,repetidas,2009-03-01,5,5
COLOMI,consultas prenatales,repetidas,2009-03-01,88,88
COLPA BELGICA,consultas prenatales,repetidas,2009-03-01,59,59
COLQUECHACA,consultas prenatales,repetidas,2009-03-01,107,107
COLQUENCHA,consultas prenatales,repetidas,2009-03-01,36,36
COLQUIRI,consultas prenatales,repetidas,2009-03-01,101,101
COMANCHE,consultas prenatales,repetidas,2009-03-01,12,12
COMARAPA,consultas prenatales,repetidas,2009-03-01,177,177
COMBAYA,consultas prenatales,repetidas,2009-03-01,9,9
CONCEPCION,consultas prenatales,repetidas,2009-03-01,110,110
COPACABANA,consultas prenatales,repetidas,2009-03-01,38,38
CORIPATA,consultas prenatales,repetidas,2009-03-01,61,61
CORO CORO,consultas prenatales,repetidas,2009-03-01,25,25
COROICO,consultas prenatales,repetidas,2009-03-01,161,161
CORQUE,consultas prenatales,repetidas,2009-03-01,19,19
COTAGAITA,consultas prenatales,repetidas,2009-03-01,97,97
COTOCA,consultas prenatales,repetidas,2009-03-01,337,337
CUATRO CAÑADAS,consultas prenatales,repetidas,2009-03-01,108,108
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2009-03-01,5,5
CUEVO,consultas prenatales,repetidas,2009-03-01,19,19
CULPINA,consultas prenatales,repetidas,2009-03-01,81,81
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2009-03-01,51,51
CURVA,consultas prenatales,repetidas,2009-03-01,3,3
DESAGUADERO,consultas prenatales,repetidas,2009-03-01,28,28
EL ALTO,consultas prenatales,repetidas,2009-03-01,6267,6267
EL CHORO,consultas prenatales,repetidas,2009-03-01,22,22
EL PUENTE(STC),consultas prenatales,repetidas,2009-03-01,89,89
EL PUENTE(TJA),consultas prenatales,repetidas,2009-03-01,67,67
EL TORNO,consultas prenatales,repetidas,2009-03-01,374,374
EL VILLAR,consultas prenatales,repetidas,2009-03-01,26,26
ENTRE RIOS,consultas prenatales,repetidas,2009-03-01,154,154
ENTRE RIOS,consultas prenatales,repetidas,2009-03-01,89,89
EUCALIPTUS,consultas prenatales,repetidas,2009-03-01,26,26
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2009-03-01,3,3
EXALTACION,consultas prenatales,repetidas,2009-03-01,13,13
FERNANDEZ ALONSO,consultas prenatales,repetidas,2009-03-01,91,91
FILADELFIA,consultas prenatales,repetidas,2009-03-01,15,15
GENERAL SAAVEDRA,consultas prenatales,repetidas,2009-03-01,65,65
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2009-03-01,28,28
GUANAY,consultas prenatales,repetidas,2009-03-01,76,76
GUAQUI,consultas prenatales,repetidas,2009-03-01,19,19
GUAYARAMERIN,consultas prenatales,repetidas,2009-03-01,393,393
GUTIERREZ,consultas prenatales,repetidas,2009-03-01,56,56
HUACARETA,consultas prenatales,repetidas,2009-03-01,73,73
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2009-03-01,11,11
HUACHACALLA,consultas prenatales,repetidas,2009-03-01,5,5
HUANUNI,consultas prenatales,repetidas,2009-03-01,312,312
