municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-01-01,3,3
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-01-01,37,37
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-01-01,6,6
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-01-01,9,9
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,7,7
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,44,44
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,10,10
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,33,33
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,13,13
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,12,12
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,12,12
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,13,13
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,9,9
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,22,22
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,7,7
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,31,31
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,16,16
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,25,25
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,24,24
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,27,27
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,7,7
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,7,7
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,11,11
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,9,9
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,51,51
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,11,11
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,20,20
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,32,32
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,9,9
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,19,19
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,33,33
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,20,20
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,10,10
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,10,10
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,7,7
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,22,22
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,36,36
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1066,1066
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,54,54
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,9,9
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,21,21
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,13,13
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,7,7
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,6,6
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,17,17
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,9,9
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,10,10
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,6,6
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,26,26
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,57,57
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,7,7
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,11,11
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,8,8
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,879,879
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,9,9
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,7,7
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,31,31
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,29,29
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,16,16
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,7,7
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,10,10
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,8,8
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,6,6
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,52,52
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,9,9
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,12,12
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,13,13
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,8,8
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,6,6
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,45,45
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,66,66
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1406,1406
LA RIVERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,8,8
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,8,8
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,46,46
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,6,6
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,6,6
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,6,6
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,8,8
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,14,14
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,11,11
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,17,17
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,20,20
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,8,8
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,11,11
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,138,138
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,43,43
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,12,12
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,13,13
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,383,383
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,16,16
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,18,18
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,25,25
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,36,36
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,10,10
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,16,16
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,12,12
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,8,8
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,10,10
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,6,6
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,15,15
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,440,440
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,20,20
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,24,24
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,24,24
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,15,15
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,79,79
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,21,21
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,29,29
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,91,91
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,7,7
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,33,33
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,111,111
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,16,16
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,138,138
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,22,22
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,4,4
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,2,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,6,6
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,32,32
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,12,12
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,14,14
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,18,18
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,43,43
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,5,5
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,14,14
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,3,3
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-02-01,9,9
