municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,50,50
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,9,9
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,6,6
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,14,14
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,11,11
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,10,10
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,8,8
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,26,26
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,9,9
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,18,18
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,21,21
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,18,18
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,11,11
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,24,24
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,19,19
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,14,14
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,38,38
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,9,9
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,17,17
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,8,8
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,29,29
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,66,66
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,21,21
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,20,20
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,62,62
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,20,20
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,28,28
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,36,36
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,17,17
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,11,11
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,31,31
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,6,6
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,10,10
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,63,63
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,900,900
COIPASA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,57,57
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,8,8
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,25,25
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,28,28
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,5,5
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,23,23
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,34,34
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,8,8
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,9,9
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,9,9
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,18,18
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,19,19
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,63,63
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,24,24
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,16,16
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,6,6
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1115,1115
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,5,5
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,11,11
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,8,8
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,47,47
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,31,31
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,5,5
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,5,5
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,18,18
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,5,5
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,13,13
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,50,50
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,12,12
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,61,61
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,10,10
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,28,28
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,11,11
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,10,10
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,10,10
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,32,32
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,50,50
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,878,878
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,6,6
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,49,49
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,10,10
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,19,19
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,16,16
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,20,20
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,17,17
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,29,29
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,15,15
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
MOJINETE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,8,8
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,56,56
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,148,148
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,27,27
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
NAZACARA DE PACAJES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,21,21
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,36,36
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,380,380
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,14,14
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,5,5
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,9,9
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,45,45
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,44,44
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,26,26
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,15,15
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,11,11
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,8,8
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,14,14
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,23,23
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,10,10
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,229,229
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,8,8
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,27,27
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,9,9
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,5,5
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,15,15
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,5,5
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,19,19
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,55,55
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,25,25
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,45,45
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,121,121
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,8,8
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,16,16
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,165,165
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,18,18
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,19,19
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,145,145
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,21,21
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,5,5
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,6,6
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,8,8
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,9,9
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,8,8
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,26,26
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,65,65
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,9,9
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,22,22
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,43,43
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,75,75
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,26,26
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,19,19
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,18,18
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,49,49
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,13,13
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,18,18
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,79,79
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,18,18
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,17,17
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,5,5
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,21,21
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,16,16
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1,1
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,12,12
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,19,19
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,30,30
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,36,36
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,1381,1381
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,7,7
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,19,19
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,8,8
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,9,9
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,3,3
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,4,4
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-02-01,2,2
