municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-01-01,160,160
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-01-01,7,7
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-01-01,2,2
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-01-01,68,68
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-01-01,8,8
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-01-01,9,9
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-01-01,9,9
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-01-01,8,8
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,4,4
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,38,38
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,14,14
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,58,58
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,11,11
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,4,4
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,4,4
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,10,10
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,21,21
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,10,10
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,11,11
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,14,14
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,28,28
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,18,18
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,35,35
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,17,17
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,26,26
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,11,11
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,34,34
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,40,40
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,5,5
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,5,5
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,21,21
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,37,37
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,10,10
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,10,10
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,22,22
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1,1
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,82,82
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,37,37
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,36,36
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,122,122
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,17,17
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,16,16
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,5,5
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,21,21
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,53,53
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,19,19
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,24,24
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,27,27
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,8,8
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,33,33
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,79,79
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1501,1501
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,63,63
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,9,9
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,4,4
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,15,15
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,8,8
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,35,35
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,5,5
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,23,23
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,24,24
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,8,8
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,36,36
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,14,14
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,8,8
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,5,5
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,11,11
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,16,16
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,83,83
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,17,17
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1,1
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,17,17
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,5,5
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,5,5
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1257,1257
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1,1
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,19,19
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,12,12
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,58,58
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,31,31
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,29,29
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1,1
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,7,7
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,15,15
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,10,10
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,13,13
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,90,90
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,17,17
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,26,26
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,44,44
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,4,4
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,10,10
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,32,32
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,4,4
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,21,21
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,11,11
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,14,14
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,71,71
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,111,111
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1417,1417
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,4,4
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,7,7
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,7,7
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,65,65
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,5,5
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1,1
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,5,5
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,12,12
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,11,11
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1,1
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,27,27
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,14,14
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,24,24
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,18,18
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,8,8
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,49,49
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,153,153
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,34,34
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,16,16
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,30,30
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,461,461
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,23,23
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,34,34
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,40,40
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,8,8
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1,1
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,32,32
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,9,9
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,28,28
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,16,16
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,17,17
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,7,7
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,4,4
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,12,12
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,9,9
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,32,32
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,8,8
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,374,374
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,11,11
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,15,15
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,11,11
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,11,11
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,4,4
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,21,21
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,8,8
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,7,7
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,22,22
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,93,93
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,38,38
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,56,56
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,4,4
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,159,159
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,16,16
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1,1
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,10,10
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,14,14
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,194,194
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,24,24
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,27,27
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,210,210
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,31,31
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,6,6
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,8,8
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,1,1
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,16,16
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,4,4
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,10,10
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,22,22
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,56,56
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,20,20
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,36,36
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,38,38
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,83,83
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,3,3
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,17,17
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,2,2
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,15,15
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,18,18
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-02-01,70,70
