municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,104,104
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,7,7
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,21,21
PALCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,12,12
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,17,17
PASORAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,3,3
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,2,2
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,6,6
PORONGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,2,2
PORTACHUELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,5,5
POSTRER VALLE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,10,10
PUCARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,15,15
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,4,4
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,6,6
PUNA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
PUNATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,335,335
QUIABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,357,357
QUIME,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,3,3
RAVELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
REYES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,4,4
RIBERALTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,8,8
ROBORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
RURRENABAQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,47,47
SACABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,4,4
SACACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,28,28
SAIPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,16,16
SAMAIPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,8,8
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,16,16
SAN BENITO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,12,12
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,8,8
SAN CARLOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,6,6
SAN IGNACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,3,3
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,796,796
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,38,38
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,2,2
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,163,163
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,55,55
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,104,104
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,29,29
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,5,5
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,6,6
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
SAN RAFAEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,265,265
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,2,2
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,3,3
SANTIVAÑES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,29,29
SAPAHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,9,9
SHINAOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,4,4
SIPE SIPE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
SOPACHUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,2,2
SORATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,15,15
SUCRE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,133,133
TACOBAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,7,7
TARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,52,52
TARATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,77,77
TARVITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,19,19
TINGUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,3,3
TIPUANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,5,5
TIQUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,10,10
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,161,161
TOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,85,85
TOLEDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,9,9
TOMINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,11,11
TOTORA(ORR),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,6,6
TRIGAL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,3,3
TRINIDAD,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,42,42
TUPIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,172,172
TURCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,15,15
UNCIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,7,7
VALLEGRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,14,14
VIACHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,10,10
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,4,4
VILLA MONTES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,2,2
VILLA SERRANO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,15,15
VILLA TUNARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,27,27
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,5,5
VILLAZON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,45,45
VINTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,21,21
VITICHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,2,2
YACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,6,6
YACUIBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,72,72
YAMPARAEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,18,18
YANACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,4,4
YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,87,87
YOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,6,6
YUNCHARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,40,40
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-02-01,4,4
ACHACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-03-01,26,26
AIQUILE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-03-01,33,33
