municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
YANACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-02-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-02-01,1,1
YOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-02-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-02-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-02-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,8,8
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,4,4
ANZALDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,6,6
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,4,4
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
CAJUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,4,4
CAMIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,3,3
CAPINOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,3,3
COBIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,8,8
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,4,4
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,31,31
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,4,4
HUANUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,40,40
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,26,26
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,6,6
MOJINETE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,4,4
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
PAILON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
PORCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
PUCARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,7,7
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,3,3
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,4,4
PUNATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,3,3
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,3,3
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
REYES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
SACACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,12,12
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,3,3
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,6,6
SAN MATIAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,6,6
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,4,4
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,28,28
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,4,4
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,3,3
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-03-01,1,1
