,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,4,4,2,6,16
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,1,0,1,3
SAN PEDRO DE MACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,8,4,5,4,21
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,1,1,1,4
SAN PEDRO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,0,0,2,0,2
SAN RAFAEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,0,2,4,0,6
SAN RAMON BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,0,1,4,8,13
SAN RAMON SCZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,4,4,0,1,9
SANTA ANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,3,6,4,3,16
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,461,429,76,62,1028
SANTA ROSA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,9,10,16,6,41
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,7,4,5,0,16
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,3,2,0,7
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,1,0,1,3
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,0,1,0,0,1
SANTIVAÑES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,4,4,0,0,8
SAPAHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,5,1,1,8
SENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,4,5,0,2,11
SHINAOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,25,17,4,4,50
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,6,10,8,2,26
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,3,4,6,15
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,14,19,18,22,73
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,0,1,1,2,4
SORACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,2,1,2,7
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,5,12,7,4,28
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,150,157,17,17,341
TACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,0,2,1,0,3
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,3,3,1,0,7
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,0,0,3,3,6
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,2,15,15,34
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,8,12,16,24,60
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,4,1,3,10
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,0,1,0,0,1
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,2,6,4,14
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,85,98,27,21,231
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,2,5,8,16
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,3,3,0,5,11
TIAHUANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,5,6,0,1,12
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,0,0,2,3,5
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,5,3,1,11
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,15,23,14,20,72
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,2,11,7,22
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,3,1,4,2,10
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,3,4,7,2,16
TOLEDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,1,0,2,4
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,2,1,0,4
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,2,1,2,7
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,4,0,2,7
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,5,5,4,5,19
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,2,0,1,4
TRIGAL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,1,0,0,3
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,17,18,2,4,41
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,13,17,0,4,34
TURCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,0,0,2,0,2
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,3,1,3,4,11
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,5,3,1,1,10
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,5,2,5,14
URUBICHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,3,1,1,1,6
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,9,9,3,4,25
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,3,6,8,19
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,9,11,1,1,22
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,23,40,5,2,70
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,0,2,3,6
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,3,7,1,3,14
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,16,13,5,4,38
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,0,0,1,2,3
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,5,4,0,1,10
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,4,5,0,11
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,52,53,34,39,178
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,3,3,1,2,9
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,17,14,9,6,46
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,10,10,24,26,70
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,0,1,0,1,2
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,5,5,0,0,10
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,51,54,7,3,115
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,37,45,8,10,100
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,1,0,1,4
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,3,1,0,0,4
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,33,26,38,27,124
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,2,5,0,0,7
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,1,2,0,4
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,1,2,0,4
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-01-01,1,2,2,0,5
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,1,2,0,3
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,7,3,5,6,21
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,15,12,6,6,39
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,3,2,7,9,21
ALALAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,0,2,1,3
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,2,2,1,6
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,11,4,0,0,15
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,3,0,1,5
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,0,1,1,4
ANTEQUERA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,1,0,0,2
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,1,1,0,2
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,3,6,4,14
ARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,3,2,0,4,9
ARBIETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,7,5,7,7,26
ARQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,5,3,1,13
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,8,9,0,0,17
ATOCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,1,2,2,7
AUCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,3,0,0,4
AYATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,1,3,2,8
AYO AYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,3,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,9,3,7,5,24
AZURDUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,3,4,8,5,20
BATALLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,3,3,1,3,10
BAURES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,2,5,2,13
BELEN DE ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,0,0,1,2
BELEN DE URMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,0,1,0,1
BELLA FLOR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,0,1,1,2
BERMEJO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,5,6,0,1,12
BETANZOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,8,9,11,7,35
BOLIVAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,1,3,2,6
BOYUIBE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,4,0,0,5
BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,5,3,1,1,10
CABEZAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,7,5,5,19
CAIROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,2,0,0,6
"CAIZA ""D""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,1,1,1,4
CAJUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,7,2,0,0,9
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,1,1,3,7
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,5,3,4,2,14
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,8,6,1,19
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,4,3,1,10
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,0,0,0,1
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,2,3,3,10
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,0,0,2,4
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,1,0,0,3
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,3,2,2,8
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,0,5,0,5
CATACORA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,0,0,0,1
CHACARILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,1,0,0,3
CHALLAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,5,6,7,0,18
CHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,1,4,1,7
CHARAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,5,5,6,1,17
CHARAÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,0,0,0,1
CHAYANTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,1,3,3,8
CHIMORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,14,7,3,6,30
CHIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,0,0,1,1
CHUA COCANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,0,1,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,5,5,0,0,10
CHUMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,3,3,1,3,10
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,0,2,1,3
CKOCHAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,3,4,1,4,12
CLIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,6,2,2,3,13
COBIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,16,12,9,7,44
COCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,14,3,9,10,36
COCHABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,169,173,38,54,434
COIPASA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,0,0,0,1
COLCAPIRHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,11,6,9,9,35
"COLCHA ""K""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,6,5,0,0,11
COLOMI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,10,10,4,0,24
COLPA BELGICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,0,6,6,16
COLQUECHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,3,2,5,14
COLQUENCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,1,0,0,5
COLQUIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,3,3,1,1,8
COMANCHE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,3,0,0,4
COMARAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,4,0,1,7
COMBAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,1,0,0,3
CONCEPCION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,5,4,1,2,12
COPACABANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,2,2,3,9
CORIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,5,2,0,0,7
CORO CORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,1,0,0,1
COROICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,5,1,2,10
CORQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,3,2,1,2,8
COTAGAITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,6,8,5,2,21
COTOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,20,24,4,3,51
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,5,3,3,5,16
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,1,0,0,2
CUEVO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,1,2,0,3
CULPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,5,4,2,11
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,1,0,0,1
CURVA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,0,3,1,4
DESAGUADERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,2,0,1,4
EL ALTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,103,109,90,117,419
EL CHORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,0,0,0,1
EL PUENTE(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,5,0,0,6
EL PUENTE(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,1,4,2,11
EL TORNO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,29,22,2,0,53
EL VILLAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,2,0,0,3
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,7,9,2,0,18
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,11,14,6,3,34
ESCOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,0,2,3,6
EUCALIPTUS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,0,0,0,1
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,0,0,1,1
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,5,4,4,15
FILADELFIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,0,4,6,10
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,8,3,2,1,14
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,1,0,0,1
GUANAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,7,3,2,4,16
GUAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,2,2,3,8
GUAYARAMERIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,15,20,30,31,96
GUTIERREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,2,1,2,6
HUACARETA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,5,5,3,15
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,1,1,0,3
HUANUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,2,1,4,9
HUARACAJE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,0,0,0,1
HUARINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,0,4,2,8
HUATAJATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,2,2,0,5
HUAYLLAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,0,0,0,2
HUMANATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,0,1,0,1
ICHOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,0,0,2,3
ICLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,0,1,2,4
INCAHUASI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,0,0,2,6
INQUISIVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,6,0,1,8
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,2,1,1,4
IXIAMAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,0,4,1,7
JESUS DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,3,5,6,5,19
LA ASUNTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,6,10,3,2,21
LA GUARDIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,43,38,10,7,98
LA PAZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,137,144,19,19,319
LAGUNILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,4,2,3,10
LAJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,3,3,2,0,8
LAS CARRERAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,2,1,1,5
LICOMA PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,0,0,0,2
LLALLAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,7,29,24,61
LURIBAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,2,4,0,10
MACHACAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,2,0,2,4
MACHARETI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,0,0,0,2
MAGDALENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,6,5,8,8,27
MAIRANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,2,0,0,0,2
MALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,1,0,2,3
MAPIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,3,4,3,14
MECAPACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,6,0,0,10
MINEROS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,6,5,4,19
MIZQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,3,5,6,7,21
MOCOMOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,4,0,5,2,11
MOJINETE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,1,0,0,1
MOJOCOYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,1,3,0,5
MONTEAGUDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,11,18,1,2,32
MONTERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,32,45,42,43,162
MORO MORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,1,0,0,1
MOROCHATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,1,7,9,18
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,1,0,3,1,5
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-02-01,0,0,2,2,4
